   BhG 1.1	Bhu 1.1
   kriyamāṇā stutiḥ | mānaḥ pratyutthānābhivādanādiḥ | pūjā	kriyamANA stutiH | mAnaH pratyutTAna aBivAdana AdiH | pUjA
   pāda prakṣālanārcana dhana dānādiḥ | tad arthaṃ dambhenaiva ca kevalaṃ	pAda  prakzAlana arcana  Dana dAna AdiH | tad  arTam damBena eva ca kevalam
   dharma dhvajitvenaiva ca na tv āstikya buddhyā yat tapaḥ kriyate tad	Darma Dvaji tvena eva ca na tu Astikya  budDyA yat tapaH kriyate tat 
   rājasaṃ proktaṃ śiṣṭaiḥ | ihāsminn eva loke phaladaṃ na pāralaukikaṃ calam	rAjasam proktam SizwEH | iha asmin eva loke Pala dam na pAralOkikam calam
   atyalpa kāla sthāyi phalam | adhruvaṃ phala janakatā niyama śūnyam ||18||	ati alpa kAla  sTAyi  Palam | aDruvam Pala  janakatA  niyama  SUnyam ||18||
   viśvanāthaḥ : sat kāraḥ sādhur ayam ity anyaḥ kartavyā vāk pūjā | mānaḥ	viSvanATaH : sat kAraH sADuH ayam iti anyaH kartavyA vAk  pUjA | mAnaH
   pratutthānābhivādanādibhir anyaiḥ kartavyā daihikī pūjā | pūjā anyair	pratutTAna aBivAdana AdiBiH anyEH kartavyA dEhikI pUjA | pUjA anyEH 
   dīyamānair dhanādibhir bhāvinī vā mānasī pūjā tad artham | dambhena ca yat	dIyamAnEH Dana AdiBiH BAvinI vA mAnasI pUjA tat arTam | damBena ca yat 
   kriyate tad rājasaṃ tapaḥ | calam kiñcit kālikam | adhruvam	kriyate tat rAjasam tapaH | calam kiQcit kAlikam | aDruvam
   aniyata satkārādi phalakam ||18||	aniyata  satkAra Adi Palakam ||18||
   baladevaḥ : sat kāraḥ sādhur ayaṃ tapasvīti stutiḥ | mānaḥ pratutthānādir	baladevaH : sat kAraH sADuH ayam tapasvI iti stutiH | mAnaH pratutTAna AdiH 
   ādaraḥ | pūjā caraṇa prakṣālana dhan dānadis tad arthaṃ yat tapo dambhena	AdaraH | pUjA caraNa  prakzAlana  Dan dAnadiH tad  arTam yat tapaH damBena
   ca kriyate tad rājasaṃ proktam | calaṃ kiñcit kālikam | adhruvam	ca kriyate tat rAjasam proktam | calam kiQcit kAlikam | aDruvam
   aniyata satkārādi phalakam ||18||	aniyata  satkAra Adi Palakam ||18||
   BhG 17.19	Bhu 17.19
   mūḍha grāheṇātmano yat pīḍayā kriyate tapaḥ |	mUXa  grAheNa AtmanaH yat pIxayA kriyate tapaH |
   parasyotsādanārthaṃ vā tat tāmasam udāhṛtam ||19||	parasya utsAdana arTam vA tat tAmasam udAhRtam ||19||
   śrīdharaḥ : tāmasaṃ tapa āha mūḍheti | mūḍha grāheṇāviveka kṛtena	SrIDaraH : tAmasam tapaH Aha mUXa iti | mUXa grAheNa aviveka kRtena
   durāgraheṇātmanā pīḍayā yat tapaḥ kriyate | parasyotsādanārthaṃ vā anyasya	durAgraheNa AtmanA pIxayA yat tapaH kriyate | parasya utsAdana arTam vA anyasya
   vināśārtham abhicāra rūpaṃ tat tāmasam udāhṛtaṃ kathitam ||19||	vinASa arTam aBicAra  rUpam tat tAmasam udAhRtam kaTitam ||19||
   madhusūdanaḥ : mūḍha grāheṇāvivekātiśaya kṛtena durāgraheṇātmano	maDusUdanaH : mUXa grAheNa aviveka atiSaya  kRtena durAgraheNa AtmanaH 
   dehendriya saṃghātasya pīḍayā yat tapaḥ kriyate parasyotsādanārthaṃ	deha indriya  saMGAtasya pIxayA yat tapaH kriyate parasya utsAdana arTam
   vānyasya vināśārtham abhicāra rūpaṃ vā tat tāmasam udāhṛtaṃ śiṣṭaiḥ ||19||	vA anyasya vinASa arTam aBicAra  rUpam vA tat tAmasam udAhRtam SizwEH ||19||
   viśvanāthaḥ : mūḍha grāheṇa mauḍhya grahaṇena | parasyotsādanārthaṃ	viSvanATaH : mUXa grAheNa mOXya  grahaNena | parasya utsAdana arTam
   vināśārtham ||19||	vinASa arTam ||19||
   baladevaḥ : mūḍha grāheṇāvivekajena durāgraheṇātmanā dehendriyādeḥ pīḍayā	baladevaH : mUXa grAheNa aviveka jena durAgraheNa AtmanA deha indriya AdeH pIxayA
   ca yat tapaḥ parasyotsādanārthaṃ vināśāya vā kriyate tat tāmasam ||19||	ca yat tapaH parasya utsAdana arTam vinASAya vA kriyate tat tAmasam ||19||
   BhG 17.20	Bhu 17.20
   dātavyam iti yad dānaṃ dīyate 'nupakāriṇe |	dAtavyam iti yat dAnam dIyate anupakAriNe |
   deśe kāle ca pātre ca tad dānaṃ sāttvikaṃ smṛtam ||20||	deSe kAle ca pAtre ca tat dAnam sAttvikam smRtam ||20||
   śrīdharaḥ : pūrvaṃ pratijñātam eva dānasya traividhyam āha dātavyam iti |	SrIDaraH : pUrvam pratijQAtam eva dAnasya trEviDyam Aha dAtavyam iti |
   dātavyam evety evaṃ niścayena yad dānaṃ dīyate 'nupakāriṇe	dAtavyam eva iti evam niScayena yat dAnam dIyate anupakAriNe
   pratyupakāra samarthāya | deśe kurukṣetrādau kāle grahaṇādau | pātre ceti	pratyupakAra  samarTAya | deSe kurukzetra AdO kAle grahaNa AdO | pAtre ca iti
   deśa kāla sāhacaryāt saptamī prayuktā | pātre pātra bhūtāya	deSa  kAla  sAhacaryAt saptamI prayuktAH | pAtre pAtra BUtAya
   tapaḥ śrutādi sampannāya brāhmaṇāyety arthaḥ | yad vā pātra iti tṛj antam	tapaH Sruta Adi sampannAya brAhmaNAya iti arTaH | yat vA pAtraH iti tRj antam
   | rakṣakāyety arthaḥ | caturthy evaiṣā | sa hi sarvasmād āpad gaṇād	| rakzakAya iti arTaH | caturTI eva ezA | sa hi sarvasmAt Apad   gaNAt 
   dātāraṃ pātīti pātā | tasmai yad evambhūtaṃ dānaṃ tat sāttvikam ||20||	dAtAram pAti iti pAtA | tasmE yat evamBUtam dAnam tat sAttvikam ||20||
   madhusūdanaḥ : idānīṃ krama prāptasya dānasya traividhyaṃ darśayati	maDusUdanaH : idAnIm krama  prAptasya dAnasya trEviDyam darSayati
   dātavyam iti tribhiḥ | dātavyam eva śāstra condanā vaśād ity evaṃ	dAtavyam iti triBiH | dAtavyam eva SAstra condanA  vaSAt iti evam
   niścayena na tu phalābhisandhinā yad dānaṃ tulā puruṣādi dīyate	niScayena na tu Pala aBisanDinA yat dAnam tulA  puruza Adi dIyate
   'nupakāriṇe pratyupakārājanakāya | deśe puṇye kurukṣetrādau kāle ca puṇye	anupakAriNe pratyupaka ara AjanakAya | deSe puNye kurukzetra AdO kAle ca puNye
   sūryoparāgādau | pātre ceti caturthy arthe saptamī | kīdṛśāyānupakāriṇe	sUrya uparAga AdO | pAtre ca iti caturTI  arTe saptamI | kIdRSAya anupakAriNe
   dīyate pātrāya ca vidyā tapo yuktāya | pātra rakṣakāyeti vā |	dIyate pAtrAya ca vidyA  tapo yuktAya | pAtra rakzakAya iti vA |
   vidyā tapobhyām ātmano dātuś ca pālana kṣama eva pratigṛhṇīyād iti śāstrāt	vidyA  tapoByAm AtmanaH dAtuH ca pAlana  kzamaH eva pratigRhNIyAt iti SAstrAt 
   | tad evaṃ bhūtaṃ dānaṃ sāttvikaṃ smṛtam ||20||	| tat evaM BUtam dAnam sAttvikam smRtam ||20||
   viśvanāthaḥ : dātavyam ity evaṃ niścayena | na tu phalābhisandhinā yad	viSvanATaH : dAtavyam iti evam niScayena | na tu Pala aBisanDinA yat 
   dānam ||20||	dAnam ||20||
   baladevaḥ : atha dānasya traividhyam āha dātavyam iti | niścayena yad	baladevaH : aTa dAnasya trEviDyam Aha dAtavyam iti | niScayena yat 
   dānam anupakāriṇe pātre vidyā tapobhyāṃ dātū rakṣakāya brāhmaṇāya yad	dAnam anupakAriNe pAtre vidyA tapoByAm dAtuH rakzakAya brAhmaNAya yat 
   dīyate tad dānaṃ sāttvikam | anupakāriṇe pratyupakāram anuddiśyety arthaḥ	dIyate tat dAnam sAttvikam | anupakAriNe pratyupakAram anuddiSya iti arTaH
   | deśe tīrthe kāle ca saṅkrānty ādau ||20||	| deSe tIrTe kAle ca saFkrAnti  AdO ||20||
   BhG 17.21	Bhu 17.21
   yat tu pratyupakārārthaṃ phalam uddiśya vā punaḥ |	yat tu pratyupakAra arTam Palam uddiSya vA punar |
   dīyate ca parikliṣṭaṃ tad dānaṃ rājasaṃ smṛtam ||21||	dIyate ca pariklizwam tat dAnam rAjasam smRtam ||21||
   śrīdharaḥ : rājasaṃ dānam āha yad iti | kālāntare 'yaṃ māṃ	SrIDaraH : rAjasam dAnam Aha yat iti | kAla antare ayam mAm
   pratyupakariṣyatīty evam arthaṃ phalaṃ vā svargādikam uddiśya yat punar	pratyupakarizyati iti evam arTam Palam vA svarga Adikam uddiSya yat punar 
   dānaṃ dīyate parikliṣṭaṃ citta kleśa yuktaṃ yathā bhavati evambhūtaṃ tad	dAnam dIyate pariklizwam citta  kleSa  yuktam yaTA Bavati evamBUtam tat 
   dānaṃ rājasam udāhṛtam ||21||	dAnam rAjasam udAhRtam ||21||
   madhusūdanaḥ : pratyupakārārthaṃ kālāntare mām ayaṃ upakariṣyatīty evam	maDusUdanaH : pratyupakAra arTam kAla antare mAm ayam upakarizyati iti evam
   dṛṣṭārthaṃ phalaṃ vā svargādikam uddiśya yat punar dānaṃ	dRzwa arTam Palam vA svarga Adikam uddiSya yat punar dAnam
   sāttvika vilakṣaṇaṃ dīyate parikliṣṭaṃ ca katham etāvad vyayitam iti	sAttvika vilakzaNam dIyate pariklizwam ca kaTam etAvat vyayitam iti
   paścāt tāpa yuktaṃ yathā bhavaty evaṃ ca yad dīyate tad dānaṃ rājasam	paScAt tApa  yuktam yaTA Bavati evam ca yat dIyate tat dAnam rAjasam
   udāhṛtam ||21||	udAhRtam ||21||
   viśvanāthaḥ : para kliṣṭaṃ katham etāvad vyayitam iti paścāt tāpa yuktam |	viSvanATaH : para  klizwam kaTam etAvat vyayitam iti paScAt tApa yuktam |
   yad vā ditsāyāṃ abhāve 'pi gurv ādyājñānrodha vaśād eva dattam |	yat vA ditsAyAm aBAve api guru  Adya ajQAn roDa  vaSAt eva dattam |
   parikliṣṭam akalyāṇa dravya karmakam ||21||	pariklizwam akalyANa dravya  karmakam ||21||
   baladevaḥ : yat tu pratupakārārthaṃ dṛṣṭa phalārthaṃ phalaṃ vā svargādikam	baladevaH : yat tu pratupakAra arTam dRzwa  Pala arTam Palam vA svarga Adikam
   adṛṣṭam uddiśyānusandhāya dīyate tad dānaṃ rājasam | parikliṣṭaṃ katham	adRzwam uddiSya anusanDAya dIyate tat dAnam rAjasam | pariklizwam kaTam
   etāvad vyayitavyam iti paścāt tāpa yuktaṃ yathā syāt tathā	etAvat vyayitavyam iti paScAt tApa yuktam yaTA syAt taTA
   guru vākyānurodhād vā yad dīyate tad rājasam ||21||	guru vAkya anuroDAt vA yat dIyate tat rAjasam ||21||
   BhG 17.22	Bhu 17.22
   adeśakāle yad dānam apātrebhyaś ca dīyate |	adeSa kAle yat dAnam apAtreByaH ca dIyate |
   asatkṛtam avajñātaṃ tat tāmasam udāhṛtam ||22||	asatkRtam avajQAtam tat tAmasam udAhRtam ||22||
   śrīdharaḥ : tāmasaṃ dānam āha adeśeti | adeśe 'śuci sthāne | akāle	SrIDaraH : tAmasam dAnam Aha adeSa iti | adeSe aSuci sTAne | akAle
   aśaucādi samaye | apātrebhyo viṭa naṭa nartakādibhyaḥ | yad dānaṃ dīyate	aSOca Adi samaye | apAtreByaH viwa nawa  nartaka AdiByaH | yat dAnam dIyate
   deśa kāla pātra sampattāv apy asat kṛtaṃ pāda prakṣālanādi satkāra śūnyam	deSa  kAla  pAtra  sampattO api asat  kRtam pAda  prakzAlana Adi satkAra  SUnyam
   | avajñātaṃ pātra tiraskāra yuktam | evambhūtaṃ dānaṃ tāmasam udāhṛtam	| avajQAtam pAtra tiraskAra  yuktam | evamBUtam dAnam tAmasam udAhRtam
   madhusūdanaḥ : adeśe svato durjana saṃsargād vā pāpa hetāv aśuci sthāne |	maDusUdanaH : adeSe svatas durjana  saMsargAt vA pApa hetO aSuci sTAne |
   akāle puṇya hetutvenāprasiddhe yasmin kasmiṃścit | aśauca kāle vā |	akAle puNya  hetu tvena aprasidDe yasmin kasmiMScid | aSOca  kAle vA |
   apātrebhyaś ca vidyā tapo rahitebhyo naṭa viṭādibhyo yad dānaṃ dīyate	apAtreByaH ca vidyA  tapo  rahiteByaH nawa  viwa AdiByaH yat dAnam dIyate
   deśa kāla pātra sampattāv api asat kṛtaṃ	deSa  kAla  pAtra  sampattO api asat  kRtam
   priya bhāṣaṇa pāda prakṣālana pūjādi satkāra śūnyam avajñānaṃ	priya BAzaNa  pAda  prakzAlana  pUjA Adi satkAra  SUnyam avajQAnam
   pātra paribhava yuktaṃ ca tad dānaṃ tāmasam udāhṛtam ||22||	pAtra  pariBava  yuktam ca tat dAnam tAmasam udAhRtam ||22||
   viśvanāthaḥ : asatkāro 'vajñāyāḥ phalam ||22||	viSvanATaH : asatkAraH avajQAyAH Palam ||22||
   baladevaḥ : adeśe 'śuci sthāne | akāle 'śuci samaye | yad apātrebhyo	baladevaH : adeSe aSuci sTAne | akAle aSuci  samaye | yat apAtreByaH 
   naṭādibhyo dīyate, deśādi sampattāv api yad asatkṛtaṃ	nawa AdiByaH dIyate, deSa Adi sampattO api yat asatkRtam
   caraṇa prakṣālanādi satkāra śūnyam avajñātaṃ	caraNa  prakzAlana Adi satkAra  SUnyam avajQAtam
   tūṅkārādy anādara bhāṣaṇopetaṃ ca yad dānaṃ tat tāmasam ||22||	tUFkAra Adi  ana Adara  BAzaNa upetam ca yat dAnam tat tAmasam ||22||
   BhG 17.23 24	Bhu 17.23 24
   oṃ tat sad iti nirdeśo brahmaṇas trividhaḥ smṛtaḥ |	om tat sat iti nirdeSaH brahmaNaH triviDaH smRtaH |
   brāhmaṇās tena vedāś ca yajñāś ca vihitāḥ purā ||23||	brAhmaNAH tena vedAH ca yajQAH ca vihitAH purA ||23||
   tasmād om ity udāhṛtya yajña dāna tapaḥ kriyāḥ |	tasmAt om iti udAhRtya yajQa dAna  tapaH  kriyAH |
   pravartante vidhānoktāḥ satataṃ brahma vādinām ||24||	pravartante viDAna uktAH satatam brahma  vAdinAm ||24||
   śrīdharaḥ : nanv evaṃ vicāryamāṇe sarvam api yajña tapo dānādi	SrIDaraH : nanu evam vicAryamANe sarvam api yajQa  tapaH  dAna Adi
   rājasa tāmasa prāyam eveti vyartho yajñādi prayāsa ity āśaṅkya	rAjasa  tAmasa  prAyam eva iti vyarTaH yajQa Adi prayAsaH iti ASaFkya
   tathāvidhasyāpi sāttvikatvopapādanāt prakāraṃ darśayitum āha om iti | oṃ	taTAviDasya api sAttvika tva upapAdanAt prakAram darSayitum Aha om iti | om
   tat sad iti trividho brahmaṇaḥ paramātmano nirdeśo nāma vyapadeśaḥ smṛtaḥ	tat sat iti triviDaH brahmaNaH paramAtmanaH nirdeSaH nAma  vyapadeSaH smRtaH
   śiṣṭaiḥ | tatra tāvad om iti brahma ity ādi śruti prasiddher om iti	SizwEH | tatra tAvat om iti brahma iti Adi Sruti prasidDeH om iti
   brahmaṇo nāma | jagat kāraṇatvenāti prasiddhatvād aviduṣāṃ parokṣatvāc ca	brahmaNaH nAma | jagat  kAraNa tvena ati prasidDa tvAt aviduzAm parokza tvAt ca
   tac chabdo 'pi brahmaṇo nāma |	tac SabdaH api brahmaNaH nAma |
   paramārtha sattva sādhutva praśastatvādibhiḥ sac chabdo 'pi brahmaṇo nāma	parama arTa  sattva  sADu tva  praSasta tva AdiBiH sac SabdaH api brahmaNaH nAma
   | sad eva saumyedam agra āsīt ity ādi śruteḥ | ayaṃ trividho 'pi nāma	| sat eva sOmya idam agre AsIt iti Adi SruteH | ayam triviDaH api nAma
   nirdeśena brāhmaṇāś ca vedāś ca yajñāś purā sṛṣṭy ādau vihitā vidhātrā	nirdeSena brAhmaNAH ca vedAH ca yajQAH purA sRzwi  AdO vihitA viDAtrA
   nirmitāḥ	nirmitAH
   | saguṇī kṛtā iti vā | yathā yasyāyaṃ trividho nirdeśas tena paramātmanā	| sa guNI kRtAH iti vA | yaTA yasya ayam triviDaH nirdeSaH tena paramAtmanA
   brāhmaṇādayaḥ pavitratamāḥ sṛṣṭāḥ | tasmāt tasyāyaṃ trividho nirdeśo	brAhmaNa AdayaH pavitratamAH sRzwAH | tasmAt tasya ayam triviDaH nirdeSaH 
   'tipraśasta ity arthaḥ ||23||	atipraSastaH iti arTaH ||23||
   idānīṃ pratyekam oṅkārādīnāṃ prāśastyaṃ darśayiṣyann oṅkārasya tad evāha	idAnIm pratyekam oFkAra AdInAm prASastyam darSayizyan oFkArasya tat eva Aha
   tasmād iti | yasmād evaṃ brahmaṇo nirdeśaḥ praśastas tasmād om ity	tasmAt iti | yasmAt evam brahmaNaH nirdeSaH praSastaH tasmAt om iti 
   udāhṛtya uccārya kṛtā veda vādināṃ yajñādyāḥ śāstroktāḥ kriyāḥ satataṃ	udAhRtya uccArya kRtAH veda vAdinAm yajQa AdyAH SAstra uktAH kriyAH satatam
   sarvadā aṅga vaikalye 'pi prakarṣeṇa vartante | saguṇā bhavantīty arthaḥ	sarvadA aFga vEkalye api prakarzeNa vartante | sa guNAH Bavanti iti arTaH
   madhusūdanaḥ : tad evam āhāra yajña tapo dānānāṃ traividhya kathanena	maDusUdanaH : tat evam AhAra yajQa  tapo dAnAnAm trEviDya  kaTanena
   sāttvikāni tāny ādeyāni rājasa tāmasāni tu parihartavyānīty uktam |	sAttvikAni tAni AdeyAni rAja sa tAmasAni tu parihartavyAni iti uktam |
   tatrāhārasya dṛṣṭārthatvena nāsty aṅga vaiguṇyena phalābhāva śaṅkā |	tatra AhArasya dRzwa arTa tvena na asti aFga  vEguNyena Pala aBAva  SaFkA |
   yajña tapo dānānāṃ tv adṛṣṭārthānām aṅga vaiguṇyād apūrvānutpattau	yajQa  tapaH  dAnAnAm tu adRzwa arTAnAm aFga  vEguNyAt apUrva anutpattO
   phalābhāvaḥ syād iti sāttvikānī̀am api teṣām ānarthakyaṃ prāptaṃ	Pala aBAvaH syAt iti sAttvikAnÌam api tezAm AnarTakyam prAptam
   pramāda bahulatvād anuṣṭhātṝṇām atas tad vaiguṇya parihārārya oṃ tat sad	pramAda  bahula tvAt anuzWAtLNAm atas tad  vEguNya  parihAra AryaH om tat sat 
   iti bhagavan nāmoccāraṇa rūpaṃ sāmānya prāyaścittaṃ	iti Bagavan nAma uccAraNa  rUpam sAmAnya  prAyaScittam
   parama kāruṇikatayopadiśati bhagavān om iti | oṃ tat sad ity evaṃ rūpo	parama kAruNikatayA upadiSati BagavAn om iti | om tat sat iti evaM  rUpaH 
   brahmaṇaḥ paramātmano nirdeśo nirdiśyate 'neneti nirdeśaḥ	brahmaNaH paramAtmanaH nirdeSaH nirdiSyate anena iti nirdeSaH
   pratipādaka śabdo nāmeti yāvat | trividhas tisro	pratipAdaka SabdaH nAma iti yAvat | triviDaH tisraH 
   vidhā avayavā yasya sa trividhaḥ smṛto vedānta vidbhiḥ | eka vacanāt	viDAH avayavAH yasya sa triviDaH smRtaH vedAnta vidBiH | eka vacanAt 
   try avayavam ekaṃ nāma praṇavavat | yasmāt pūrvair maharṣibhir ayaṃ	tri  ava yavam ekam nAma praNava vat | yasmAt pUrvEH mahA RziBiH ayam
   brahmaṇo nirdeśaḥ smṛtas tasmād idānīntanair api smartavya iti vidhir atra	brahmaNaH nirdeSaH smRtaH tasmAt idAnIntanEH api smartavyaH iti viDiH atra
   kalpyate | vaṣaṭ kartuḥ prathama bhakṣa ity ādiṣv iva vacanāni tv	kalpyate | vazaw kartuH praTama BakzaH iti Adizu iva vacanAni tu 
   apūrvatvād iti nyāyāt | yajña dāna tapaḥ kriyā saṃyogāc cāsya tad	apUrva tvAt iti nyAyAt | yajQa  dAna  tapaH  kriyA  saMyogAt ca asya tat 
   avaiguṇyam eva phalaṃ ##ṣṭāśva dagdha ratha vat parasparākāṅkṣayā kalpyate	avEguNyam eva Palam ##zwa aSva  dagDa   raTa vat  paraspara AkAFkzayA kalpyate
   pramādāt kurvatāṃ karma pracyavetādhvareṣu yat |	pramAdAt kurvatAm karma pracyaveta aDvarezu yat |
   smaraṇād eva tad viṣṇoḥ sampūrṇaṃ syād iti śrutiḥ ||	smaraNAt eva tat vizNoH sampUrNam syAt iti SrutiH ||
   iti smṛtes tathaiva śiṣṭācārāc ca | brahmaṇo nirdeśaḥ stūyate	iti smRteH taTA eva Sizwa AcArAt ca | brahmaNaH nirdeSaH stUyate
   karma vaiguṇya parihāra sāmarthya kathanāya | brāhmaṇā iti	karma  vEguNya  parihAra  sAmarTya  kaTanAya | brAhmaNAH iti
   traivarṇikopalakṣaṇam | brāhmaṇādyāḥ kartāro vedāḥ karaṇāni yajñāḥ karmāṇi	trEvarNikA upalakzaNam | brAhmaNa AdyAH kartAraH vedAH karaNAni yajQAH karmANi
   tena brahmaṇo nirdeśena karaṇa bhūtena purā vihitāḥ prajāpatinā | tasmād	tena brahmaNaH nirdeSena karaNa BUtena purA vihitAH prajApatinA | tasmAt 
   yajñādi sṛṣṭi hetutvena tad vaiguṇya parihāra samartho mahā prabhāvo 'yaṃ	yajQa Adi sRzwi hetu tvena tad  vEguNya  parihAra  samarTaH mahA  praBAvaH ayam
   nirdeśa ity arthaḥ ||23||	nirdeSaH iti arTaH ||23||
   idānīm a kāra u kāra ma kāra vyākhyānena tat samudāyoṃkāra vyākhyānavad	idAnIm a kAra  u kAra ma kAra vyAKyAnena tat  samudAya uMkAra  vyAKyAna vat 
   oṃkāra tac chabda sac chabda vyākhyānena tat samudāya rūpaṃ brahmaṇo	oMkAra  tac  Sabda  sac  Sabda  vyAKyAnena tat  samudAya  rUpam brahmaNaH 
   nirdeśaṃ stuty atiśayāya vyākhyātum ārabhate caturbhiḥ | tatra prathamam	nirdeSam stuti  atiSayAya vyAKyAtum AraBate caturBiH | tatra praTamam
   oṃkāraṃ vyācaṣṭe tasmād iti | yasmād om iti brahma ity ādiṣu śrutiṣv om	oMkAram vyAcazwe tasmAt iti | yasmAt om iti brahma iti Adizu Srutizu om
   iti brahmaṇo nāma prasiddhaṃ tasmād om ity udāhṛtyoṃkāroccāraṇānantaraṃ	iti brahmaNaH nAma prasidDam tasmAt om iti udAhRtya uMkAra uccAraNa anantaram
   vidhānoktā vidhi śāstra bodhitā brahma vādināṃ veda vādināṃ	viDAna uktA viDi SAstra boDitAH brahma  vAdinAm veda vAdinAm
   yajña dāna tapaḥ kriyāḥ satataṃ pravartante prakṛṣṭatayā	yajQa  dAna  tapaH  kriyAH satatam pravartante prakRzwa tayA
   vaiguṇya rāhityena vartante | yasyaikāvayavoccāraṇād apy avaiguṇyaṃ kiṃ	vEguNya rAhityena vartante | yasya eka avayava uccAraNAt api avEguNyam kim
   punas tasya sarvasyoccāraṇād iti stuty atiśayaḥ	punar tasya sarvasya uccAraNAt iti stuti  atiSayaH
   viśvanāthaḥ : tad evaṃ tapo yajñādīnāṃ traividhyaṃ sāmānyato	viSvanATaH : tat evam tapaH  yajQa AdInAm trEviDyam sAmAnyatas 
   manuṣya mātram adhikṛtyoktam | tatra ye sāttvikeṣv api madhye	manuzya  mAtram aDikRtya uktam | tatra ye sAttvikezu api maDye
   brahma vādinas teṣāṃ tu brahma nirdeśa pūrvakā eva yajñādayo bhavantīty	brahma  vAdinaH tezAm tu brahma nirdeSa  pUrvakAH eva yajQa AdayaH Bavanti iti 
   āha oṃ tat sad ity evaṃ brahmaṇo nirdeśo nāmnā vyapadeśaḥ smṛtaḥ | śiṣṭair	Aha om tat sat iti evam brahmaNaH nirdeSaH nAmnA vyapadeSaH smRtaH | SizwEH 
   deśitaḥ | tatra om iti sarva śrutiṣu prasiddham eva brahmaṇo nāma |	deSitaH | tatra om iti sarva  Srutizu prasidDam eva brahmaNaH nAma |
   jagat kāraṇatvenātiprasiddher atan nirasanena ca prasiddhes tad iti ca |	jagat  kAraNa tvena atiprasidDeH atan  nirasanena ca prasidDeH tat iti ca |
   sad eva saumyedam agra āsīt iti śruteḥ sad iti ca | yasmāt oṃ tat sat	sat eva sOmya idam agre AsIt iti SruteH sat iti ca | yasmAt om tat sat 
   śabda vācyena brahmaṇaiva brāhmaṇā vedā yajñāś ca vihitāḥ kṛtās tasmāt om	Sabda vAcyena brahmaNA eva brAhmaNAH vedAH yajQAH ca vihitAH kRtAH tasmAt om
   iti brahmaṇo nāmodāhṛtyoccārya vartamānānāṃ brahma vādināṃ	iti brahmaNaH nAma udAhRtya uccArya vartamAnAnAm brahma  vAdinAm
   yajñādayaḥ pravartante ||23 24||	yajQa AdayaH pravartante ||23 24||
   baladevaḥ : tad evaṃ tapo yajña tapo dānānāṃ traividhya kathanena	baladevaH : tat evam tapo yajQa  tapo dAnAnAm trEviDya  kaTanena
   sāttvikānāṃ teṣām upadeyatvaṃ, rājasādīnāṃ heyatvaṃ ca darśitam | atha	sAttvikAnAm tezAm upadeya tvaM, rAjasa AdInAm heya tvam ca darSitam | aTa
   sāttvikādhikāriṇāṃ yajñādīni viṣṇu nāma pūrvakāṇy evabhavantīty ucyate om	sAttvika aDikAriNAm yajQa AdIni vizNu  nAma  pUrvakANi evaBavanti iti ucyate om
   iti | om ity ādikas trividho brahmaṇo viṣṇor nirdeśo nāma dheyaṃ śiṣṭaiḥ	iti | om iti AdikaH triviDaH brahmaNaH vizNoH nirdeSaH nAma Deyam SizwEH
   smṛtaḥ | om ity etad brahmaṇo nediṣṭaṃ nāma iti śruteḥ | om ity ekaṃ nāma	smRtaH | om iti etat brahmaNaH nedizwam nAma iti SruteH | om iti ekam nAma
   | tat tvam asi iti śruteḥ tad iti dvitīyaṃ nāma | sad eva saumya iti	| tat tvam asi iti SruteH tat iti dvitIyam nAma | sat eva sOmyaH iti
   śruteḥ sad iti tṛtīyaṃ nāma | upalakṣaṇam idam | viṣṇv ādi nāmnāṃ tena	SruteH sat iti tRtIyam nAma | upalakzaNam idam | vizNu  Adi nAmnAm tena
   trividhena nirdeśena brāhmaṇā	triviDena nirdeSena brAhmaNA
   vedā yajñāś ca purā caturmukhena vihitāḥ prakaṭitās tasmān mahā prabhāvo	vedAH yajQAH ca purA caturmuKena vihitAH prakawitAH tasmAt mahA  praBAvaH 
   'yaṃ nirdeśas tat pūrvakāṇāṃ yajñādīnāṃ nāṅga vaiguṇyam | tena	ayam nirdeSaH tat  pUrvakANAm yajQa AdInAm na aFga  vEguNyam | tena
   phala vaiguṇyaṃ ca neti ||23||	Pala  vEguNyam ca na iti ||23||
   yasmād evaṃ tasmād om iti nirdeśam udāhṛtyoccāryānuṣṭhitā brahma vādināṃ	yasmAt evam tasmAt om iti nirdeSam udAhRtya uccArya anuzWitA brahma  vAdinAm
   sāttvikānāṃ trai varṇikānāṃ yajñādyāḥ kriyāḥ pravartante | aṅga vaikalye	sAttvikAnAm trE varNikAnAm yajQa AdyAH kriyAH pravartante | aFga  vEkalye
   'pi sāṅgatāṃ bhajantīti ||24||	api sa aFgatAm Bajanti iti ||24||
   BhG 17.25	Bhu 17.25
   tad ity anabhisaṃdhāya phalaṃ yajña tapaḥ kriyāḥ |	tat iti anaBisaMDAya Palam yajQa  tapaH  kriyAH |
   dāna kriyāś ca vividhāḥ kriyante mokṣa kāṅkṣibhiḥ ||25||	dAna  kriyAH ca viviDAH kriyante mokza  kAFkziBiH ||25||
   śrīdharaḥ : dvitīyaṃ nāma prastautīti tad iti tad ity udāhṛtya iti	SrIDaraH : dvitIyam nAma prastOti iti tat iti tat iti udAhRtya iti
