   PADA MARKERS	PADAH MARKERS
   śaṅkhabhaṅgadhavalacchāyaṃ dhanuḥ kausumam &	SaFKa BaFga Davala= CAyam DanuH kOsumam &
   gāmbhīryād avadhīrayantam abalās tvām ājighāṃsuḥ smaraḥ % pauṣpaṃ bāṇam	gAmBIryAt avaDIrayantam abalAH tvAm AjiGAMsuH smaraH % pOzpam bANam
   ṛjūkaroti niyataṃ saṃmīlitaikekṣaṇaḥ // HJm_35.23 //	RjUkaroti niyatam saMmIlita Eka IkzaNaH // HJm_35.23 //
   bodhisattva uvāca | alam alaṃ bhaginya ebhir asatpralāpaiḥ | na khalu mama	boDisattvaH uvAca | alam alam BaginyaH eBiH asat pralApEH | na Kalu mama
   saṃvigne manasi saliladhārā iva hutabhuji śṛṅgārakathāḥ samavakāśam adhunā	saMvigne manasi salila DArAH iva hutaBuji SRFgAra kaTAH samavakASam aDunA
   labhante |	laBante |
   bhaginya iti tat tasya $ niśamya vacanaṃ striyaḥ &	BaginyaH iti tat tasya $ niSamya vacanam striyaH &
   mukhāni namayāmāsus % trapayā tyaktavibhramāḥ // HJm_35.24 //	muKAni namayAmAsuH % trapayA tyakta viBramAH // HJm_35.24 //
   hrītaṃ tad yuvatikadambakaṃ viditvā $ saṃvignaṃ nṛpatanayaṃ ca	hrItam tat yuvati kadambakam viditvA $ saMvignam nRpa tanayam ca
   śuddhabuddhim &	SudDa budDim &
   tūṇīre niyatam iṣūn nidhāya pauṣpān % savrīḍaṃ dhanur avatāritaṃ smareṇa	tUNIre niyatam izUn niDAya pOzpAn % sa vrIxam DanuH avatAritam smareNa
   // HJm_35.25 //	// HJm_35.25 //
   atha bodhisattvas tatra pramadavane ratim alabhamāno 'stam upeyuṣi	aTa boDisattvaH tatra pramada vane ratim alaBamAnaH astam upeyuzi
   savitari rathavaram adhiruhya tāś cāṅganā bhavanam ājagmuḥ | tato	savitari raTa varam aDiruhya tAH ca aFganA Bavanam AjagmuH | tatas 
   bodhisattvaḥ śṛṅgārakathām avamanyamānaḥ śayanatale viniviśya	boDisattvaH SRFgAra kaTAm avamanyamAnaH Sayana tale viniviSya
   jarāmaraṇarogān eva manasi nidhāya cintāparo babhūva | tataḥ śuddhāvāsais	jarA maraNa rogAn eva manasi niDAya cintA paraH baBUva | tatas SudDAvAsEH 
   tasya mahātmanaḥ saṃvejanāya śayanapālikānām sadya eva nidrāvaktavyatā	tasya mahAtmanaH saMvejanAya Sayana pAlikAnAm sadyas eva nidrA vaktavyatA
   kriyate sma | tatra ca kāsāṃcid aviralaśabdaśvāsavaśaprakāśadaśanāni	kriyate sma | tatra ca kAsAMcid avirala Sabda SvAsa vaSa prakASa daSanAni
   vigalitalālālavavyāptaparyantāni vadanāny abhūvan | anparāsāṃ ca	vigalita lAlA lava vyApta paryantAni vadanAni aBUvan | anparAsAm ca
   kuṭṭimatalaparyastāni praśithilavigalitadukūlatayā pravyaktorūṇi	kuwwima tala paryastAni praSiTila vigalita dukUla tayA pravyakta UrUNi
   payodharoparivyavakīrṇahārāṇi nikṣiptaviṣamabhujalatāni mṛtānām iva	payoDara upari vyavakIrNa hArANi nikzipta vizama Buja latAni mRtAnAm iva
   śarīrāṇy āsan | aparā ca	SarIrANi Asan | aparA ca
   murajapuṣkaraviniveśitadviguṇabāhūpadhānavinihitānanā viṣṭarād vinipatya	muraja puzkara viniveSita dviguNa bAhu upaDAna vinihita AnanAH vizwarAt vinipatya
   tathaiva śiṣye | kasyāścin nidrāpahṛtāṅguliyatnāt karād	taTA eva Sizye | kasyAScid nidrA apahRta aFguli yatnAt karAt 
   adharaviśliṣṭaprathamarandhraḥ pramadānayanatārakānīlo vaṃśaḥ papāta |	aDara viSlizwa praTama ranDraH pramadA nayana tArakA nIlaH vaMSaH papAta |
   dviradaviloḍitānām iva kamalinīnāṃ vividhāvasthaṃ tāsāṃ ca rūpam ālokya	dvirada viloxitAnAm iva kamalinInAm viviDa avasTam tAsAm ca rUpam Alokya
   hasitam iva yaṣṭipradīpaiḥ | atha bodhisattvas tāsām yuvatīnāṃ nindāṃ	hasitam iva yazwi pradIpEH | aTa boDisattvaH tAsAm yuvatInAm nindAm
   kṛtvābhyutthāya niṣkramya cchandakam utthāpyovāca |	kRtvA aByutTAya nizkramya cCandakam utTApya uvAca |
   imaṃ samuttartumanā bhavārṇavaṃ $ tapovanaṃ gantum ahaṃ samudyataḥ &	imam samuttartu manAH Bava arNavam $ tapaH vanam gantum aham samudyataH &
   atas tvam asmadvyavasāyasiddhaye % mahājavaṃ kanthakam aśvam ānaya //	atas tvam asmad vyavasAya sidDaye % mahA javam kanTakam aSvam Anaya //
   HJm_35.26 //	HJm_35.26 //
   chandakaś ca śuddhādhivāsaiś codyamānas tad rājaśāsanam anādṛtya tatheti	CandakaH ca SudDa aDivAsEH codyamAnaH tat rAja SAsanam anAdRtya taTA iti
   pratiśrutya vāmakakṣyāvinihitāsiḥ kanthakam aśvavaram āninā 	pratiSrutya vAma kakzyA vinihitA asiH kanTakam aSva varam AninA 
   ya | bodhisattvādhirūḍhaṃ tam aśvaṃ paścād vadhryāvalambinā cchandakena	yaH | boDisattva aDirUXam tam aSvam paScAt vaDrya avalambinA cCandakena
   saha yakṣakumārāḥ karatalavinihitakhuraṃ prabhātasamaye nabhasā maharṣer	saha yakza kumArAH kara tala vinihita Kuram praBAta samaye naBasA mahA RzeH 
   arāḍasyāśramasamīpam avatārayāmāsur iti |	arAxasya ASrama samIpam avatArayAmAsuH iti |
   atha vyudasyābharaṇāni vigrahāt $ sa bhāsitāni sphuṭaratnatejasā &	aTa vyudasya ABaraNAni vigrahAt $ sa BAsitAni sPuwa ratna tejasA &
   taraṅginaḥ kokilakaṇṭhamecakāṃś % cakarta khaḍgena śanaiḥ śiroruhān //	taraFginaH kokila kaNWa mecakAn % cakarta Kaxgena SanEs SiroruhAn //
   HJm_35.27 //	HJm_35.27 //
   taṃ chandakaḥ samavalokya nirastabhūṣaṃ $ svacchaṃ jalāśayam	tam CandakaH samavalokya nirasta BUzam $ svacCam jalASayam
   ivāpahṛtāravindam &	iva apahRta aravindam &
   saṃtāpitaḥ prabalaśokahutāśanena % muktānibhān nayanavārikaṇān mumoca //	saMtApitaH prabala Soka hutASanena % muktA niBAn nayana vAri kaNAn mumoca //
   HJm_35.28 //	HJm_35.28 //
   bodhisattva uvāca | na khalu dharmonmukhe suhṛdi svajane vā	boDisattvaH uvAca | na Kalu Darma unmuKe suhRdi sva jane vA
   tapovanābhiprasthite viṣādaṃ kartum arhati sajjanaḥ | tad gaccha mama	tapaH vana aBiprasTite vizAdam kartum arhati sat janaH | tat gacCa mama
   gurujanam evaṃ brūhi |	guru janam evam brUhi |
   athaveyam tanuḥ kṣīṇā $ tīvreṇa tapasā mama &	aTavA iyam tanuH kzINAH $ tIvreNa tapasA mama &
   mayā vā tat padaṃ labdhaṃ % yad dṛṣṭaṃ tattvadarśibhiḥ // HJm_35.29 //	mayA vA tat padam labDam % yat dRzwam tattva darSiBiH // HJm_35.29 //
   chandakaś ca tatheti bodhisattvam abhipraṇamyāśvam ābharaṇāni cādāya	CandakaH ca taTA iti boDisattvam aBipraNamya aSvam ABaraNAni ca AdAya
   krameṇa nagaram āgamya taṃ bodhisattvasaṃdeśaṃ narapataye nivedayāmāsa |	krameNa nagaram Agamya tam boDisattva saMdeSam narapataye nivedayAmAsa |
   śrutvā ca tasya viniścayaṃ sahāntaḥpureṇa śuddhodano bahuvidhaṃ vilalāpa |	SrutvA ca tasya viniScayam saha antaHpureNa SudDodanaH bahuviDam vilalApa |
   bodhisattvaś ca lubdhakarūpadhāriṇo devaputrāt svena śaśikiraṇarucinā	boDisattvaH ca lubDaka rUpa DAriNaH deva putrAt svena SaSi kiraNa rucinA
   vasanayugena kāṣāye vāsasī krītvā paridhāya śanaiḥ śanair arāḍasyāśramaṃ	vasana yugena kAzAye vAsasI krItvA pariDAya SanEs SanEs arAxasya ASramam
   jagāma | dṛṣṭvā ca bodhisattvam āgacchantam arāḍaḥ svāgataṃ svāgatam ity	jagAma | dRzwvA ca boDisattvam AgacCantam arAxaH svAgatam svAgatam iti 
   abhidhāya svam uṭajam ānīya vetrāsane samupaveśya kuśalapūrvakam ālāpaṃ	aBiDAya svam uwajam AnIya vetra Asane samupaveSya kuSala pUrvakam AlApam
   cakāra | tato bodhisattvas tam apṛcchat |	cakAra | tatas boDisattvaH tam apRcCat |
   kīdṛśo bhavatām dharmaḥ $ katham vā so 'dhigamyate &	kIdRSaH BavatAm DarmaH $ kaTam vA saH aDigamyate &
   tattvaṃ me draṣṭukāmāya % vaktum arhati sattamaḥ // HJm_35.30 //	tattvam me drazwu kAmAya % vaktum arhati sattamaH // HJm_35.30 //
   arāḍa uvāca | śrotum arhati mahābhāga iti | prakṛtivikārayor	arAxaH uvAca | Srotum arhati mahABAgaH iti | prakRti vikArayoH 
   janmajarāmṛtyavas tattvam ity abhihitam | prakṛtiś ca pañca mahābhūtāny	janma jarA mRtyavaH tattvam iti aBihitam | prakRtiH ca paQca mahABUtAni 
   ahaṃkāro vyaktaṃ ceti | vikāraś cendriyāṇi tadarthāś ca	ahaMkAraH vyaktam ca iti | vikAraH ca indriyANi tad arTAH ca
   pāṇipādavākpāyūpasthaṃ mana ity asya kṣetraṃ vijānāti | tat kṣetrajña ity	pANi pAda vAc pAyu upasTam manaH iti asya kzetram vijAnAti | tat kzetrajQaH iti 
   abhidhīyate | kṣetrajñaṃ cātmānam avacakṣate tattvavidaḥ | yac	aBiDIyate | kzetrajQam ca AtmAnam avacakzate tattva vidaH | yat 
   cotpādāvasānān maraṇadharmātmakaṃ tad vyaktam iti boddhavyam avyaktam	ca utpAda avasAnAt maraNa Darma Atmakam tat vyaktam iti bodDavyam avyaktam
   etadviparyayād iti | ajñānaṃ karma tṛṣṇā ca saṃsārahetavo vijñeyāḥ |	etad viparyayAt iti | ajQAnam karma tRzNA ca saMsAra hetavaH vijQeyAH |
   tritaye cāvasthito jantur na sattvam atikramya vartate |	tritaye ca avasTitaH jantuH na sattvam atikramya vartate |
   vipratyayāhaṃkārasaṃdehābhisaṃplavāviśeṣānupāyasaṅgābhyavapātāḥ |	vipratyaya ahaMkAra saMdeha aBisaMplava aviSeza anupAya saFga aByavapAtAH |
   vipratyayo nāma viparītapravartanam | aham abhidadhāmy ahaṃ vedmīty	vipratyayaH nAma viparIta pravartanam | aham aBidaDAmi aham vedmi iti 
   evamādy ahaṃkāraḥ | yas tv asaṃdigdhān api bhāvān mṛtpiṇḍavad ekībhāvena	evamAdi ahaMkAraH | yaH tu asaMdigDAn api BAvAn mRd piNxa vat ekIBAvena
   paśyati sa saṃdeha iti mantavyaḥ | yad eva cāhaṃ tāny evāmūni	paSyati sa saMdehaH iti mantavyaH | yat eva ca aham tAni eva amUni
   manobuddhikarmāṇi | yaś caiṣa gaṇaḥ so 'ham ity abhisaṃplavam udāharanti |	manaH budDi karmANi | yaH ca eza gaNaH saH aham iti aBisaMplavam udAharanti |
   aviśeṣaḥ punaḥ pratibuddhāpratibuddhayor aviśeṣajñatā prakṛtīnāṃ ca so	aviSezaH punar pratibudDa apratibudDayoH aviSeza jQa tA prakRtInAm ca saH 
   'viśeṣa iti boddhavyaḥ | svāhākāravaṣaṭkāraprokṣaṇābhyukṣaṇādayo hy	aviSezaH iti bodDavyaH | svAhAkAra vazawkAra prokzaNa aByukzaNa AdayaH hi 
   anupāya iti boddhavyaḥ | yatra vastuni saktim upety amedhā	anupAyaH iti bodDavyaH | yatra vastuni saktim upeti ameDA
   manovāgbuddhikarmabhiḥ so 'bhiṣvaṅga ity abhidhīyate | mamedam asyāham iti	manaH vAc budDi karmaBiH saH aBizvaFgaH iti aBiDIyate | mama idam asya aham iti
   yad duḥkham abhimanyate so 'bhyavapātaḥ | prāṇināṃ saṃsārahetur ālasyaṃ	yat duHKam aBimanyate saH aByavapAtaH | prANinAm saMsAra hetuH Alasyam
   nāma | tamo moho mṛtyujanmanī | mahāmohaḥ kāma iti saṃjñitaḥ | tāmisraṃ ca	nAma | tamaH mohaH mRtyu janmanI | mahAmohaH kAmaH iti saMjQitaH | tAmisram ca
   krodha ity avagamyatām | viṣādaḥ punar andhatāmisram abhidhīyate |	kroDaH iti avagamyatAm | vizAdaH punar anDatAmisram aBiDIyate |
   anayāvidyayā pañcaparvayā bāliśo baddhamanā jātyādau mahati duḥkhe punaḥ	anayA avidyayA paQca parvayA bAliSaH badDa manAH jAti AdO mahati duHKe punar 
   punar āvartate | tatra cāhaṃ draṣṭā śrotā mantā kāryakāraṇaṃ cety evam	punar Avartate | tatra ca aham drazwA SrotA mantA kArya kAraNam ca iti evam
   avagamya saṃsāre paribhramati | ebhiś ca hetubhir janmasrotaḥpravṛttir	avagamya saMsAre pariBramati | eBiH ca hetuBiH janma srotaH pravRttiH 
   dṛṣṭā hetvabhāvāj janmābhāva iti | tatra ca mokṣakāmaḥ	dRzwA hetu aBAvAt janma aBAvaH iti | tatra ca mokza kAmaH
   pratibuddhāpratibuddhau vyaktāvyakte ca jānīyāt | etac catuṣṭayam avagamya	pratibudDa apratibudDO vyakta avyakte ca jAnIyAt | etat catuzwayam avagamya
   kṣetrajñaḥ sarvaduḥkhanirmuktaḥ padam akṣaram avāpnotīti |	kzetrajQaH sarva duHKa nirmuktaH padam akzaram avApnoti iti |
   tyaktvādito bhavanibandhanam ādibījam $ ādāya liṅgam apavṛttasukhābhilāṣaḥ	tyaktvA Aditas Bava nibanDanam Adi bIjam $ AdAya liFgam apavRtta suKa aBilAzaH
   saṃtoṣavān padam anuttamam āptukāmaḥ % śīlaṃ viśuddham upagṛhya vased	saMtozavAn padam anuttamam Aptu kAmaH % SIlam viSudDam upagRhya vaset 
   vanānte // HJm_35.31 //	vanAnte // HJm_35.31 //
   paścāc ca rāgavairāgyaprabhave bhayakṣeme viditvā nigṛhya	paScAt ca rAga vErAgya praBave Bayakzeme viditvA nigRhya
   sarvendriyagrāmaṃ manaḥśamam ālambya tataḥ kāmebhyo viviktaṃ	sarva indriya grAmam manaH Samam Alambya tatas kAmeByaH viviktam
   vyāpādādibhyaś ca vivekajaṃ prathamaṃ dhyānaṃ savitarkam āpnoti | sa	vyApAda AdiByaH ca viveka jam praTamam DyAnam sa vitarkam Apnoti | sa
   caivaṃvidhena kāmadveṣavigarhiṇā śamenānvito brahmalokam adhigacchati |	ca evaMviDena kAma dveza vigarhiNA Samena anvitaH brahma lokam aDigacCati |
   tāṃś ca vitarkān manaḥsaṃkṣobhakarān avetya tadvirahitaṃ prītisukhātmakaṃ	tAn ca vitarkAn manaH saMkzoBa karAn avetya tad virahitam prIti suKa Atmakam
   dvitīyaṃ dhyānam āsādayati | tayā ca prītyā hriyamāṇamanā deveṣv	dvitIyam DyAnam AsAdayati | tayA ca prItyA hriyamANa manAH devezu 
   ābhāsvareṣūpapadyate | yaḥ punas tasmāt prītisukhāc cittam uccālayati sa	ABAsvarezu upapadyate | yaH punar tasmAt prIti suKAt cittam uccAlayati sa
   tṛtīyaṃ sukhaprītirahitaṃ dhyānam āpnoti | tat tṛtīyadhyānanimagnamanāś ca	tRtIyam suKa prIti rahitam DyAnam Apnoti | tat tRtIya DyAna nimagna manAH ca
   śubhakṛtsneṣv amareṣu janma pratilabhate | tādṛśaṃ ca sukham āsādya yo	SuBa kRt snezu amarezu janma pratilaBate | tAdRSam ca suKam AsAdya yaH 
   vyapekṣāṃ karoti sa caturthaṃ sukhaduḥkhavirahitaṃ dhyānam upalabhate |	vyapekzAm karoti sa caturTam suKa duHKa virahitam DyAnam upalaBate |
   tac ca dīrghatvād āyuṣaḥ kecin muktim evādhyavasyanti | kasmāt	tat ca dIrGa tvAt AyuzaH kecid muktim eva aDyavasyanti | kasmAt 
   sukhaduḥkhavicchedāc cetasaś cāvyāpārāt | asya ca dhyānasya bṛhatphalair	suKa duHKa vicCedAt cetasaH ca avyApArAt | asya ca DyAnasya bRhat PalEH 
   devaiḥ sāmānyaṃ phalam ācakṣate vidvāṃsaḥ | tasmāc ca samādher vyutthitaḥ	devEH sAmAnyam Palam Acakzate vidvAMsaH | tasmAt ca samADeH vyutTitaH
   śarīriṇāṃ doṣān ālokya śarīravinivṛttihetor jñānam adhigacchati | tad api	SarIriNAm dozAn Alokya SarIra vinivRtti hetoH jQAnam aDigacCati | tat api
   ca dhyānam apahāya viśeṣakāṅkṣī rūpād api virajyate | yāni cāsmin duḥkhāni	ca DyAnam apahAya viSeza kAFkzI rUpAt api virajyate | yAni ca asmin duHKAni
   śarīre vidyante tāny ādau buddhyā samavalokayaṃs tato ghaneṣv api dravyeṣv	SarIre vidyante tAni AdO budDyA samavalokayan tatas Ganezu api dravyezu 
   ākāśādhimuktim utpādayati | ākāśagataṃ cātmānam abhisaṃkṣipyānantam ākāśam	AkASa aDimuktim utpAdayati | AkASa gatam ca AtmAnam aBisaMkzipya anantam AkASam
   ālokayan viśeṣād adhigamād ātmakauśalād ātmānam ātmani saṃkṣipya kiṃcin	Alokayan viSezAt aDigamAt Atma kOSalAt AtmAnam Atmani saMkzipya kiMcid 
   nāstīty ākiṃcanya iti saṃjñām upagataḥ śarīravirahān mukta ity abhidhīyate	na asti iti AkiMcanyaH iti saMjQAm upagataH SarIra virahAt muktaH iti aBiDIyate
   | bodhisattva uvāca |	| boDisattvaH uvAca |
   yadi cetayitāsty eva $ kuto muktir bhaviṣyati &	yadi cetayitA asti eva $ kutas muktiH Bavizyati &
   tasmin sati pravartante % kuśalākuśalakriyāḥ // HJm_35.32 //	tasmin sati pravartante % kuSala akuSala kriyAH // HJm_35.32 //
   yathā ca salilabhūmivirahān na bījaṃ kenacit pravirūḍham ālokitaṃ	yaTA ca salila BUmi virahAt na bIjam kenacid pravirUXam Alokitam
   tatpratyayāc ca dṛṣṭaṃ virohad evam ātmāpi gṛhītavyaḥ |	tad pratyayAt ca dRzwam virohat evam AtmA api gRhItavyaH |
   karmājñānatṛṣṇātyāgāc ca yo niścīyate mokṣaḥ sati cātmani tatparityāgam	karma ajQAna tRzNA tyAgAt ca yaH niScIyate mokzaH sati ca Atmani tad parityAgam
   nopalabhāmahe | tadaparityāgāc ca kuto mokṣa ity ahaṃkāraparityāgaś ca	na upalaBAmahe | tad aparityAgAt ca kutas mokzaH iti ahaMkAra parityAgaH ca
   saty ātmani kuto bhavet | sati cāhaṃkāre sthitam evedaṃ janmasrotasīty	sati Atmani kutas Bavet | sati ca ahaMkAre sTitam eva idam janma srotasi iti 
   abhidhāya |	aBiDAya |
   arāḍasyāśramāt tasmān $ niṣkramya sa mahāmatiḥ &	arAxasya ASramAt tasmAt $ nizkramya sa mahAmatiH &
   tapobhir duṣkarais tīvraiḥ % śoṣayāmāsa vigraham // HJm_35.33 //	tapoBiH duzkarEH tIvrEH % SozayAmAsa vigraham // HJm_35.33 //
   nānena tapasā tattvādhigamo bhavatīti ca matvotthāya paridurbalaśarīro	na anena tapasA tattva aDigamaH Bavati iti ca matvA utTAya paridurbala SarIraH 
   bodhisattvo nairañjanāyāṃ sariti snātvā sunandāpratipāditaṃ piṇḍam	boDisattvaH nEraQjanAyAm sariti snAtvA sunanda apratipAditam piNxam
   abhyavahṛtya kālena bhujagarājenābhiṣṭutaḥ |	aByavahRtya kAlena Bujaga rAjena aBizwutaH |
   sa cāṣapaṅktyātatanīlapakṣayā $ parītadehaḥ paripāṭalāṅgayā &	sa cAza paFkti Atata nIla pakzayA $ parIta dehaH paripAwala aFgayA &
   saroruhāṇāṃ pracalatpalāśayā % srajeva nīlotpalapattramiśrayā // HJm_35.34	saroruhANAm pracalat palASayA % srajA iva nIlotpala pattra miSrayA // HJm_35.34
   atha mandapadaṃ gatvā $ dhīmān hemācaladyutiḥ &	aTa manda padam gatvA $ DImAn hemAcala dyutiH &
   adhastād bodhivṛkṣasya % niṣasāda sa bodhaye // HJm_35.35 //	aDastAt boDivRkzasya % nizasAda sa boDaye // HJm_35.35 //
   tato duhitṛbhiḥ sārdhaṃ $ cāpam ādāya kausumam &	tatas duhitRBiH sArDam $ cApam AdAya kOsumam &
   ājagāma manoyonis % tasya kṣobhayituṃ manaḥ // HJm_35.36 //	AjagAma manaH yoniH % tasya kzoBayitum manaH // HJm_35.36 //
   ājighrantī puras tasya $ mālatīkusumaṃ navam &	AjiGrantI puras tasya $ mAlatI kusumam navam &
   kācin nyamīlayat kāṃcid % dṛṣṭim ālolatārakām // HJm_35.37 //	kAcid nyamIlayat kAMcid % dRzwim Alola tArakAm // HJm_35.37 //
   sakhīkarṇe 'bhidhāyānyā $ kim api smitapūrvakam &	saKI karNe aBiDAya anyA $ kim api smita pUrvakam &
   tatra līlāvatī rāmā % kāśayantī mukhaṃ yayau // HJm_35.38 //	tatra lIlAvatI rAmA % kASayantI muKam yayO // HJm_35.38 //
   sakāmā darśayanty anyā $ jagādeti jinarṣabham &	sa kAmAH darSayanti anyA $ jagAda iti jina RzaBam &
   rāmāyāḥ ślathakāñcīkaṃ % nitambasrastam aṃśukam // HJm_35.39 //	rAmAyAH SlaTa kAQcIkam % nitamba srastam aMSukam // HJm_35.39 //
   kva ca yauvanam etad indukāntaṃ $ kva ca te tapase mano'bhilāṣaḥ &	kva ca yOvanam etat indu kAntam $ kva ca te tapase manaH aBilAzaH &
   bhaja kāmam ato nivartayasva % vada kiṃ tapasaḥ phalaṃ tvayāptum //	Baja kAmam atas nivartayasva % vada kim tapasaH Palam tvayA Aptum //
   HJm_35.40 //	HJm_35.40 //
   hitakāmyatayā bruve bhavantaṃ $ kim ataḥ param āptum icchasi tvam &	hita kAmyatayA bruve Bavantam $ kim atas param Aptum icCasi tvam &
   gṛhidharmam abādhinaṃ mahāntaṃ % na vihāya kim anyad asti puṇyam //	gRhi Darmam abADinam mahAntam % na vihAya kim anyat asti puNyam //
   HJm_35.41 //	HJm_35.41 //
   tvadadhigamasamutsukāsu dhīman $ kim iyam adayitā manoharāsv apīti &	tvad aDigama samutsukAsu DIman $ kim iyam adayitA manoharAsu api iti &
   mukhalavadantī kāminī kāmukāṃ % vadanakamalāni nakhena khaṇḍayantī //	muKala vadantI kAminI kAmukAm % vadana kamalAni naKena KaNxayantI //
   HJm_35.42 //	HJm_35.42 //
   yadā ca tāsu bodhisattvaḥ sāvajñam api dṛṣṭiviṣāṇi vikṣipatsv api	yadA ca tAsu boDisattvaH sa avajQam api dRzwi vizANi vikzipatsu api
   nānāceṣṭāni darśayatsu dhyānastimitākṣa eva tasthau tadā māraḥ	nAnA cezwAni darSayatsu DyAna stimita akzaH eva tasTO tadA mAraH
   pravyājahāra | bhīṣayitvainam utthāpayateti |	pravyAjahAra | BIzayitvA enam utTApayata iti |
   tataḥ siṃhamukhaḥ kaścit $ phūtkāreṇa punaḥ punaḥ &	tatas siMhamuKaH kaScid $ PUtkAreNa punar punar &
   bodhisattvasya trāsārthaṃ % vahneḥ kaṇān vyasarjayat // HJm_35.43 //	boDisattvasya trAsa arTam % vahneH kaNAn vyasarjayat // HJm_35.43 //
   te kṛśānukaṇās tasya $ kiṃkarasya mukhojjhitāḥ &	te kRSa anu kaNAH tasya $ kiMkarasya muKa ujJitAH &
   nipatantaḥ kṣaṇāj jagmuḥ % praphullapuṣpatām muneḥ // HJm_35.44 //	nipatantaH kzaNAt jagmuH % praPulla puzpa tAm muneH // HJm_35.44 //
   śatavaktreṇa tīkṣṇāgrāṃ $ kṣeptā śaktiṃ yadākṣipat &	Sata vaktreNa tIkzNa agrAm $ kzeptA Saktim yadA Akzipat &
   vikasatkesaravyūho % babhūvotpalaśekharaḥ // HJm_35.45 //	vikasat kesara vyUhaH % baBUva utpala SeKaraH // HJm_35.45 //
   daṃṣṭrādhareṇa cānyena $ vidyudāpiṅgalatviṣā &	daMzwrA DareNa ca anyena $ vidyut A piFgala tvizA &
   kṣiptāny ayoguḍoṣṇāni % puṣpāṇi babhūvuḥ kṣaṇāt // HJm_35.46 //	kziptAni ayaH guxa uzNAni % puzpANi baBUvuH kzaNAt // HJm_35.46 //
   anyenābhyudyato bāhuḥ $ sakhaḍgaḥ piṅgacakṣuṣā &	anyena aByudyataH bAhuH $ sa KaxgaH piFga cakzuzA &
   lohastambhasamucchrāyaḥ % kṣaṇān niścalatāṃ yayau // HJm_35.47 //	loha stamBa samucCrAyaH % kzaNAt niScala tAm yayO // HJm_35.47 //
   atha madanavijetuḥ siddhamantrānilena $ jaladhitaṭagavahniḥ kiṃkarāṇāṃ	aTa madana vijetuH sidDa mantra anilena $ jalaDi tawa ga vahniH kiMkarANAm
   samūhaḥ &	samUhaH &
   asitagatisakhena preryamāṇaḥ samantād % iva virasavikīrṇaḥ kṣīṇarociḥśato	asita gati saKena preryamANaH samantAt % iva virasa vikIrNaH kzINa rociH Sato
   'bhūt // HJm_35.48 //	aBUt // HJm_35.48 //
   tataḥ sainyabhagnād viṣādavati kusumaketau bhagavāṃś caturthadhyānād	tatas sEnya BagnAt vizAdavati kusuma ketO BagavAn caturTa DyAnAt 
   vyutthāyedam acintayat |	vyutTAya idam acintayat |
   ātmanaś cet sukhād duḥkhāt $ puṇyaṃ pāpaṃ prasūyate &	AtmanaH ced suKAt duHKAt $ puNyam pApam prasUyate &
   kathaṃ na bhadratā nityaṃ % dharmābhāve ca dehinām // HJm_35.49 //	kaTam na BadratA nityam % Darma aBAve ca dehinAm // HJm_35.49 //
   rūpasaubhāgyabhāgyādi  $ bhedaḥ katham iheṣyate &	rUpa sOBAgya BAgya Adi $ BedaH kaTam iha izyate &
   yadi pūrvakṛtaṃ nāsti % katham atra śubhāśubhau // HJm_35.50 //	yadi pUrva kRtam na asti % kaTam atra SuBa aSuBO // HJm_35.50 //
   karmaṇāṃ hetukaṃ karma $ cet sārādi na kalpayet &	karmaNAm hetukam karma $ ced sAra Adi na kalpayet &
   ahetukaṃ jagat syāc cet % kaḥ karmasvakatāṃ vadet // HJm_35.51 //	ahetukam jagat syAt ced % kaH karma svaka tAm vadet // HJm_35.51 //
   sukhahetuḥ sukham syāc ced $ duḥkhaṃ duḥkhasya hetukam &	suKa hetuH suKam syAt ced $ duHKam duHKasya hetukam &
   tapasā duṣkareṇaivaṃ % kathaṃ muktir bhaviṣyati // HJm_35.52 //	tapasA duzkareNa evam % kaTam muktiH Bavizyati // HJm_35.52 //
   īśvaraḥ kāraṇaṃ kecid $ abudhāḥ saṃpracakṣate &	ISvaraH kAraNam kecid $ abuDAH saMpracakzate &
   kathaṃ na samatā loke % samavartīśvaro hi saḥ // HJm_35.53 //	kaTam na sama tA loke % samavarti ISvaraH hi saH // HJm_35.53 //
   ity evam abudhāḥ kecid $ astināstipravādinaḥ &	iti evam abuDAH kecid $ astinAsti pravAdinaH &
   kudṛṣṭikarmato hīnā % jāyante narakeṣv api // HJm_35.54 //	kudRzwi karmataH hInAH % jAyante narakezu api // HJm_35.54 //
   sudṛṣṭikarmato bhadrā $ āryajñānapravedinaḥ &	su dRzwi karmataH BadrA $ Arya jQAna pravedinaH &
   svargalokaṃ gatāḥ kecit % kāyavākcittasaṃyamāt // HJm_35.55 //	svarga lokam gatAH kecid % kAya vAc citta saMyamAt // HJm_35.55 //
   aho bhavarato lokaḥ $ kleśasaṃghair vihanyate &	aho BavarataH lokaH $ kleSa saMGEH vihanyate &
   jarāvyādhivipannaś ca % mṛtaḥ punaḥ prajāyate // HJm_35.56 //	jarA vyADi vipannaH ca % mRtaH punar prajAyate // HJm_35.56 //
   atha bodhisattvasyaivam abhavat | kasmin sati jarāmaraṇaṃ bhavati kiṃ ca	aTa boDisattvasya evam aBavat | kasmin sati jarA maraNam Bavati kim ca
   pratyayāt | punar evam abhavat | yad utāvidyāpratyayāḥ saṃskārāḥ	pratyayAt | punar evam aBavat | yat uta avidyA pratyayAH saMskArAH
