   oṃ	om
   tathā ca taittirīyake -"agnimugdho haiva dhūmatāntaḥ svaṃ lokaṃ na	taTA ca tEttirIyake -"agni-mugDaH ha-eva DUma-tAntar svam lokam na
   pratijānāti"iti /	pratijAnAti"iti /
   kathaṃ punaretāvattvamavadhāryate kāmānām? anantatvāt /	kaTam punar-etAvat-tvam-avaDAryate kAmAnAm? ananta-tvAt /
   anantā hi kāmāḥ, ityetadāśaṅkya hetumāha - yasmād na icchan ca na	anantAH hi kAmAH, iti-etat-ASaFkya hetum-Aha  yasmAt na icCan ca na
   icchannapi, ato 'smātphalasādhanalakṣaṇād bhūyo 'dhikāraṃ na vindenna	icCan=-api, atas asmAt-Pala-sADana-lakzaNAt BUyas aDikAram na vindet-na
   labheta /	laBeta /
   na hi loke phalasādhanavyatiriktaṃ dṛṣṭamadṛṣṭaṃ vā labdhavyamasti /	na hi loke Pala-sADana-vyatiriktam dRzwam-adRzwam vA labDavyam-asti /
   labdhavyaviṣayo hi kāmaḥ, tasya caitadvyatirekeṇābhāvāt yuktaṃ	labDavya-vizayaH hi kAmaH, tasya ca-etat-vyatirekeNa-aBAvAt yuktam
   vaktum'etāvānvai kāmaḥ'iti /	vaktum-aetAvAn-vE kAmaH-aiti /
   etaduktaṃ bhavati - dṛṣṭārthamadṛṣṭārtha vā sādhyasādhanalakṣaṇam	etat-uktam Bavati  dRzwa-arTam-adRzwa-arTa vA sADya-sADana-lakzaNam
   avidyāvatpuruṣādhikāraviṣayameṣaṇādvayaṃ kāmaḥ, ato 'smādviduṣā	avidyAvat-puruza-aDikAra-vizayam-ezaNA-dvayam kAmaH, atas asmAt-viduzA
   vyutthātavyamiti /	vyutTAtavyam-iti /
   yasmādevamavidvānātmā kāmo pūrvaṃ kāmayāmāsa, tathā pūrvataro 'pi, eṣā	yasmAt-evam-avidvAn-AtmA kAmaH pUrvam kAmayAmAsa, taTA pUrvataraH api, ezA
   lokasthitiḥ prajāpateścaivameṣa sargaṃ āsīt /	loka-sTitiH prajApateH-ca-evam-eza sargam AsIt /
   so 'bibhedavidyayā, tataḥ kāmaprayukta ekākyaramamāṇo 'styupaghātāya	saH abiBeda-vidyayA, tatas kAma-prayuktaH ekAkyaramamANaH asti-upaGAtAya
   striyamaicchat, tāṃ samabhavat tataḥ sargo 'yamāsīditi hyuktam /	striyam-EcCat, tAm samaBavat tatas sargaH ayam-AsIt-iti hi-uktam /
   tasmāttatsṛṣṭau etarhyetasminnapi kāla ekākī sanprāgdārakriyātaḥ kāmayate	tasmAt-tad-sRzwO etarhi-etasmin=-api kAlaH ekAkI san-prAc-dAra-kriyA-ataH kAmayate
   - jāyā me syāt, atha prajāyeya atha vittaṃ me syāt, atha karma kurvīya -	 jAyAH me syAt, aTa prajAyeya aTa vittam me syAt, aTa karma kurvIya -
   ityuktārthaṃ vākyam /	iti-ukta-arTam vAkyam /
   sa evaṃ kāmayamānaḥ sampādayaṃśca jāyādīnyāvatsa eteṣāṃ yathoktānāṃ	saH evam kAmayamAnaH sampAdayan=-ca jAyA-AdIn-yAvatsaH etezAm yaTA-uktAnAm
   jāyādīnāmekaikamapi na prāpnoti, akṛtsno 'sampūrṇo 'hamityevaṃ	jAyA-AdInAm-ekEkam-api na prApnoti, akRtsnaH asampUrNaH aham-iti-evam
   tāvadātmānaṃ manyate /	tAvat-AtmAnam manyate /
   pāriśeṣyātsamastānevaitānsampādayati yadā, tadā tasya kṛtsnatā /	pAriSezyAt-samastAn-eva-etAn-sampAdayati yadA, tadA tasya kRtsna-tA /
   yadā tu na śaknoti kṛtsnatāṃ sampādayituṃ tadā asya kṛtsnatvasampādanāyāha	yadA tu na Saknoti kRtsna-tAm sampAdayitum tadA asya kRtsna-tva-sampAdanAya-Aha
   - tasyo tasyākṛtsnatvabhimāninaḥ kṛtsnatā iyam evaṃ bhavati katham? ayaṃ	 tasyaH tasya-AkRtsnatu-aBimAninaH kRtsna-tA iyam evam Bavati kaTam? ayam
   kāryakaraṇasaṅghātaḥ pravibhajyate;tatra mano 'nuvṛtti hi itaratsarvaṃ	kArya-karaNa-saFGAtaH praviBajyate;-tatra manaH anuvRtti hi itarat-sarvam
   kāryakaraṇajñātamiti manaḥ pradhānatvājātmevātmā /	kArya-karaNa-jQAtam-iti manaH praDAna-tva-aja-AtmA-iva-AtmA /
   yathā jāyādīnāṃ kuṭumbapatirātmeva tadanukāritvāñjāyādi	yaTA jAyA-AdInAm kuwumba-patiH-AtmA-iva tad-anukAri-tvAn-jAya-Adi
   catuṣṭyasya;evamihāpi mana ātmā parikalpate kṛtsnatāyai /	catuzwi-asya;evam-iha-api manaH AtmA parikalpate kRtsna-tAyE /
   tathā vāgjāyā, mano 'nuvṛttitvasāmānyādvācaḥ /	taTA vAc-jAyA, manaH anuvRtti-tva-sAmAnyAt-vAcaH /
   vāgiti śabdaścodanādilakṣaṇaḥ, manasā śrotradvāreṇa gṛhyate 'vadhāryate	vAc-iti SabdaH-codana-Adi-lakzaNaH, manasA Srotra-dvAreNa gRhyate avaDAryate
   prasṛjyate ca, iti manaso jāyeva vāk /	prasRjyate ca, iti manasaH jAyA-iva vAc /
   tābhyāṃ ca vāṅmanasābhyāṃ jāyāpatisthānīyābhyāṃ prasūyate prāṇaḥ	tAByAm ca vAc-manasAByAm jAyA-pati-sTAnIyAByAm prasUyate prANaH
   karmārtham, iti prāṇaḥ prajeva /	karma-arTam, iti prANaH prajA-iva /
   tatra prāṇaceṣṭādilakṣaṇaṃ karma cakṣurmānuṣaṃ vittam /	tatra prANa-cezwA-Adi-lakzaNam karma cakzuH-mAnuzam vittam /
   tad dvividhaṃ vittaṃ mānuṣamitaracca;ato viśinaṣṭītaravittanivṛttyartha	tat dviviDam vittam mAnuzam-itarat-ca;ataH viSinazwi-itara-vitta-nivRtti-arTa
   mānuṣamiti /	mAnuzam-iti /
   gavādi hi manuṣyasambandhi vittaṃ cakṣurgrāhyaṃ	gavA-Adi hi manuzya-sambanDi vittam cakzuH-grAhyam
   karmasādhanam;tasmāttatsthānīyam, tena sambandhāccakṣurgrāhyaṃ	karma-sADanam;tasmAt-tat-sTAnIyam, tena sambanDAt-cakzuH-grAhyam
   vittam;cakṣuṣā hi yasmāttanmānuṣaṃ vittaṃ vindate gavādyupalabhata	vittam;cakzuzA hi yasmAt-tat-mAnuzam vittam vindate gavA-Adi-upalaBata
   ityarthaḥ /	iti-arTaH /
   kiṃ punaritaradvittam? śrotraṃ daivaṃ devaviṣayatvādvijñānasya /	kim punar-itarat-vittam? Srotram dEvam deva-vizaya-tvAt-vijQAnasya /
   vijñānaṃ daivaṃ vittam;tadiha śrotrameva sampattiviṣayam /	vijQAnam dEvam vittam-;tat-iha Srotram-eva sampatti-vizayam /
   kasmāt? śrotreṇa hi yasmāttaddaivaṃ vittaṃ vijñānaṃ śṛṇoti;ataḥ śrotrameva	kasmAt? SrotreNa hi yasmAt-tat-dEvam vittam vijQAnam SRNoti-;atas Srotram-eva
   taditi /	tat-iti /
   kiṃ punaretairātmādivittāntairiha nirvartya karma? ityucyate - ātmaiva -	kim punar-etEH-Atma-Adi-vitta-antEH-iha nirvartya karma? iti-ucyate  AtmA-eva -
   ātmeti śarīramucyate /	AtmA-iti SarIram-ucyate /
   kathaṃ punarātmā karmasthānīyaḥ? asya karmahetutvāt /	kaTam punar-AtmA karma-sTAnIyaH? asya karma-hetu-tvAt /
   kathaṃ karmahetutvam? ātmanā hi śarīreṇa yataḥ karma karoti /	kaTam karma-hetu-tvam? AtmanA hi SarIreNa yatas karma karoti /
   tasyākṛtsnatvābhimānina evaṃ kṛtsnatā sampannā - yathā bāhyā jāyādilakṣaṇā	tasya-AkRt-snatva-aBimAninaH evam kRtsna-tA sampannAH  yaTA bAhyA jAyA-Adi-lakzaNA
   evam /	evam /
   tasmātsa eṣa pāṅktaḥ pañcabhirnirvṛttaḥ pāṅkto yajño darśanamātranirvṛtto	tasmAt-saH eza pAFktaH paQcaBiH-nirvRttaH pAFktaH yajQaH darSana-mAtra-nirvRttaH-
   'karmiṇo 'pi /	akarmiNaH api /
   kathaṃ punarasya pañcatvasampattimātreṇa yajñatvam? ucyate - yasmādbāhyo	kaTam punar-asya paQcatva-sampatti-mAtreNa yajQa-tvam? ucyate  yasmAt-bAhyo
   'pi yajñaḥ paśupuruṣasādhyaḥ, sa ca paśuḥ puruṣaśca pāṅkta eva	api yajQaH paSu-puruza-sADyaH, sa ca paSuH puruzaH-ca pAFktaH eva
   yathoktamanaādipañcatvayogāt /	yaTA-ukta-manaa-Adi-paQcatva-yogAt /
   tadāha - pāṅktaḥ paśugarvādiḥ, pāṅktaḥ puruṣaḥ paśutve 'pyadhikṛtatvenāsya	tat-Aha  pAFktaH paSu-garva-AdiH, pAFktaH puruzaH paSu-tve api-aDikRta-tvena-asya
   viśeṣaḥ puruṣasyeti pṛthakpuruṣagrahaṇam /	viSezaH puruzasya-iti pRTak-puruza-grahaNam /
   kiṃ bahunā? pāṅktamidaṃ sarvaṃ karmasādhanaṃ phalaṃ ca, yadidaṃ kiñca	kim bahunA? pAFktam-idam sarvam karma-sADanam Palam ca, yat-idam kiQca
   yatkiñcididaṃ sarvam /	yat-kiQcid-idam sarvam /
   evaṃ pāṅktaṃ yajñamātmānaṃ yaḥ sampādayat sa tadidaṃ sarvaṃ	evam pAFktam yajQam-AtmAnam yaH sampAdayat sa tat-idam sarvam
   jagadātmatvenāpnoti ya evaṃ veda //17//	jagat-Atma-tvena-Apnoti yaH evam vedaH //17//
   iti prathamādhyāye caturthaṃ sṛṣṭyādisarvātmatābrāhmaṇam //4//	iti praTama-aDyAye caturTam sRzwi-Adi-sarva-Atma-tA-brAhmaNam //4//
   yatsaptānnāni medhayā /	yad-sapta-annAni meDayA /
   avidyā prastutā, tatrāvidvānanyāṃ devatāmupāste'anyo 'sāvanyo 'hamasmi'iti	avidyA prastutA, tatra-avidvAn-anyAm devatAm-upAste-aanyaH asO=-anyaH aham-asmi-aiti
   sa varṇāśramābhimānaḥ karmakartavyatayā niyato juhotyādikarmabhiḥ	sa varNa-ASrama-aBimAnaH karma-kartavya-tayA niyataH juhoti-Adi-karmaBiH
   kāmaprayukto devādīnāmupakurvansarveṣāṃ bhūtānāṃ loka ityuktam /	kAma-prayuktaH deva-AdInAm-upakurvan-sarvezAm BUtAnAm loke iti-uktam /
   yathā ca svakarmabhirekaikena sarvairbhūtairasau loko bhojyatvena sṛṣṭaḥ,	yaTA ca sva-karmaBiH-eka-ekena sarvEH-BUtEH-asO lokaH Bojya-tvena sRzwaH,
   evamasāvapi juhotyādipāṅktakarmabhiḥ sarvāṇi bhūtāni sarvaṃ ca	evam-asO=-api juhoti-Adi-pAFkta-karmaBiH sarvANi BUtAni sarvam ca
   jagadātmabhojyatvenāsṛjat /	jagat-Atma-Bojya-tvena-asRjat /
   evamekaikaḥ svakarmavidyānurūpyeṇa sarvasya jagato bhoktā bhojyaṃ ca,	evam-ekEkaH sva-karma-vidyA-nurUpyeNa sarvasya jagataH BoktA Bojyam ca,
   sarvasya sarvaḥ kartā kāryaṃ cetyarthaḥ /	sarvasya sarvaH kartA kAryam ca-iti-arTaH /
   etadeva ca vidyāprakaraṇe madhuvidyāyāṃ vakṣyāmaḥ -'sarvaṃ sarvasya kāryaṃ	etat-eva ca vidyA-prakaraNe maDuvidyAyAm vakzyAmaH --asarvam sarvasya kAryam
   madhu'ityātmaikatvavijñānārtham /	maDu-aitya-AtmA-ekatva-vijQAna-arTam /
   yadasau juhotītyādinā pāṅktena kāmyena karmaṇā ātmabhojyatvena	yat-asO juhoti-ityAdinA pAFktena kAmyena karmaNA Atma-Bojya-tvena
   jagadasṛjata vijñānena ca, tajjagatsarvaṃ saptadhā pravibhajyamānaṃ	jagat-asRjata vijQAnena ca, tat-jagat-sarvam saptaDA praviBajyamAnam
   kāryakāraṇatvena saptānnānyucyante, bhojyatvāt;tenāsau pitā teṣāmannānām /	kArya-kAraNa-tvena sapta-annAni-ucyante, Bojya-tva-at;tena-asO pitA tezAm-annAnAm /
   eteṣāmannānāṃ saviniyogānāṃ sūtrabhūtāḥ saṅkṣepataḥ prakāśakatvādime	etezAm-annAnAm sa-viniyogAnAm sUtra-BUtAH saFkzepataH prakASaka-tvAt-ime
   mantrāḥ /	mantrAH /
   START BrhUp 1,5.1	START BrhUp 1,5.1
   yat saptānnāni medhayā tapasājanayat pitā |	yat sapta-annAni meDayA tapasA-ajanayat pitA |
   ekam asya sādhāraṇaṃ dve devān abhājayat |	ekam asya sADAraNam dve devAn aBAjayat |
   trīṇy ātmane 'kuruta paśubhya ekaṃ prāyacchat |	trINi Atmane akuruta paSuByaH ekam prAyacCat |
   tasmin sarvaṃ pratiṣṭhitaṃ yacca prāṇiti yacca na |	tasmin sarvam pratizWitam yat-ca prANiti yat-ca na |
   kasmāt tāni na kṣīyante adyamānāni sarvadā |	kasmAt tAni na kzIyante adyamAnAni sarvadA |
   yo vai tām akṣitiṃ veda so 'nnam atti pratīkena |	yaH vE tAm akzitim veda saH annam atti pratIkena |
   sa devān apigacchati sa ūṛjam upajīvati |	sa devAn apigacCati saH URjam upajIvati |
   iti ślokāḥ || BrhUp_1,5.1 ||	iti SlokAH || BrhUp_1,5.1 ||
   BrhUpBh_1,5.1 yatsaptānnāni, yad ajanayaditi kriyāviśeṣaṇam;medhayā	Brhu-upBh_1,5.1 yat-sapta-anna-ani, yat ajanayat-iti kriyA-viSezaNam-;meDayA
   prajñayā vijñānena tapasā ca karmaṇā;jñānakarmaṇī eva hi medhātapaḥ	prajQayA vijQAnena tapasA ca karmaNA-a;-jQAna-karmaNI eva hi meDA-tapaH
   śabdavācye, tayoḥ prakṛtatvāt;netare medhātapasī, aprakaraṇāt;pāṅktaṃ hi	Sabda-vAcye, tayoH prakRta-tvAt;nA-itare meDA-tapasI, aprakaraNAt;pAFktam hi
   karma jāyādisādhanam; 'ya evaṃ veda'iti cānantarameva jñānaṃ	karma jAyA-Adi-sADanam; ayaH evam vedaH-aiti ca-anantaram-eva jQAnam
   prakṛtam;tasmānna prasiddhayormedhātapasorāśaṅkā kāryā;ato yāni saptānnāni	prakRtam-;tasmAt-na prasidDayoH-meDA-tapasoH-ASaFkA kArya-a;ataH yAni sapta-annAni
   jñānakarmabhyāṃ janitavānpitā tāni prakāśayiṣyāma iti vākyaśeṣaḥ //1//	jQAna-karmaByAm janitavAn-pitA tAni prakASayizyAmaH iti vAkya-SezaH //1//
   tatra mantrāṇāmarthastirohitatvāttprāyeṇa durvijñeyo bhavatīti	tatra mantrANAm-arTaH-tirohita-tvAtt-prAyeNa durvijQeyaH Bavati-iti
   tadarthavyākhyānāya brāhmaṇaṃ pravartate -	tad-arTa-vyAKyAnAya brAhmaNam pravartate -
   START BrhUp 1,5.2	START BrhUp 1,5.2
   yat saptānnāni medhayā tapasājanayat piteti |	yat sapta-annAni meDayA tapasA-ajanayat pitA-iti |
   medhayā hi tapasājanayat pitaikam asya sādhāraṇam iti |	meDayA hi tapasA-ajanayat pitA-ekam asya sADAraNam iti |
   idam evāsya tat sādhāraṇam annaṃ yad idam adyate |	idam eva-asya tat sADAraNam annam yat idam adyate |
   sa ya etad upāste na sa pāpmano vyāvartate |	sa yaH etat upAste na sa pApmanaH vyAvartate |
   miśraṃ hy etat |	miSram hi etat |
   dve devān abhājayad iti |	dve devAn aBAjayat iti |
   hutaṃ ca prahutaṃ ca |	hutam ca prahutam ca |
   tasmād devebhyo juhvati ca pra ca juhvati |	tasmAt deveByaH juhvati ca pra ca juhvati |
   atho āhur darśapūrṇamāsāv iti |	aTo AhuH darSa-pUrNamAsO iti |
   tasmān neṣṭiyājukaḥ syāt |	tasmAt na-izwi-yAjukaH syAt |
   paśubhya ekaṃ prāyacchad iti |	paSuByaH ekam prAyacCat iti |
   tat payaḥ |	tat payaH |
   payo hy evāgre manuṣyāś ca paśavaś copajīvanti |	payaH hi eva-agre manuzyAH ca paSavaH ca-upajIvanti |
   tasmāt kumāraṃ jātaṃ ghṛtaṃ vaivāgre pratilehayanti stanaṃ vānudhāpayanti	tasmAt kumAram jAtam GRtam vA-eva-agre pratilehayanti stanam vA-anuDApayanti
   atha vatsaṃ jātam āhus tṛṇād iti |	aTa vatsam jAtam AhuH tRNAt iti |
   tasmin sarvaṃ pratiṣṭhitaṃ yacca prāṇiti yacca neti |	tasmin sarvam pratizWitam yat-ca prANiti yat-ca na-iti |
   payasi hīdaṃ sarvaṃ pratiṣṭhitaṃ yacca prāṇiti yacca na |	payasi hi-idam sarvam pratizWitam yat-ca prANiti yat-ca na |
   tad yad idam āhuḥ saṃvatsaraṃ payasā juhvad apa punarmṛtyuṃ jayatīti |	tat yat idam AhuH saMvatsaram payasA juhvat apa punar-mRtyum jayati-iti |
   na tathā vidyāt |	na taTA vidyAt |
   yad ahar eva juhoti tad ahaḥ punarmṛtyum apajayaty evaṃ vidvān |	yat ahar eva juhoti tat ahar punar-mRtyum apajayati evam vidvAn |
   sarvaṃ hi devebhyo 'nnādyaṃ prayacchati |	sarvam hi deveByaH annAdyam prayacCati |
   kasmāt tāni na kṣīyante adyamānāni sarvadeti |	kasmAt tAni na kzIyante adyamAnAni sarvadA-iti |
   puruṣo vā akṣitiḥ |	puruzaH vE akzitiH |
   sa hīdam annaṃ punaḥ punar janayate |	sa hi-idam annam punar punar janayate |
   yo vaitām akṣitiṃ vedeti |	yaH vA-etAm akzitim veda-iti |
   puruṣo vā akṣitiḥ |	puruzaH vE akzitiH |
   sa hīdam annaṃ dhiyādhiyā janayate karmabhiḥ |	sa hi-idam annam DiyA-DiyA janayate karmaBiH |
   yad dhaitan na kuryāt kṣīyeta ha |	yat Da-etat na kuryAt kzIyeta ha |
   so 'nnam atti pratīkeneti |	saH annam atti pratIkena-iti |
   mukhaṃ pratīkaṃ mukhenety etat |	muKam pratIkam muKena-iti etat |
   sa devān apigacchati sa ūrjam upajīvatīti praśaṃsā || BrhUp_1,5.2 ||	sa devAn apigacCati saH Urjam upajIvati-iti praSaMsA || BrhUp_1,5.2 ||
   BrhUpBh_1,5.2 tatra'yatsaptānnāni medhayā tapasājanayatpitā'ityasya	Brhu-upBh_1,5.2 tatra-ayat-sapta-annAni meDayA tapasA-ajana-yat-pitA-aityasya
   kor'tha ucyate? ithi hi śabdenaiva vyācaṣṭe prasiddhārthāvadyotakena /	kor-aTa ucyate? iTi hi Sabdena-eva vyAcazwe prasidDa-arTa-avadyotakena /
   prasiddho hyasya mantrasyārtha ityarthaḥ /	prasidDaH hi-asya mantrasya-arTaH iti-arTaH /
   yadajanayaditi cānuvādasvarūpeṇa mantreṇa prasiddhārthataiva prakāśitā /	yat-ajanayat-iti ca-anuvAda-svarUpeNa mantreNa prasidDa-arTa-tA-eva prakASitA /
   ato brāhmaṇamaviśaṅkyaivāha -'medhayā hi tapasājanayatpitā'iti? nanu	atas brAhmaNam-aviSaFkyA-eva-Aha --ameDayA hi tapasA-ajana-yat-pitA-aiti? nanu
   kathaṃ prasiddhātāsyārthasya? ityucyate - jāyādikarmāntānāṃ	kaTam prasidDAtAsya-arTasya? iti-ucyate  jAyA-Adi-karmAntAnAm
   lokaphalasādhanānāṃ pitṛtvaṃ tāvat pratyakṣameva, abhihitaṃ ca'jāyā me	loka-Pala-sADanAnAm pitR-tvam tAvat pratyakzam-eva, aBihitam ca-ajAyAH me
   syāt'ityādinā /	syAt-aityAdinA /
   tatra ca daivaṃ vittaṃ vidyā karma putraśca phalabhūtānāṃ lokānāṃ sādhanaṃ	tatra ca dEvam vittam vidyA karma putraH-ca Pala-BUtAnAm lokAnAm sADanam
   sraṣṭṛtvaṃ pratītyabhihitam, vakṣyamāṇaṃ ca prasiddhameva;tasmādyuktaṃ	srazwR-tvam prati-iti-aBihitam, vakzyamANam ca prasidDam-eva;-tasmAt-yuktam
   vaktuṃ medhayetyādi /	vaktum meDayA-ityAdi /
   eṣaṇā hi phalaviṣayā prasiddhaiva ca loke /	ezaNA hi Pala-vizayA prasidDA-eva ca loke /
   eṣaṇā ca jāyādītyuktam'etāvānvai kāmaḥ'ityanena /	ezaNA ca jAyA-Adi-iti-uktam-aetAvAn-vE kAmaH-aiti-anena /
   brahmavidyāviṣaye ca sarvaikatvātkāmānupapatteḥ /	brahma-vidyA-vizaye ca sarva-eka-tvAt-kAma-anupapatteH /
   etenāśāstrīyaprajñātapobhyāṃ svābhāvikābhyāṃ jagatsraṣṭṛtvamuktameva	etena-ASAstrIya-prajQA-tapoByAm svABAvikAByAm jagat-srazwR-tvam-uktam-eva
   bhavati;sthāvarāntasya cāniṣṭaphalasya karmavijñānanimittatvāt /	Bavati;-sTAvara-antasya ca-anizwa-Palasya karma-vijQAna-nimitta-tvAt /
   vivakṣitastu śāstrīya eva sādhyasādhanabhāvo brahmavidyāvidhitsayā	vivakzitaH-tu SAstrIyaH eva sADya-sADana-BAvaH brahma-vidyA-viDitsayA
   tadvairāgyasya vivakṣitatvāt /	tad-vErAgyasya vivakzita-tvAt /
   sarvo hyaṃ vyaktāvyaktalakṣaṇaḥ saṃsāro 'suddho 'nityaḥ sādhyasādhanarūpo	sarvaH hyam vyakta-avyakta-lakzaNaH saMsAraH asudDaH anityaH sADya-sADana-rUpaH-
   duḥkho 'vidyāviṣaya ityetasmādviraktasya brahmavidyā ārabdhavyeti /	duHKaH avidyA-vizayaH iti-etasmAt-viraktasya brahma-vidyA ArabDavyA-iti /
   tatrānnānāṃ vibhāgena viniyoga ucyate-'ekamasya sādhāraṇma'iti	tatra-annAnAm viBAgena viniyogaH ucyate--aekam-asya sADAraNma-aiti
   mantrapadam, tasya vyākhyānam'idamevāsya tasmādhāraṇamannam'ityuttkam /	mantra-padam, tasya vyAKyAnam-aidam-eva-asya tasma-ADAraNam-annam-aiti-uttkam /
   asya bhottkṛsamudāyasya, kiṃ tat? yadidamadyate bhujyate sarvaiḥ	asya BottkR-samudAyasya, kim tat? yat-idam-adyate Bujyate sarvEH
   prāṇibhirahanyahani, tasmādhāraṇaṃ sarvabhoktrarthamakalpayatpitā	prANiBiH-ahani-ahani, tasma-ADAraNam sarva-BoktR-arTam-akalpayat-pitA
   sṛṣṭvānnam /	sRzwvA-annam /
   sa ya etatsādhāraṇaṃ sarvaprāṇabhṛtsthitikaraṃ bhujyamānamannamupāste	sa yaH etat-sADAraNam sarva-prANaBRt-sTiti-karam BujyamAnam-annam-upAste
   tatparo bhavatītyarthaḥ-- upāsanaṃ hi nāma tātparya dṛṣṭaṃ	tad-paraH Bavati-iti-arTaH- upAsanam hi nAma tAtparya dRzwam
   loke'gurumupāste'	loke-agurum-upAste-a
   'rājānamupāste'ityādau--tasmāccharīrasthityarthannopabhogapradhānonādṛṣṭārthakarmapradhāna	arAjAnam-upAste-aitya-AdO--tasmAt-SarIra-sTiti-arTat-na-upaBoga-praDAna-Una-adRzwa-arTa-karma-praDAna
   ityarthaḥ;sa evaṃ bhūto na pāpmano 'dharmadvayāvartate--na vimucyata	iti-arTaH;saH evam BUtaH na pApmanaH aDarma-dvaya-Avarta-te--na vimucyata
   ityetat /	iti-etat /
   tathā ca mantravarṇaḥ---"moghamannaṃvindate"ityādiḥ /	taTA ca mantra-varNaH---"moGam-annaMvindate"iti-AdiH /
   smṛtirapi-"nātmārtha pācayedannam" "apradāyaibhyo yo bhūṅkte stena eva	smRtiH-api--"nAtma-arTa pAcayet-annam" "a-pradAya-eByaH yaH BUFkte stenaH eva
   saḥ" "annāde bhrūṇahā mārṣṭi" ityādiḥ /	saH" "annAde BrUNa-hA mArzwi" ityAdiH /
   kasmātpunaḥ pāpmano na vyāvartate? miśraṃ hyetasmarseṣāṃ hi svaṃ	kasmAt-punar pApmanaH na vyAvartate? miSram hi-etasmarsezAm hi svam
   tadapravibhaktaṃ yatprāṇibhirbhujyate /	tad-apraviBaktam yad-prANiBiH-Bujyate /
   sarvabhojyatpādeva yo mukhe prakṣipyamāṇo 'pi grāsaḥ parasya pīḍākaro	sarva-Bojyat-pAt-eva yaH muKe prakzipyamANaH api grAsaH parasya pIxA-karaH-
   dṛśyate,'mamedaṃ syāt'iti hi sarveṣāṃ tatrāśā prativadvā /	dRSyate,-amama-idam syAt-aiti hi sarvezAm tatra-ASA prativadvA /
   tasmānna paramapīḍaytvā grasitumapi śakyate /	tasmAt-na parama-pIxaytvA grasitum-api Sakyate /
   "duṣkṛtaṃ hi manuṣyāṇām"ityādismaraṇācca /	"duzkRtam hi manuzyANAm-"itya-Adi-smaraNAt-ca /
   gṛhiṇā vaiśvadevākhyamannaṃ yadahanyahani nirūpyata iti kecit, tatra,	gRhiNA vESvadeva-AKyam-annam yat-ahani-ahani nirUpyate iti kecit, tatra,
   sarvabhottakṛsādhāraṇatvaṃ vaiśvadevākhyasyānnasya na	sarva-Botta-kRsA-DAraNa-tvam vESvadeva-AKyasya-annasya na
   sarvaprāṇabhṛdbhujyamānānnavatpratyakṣam, nāpi'yadidamadyate'iti	sarva-prANaBRt-BujyamAnAn-na-vat-pratyakzam, na-api-ayat-idamadyate-aiti
   tadviṣayaṃ vacanamanukūlam /	tad-vizayam vacanam-anukUlam /
   sarvaprāṇabhṛdbhapajyamānāṃnānnāntaḥpātitvācca vaiśvadevākhyasya yuttakaṃ	sarva-prANaBRt-BapajyamAna-aMna-anna-antar-pAti-tvAt-ca vESvadeva-AKyasya yuttakam
   śvacāṇḍālādyādhasyānnasya grahaṇam, vaiśvadevavyatirekeṇāpi	Sva-cANxAla-Adya-aDasya-annasya grahaNam, vESvadeva-vyatirekeNa-api
   śvacāṇḍālādyādhāśvadarśanāt, tatra yutkam,'yadidamadyate'iti vacanam /	Sva-cANxAla-AdyADa-aSva-darSanAt, tatra yutkam,-ayat-idamadyate-aiti vacanam /
   yadi hi tanna gṛhyeta, sādhāraṇaśabdena pitrāsṛṣṭatvāviniyuttkatve tasya	yadi hi tat-na gRhyeta, sADAraNa-Sabdena pitrA-sRzwa-tva-aviniyuttka-tve tasya
   prasajyeyātām /	prasajyeyAtAm /
   iṣyate hi tatsṛṣṭavaṃ tadviniyuttkatvaṃ ya sarvasyānnajātasya /	izyate hi tat-sRzwavam tad-viniyuttka-tvam ye sarvasya-anna-jAtasya /
   na ca vaiśvadevākhyaṃ śāstroktaṃ karma kurvataḥ pāpmano 'vinivṛttiryuktā,	na ca vESvadeva-AKyam SAstra-uktam karma kurvataH pApmanaH avinivRttiH-yuktA,
   na ca tasya pratiṣedho 'sti, na ca	na ca tasya pratizeDaH asti, na ca
   matsyabandhanādikarmavatsvabhāvajugupsitametat, śiṣṭanirvartyatvāt,	matsya-banDana-Adi-karma-vat-svaBAva-jugupsitam-etat, Sizwa-nirvartya-tvAt,
   akaraṇe ca pratyavāyaśravaṇāt /	akaraNe ca pratyavAya-SravaNAt /
   itaratra ca pratyavāyopapatteḥ"ahamannamannamadantamā3ṅmi"(tai.u.3 / 10 /	itaratra ca pratyavAya-upapatteH"aham-annam-annam-adantam-A3Fmi"(tE.u.3 / 10 /
   6) iti mantravarṇāt /	6) iti mantra-varNAt /
   dve devānabhājayat iti mantrapadam, ye dve anne sṛṣṭvā devānabhājayat /	dve devAn-aBAjayat iti mantra-padam, ye dve anne sRzwvA devAn-aBAjayat /
   ke te dve? ityucyate - hutaṃ ca prahutaṃ ca /	ke te dve? iti-ucyate  hutam ca prahutam ca /
   hutamityagnau havanam, prahutaṃ hutvā baliharaṇam /	hutam-iti-agnO havanam, prahutam hutvA bali-haraNam /
   yasmād dve ete anne hutaprahute devānabhājayatpitā /	yasmAt dve ete anne huta-prahute devAn-aBAjayat-pitA /
   tasmādetarhyapi gṛhiṇaḥ kāle dvebhyo(? ) juhvati devebhya	tasmAt-etarhi-api gRhiNaH kAle dveByaH-(? ) juhvati deveBya
