   oṃ	om
   mātā sarveṣāṃ śreṣṭhā /	mAtA sarvezAm SrezWAH /
   tathāca vasiṣṭhaḥ-	taTA-ca vasizWaH-
   upādhyāyaddaśācārya ācāryāttu śataṃ pitā /	upADyAyat-daSa-AcAryaH AcAryAt-tu Satam pitA /
   sahasraṃ tu piturmātā gauraveṇātiricyate //	sahasram tu pituH-mAtA gOraveNa-atiricyate //
   ityatra pitṛśabdena pitaivācāryo yo bhavati sa eva gṛhyata iti //	iti-atra pitR-Sabdena pitA-eva-AcAryaH yaH Bavati saH eva gRhyate iti //
   iti maskarīye gautamabhāṣye dvitīyo 'dhyāyaḥ //	iti maskarIye gOtama-BAzye dvitIyaH aDyAyaH //
   tṛtīyo 'dhyāyaḥ	tRtIyaH aDyAyaH
   evaṃ kṛtaniyamasya kṛtavidyasya ca-	evam kRta-niyamasya kRta-vidyasya ca-
   tasyāśramavikalpameke bruvate // Gaut_3.1 //	tasya-ASrama-vikalpam-eke bruvate // GOt-_3.1 //
   tasyākhaṇḍitabrahmacaryasya /	tasya-aKaNxita-brahmacaryasya /
   tathāca manuḥ-	taTA-ca manuH-
   vedānadhītya vedau vā vedaṃ vāpi yathākramam /	vedAn-aDItya vedO vA vedam vA-api yaTAkramam /
   aviplutabrahmacaryo gṛhasthāśramamāvaset //	avipluta-brahmacaryaH gRhasTa-ASramam-Avaset //
   iti /	iti /
   evaṃ ca viplutasyopapātakaprāyaścittaṃ draṣṭavyam /	evam ca viplutasya-upapAtaka-prAyaScittam drazwavyam /
   śūdraparyudāsārthaṃ vā tadgrahaṇaṃ, āśramadharmābhidhānaṃ mā bhūttasyāpīti	SUdra-paryudAsA-arTam vA tad-grahaNan, ASrama-Darma-aBiDAnam mA BUt-tasya-api-iti
   vīpsārthaṃ vā tasya tasyeti, brāhmaṇasya kṣatriyasya vaiśyasya ceti /	vIpsA-arTam vA tasya tasya-iti, brAhmaNasya kzatriyasya vESyasya ca-iti /
   tadgrahaṇamantareṇāpyadhikārādevaitatsiddhamiti cenna,	tad-grahaNam-antareNa-api-aDikArAt-eva-etat-sidDam-iti ced-na,
   smṛtyantarābhāsāśaṅkānivṛttyarthatvāt /	smRti-antara-ABAsa-ASaFkA-nivRtti-arTa-tvAt /
   evaṃ hi smṛtyantaraṃ pratibhāti-"eṣa vo 'bhihito dharmo brāhmaṇasya	evam hi smRti-antaram pratiBAti-"eza vaH aBihitaH DarmaH brAhmaNasya
   caturvidhaḥ"iti, tatra brāhmaṇasyaivāyaṃ caturvidho dharmaḥ	caturviDaH"iti, tatra brAhmaNasya-eva-ayam caturviDaH DarmaH
   itarayorekavidha ityāśaṅkā syāditi /	itarayoH-ekaviDaH iti-ASaFkA syAt-iti /
   tarhi tatkathamiti cet tatra brāhmaṇagrahaṇaṃ pradarśanārtham /	tarhi tat-kaTam-iti ced tatra brAhmaNa-grahaNam pradarSana-arTam /
   tatkathaṃ gamyata iti cet trayāṇāmeva varṇānāṃ catvāra āśramā iti	tat-kaTam gamyate iti ced trayANAm-eva varNAnAm catvAraH ASramAH iti
   smṛtyantaradarśanāt /	smRti-antara-darSanAt /
   tathā cāpastambaḥ-"sarveṣāmupanayanaprabhṛti samānamācāryakule vāsaḥ	taTA cApa-stambaH-"-sarvezAm-upanayana-praBRti samAnam-AcArya-kule vAsaH
   sarveṣāmanūtsargo vidyāyā buddhvā karmāṇi yatkāmayettadārabheta"iti /	sarvezAm-anUtsargaH vidyAyAH budDvA karmANi yat-kAmayet-tat-AraBeta"-iti /
   eke bruvate,- tulyaphalatvādāśramavikalpaḥ /	eke bruvate, tulya-Pala-tvAt-ASrama-vikalpaH /
   dvividhaṃ hi phalamabhyudayarūpaṃ niḥśreyasarūpaṃ ceti, tadanyatamenava	dviviDam hi Palam-aByudaya-rUpam niHSreyasa-rUpam ca-iti, tat-anyatamenava
   labhyata iti /	laByate iti /
   tathā ca śrutiḥ-"trayo dharmaskandhā yajño 'dhyayanaṃ dānamiti	taTA ca SrutiH--"trayaH Darma-skanDA yajQaH aDyayanam dAnam-iti
   prathamastapa eva dvitīyastṛtīyamācāryakule vasanametānāruhya brahmalokaṃ	praTamaH-tapaH eva dvitIyaH-tRtIyam-AcArya-kule vasanam-etAn-Aruhya brahma-lokam
   gacchati brahmasaṃstho 'mṛtatvameti"iti /	gacCati brahma-saMsTaH amRta-tvam-eti"iti /
   arthastu-trayo dharmasyāśrayā-, yajñādhyayanaṃ dānamiti gṛhasthanirdeśaḥ,	arTaH-tu-trayaH Darmasya-ASrayA-, yajQa-aDyayanam dAnam-iti gRhasTa-nirdeSaH,
   tapa eveti vānaprasthaparivrājakayordharmaḥ, ācāryakulavasanaṃ	tapaH eva-iti vAnaprasTa-parivrAjakayoH-DarmaH, AcArya-kula-vasanam
   brahmacāriṇaḥ /	brahmacAriNaH /
   etānāruhyeti brahmacāryāśramaṃ, gṛhasthāśramaṃ, vānaprasthāśramaṃ,	etAn-Aruhya-iti brahmacArI-ASramaM, gRhasTa-ASraman, vAnaprasTa-ASramaM,
   parivrājakāśramaṃ vā samyagāsthāyetyarthaḥ /	parivrAjaka-ASramam vA samyak-AsTAya-iti-arTaH /
   yasteṣāṃ brahmasaṃstho brahmaniṣṭho	yaH-tezAm brahma-saMsTaH brahma-nizWaH-
   jñānī amṛtatvaṃ mokṣameti gacchatīti //	jQAnI amRta-tvam mokzam-eti gacCati-iti //
   tataśca sarveṣāmapi brahmalokaprāptipratipādanāt, tulyaphalataivoktā /	tatas-ca sarvezAm-api brahma-loka-prApti-pratipAdanAt, tulya-Pala-tA-eva-uktAH /
   tathā jābālaśrutāvapi tulyaphalataiva śrūyate-'brahmacaryaṃ samāpya gṛhī	taTA jAbAla-SrutO=-api tulya-Pala-tA-eva SrUyate--abrahmacaryam samApya gRhI
   bhavet /	Bavet /
   gṛhī bhūtvā vanī bhavet /	gRhI BUtvA vanI Bavet /
   vanī bhūtvā pravrajat /	vanI BUtvA pravrajat /
   yadi vetarathā brahmacaryādeva pravrajet gṛhādvā vanādvā brahmalokaṃ	yadi vA-itaraTAH brahmacaryAt-eva pravrajet gRhAt-vA vanAt-vA brahma-lokam
   gacchati'; iti /	gacCati-a; iti /
   manurapyāha-	manuH-api-Aha-
   sarve 'pi kramaśastvete yathāśāstraṃ niṣevitāḥ /	sarve api kramaSas-tu-ete yaTASAstram nizevitAH /
   yathoktakāriṇaṃ vipraṃ nayanti paramāṃ gatim //	yaTA-ukta-kAriNam vipram nayanti paramAm gatim //
   iti /	iti /
   atrāpiśabdādeko 'pi draṣṭavyaḥ /	atra-api-SabdAt-ekaH api drazwavyaH /
   āpastambopyāha-'catvāra āśramā gārhasthyamācāryakule vasanaṃ maunaṃ	Apastamba-upya-aha--acatvAraH ASramAH gArhasTyam-AcArya-kule vasanam mOnam
   vānapraśthyāmiti /	vAnapraSTyAm-iti /
   teṣu sarveṣu yathopadeśamavyagraṃ vartamānaḥ kṣemaṃ gacchati'; iti /	tezu sarvezu yaTopadeSam-avyagram vartamAnaH kzemam gacCati-a; iti /
   tena tulyaphalatvādvikalpa iti //	tena tulya-Pala-tvAt-vikalpaH iti //
   nanu tulyatve sati	nanu tulya-tve sati
   brahmacaryeṇaivobhayavidhaphalaprāpteritarāśramavidhānānarthakyaprasaṅgaḥ	brahmacaryeNa-eva-uBayaviDa-Pala-prApteH-itara-ASrama-viDAna-AnarTakya-prasaFgaH
   iti /	iti /
   ucyate- yo yasyānuṣṭhāne samarthaḥ tasya tadāśramapratipattyarthaṃ	ucyate yaH yasya-anuzWAne samarTaH tasya tad-ASrama-pratipatti-arTam
   itarāśramavidhānamiti /	itara-ASrama-viDAnam-iti /
   janmāntaravāsanayā vā iṣṭāśramapratipattyartham /	janma-antara-vAsanayA vE izwa-ASrama-pratipatti-arTam /
   śrutirupi-"taṃ vidyākarmaṇī samanvārabhete pūrvaprajñā ca"iti /	SrutiH-upi-"tam vidyA-karmaNI samanvAraBete pUrva-prajQA ca"iti /
   yāvajjīvaśrutirapi gṛhasthasyārthinaḥ śaktiviṣaye draṣṭavyā /	yAvat-jIva-SrutiH-api gRhasTasya-arTinaH Sakti-vizaye drazwavyA /
   evaṃ gṛhīte vyutthānaśrutirapyupapadyate-'evaṃ vai tamātmānaṃ viditvā	evam gRhIte vyutTAna-SrutiH-api-upapadyate--aevam vE tam-AtmAnam viditvA
   putreṣaṇāyāśca vitteṣaṇāyāśca lokeṣaṇāyāśca vyutthāyātha bhikṣācaryaṃ	putrezaNAyAH-ca vittezaNAyAH-ca lokezaNAyAH-ca vyutTAya-aTa BikzA-caryam
   caranti'; iti /	caranti-a; iti /
   itarathā hi bhikṣācaryamiti saṃnyāsopadeśo nopapadyata iti /	itaraTAH hi BikzA-Acaryam-iti saMnyAsa-upadeSaH na-upapadyate iti /
   jāyamānaśrutyāpi yajñādīnāmavaśyakartavyatā pratipādyate gṛhasthasya, na	jAyamAna-SrutyA-api yajQa-AdInAm-avaSya-kartavyatA pratipAdyate gRhasTasya, na
   tu jāyamānasyaiva, ṛṇatrayasambandhasyātyantāsambhavāt 'brahmacaryādeva	tu jAyamAnasya-eva, RNa-traya-sambanDasya-atyanta-asamBavAt abrahmacaryAt-eva
   pravrajet'; iti śrutiviruddhatvāt 'so 'ta eva brahmacaryātpravrajati,';	pravrajet-a; iti Sruti-virudDa-tvAt asaH atas eva brahmacaryAt-pravrajati,-a;
   'yamicchettamāvaset'; ityādismṛteraviruddhatvācca /	ayam-icCet-tamA-avaset-a; ityAdi-smRteH-avirudDa-tvAt-ca /
   arthavādānāṃ ca kāryaśeṣatvāt /	arTa-vAdAnAm ca kArya-Seza-tvAt /
   tataśca padārtho 'pyevaṃ grahītavyaḥ-gṛhastho jāyamānaḥ pūrvavāsanayā	tatas-ca padArTaH api-evam grahItavyaH-gRhasTaH jAyamAnaH pUrva-vAsanayA
   gārhasthyaṃ praviṣṭaḥ /	gArhasTyam pravizwaH /
   brahmaṇagrahaṇaṃ kṣatriyavaiśyayorupalakṣaṇam /	brahmaNa-grahaNam kzatriya-vESyayoH-upalakzaNam /
   tribhiḥ ṝṇaiḥ sambadhyate-yajñena devebhya ṝṇī bhavatyato yajñaḥ kartavyaḥ	triBiH LNEH sambaDyate-yajQena deveByaH LNI Bavati-atas yajQaH kartavyaH
   prajayā pitṛbhyaḥ ataḥ prajotpādanaṃ kartavyam /	prajayA pitRByaH atas prajA-utpAdanam kartavyam /
   brahmacaryeṇa ṝṣibhyaḥ ataḥ parvādau brahmacaryarakṣaṇaṃ kartavyamiti /	brahmacaryeNa LziByaH atas parva-AdO brahmacarya-rakzaNam kartavyam-iti /
   evaṃ gṛhīte sarvatra śrutismṛtyaravirodho bhavati /	evam gRhIte sarvatra Sruti-smRti-aravi-roDaH Bavati /
   ekegrahaṇānna tu gautamaḥ, tasya tu samuccayo mataḥ /	ekegrahaNAt-na tu gOtamaH, tasya tu samuccayaH mataH /
   kathamavagamyate ?"aikāśramyaṃ tvācāryāḥ"iti bādhapakṣasyāpi paramatatvena	kaTam-avagamyate ?"A-eka-ASramyam tu-AcAryAH"iti bADa-pakzasya-api paramatatvena
   nirdeśāt,"prāguttamāttraya āśramiṇaḥ"iti ca	nirdeSa-at,"-prAk-uttamAt-trayaH ASramiNaH"iti ca
   liṅgāt,prāguttamāśramāttrayasyābhāvāt /	liFgAt,-prAk-uttama-ASramAt-trayasya-aBAvAt /
   vikalpapakṣe gautamastāvadevaṃ manyate-	vikalpa-pakze gOtamaH-tAvat-evam manyate-
   yajñena devānāpnoti vairājaṃ tapasā punaḥ /	yajQena devAn-Apnoti vErAjam tapasA punar /
   saṃnyāsādbrahmaṇaḥ sthānaṃ vairāgyātprakṛtau layam //	saMnyAsAt-brahmaNaH sTAnam vErAgyAt-prakRtO layam //
   iti bhinnaphalatvenopadeśāt jābālaśrutāvapyanyatamamāruhyetyanuktvā	iti Binna-Pala-tvena-upadeSAt jAbAla-SrutO=-api-anyatamam-Aruhya-iti-anuktvA
   etānāruhyeti samuccayābhiprāyeṇoktatvāt, brahmalokaprāpterapi	etAn-Aruhya-iti samuccaya-aBiprAyeNa-ukta-tvAt, brahma-loka-prApteH-api
   samuccayaphalatvenopadiṣṭatvāt jābālaśrutāvapi prādhānyena pūrvaṃ	samuccaya-Pala-tvena-upadizwa-tvAt jAbAla-SrutO=-api prADAnyena pUrvam
   samuccayapakṣasyaivābhihitatvāt, 'sarve 'pi kramaśaḥ'; ityasmin manuvākye	samuccaya-pakzasya-eva-aBihita-tva-at, asarve api kramaSaH-a; iti-asmin manu-vAkye
   'piśabdasya samuccayārthatvāt, āpastambavākye 'pi teṣu sarveṣviti	api-Sabdasya samuccaya-arTa-tva-at, Apastamba-vAkye api tezu sarvezu-iti
   bahuvacanāt- naikasminneva vartamānaḥ kiṃ tu sarveṣveva vartamāna	bahuvacanAt na-ekasmin=-eva vartamAnaH kim tu sarvezu-eva vartamAna
   ityabhiprāyeṇoktatvāt, ṛṇatrayaśruterapi yathārtha	iti-aBiprAyeNa-ukta-tva-at, RNa-traya-SruteH-api yaTArTa
   evopapadyamānatvāt,"pūrvaprajñā ca"iti śruterapi	eva-upapadyamAna-tvAt,"-pUrva-prajQA ca"iti SruteH-api
   vidyābhiprāyeṇopapadyamānatvāt, yāvajjīvaśruterapi"gṛhī vanaṃ praviśedyadi	vidyA-aBiprAyeNa-upapadyamAna-tvAt, yAvat-jIva-SruteH-api"gRhI vanam praviSet-yadi
   gṛhameva kāmayeta tadā yāvajjīvasagnihotraṃ juhuyāt"iti jābālaśrutivākye	gRham-eva kAmayeta tadA yAvat-jIva-sagnihotram juhuyAt"iti jAbAla-Sruti-vAkye
   anityatvadarśanāt, asmin pakṣe vyatthānaśruterapi	anitya-tva-darSanAt, asmin pakze vyatTAna-SruteH-api
   sutarāmupapadyamānatvāt,"caturthamāyuṣo bhāgaṃ"ityanenāpi manunā	sutarAm-upapadyamAna-tvAt,"-caturTam-AyuzaH BAgaM"iti-anena-api manunA
   samuccayapakṣamevāśrityoktatvāt, samuccayapakṣa eva śreyāniti /	samuccaya-pakzam-eva-ASritya-ukta-tvAt, samuccaya-pakzaH eva SreyAn-iti /
   ata eva vikalpabādhapakṣau paramatatvenopanyastau /	atas eva vikalpa-bADa-pakzO paramatatvena-upanyastO /
   evañca -"yamicchettamāvaset"ityādivākyāni vikalpācāryadarśanenoktānīti	evaQca -"yam-icCet-tamA-avaset"iti-Adi-vAkyAni vikalpa-AcArya-darSanena-uktAni-iti
   draṣṭavyāni /	drazwavyAni /
   asamartho yaḥ samuccayānuṣṭhāne andhapaṅgutvādidoṣeṇa niḥsvatvādinā vā	asamarTaH yaH samuccaya-anuzWAne anDa-paFgu-tva-Adi-dozeNa niHsva-tva-AdinA vA
   tena vikalpapakṣo 'pyāśrayaṇīyaḥ ityabhiprāyeṇa bruvata	tena vikalpa-pakzaH api-ASrayaNIyaH iti-aBiprAyeNa bruvata
   ityarthasiddhasyāpyupanyāsaḥ /	iti-arTa-sidDasya-api-upanyAsaH /
   athavā-yo 'dhyātmajñānī tena vikalpapakṣa āśrayaṇīyaḥ,itareṇa	aTavA-A-yaH aDyAtma-jQAnI tena vikalpa-pakzaH ASrayaNIyaH-,itareNa
   samuccayapakṣa iti /	samuccaya-pakzaH iti /
   kutaḥ ? anuṣṭhānasya vijñānotpattiḥ prayojanam /	kutas ? anuzWAnasya vijQAna-utpattiH prayojanam /
   tasminnutpanne yatra kvāpyāśrame sthitasya puruṣārthaḥ sidhyatīti /	tasmin=-utpanne yatra kvApi-ASrame sTitasya puruza-arTaH siDyati-iti /
   āśramagrahaṇaṃ saṃvyavahārārthaṃ 'varṇānāśramāṃśca'; ityādau //	ASrama-grahaNam saMvyavahAra-arTam avarNAn-ASramAn=-ca-a; ityAdO //
   ke punasta āśramā ityata āha-	ke punar-te ASramAH iti-atas Aha-
   brahmacārī gṛhastho bhikṣurvaikhānasaḥ // Gaut_3.2 //	brahmacArI gRhasTaH BikzuH-vEKAnasaH // GOt-_3.2 //
   brahmacaryaṃ caratīti, brahmaṇa eva vā viṣaye niḥspṛhaścaratīti,	brahmacaryam carati-iti, brahmaNaH eva vA vizaye niHspRhaH-carati-iti,
   brahmacārī /	brahmacArI /
   gṛhaṃ patnī tatsaṃyogādagṛhasthaḥ /	gRham patnI tad-saMyogAt-agRhasTaH /
   bhikṣāśīlatvādibhakṣuḥ /	BikzA-SIla-tva-Adi-BakzuH /
   vikhanasā proktaṃ śāstraṃ vaikhānasaṃ tadvidhinā vartata iti vaikhānasaḥ /	viKanasA proktam SAstram vEKAnasam tad-viDinA vartate iti vEKAnasaH /
   visamāsa eṣāmeva	visamAsaH ezAm-eva
   pṛthaktvajñāpanārthaḥ, yathā'hośanā-'dvau brahmacāriṇāvupakurvāṇo	pRTaktva-jQApana-arTaH, yaTA-aha-uSanA--advO brahmacAriNO=-upakurvANaH-
   naiṣṭhikaśceti, dvau vaikhānasau sapatnīko vipatnīkaśceti, dvau	nEzWikaH-ceti, dvO vEKAnasO sa-patnIkaH vipatnIkaH-ca-iti, dvO
   saṃnyāsinau bhikṣusanyāsī vedasanyāsī ceti, bahudhā gṛhasthaḥ	saMnyAsinO Bikzu-sanyAsI veda-sanyAsI ceti, bahuDA gRhasTaH
   śālīnayāyāvarādibhedena'; ityādi /	SAlInayAyAvara-Adi-Bedena-a; ityAdi /
   nanu ca smṛtyantare vaikhānasamabhidhāya bhikṣurityuktaḥ iha kimarthaṃ	nanu ca smRti-antare vEKAnasam-aBiDAya BikzuH-iti-uktaH iha kim-arTam
   kramabheda iti /	krama-BedaH iti /
   ucyate 'prāguttamāstraya āśramiṇaḥ'; ityatra vaikhānasavarjanārthaḥ	ucyate aprAguttamAH-trayaH ASramiNaH-a; iti-atra vEKAnasa-varjana-arTaH
   kramabhedaḥ /	krama-BedaH /
   tasya grāmapraveśanapratiṣedhādeva siddhamiti cet na,	tasya grAma-praveSana-pratizeDAt-eva sidDam-iti ced na,
   arthināmaraṇyagamanasyāpi sambhavāt tathāca smṛtyantaram-	arTinAm-araNya-gamanasya-api samBavAt taTA-ca smRti-antaram-
   cāturvaidyo vikalpī ca nairukto dharmapāṭhakaḥ /	cAturvEdyaH vikalpI ca nEruktaH Darma-pAWakaH /
   brahmacārī gṛhī bhikṣuḥ parṣadeṣā daśāvarā //	brahmacArI gRhI BikzuH parzad-ezAH daSa-avarAH //
   iti //	iti //
   kecittu-	kecid-tu-
   prajāpatyāṃ nirupyeṣṭiṃ sarvavedasadakṣiṇām /	prajApatyAm nirupya-izwim sarva-vedasa-dakziNAm /
   ātmanyagnīnsamāropya brāhmaṇaḥ pravrajet gṛhāt //	Atmani-agnIn-samAropya brAhmaNaH pravrajet gRhAt //
   iti smṛtyantaramavalambya gārhasthyādeva saṃnyāsaḥ kartavya ityevamarthaḥ	iti smRti-antaram-avalambya gArhasTyAt-eva saMnyAsaH kartavyaH iti-evam-arTaH
   kramabheda iti varṇayanti /	krama-BedaH iti varNayanti /
   tatpūrvasūtreṇaiva pratipāditaṃ uta neti bhūsurairvicāraṇīyam //	tat-pUrva-sUtreNa-eva pratipAditam uta na-iti BUsurEH-vicAraNIyam //
   teṣāṃ gṛhastho yoniraprajanatvāditareṣām // Gaut_3.3 //	tezAm gRhasTaH yoniH-aprajana-tvAt-itarezAm // GOt-_3.3 //
   caturṇāmapyāśramāṇāṃ gṛhasthaḥ kāraṇaṃ, aprajanatvāditareṣāṃ	caturNAm-api-ASramANAm gRhasTaH kAraNan, aprajana-tvAt-itarezAm
   brahmacāryādīnām /	brahmacArI-AdInAm /
   vaikhānasārthā hetūktiḥ, brahmacāriṇo brahmacaryarakṣaṇādeva	vEKAnasa-arTA hetu-uktiH, brahmacAriNaH brahmacarya-rakzaNAt-eva
   siddhatvādibhakṣorapyūrdhvaretastvavidhānāt /	sidDa-tva-Adi-BakzoH-api-UrDvaretaH-tu-aviDAnAt /
   evaṃ ca vaikhānasasya sapatnīkatvapakṣe 'pi brahmacaryarakṣaṇaṃ kartavyam	evam ca vEKAnasasya sa-patnIka-tva-pakze api brahmacarya-rakzaNam kartavyam
   adhikārādeva siddhe 'teṣāṃ'; grahaṇaṃ gṛhasthotpannānāmeva teṣāṃ dharme	aDikArAt-eva sidDe atezAM-a; grahaNam gRhasTa-utpannAnAm-eva tezAm Darme
   ādhikāra ityevamartham /	ADikAraH iti-evam-arTam /
   tathāca śātātapaḥ-	taTA-ca SAtAtapaH-
   caṇḍālāḥ pratyavasitāḥ parivrājakatāpasāḥ /	caNxAlAH pratyavasitAH parivrAjaka-tApasAH /
   teṣāṃ jātānyapatyāni caṇḍālaiḥsaha vāsayet //	tezAm jAtAni-apatyAni caNxAlEH-saha vAsayet //
   iti teṣāṃ gṛhastha eva yonirityukte evakārādevetareṣāṃ brahmacaryarakṣaṇe	iti tezAm gRhasTaH eva yoniH-iti-ukte eva-kArAt-eva-itarezAm brahmacarya-rakzaNe
   siddhe evamabhidhānameṣāṃ punarnivṛttirmā bhūditi /	sidDe evam-aBiDAnam-ezAm punar-nivRttiH-mA BUt-iti /
   yadi te gārhasthyaṃ prati nivṛtti bhaveyuḥ tadā te caṇḍālā bhavanti kutaḥ	yadi te gArhasTyam prati nivRtti BaveyuH tadA te caNxAlAH Bavanti kutas-
   ? udāhṛtaśātātapavacanāt /	? udAhRta-SAtAtapa-vacanAt /
   tatra- caṇḍālā bhavanti /	tatra caNxAlAH Bavanti /
   pratyavasitāḥ pratinivṛttāḥ ye parivrājakatāpasāḥ naiṣṭhikavaikhānasāḥ	pratyavasitAH pratinivRttAH ye parivrAjaka-tApasAH nEzWika-vEKAnasAH
   tasmātteṣāṃ jātānyapatyāni caṇḍālaiḥsahavāsayedrājā grāmo vetyarthaḥ //	tasmAt-tezAm jAtAni-apatyAni caNxAlEH-sahavAsayet-rAjA grAmaH vA-iti-arTaH //
   idānīmāśramadharmeṣu krameṇa vaktavyeṣu prāpteṣu	idAnIm-ASrama-Darmezu krameNa vaktavyezu prAptezu
   sarvāśramasāmyādupakurvāṇasya pūrvamuktvā naiṣṭhikasya krameṇa prāptaṃ	sarva-ASrama-sAmyAt-upakurvANasya pUrvam-uktvA nEzWikasya krameNa prAptam
   vaktumāha-	vaktum-Aha-
   tatroktaṃ brahmacāriṇaḥ // Gaut_3.4 //	tatra-uktam brahmacAriNaH // GOt-_3.4 //
   tatropanayanaprakareṇa yadagnīndhanādyuktaṃ tadasyāpi bhavatītyatideśaḥ /	tatra-upanayana-prakareNa yat-agni-inDana-Adi-uktam tat-asya-api Bavati-iti-atideSaH /
   nanu ca naiṣṭikasyaivedaṃ nopakurvāṇasyeti kathaṃ jñāyata iti ?	nanu ca nEzwikasya-eva-idam na-upakurvANasya-iti kaTam jQAyate iti ?
   ucyate-upakurvāṇasyoktatvāt, gṛhasthabhikṣuvaikhānasānāṃ vakṣyamāṇatvāt,	ucyate-upakurvANasya-ukta-tvAt, gRhasTa-Bikzu-vEKAnasAnAm vakzyamANa-tvAt,
   naiṣṭikasyaiva bhavatīti /	nEzwikasya-eva Bavati-iti /
   tarhi brahmacārigrahaṇaṃ kimartamiti cet yenopakurvāṇavratamanuṣṭhitaṃ	tarhi brahmacAri-grahaNam kim-artam-iti ced yena-upakurvANa-vratam-anuzWitam
   tasyaiva	tasya-eva
   naiṣṭhikatvasyādhikāra ityevamartham /	nEzWika-tvasya-aDikAraH iti-evam-arTam /
   atideśāt upakurvāṇavratameva naiṣṭhikasyāpyanuṣṭātavyamityuktvā idānīmasya	atideSAt upakurvANa-vratam-eva nEzWikasya-api-anuzwAtavyam-iti-uktvA idAnIm-asya
   viśeṣavidhimāha-	viSeza-viDim-Aha-
   ācāryādhīnatvamāntam // Gaut_3.5 //	AcArya-aDIna-tvamAntam // GOt-_3.5 //
   ācāryapāratantryaṃ taccittānuvidhāyitvaṃ ā maraṇāt kartavyam //	AcArya-pAratantryam tad-citta-anuviDAyi-tvam A maraNAt kartavyam //
   kiṃca-	kiMca-
   guroḥ karmaśeṣeṇa japet // Gaut_3.6 //	guroH karma-SezeNa japet // GOt-_3.6 //
   guruśuśrūṣātiriktakāle japaṃ kuryāt /	guru-SuSrUzA-atirikta-kAle japam kuryAt /
   evaṃ ca japa evāsya viśiṣṭaṃ dharmasādhanamiti //	evam ca japaH eva-asya viSizwam Darma-sADanam-iti //
   ācārya iti prakṛte gurugrahaṇaṃ mātāpitrorapi śuśrūṣāprāpaṇārtham /	AcAryaH iti prakRte guru-grahaNam mAtA-pitroH-api SuSrUzA-prApaNa-arTam /
   tathāca manuḥ-	taTA-ca manuH-
   teṣāṃ trayāṇāṃ śuśrūṣā paramaṃ tapa ucyate /	tezAm trayANAm SuSrUzA paramam tapaH ucyate /
   na tairanabhyanujñāto dharmamanyaṃ samācaret //	na tEH-anaByanujQAtaH Darmam-anyam samAcaret //
   iti //	iti //
   gurvabhāve tadapatye vṛttiḥ // Gaut_3.7 //	guru-aBAve tad-apatye vRttiH // GOt-_3.7 //
   gurorabhāve tadapatye śuśrūṣā, adhyāpayiturabhāve tadapatye śuśrūṣeti	guroH-aBAve tad-apatye SuSrUzA, aDyApayituH-aBAve tad-apatye SuSrUzA-iti
   niyamārtham /	niyama-arTam /
   gurugrahaṇaṃ samānajātīyāpatyagrahaṇārtham /	guru-grahaNam samAna-jAtIya-apatya-grahaNa-arTam /
   apatyagrahaṇaṃ bhāryānivṛttyartham //	apatya-grahaNam BAryA-nivRtti-arTam //
   tadabhāve vṛddhe sabrahmacāriṇyagnau vā // Gaut_3.8 //	tad-aBAve vRdDe sa-brahmacAriNi-agnO vA // GOt-_3.8 //
   tadabhāve guruputrābhāve vidyādibhirvṛddhe, tadabhāve sabrahmacāriṇiṃ	tad-aBAve guru-putra-aBAve vidyA-AdiBiH-vRdDe, tad-aBAve sa-brahmacAriNim
   samānacaraṇe, tadabhāve agnau /	samAna-caraNe, tad-aBAve agnO /
   agneḥ śuśrūṣā jyotīrūpasyāgnerdhyānam //	agneH SuSrUzA jyotIrUpasya-agneH-DyAnam //
   kiṃ punarasyāśramasya phalamityata āha-	kim punar-asya-ASramasya Palam-iti-atas Aha-
   evaṃvṛtto brahmalokamavāpnoti jitendriyaḥ // Gaut_3.9 //	evaMvRttaH brahma-lokam-avApnoti jita-indriyaH // GOt-_3.9 //
   evaṃ yathopadeśaṃ vartamāno brahmalokaṃ brahmaṇaḥ sthānamavāpnoti sa	evam yaTopadeSam vartamAnaH brahma-lokam brahmaNaH sTAnam-avApnoti sa
   cejjitendriyo bhavati /	ced-jita-indriyaH Bavati /
   brahmacaryarakṣaṇopadeśāt upasthendriyasyoktatvāt idaṃ cakṣurādiviṣayaṃ	brahmacarya-rakzaNa-upadeSAt upasTa-indriyasya-ukta-tvAt idam cakzuH-Adi-vizayam
   draṣṭavyam /	drazwavyam /
   yathā'ha manuḥ-	yaTA-aha manuH-
   śrutvā spṛṣṭvā ca dṛṣṭvā ca bhuktvā ghrātvā ca yo nara /	SrutvA spRzwvA ca dRzwvA ca BuktvA GrAtvA ca yaH nara /
   na hṛṣyati glāyati vā sa vijñeyo jitendriyaḥ //	na hRzyati glAyati vA sa vijQeyaH jita-indriyaH //
   iti /	iti /
   uttareṣāmapyetadeva pradhānamityevamarthaṃ phalāvasāne vidhānam //	uttarezAm-api-etat-eva praDAnam-iti-evam-arTam Pala-avasAne viDAnam //
   idānīmanyeṣāmapi sāmānyadharmamāha-	idAnIm-anyezAm-api sAmAnya-Darmam-Aha-
   uttareṣāṃ caitadavirodhi // Gaut_3.10 //	uttarezAm ca-etat-aviroDi // GOt-_3.10 //
