   oṃ	om
   tena 943pratītisiddhatvādbhedasya, alaṃ bhedābhyupagameneti	tena 943-pratIti-sidDa-tvAt-Bedasya, alam Beda-aByupagamena-iti
   vacanamakiñcitkaram /	vacanam-akiQcitkaram /
   na hi 944parāyatanasvāmini svamityevamanumānamudetumalam /	na hi 944parAyatana-svAmini svam-iti-evam-anumAnam-udetum-alam /
   yathā mama śarīre madīyaprayatnapūrvikā ceṣṭā, tathā paraśarīre 'pi	yaTA mama SarIre madIya-prayatna-pUrvikA cezwA, taTA para-SarIre api
   matprayatnanibandhanaiveti pratyakṣavirodhāt /	mad-prayatna-nibanDana-eva-iti pratyakza-viroDAt /
   pratyakṣeṇa hi svātmani samavayanprayatna upalabhyate /	pratyakzeNa hi sva-Atmani samavayan-prayatnaH upalaByate /
   na ca paraśarīraceṣṭānuguṇaḥ prayatnassvātmani puruṣāṇāṃ	na ca para-SarIra-cezwA-anuguNaH prayatnassva-Atmani puruzANAm
   pratyakṣībhavatīti, para eva prayatitā paraśarīre 'numīyate /	pratyakzIBavati-iti, paraH eva prayatitA para-SarIre anumIyate /
   nanvevamanumānena parātmapratītau, kathamidamucyate"agṛhyo na hi gṛhyate"	nanu-evam-anumAnena para-Atma-pratItO, kaTam-idam-ucyate"agRhyaH na hi gRhyate"
   bṛ. u. a. 4. brā. 2 kha. 4 iti /	bR. u. a. 4. brA. 2 Ka. 4 iti /
   pareṇa na gṛhyata ityetadabhiprāyametadbhavatītyucyategrāhakaikarasatayā	pareNa na gRhyate iti-etat-aBiprAyam-etat-Bavati-iti-ucyategrAhaka-eka-rasa-tayA
   pareṇa na gṛhyata iti tasyār'thaḥ, tasmānna virodhaḥ /	pareNa na gRhyate iti tasyAr-aTaH, tasmAt-na viroDaH /
   kiñca nānāvyavasthānā nānābhūtāḥ pratikṣetraṃ puruṣāḥ	kiQca nAnA-vyavasTAnAH nAnA-BUtAH pratikzetram puruzAH
   945dharmā-dharma-sukhaduḥkhādivyavasthādarśanāt /	945DarmA--Darma--suKa-duHKa-Adi-vyavasTA-darSanAt /
   anyathā hyekasya dharmā-dharmādayassarvasya bhaveyuḥ /	anyaTA hi-ekasya DarmA--Darma-Adayassarvasya BaveyuH /
   brahmasiddhikṛto matena śaṅkā /	brahma-sidDi-kRtaH matena SaFkA /
   946atra kaścitpaṇḍitamānī prā'ha---kālpanikī sukhaduḥkhādivyavasthā	946atra kaScid-paNxita-mAnI prA-aha---kAlpanikI suKa-duHKa-Adi-vyavasTA
   bhaviṣyati /	Bavizyati /
   yathaikasminneva śarīre pādādivedanāvyavasthā na vyatikīryate, tathā	yaTA-ekasmin=-eva SarIre pAda-Adi-vedanA-vyavasTA na vyatikIryate, taTA
   nānāśarīreṣu na vyatikariṣyata iti /	nAnA-SarIrezu na vyatikarizyate iti /
   na hi pādagatā vedanā śirasi, na vā śirogatā vedanā pāde /	na hi pAda-gatA vedanA Sirasi, na vA SiraH-gatA vedanA pAde /
   na ca vedanā pādādiṣveva samavaitītiśakyate vaktum, teṣāmajñatvāt /	na ca vedanA pAda-Adizu-eva samavEtIti-Sakyate vaktum, tezAm-ajQa-tvAt /
   jñātā hi vedanābhissaha sambadhyate, duḥkhaviśeṣarūpatvāt tāsāmiti /	jQAtA hi vedanA-aBiH-saha sambaDyate, duHKa-viSeza-rUpa-tvAt tAsAm-iti /
   tannirasanam /	tad-nirasanam /
   tadidaṃ bālajanamohanamiti /	tat-idam bAla-jana-mohanam-iti /
   vṛddhāḥ /	vRdDAH /
   "pāde me vedanā,"śirasi me vedane"ti sarvavedanāsveko duḥkhī prakāśate /	"pAde me vedanA,"-Sirasi me vedanA-i"ti sarva-vedanAsu-ekaH duHKI prakASate /
   pādādiṣu tu santāpādikaṃ samavaiti /	pAda-Adizu tu santApa-Adikam samavEti /
   947tatra santāpastejasā saha saṃyogaḥ, śūlastu vāyuvā saheti	947tatra santApaH-tejasA saha saMyogaH, SUlaH-tu vA-AyuvA saha-iti
   vātapitta---śleṣmaṇāṃ kṣobhajeṣu sarveṣu vikāreṣu veditavyam /	vAta-pitta-----SlezmaNAm kzoBa-jezu sarvezu vikArezu veditavyam /
   acetanānāmapi padādīnāṃ pittādisaṃyogo na virudhyate /	acetanAnAm-api pada-AdInAm pitta-Adi-saMyogaH na viruDyate /
   943tajjanyaṃ duḥkhamātmanyeva samavaiti /	943tad-janyam duHKam-Atmani-eva samavEti /
   athocyeta---yathā pratibimbabhāva ekasyaiva 949bimbasya	aTa-ucyeta---yaTA pratibimba-BAvaH ekasya-eva 949bimbasya
   maṇikṛpāṇadarpaṇādyupādhivaśena, vyavasthitāni ca śyāmatvādīni,	maNi-kRpANa-darpaNa-Adi-upADi-vaSena, vyavasTitAni ca SyAma-tva-AdIni,
   tathaikasyā'tmano nānāśarīropādhivaśena sukhādayo vyavatiṣṭhanta iti /	taTA-ekasyA-atmanaH nAnA-SarIra-upADi-vaSena suKa-AdayaH vyavatizWante iti /
   tadayuktam---śyāmatvādīnāmaupādhikānāmupādhivaśavartitvādvimbasambandhābhāvāt	tad-ayuktam----SyAma-tva-AdInAm-OpADikAnAm-upADi-vaSa-varti-tvAt-vimba-sambanDa-aBAvAt
   tenaikadharmidharmāṇāṃ satāmeṣā vyavasthā sambhavati /	tena-eka-Darmi-DarmANAm satAm-ezA vyavasTA samBavati /
   sukhādayastu naupādhikāḥ, kintvātmasamavāyina evetyekātmavartitvena950	suKa-AdayaH-tu na-OpADikAH, kintvA-Atma-samavAyinaH eva-iti-eka-Atma-varti-tvena950
   vyavasthānupapattiḥ /	vyavasTA-anupapattiH /
   kiñca siddhe vyaktamekatve syādapyeṣā kalpanā, na951 cā'tmaikatve	kiQca sidDe vyaktam-ekatve syAt-api-ezA kalpanA, na951 cA-atma-eka-tve
   pramāṇamasti /	pramANam-asti /
   ekapuruṣaśrutayaśca prāgevopavarṇitārthā iti, siddhaṃ pratikṣetraṃ	eka-puruza-SrutayaH-ca prAk-eva-upavarNita-arTAH iti, sidDam pratikzetram
   nānābhūtāḥ pumāṃsa iti /	nAnA-BUtAH pumAMsaH iti /
   952nānāvivādasandarbhatamassaṅghātabhedanaḥ /	952nAnA-vivAda-sandarBa-tamassaFGAta-BedanaH /
   eva śālikānāthena tattvālokaḥ pravartitaḥ //	eva SAlikA-nATena tattva-AlokaH pravartitaH //
   iti mahāmahopādhyāyaśrīśālikanāthamiśrapraṇītāyāṃ prakaraṇapañcikāyāṃ	iti mahA-mahA-upADyAya-SrI-SAlika-nATa-miSra-praNItAyAm prakaraNa-paQcikAyAm
   tattvāloko nāmāṣṭamaṃ prakaraṇaṃ samāptam /	tattvAlokaH nAma-azwamam prakaraNam samAptam /
