   oṃ	om
   bahudhoktam, tadeva viśvajidādiṣvadhikārakalpanābījam iti /	bahuDA-uktam, tat-eva viSva-jit-Adizu-aDikAra-kalpanA-bIjam iti /
   nimittaparyante cādhikāre sādhyabhūto vidhiranuṣṭhānāparanāmānaṃ karaṇasya	nimitta-paryante ca-aDikAre sADya-BUtaH viDiH-anuzWAna-apara-nAmAnam karaNasya
   prayogamākṣipati /	prayogam-Akzipati /
   kāmādhikāre tu kāmādhikāre tu kāmasiddhestadāyattatvāt, mānasī pravṛttiḥ	kAma-aDikAre tu kAma-aDikAre tu kAma-sidDeH-tad-Ayatta-tvAt, mAnasI pravRttiH
   prāgeva phalāyattānuṣṭhānapravṛttāvapyapratihatā nimittamastīti	prAk-eva Pala-Ayatta-anuzWAna-pravRttO=-api-apratihatA nimittam-asti-iti
   vidhiraprayojakaḥ, ubhayatrāṅgeṣu kratureva prayojakaḥ,	viDiH-aprayojakaH, uBayatra-aFgezu kratuH-eva prayojakaH,
   kratūpakāradvāratvātteṣām /	kratu-upakAra-dvAra-tvAt-tezAm /
   yadeva hi yasya kāryaṃ, tadeva tasya prayojakam /	yat-eva hi yasya kAryan, tat-eva tasya prayojakam /
   kratūpakāraścāṅgānāṃ kāryamiti, tadevānuṣṭhānanimittam /	kratu-upakAraH-ca-aFgAnAm kAryam-iti, tat-eva-anuzWAna-nimittam /
   "1452yacca vidhinā svasiddhyarthamākṣipyate, tadvidheyamiti" tantre	"1452yat-ca viDinA sva-sidDi-arTam-Akzipyate, tad-viDeyam-iti" tantre
   vyavahāraḥ1453 /	vyavahAraH1453 /
   nanvevaṃ viśvajidādāvadhikāro 'pyākṣiptatayā vidheya eva syāt /	nanu-evam viSva-jit-AdO=-aDikAraH api-Akzipta-tayA viDeyaH eva syAt /
   ucyate /	ucyate /
   nādhikārasya niyogasiddhau vyāpāraḥ, kintu kartṛtvasya /	na-aDikArasya niyoga-sidDO vyApAraH, kintu kartR-tvasya /
   tatpratipattyarthaśca niyojyākṣepaḥ1454--- iti /	tat-pratipatti-arTaH-ca niyojya-AkzepaH1454-- iti /
   vivaraṇamatena kramasyānabhidhānopanyāsaḥ /	vivaraNa-matena kramasya-anaBiDAna-upanyAsaH /
   evañca--vidhinā svasiddhyarthamanākṣipyamāṇatvānna kramo vidheya iti	evaQca---viDinA sva-sidDi-arTam-anAkzipyamANa-tvAt-na kramaH viDeyaH iti
   mīmāṃsakānāmudgāraḥ /	mImAMsakAnAm-udgAraH /
   nibandhanamatanirūpaṇam 1455kramasya pāñcamikasya na kiñcidamidhānamasti /	nibanDana-mata-nirUpaNam 1455kramasya pAQcamikasya na kiQcid-amiDAnam-asti /
   na cānabhihitasya tasya vainiyogikam, aupādānikaṃ vā śeṣatvaṃ ghaṭate, na	na ca-anaBihitasya tasya vEniyogikam, OpAdAnikam vA Seza-tvam Gawate, na
   vāśeṣabhūtasya vidhirākṣepāya prabhavati /	vA-aSeza-BUtasya viDiH-AkzepAya praBavati /
   yastu 1454"vaṣaṭkarttuḥ prathamabhakṣaḥ" jhrāpa. śrau. sū. 12. 24.6] iti	yaH-tu 1454"vazawka-rttuH praTama-BakzaH" JrApa. SrO. sU. 12. 24.6] iti
   prathamaśabdābhidheyaḥ kramaḥ /	praTama-Sabda-aBiDeyaH kramaH /
   sa hi viniyojyaḥ, vidheyaśceti nibandhanakāraḥ /	sa hi viniyojyaH, viDeyaH-ca-iti nibanDana-kAraH /
   ata evāsau tṛtīye cintitaḥ /	atas eva-asO tRtIye cintitaH /
   pañcame hi yastāvacchrautakramaḥ"adhvaryurgṛhapatiṃ dīkṣayitvā" [śa. brā.	paQcame hi yaH-tAvat-SrOta-kramaH-"aDvaryuH-gRhapatim dIkzayitvA" [Sa. brA.
   12. 1. 1. 10] ityādau, na tasya kiñcidabhidhānamasti /	12. 1. 1. 10] iti-AdO, na tasya kiQcid-aBiDAnam-asti /
   kathaṃ tarhi pratīyate /	kaTam tarhi pratIyate /
   ktvāpratyayo hi samānakartṛker'the vartamānāddhātorvidhīyamāno 'pi, ya eva	ktvA-apratyayaH hi samAna-kartRker-aTe vartamAnAt-DAtoH-viDIyamAnaH api, yaH eva
   prathamaṃ prayujyate, tata eva vidhīyate, tatra 1456ktvāprattyayaśravaṇāt	praTamam prayujyate, tatas eva viDIyate, tatra 1456ktvA-aprattyaya-SravaNAt-
   prathamaprayojyatve sthiter'thāvagatirapi tathaiva,	praTama-prayojya-tve sTiter-aTa-avagatiH-api taTA-eva,
   yathāprayogabhāvitvādarthāvagateḥ, yathāvagati cānuṣṭhānamiti, tatkramo	yaTA-prayoga-BAvi-tvAt-arTa-avagateH, yaTA-avagati ca-anuzWAnam-iti, tad-kramaH-
   'pi tathāvidha evāvagamyate /	api taTAviDaH eva-avagamyate /
   arthādīnāṃ kramānabhidhānanirūpaṇam /	arTa-AdInAm krama-anaBiDAna-nirUpaNam /
   1457arthādiṣvabhidhānaśaṅkā dūrāpāstaiva /	1457arTa-Adizu-aBiDAna-SaFkA dUra-apAstA-eva /
   anabhidhīyamānasyāpyavagatyupāyabhāvastatra tatra prakaraṇe cintita eva /	anaBiDIyamAnasya-api-avagati-upAya-BAvaH-tatra tatra prakaraNe cintitaH eva /
   kramasya codanālakṣaṇatvākṣepa-samādhāne /	kramasya codanA-lakzaNa-tva-Akzepa--samADAne /
   yadi vidhyarthaṃ prati śeṣatvaṃ kramasya nāsti, kathaṃ tarhi	yadi viDi-arTam prati Seza-tvam kramasya nAsti, kaTam tarhi
   codanālakṣaṇatvam ? na vidheyatā codanālakṣaṇatve hetuḥ, adhikārasya	codanA-lakzaNa-tvam ? na viDeya-tA codanA-lakzaNa-tve hetuH, aDikArasya
   tadabhāvaprasaṅgāt /	tad-aBAva-prasaFgAt /
   1458vidhyarthastadanvitaḥ pratipādyata iti codanālakṣaṇatvam /	1458viDi-arTaH-tad-anvitaH pratipAdyate iti codanA-lakzaNa-tvam /
   tarhi kramānvito 'pi prayogavidhiravasīyata iti, tasyāpi	tarhi krama-anvitaH api prayoga-viDiH-avasIyate iti, tasya-api
   codanālakṣaṇatvamaviruddham /	codanA-lakzaNa-tvam-avirudDam /
   kramaviśeṣaparigṛhītaprayogāvacchinno hi prayogavidhiḥ pratīyate /	krama-viSeza-parigRhIta-prayoga-avacCinnaH hi prayoga-viDiH pratIyate /
   ata evānaṅgatve 'pi kramasyā'daraḥ, tadabhāve prayogānupapatteḥ,	atas eva-anaFga-tve api kramasyA-adaraH, tad-aBAve prayoga-anupapatteH,
   prayogāvidheśca viśiṣṭaprayogasādhyatvāt /	prayoga-aviDeH-ca viSizwa-prayoga-sADya-tvAt /
   tadevaṃ dvividhamaupadeśikam---vainiyogikam, aupādānikañca /	tat-evam dviviDam-OpadeSikam----vEniyogikam, OpAdAni-kaQca /
   adhikāranirūpaṇām /	aDikAra-nirUpaNAm /
   tatra na yathādhikāraṃ viniyujyate, api tu yathāviniyogamadhikāraḥ /	tatra na yaTA-aDikAram viniyujyate, api tu yaTA-viniyogam-aDikAraH /
   sāmānyato 'pyadhikārāśrayaṇena viniyogasiddheḥ /	sAmAnyatas api-aDikAra-ASrayaNena viniyoga-sidDeH /
   yadyapi pratiprakaraṇaṃ vyavasthāsiddhaye grāhakrahaṇapūrvako viniyogaḥ,	yadi-api pratiprakaraNam vyavasTA-sidDaye grAha-krahaNa-pUrvakaH viniyogaH,
   yadyapi ca sādhikārasyaiva grāhakatvam, tathāpi sāmānyato 'pi	yadi-api ca sADikArasya-eva grAhaka-tvam, taTA-api sAmAnyatas api
   svargakāmādāvadhi kāriṇi labdhe sādhikāratve sampanne, grāhakagrahaṇe	svarga-kAma-Ada-a=-aDi kAriNi labDe sADikAra-tve sampanne, grAhaka-grahaNe
   saṃvṛtte viniyukteṣvaṅgeṣu tadavacchinne vidhyarthe kāryātmani	saMvRtte viniyuktezu-aFgezu tad-avacCinne viDi-arTe kArya-Atmani
   tadanuṣṭhānasamarthasya 1460svargakāmino 'dhikāra iti,	tad-anuzWAna-samarTasya 1460svarga-kAminaH aDikAraH iti,
   paścādadhikāriviśeṣaniyamaḥ /	paScAt-aDikAri-viSeza-niyamaH /
   1461ata	1461ata
   evāndha--badhira--paṅgvādīnāmavekṣaṇā--śrāvaṇā-bhikramaṇādyaṅgavati,	eva-anDa---baDira----paFgvAdInAm-avekzaNA---SrAvaNa-a-BikramaNa-Adi-aFgavati,
   atryārṣeyāṇāmārṣeyatrayavaraṇalakṣaṇāṅgabhāji, āhavanīyādiyogini	atri-ArzeyANAm-Arzeya-traya-varaNa-lakzaNa-aFga-BAji, AhavanIya-Adi-yogini
   cānāhitāgnīnāmanadhikāraḥ /	ca-anAhitAgnInAm-anaDikAraH /
   teṣāṃ tathāvidhavidhyarthasampādanesvābhāvikaśaktyayogāditi svayamūhanīyam	tezAm taTAviDa-viDi-arTa-sampAdanesvABAvika-Sakti-ayogAt-iti svayam-UhanIyam
   aśaktānāmaṅgavaikalyasamādhānena, adravyāṇāṃ dravyārjanena cādhikāravarṇam	aSaktAnAm-aFga-vEkalya-samADAnena, adravyANAm dravya-arjanena ca-aDikAra-varNam
   yeṣāṃ punassvābhāvikī śaktiranapetā,1462 teṣāmadhikāro	yezAm punar-svABAvikI SaktiH-anapetA,1462 tezAm-aDikAraH-
   bhavatyevādravyāṇām, 1463samādheyavyādhiviśeṣaparavaśendriyāṇāñca /	Bavati-eva-adravyANAm, 1463-samADeya-vyADi-viSeza-paravaSa-indriya-aNAQca /
   nanu teṣāmadhikāro na nirvahatyeva, apūrvasiddhinibandhanatvāttasya,	nanu tezAm-aDikAraH na nirvahati-eva, apUrva-sidDi-nibanDana-tvAt-tasya,
   tasyāssakalāṅgagrāmāyattatvāt /	tasya-assakala-aFga-grAma-AyattatvAt /
   satyam /	satyam /
   kāmādhikāro na bhavatyeva /	kAma-aDikAraH na Bavati-eva /
   tasya setikartavyatākaphalabhāvanākaraṇaviṣayatvāt /	tasya sa-iti-kartavya-tAka-Pala-BAvanA-karaNa-vizaya-tvAt /
   phalakāmasya hi phalabhāvanāṃ pratyakaraṇībhūte 'dhikāro nāvakalpayate /	Pala-kAmasya hi Pala-BAvanAm pratyakaraNIBUte aDikAraH na-avakalpayate /
   sarvañca karaṇaṃ setikartavyatākaṃ karaṇatāmanubhavatīti sammatam /	sarvaQca karaNam sa-iti-kartavya-tAkam karaNa-tAm-anuBavati-iti sammatam /
   tatassāṅgānanuṣṭhāne setikartavyatākatvavyāghātāt, viṣayābhāvādviṣayiṇo	tatassAFgAn-anuzWAne sa-iti-kartavya-tAka-tva-vyAGAta-at, vizaya-aBAvAt-vizayiNaH-
   'pyanupapatteradhikāravilaya eva kāminām /	api-anupapatteH-aDikAra-vilayaH eva kAminAm /
   nityeṣvaṅgaviṣaye yathāśaktinyāyaḥ /	nityezu-aFga-vizaye yaTASakti-nyAyaH /
   1464nimittavataśca kevalabhāvārthaviṣaya evādhikāra ityaṅgānupasaṃhāre 'pi	1464-nimittavataH-ca kevala-BAva-arTa-vizayaH eva-aDikAraH iti-aFgAn-upasaMhAre api
   viṣayāpramoṣānnādhikārāvagamaḥ /	vizaya-apramozAn-na-aDikAra-avagamaH /
   anapetaścādhikāro yāvadupasaṃharaṇīyāṅgasampādyatāmeva tadānīmavagamayati,	anapetaH-ca-aDikAraH yAvat-upasaMharaNIya-aFga-sampAdyatAm-eva tadAnIm-avagamayati,
   autsargikī tu sakalāṅgāyattasiddhitaiva /	OtsargikI tu sakala-aFga-Ayatta-sidDi-tA-eva /
   anenaivābhiprāyeṇa nimittādhikāre gauṇaḥ, mukhyaśca śāstrartha iti	anena-eva-aBiprAyeNa nimitta-aDikAre gONaH, muKyaH-ca SAstrarTaH iti
   prābhākarāṇāmullāpaḥ /	prABAkarANAm-ullApaH /
   naimittikānāmanuṣṭhānaṃ kādācitkam, pratinimittamāvṛttiriti kathanañca /	nEmittikAnAm-anuzWAnam kAdAcid-kam, pratinimittam-AvRttiH-iti kaTanaQca /
   asti ca kiñcidaṅgaṃ nimittāyattavidhānam /	asti ca kiQcid-aFgam nimitta-Ayatta-viDAnam /
   tatsatyeva nimitte 'ṅgam /	tat-sati-eva nimitte aFgam /
   yathā---"bhinne juhotī"ti /	yaTA---"Binne juhotI"ti /
   tatra caiṣa śāstrārthaḥ---sati bhedane bhedanahomasahito 'ṅgakalāpaḥ	tatra ca-eza SAstra-arTaH---sati Bedane Bedana-homa-sahitaH aFga-kalApaH
   karaṇopakāraṃ janayati, tadabhāve tu kevala eva---iti /	karaNa-upakAram janayati, tad-aBAve tu kevalaH eva---iti /
   yāvacca bhedanādikamāvartate, tāvatī homasyā'vṛttiḥ /	yAvat-ca Bedana-Adikam-Avartate, tAvatI homasya-aavRttiH /
   eṣatāvadaupadaiśiko 'ṅgakalāpaḥ /	ezatAvat-OpadESikaH aFga-kalApaH /
   kāryaprayeyanirūpaṇopakramaḥ /	kArya-prayeya-nirUpaNa-upakramaH /
   kāryanibandhanaṃ 1465kiñcidaṅgaṃ mīmāṃsakā manyante /	kArya-nibanDanam 1465kiQcit-aFgam mImAMsakAH manyante /
   upadeśo hi pratiprakaraṇamaṅgānāṃ vyavasthita eva,	upadeSaH hi pratiprakaraNam-aFgAnAm vyavasTitaH eva,
   apūrvagrahaṇapūrvakatvādviniyogasya /	apUrva-grahaNa-pUrvaka-tvAt-viniyogasya /
   yadi hi"darśapūrṇamāsābhyāṃ svargakāmo yajete"tyanena sādhikāraṃ	yadi hi"darSa-pUrNamAsAByAm svarga-kAmaH yajeta-i"ti-anena sADikAram
   yāgamuddiśya"samidho yajati"ti samidādividhissyāt, tadānīmuddiśya	yAgam-uddiSya"-samiDaH yajati"ti samiD-Adi-viDissyAt, tadAnIm-uddiSya
   vidhānāt, yāvadyāgameva samidādividhiriti, yajimatsu sarvāpūrveṣu	viDAnAt, yAvat-yAgam-eva samiD-Adi-viDiH-iti, yajimatsu sarva-apUrvezu
   samidādividhānādupadeśo navyavatiṣṭheta /	samiD-Adi-viDAnAt-upadeSaH navI-avatizWeta /
   na hi tadā svargakāmapadam, darśapūṇamāsapadaṃ vā viśeṣaṇāyālam,	na hi tadA svarga-kAma-padam, darSa-pUNa-mAsa-padam vA viSezaNAya-alam,
   uddiśyamānaviśeṣaṇavivakṣāyāṃ vākyabhedāpatteḥ /	uddiSya-mAna-viSezaNa-vivakzAyAm vAkya-Beda-ApatteH /
   sannidhānamātreṇa	sanniDAna-mAtreNa
   tvanvitābhidhānasiddherdarśapūrṇamāsābhyāmityadhikāravākyatve sati	tu-anvita-aBiDAna-sidDeH-darSa-pUrNamAsAByAm-iti-aDikAra-vAkya-tve sati
   samidādīnāṃ	samiD-AdInAm
   tadanupraveśādviniyuktaviṣayatayāpyanuṣṭhānasampatterdarśapūrṇamāsābhyāmityadhikāravākyameva1466	tad-anupraveSAt-viniyukta-vizaya-tayA-api-anuzWAna-sampatteH-darSa-pUrNamAsAByAm-iti-aDikAra-vAkyam-eva1466
   noddeśyasamarpakam /	na-uddeSya-samarpakam /
   tatrāṅgānāmapūrveṇa saha tādarthyenāpyanvitābhidhānam, prakaraṇena ca	tatra-aFgAnAm-apUrveNa saha tAdarTyena-api-anvita-aBiDAnam, prakaraNena ca
   karaṇopakāralakṣaṇadvāraparikalpanam /	karaNa-upakAra-lakzaNa-dvAra-parikalpanam /
   tatra copādānalakṣaṇena vidhivyāpāreṇāṅgānāṃ	tatra ca-upAdAna-lakzaNena viDi-vyApAreNa-aFgAnAm
   samuditānāmupakārajanakatvaparikalpanamiti, pratiprakaraṇamaṅgavyavasthā /	samuditAnAm-upakAra-janaka-tva-parikalpanam-iti, pratiprakaraNam-aFga-vyavasTA /
   kāryaprameyanirūpaṇam /	kArya-prameya-nirUpaNam /
   kva punaḥ keṣāṃ kāryanibandhanamaṅgatvam ? prākṛtānāṃ vaikṛtāpūrveṣu,	kva punar kezAm kArya-nibanDanam-aFga-tvam ? prAkRtAnAm vEkRta-apUrvezu,
   tadīyakaraṇe ca 1467yamatideśamācakṣate, prākṛtānāṃ	tadIya-karaNe ca 1467yam-atideSam-Acakzate, prAkRtAnAm
   prākṛtasthānapatiter'thāntare, yamūhamabhidadhati /	prAkRta-sTAna-patiter-aTa-antare, yam-Uham-aBidaDati /
   dvividhaṃ śābdam-upadeśajam, 1468kāryajañca1469 /	dviviDam SAbdam--upadeSa-jam, 1468kArya-jaQca1469 /
   tatra ca vaikṛtāpūrvasya sādhyabhūtasya setikartavyatākakaraṇākāṅkṣasya	tatra ca vEkRta-apUrvasya sADya-BUtasya sa-iti-kartavya-tAka-karaNa-AkAFkzasya
   viṣayībhūte bhāvārthe karaṇelabdhe, yā paretikarttavyatākāṅkṣā, tasyāñca	vizayIBUte BAva-arTe karaNelabDe, yA paretikartta-vyatA-kAFkzA, tasya-aQca
   na prakṛtivadupakārāntarakalpanopapadyate /	na prakRti-vat-upakAra-antara-kalpanA-upapadyate /
   kḷpte hyupakārāntare tajjanakadvividhapadārthākāṅkṣā paścāttanī sā	k?pte hi-upakAra-antare tad-janaka-dviviDa-padArTa-AkAFkzA paScAttanI sA
   prakaraṇādhītapadārthavargasambandhena na paripūryate /	prakaraNa-aDIta-padArTa-varga-sambanDena na paripUryate /
   prākṛte tūpakāre svīkṛte, tanmukhena	prAkRte tu-upakAre svIkRte, tad-muKena
   dvividhaprākṛtapadārthopasthāpanādākāṅkṣā paripūryata iti,	dviviDa-prAkRta-padArTa-upasTApanAt-AkAFkzA paripUryate iti,
   prākṛtamevopakāraṃ svīkaroti /	prAkRtam-eva-upakAram svIkaroti /
   bhāṭṭābhimatānumāno-pamānayoratideśāhetutvanirūpaṇam /	BAwwa-aBimata-anumAna-u--pamAnayoH-atideSa-ahetu-tva-nirUpaNam /
   kaḥ punarhetussvīkaraṇe ? nānamānam, avyabhicaritaliṅgasambandhābhāvāt /	kaH punar-hetu-ssvIkaraNe ? nAna-mAnam, avyaBicarita-liFga-sambanDa-aBAvAt /
   nopamānam, tasya sādṛśyamātraviṣayatvāt, siddhaviṣayāvagāhinoścānayoḥ	na-upamAnam, tasya sAdRSya-mAtra-vizaya-tva-at, sidDa-vizaya-avagAhinoH-ca-anayoH
   kārye prāmāṇyānavatārāt /	kArye prAmANya-anavatArAt /
   liṅādinā prākṛtopakārasyābhidhānam /	liFA-AdinA prAkRta-upakArasya-aBiDAnam /
   ucyate /	ucyate /
   ya evāsau niyogābhidhāyī liṅādiśabdaḥ, sa eva prākṛtopakārānvitaṃ	yaH eva-asO niyoga-aBiDAyI liFA-Adi-SabdaH, saH eva prAkRta-upakAra-anvitam
   svārthamabhidadhāti /	sva-arTam-aBidaDAti /
   prakṛtopakārānvitaṃ svārthamabhidadhāti /	prakRta-upakAra-anvitam sva-arTam-aBidaDAti /
   prakṛtāvapi vidhyarthaparikalpitopakāreṇānvitaṃ svārthaṃ liṅādireva vakti	prakRtO=-api viDi-arTa-parikalpita-upakAreNa-anvitam sva-arTam liFAdiH-eva vakti
   anvitābhidhāne cā'kāṅkṣāyogyatā--sannidhiśca kāraṇam /	anvita-aBiDAne cA-akAFkza-ayogya-tA---sanniDiH-ca kAraNam /
   iha ca prākṛtasyopakārasyaivā'kāṅkṣā-yogyatā ca tāvadavivādā /	iha ca prAkRtasya-upakArasya-evA-akAFkzA--yogya-tA ca tAvat-avivAdAH /
   sannidhānantu buddhena prākṛtenaivāpūrveṇa liṅgaviśeṣaṇa ca	san=-iDAnantu budDena prAkRtena-eva-apUrveNa liFga-viSezaNa ca
   prākṛtamapūrvaṃ buddhau sannidhīyate, tacca svopakāraṃ sannidhāpayati /	prAkRtam-apUrvam budDO sanniDIyate, tat-ca sva-upakAram sanniDApayati /
   ata evopakārasambandha aupadeśika iti 1470tattvavidaḥ /	atas eva-upakAra-sambanDa OpadeSikaH iti 1470-tattva-vidaH /
   vikṛtāvupakārasyaupadeśikatvopanyāsaḥ /	vikRtO=-upakArasya-OpadeSika-tva-upanyAsaH /
   yo hi granthena, vidhyarthenavopasthāpitastasminnanvayameti, sa	yaH hi granTena, viDi-arTenavA-upasTApitaH-tasmin=-anvayam-eti, sa
   aupadeśikaḥ /	OpadeSikaH /
   yathā--- prakṛtāvupakāraḥ, yathā vā-viśvajidādāvadhikārī /	yaTA-- prakRtO=-upakAraH, yaTA vA-viSva-jit-AdO=-aDikArI /
   tadevamupakārassambandhamupetaḥ kena padārthavargeṇa janyata iti,	tat-evam-upakAra-ssambanDam-upetaH kena padArTavargeNa janyate iti,
   paścāttasyaiva vaikṛtasyāpūrvasyā'kākṣā bhavatiśaṅkā /	paScAt-tasya-eva vEkRtasya-apUrvasya-AakAkzA Bavati-SaFkA /
   nanu prakṛtāvevāsāvupakāro nirjñātajanakabhūtapadārthavarga iti	nanu prakRtO=-eva-asO=-upakAraH nirjQAta-janaka-BUta-padArTa-vargaH iti
   nā'kāṅkṣodaye kāraṇamasti /	nA-akAFkza-udaye kAraNam-asti /
   ata eva padārthānāmatideśo neti manyante /	atas eva padArTAnAm-atideSaH na-iti manyante /
   yadi padārtheṣvapi paścādbhāvinyākāṅkṣā syāt, tadā taddhetuke prākṛtānāṃ	yadi padArTezu-api paScAt-BAvinyA-kAFkzA syAt, tadA tad-hetuke prAkRtAnAm
   vaikṛtāpūrvasambandhe sati, ko nāmopakārasyeva padārthānāmatideśaṃ vārayet	vEkRta-apUrva-sambanDe sati, kaH nAma-upakArasya-iva padArTAnAm-atideSam vArayet-
   anyatroktasya1471 hyanyena sambandho 'tideśa ityatideśavidaḥ /	anyatra-uktasya1471 hi-anyena sambanDaH atideSaH iti-atideSa-vidaH /
   tannirāsaḥ /	tad-nirAsaH /
   atra brūmaḥ---yadi karaṇopakāraprayuktāḥ prākṛtāḥ padārthāssayuḥ, tadā	atra brUmaH---yadi karaNa-upakAra-prayuktAH prAkRtAH padArTAssayuH, tadA
   nirjñāteṣu janakeṣu1472 pradhānākāṅkṣā nāvataret /	nirjQAtezu janakezu1472 praDAna-AkAFkzA na-avataret /
   apūrvaprayuktāstu dharmā iti mīmāṃsakāḥ /	apUrva-prayuktAH-tu DarmAH iti mImAMsakAH /
   tathā sati yadapūrvaprayuktāste dharmāḥ, tatsambaddhe evopakāre teṣāṃ	taTA sati yat-apUrva-prayuktAH-te DarmAH, tad-sambadDe eva-upakAre tezAm
   janakatā kalpitā, nānyasambaddhe /	janakatA kalpitA, na-anya-sambadDe /
   ato vaikṛtāpūrvasambandhasyānirjñātopāyākāṅkṣā nānupapannā /	atas vEkRta-apUrva-sambanDasya-anirjQAta-upAya-AkAFkzA na-anupapannAH /
   teṣāṃ tu1473klṝptasādhanabhāvānāṃ padārthānāmanuṣṭhānameva kevalam,	tezAm tu1473klLpta-sADana-BAvAnAm padArTAnAm-anuzWAnam-eva kevalam,
   teṣāmaupadeśikatvādupakārasādhanabhāvasyoha-bādhau na syātām /	tezAm-OpadeSika-tvAt-upakAra-sADana-BAvasya-Uha-bADO na syAtAm /
   ākāṅkṣānibandhane tu vikṛtyapūrvasambandhe yathoha-bodhau siddhyataḥ,	AkAFkzA-nibanDane tu vikRtya-pUrva-sambanDe yaToha-boDO sidDi-atas-,
   tathātravakṣyāmaḥ /	taTA-atravakzyAmaH /
   evañca satyāṃ padārthākāṅkṣāyāṃ paścādupakāreṇa ye prākṛtāḥ padārthā	evaQca satyAm padArTa-AkAFkzAyAm paScAt-upakAreNa ye prAkRtAH padArTA
   buddhiviṣayatāmāpadyante, te 'nvayamāsādayanti /	budDi-vizaya-tAm-Apadyante, te anvayam-AsAdayanti /
   upakārasya prākṛtapadārthopasthāpakatvopanyāsaḥ /	upakArasya prAkRta-padArTa-upasTApaka-tva-upanyAsaH /
   kena punassambandhenopakārastānupasthāpayati /	kena punassambanDena-upakAraH-tAn-upasTApayati /
   ucyate /	ucyate /
   prakṛtau teṣāṃ padārthānām, tasya copakārasya janya-janakabhāvaḥ pratīti	prakRtO tezAm padArTAnAm, tasya ca-upakArasya janya--janaka-BAvaH prati-iti
   iti, tayāpūrvapratītyā smṛtisteṣu jāyate /	iti, tayA-apUrva-pratItyA smRtiH-tezu jAyate /
   teṣu smṛtisannihiteṣu labdhānvayeṣu yathāprakaraṇādhīteṣu	tezu smRti-sannihitezu labDa-anvayezu yaTAprakaraNa-aDItezu
   paścādupakārasādhanatvaṃ militānāṃ kalpyate /	paScAt-upakAra-sADana-tvam militAnAm kalpyate /
   tadāhuḥ---"vaikṛtaṃ padārthavargaṃ prākṛtamupakārāḍhaukitaṃ tathā	tat-AhuH----"-vEkRtam padArTa-vargam prAkRtam-upakAra-AXOkitam taTA
   vidhirupakāre sādhanamekīkṛtya kalpayati,	viDiH-upakAre sADanam-ekIkRtya kalpayati,
   upakāralakṣaṇakāryopasthāpitaprākṛtapadārthānvayajñānañca	upakAra-lakzaNa-kArya-upasTApita-prAkRta-padArTa-anvaya-jQAnaQca
   vikṛtyapūrvakāryajaṃ śābdamucyate /	vikRtya-pUrva-kArya-jam SAbdam-ucyate /
   na ca padārthānāmapūrvāntarasambandho 'nupapannaḥ /	na ca padArTAnAm-apUrva-antara-sambanDaH anupapannaH /
   anyadīyasyānyasambandhābhāvād" [bṛ. ṭī. 10. 1. 1] iti /	anyadIyasya-anya-sambanDa-aBAvAd" [bR. wI. 10. 1. 1] iti /
   arthaścāyamatikṣuṇṇakrṛjuvimalādiṣu /	arTaH-ca-ayam-ati-kzuNNa-krRju-vimala-Adizu /
   ūhasya śābdatvanirūpaṇam /	Uhasya SAbda-tva-nirUpaNam /
   tatra prākṛtānāṃ saṃskārāṇāṃ	tatra prAkRtAnAm saMskArANAm
   prākṛtadravyasthānapatitapadārthasambandhaniścayaḥ ūhāparanāmāpi kāryaja	prAkRta-dravya-sTAna-patita-padArTa-sambanDa-niScayaH UhA-apara-nAmA-api kArya-ja
   1474eva śābdaḥ /	1474eva SAbdaH /
   prakṛtau yatkāryaṃ pratītamavaghātādīnām,"tadevedami"ti niścaye sati,	prakRtO yat-kAryam pratItam-avaGAta-AdInAm-,"tat-evedam-i"ti niScaye sati,
   1475teṣāṃ vaikṛtadravyāntarasambandhaniścayaḥ ! yadapūrvārthā	1475tezAm vEkRta-dravya-antara-sambanDa-niScayaH ! yat-apUrva-arTA
   hyavaghātādayaḥ,	hi-avaGAta-AdayaH,
   tadīyataṇḍulotpattiprakṛtidravyamavaghātādibhissaṃskāryamiti prakṛtau	tadIya-taNxula-utpatti-prakRti-dravyam-avaGAta-Adi-BissaMskAryam-iti prakRtO
   śāstrārthaḥ /	SAstra-arTaH /
   vikṛtāvapi tādṛśā eva nīvārādaya iti, 1476taddharmohasteṣu /	vikRtO=-api tAdRSAH eva nIvAra-AdayaH iti, 1476tad-DarmaH-haH-tezu /
   bādhanirūpaṇam /	bADanirUpaNam /
   evaṃ kṛṣṇalādiṣvavadhātādiṣūhiteṣu dvārabhūtakāryābhāvena yo	evam kRzNala-Adizu-avaDAta-Adi-zu-uhitezu dvAra-BUta-kArya-aBAvena yaH-
   bādhaniścayaḥ, so 'pi kāryaja eva /	bADa-niScayaH, saH api kArya-jaH eva /
   tadevamūhita--bādhitā--bhyuccitapadārthajanyaḥ prākṛta upakāro vikṛtāviti	tat-evam-Uhita---bADitA--Byuccita-padArTa-janyaH prAkRtaH upakAraH vikRtO=-iti
   sthitam /	sTitam /
   tantrā-vāpanirūpaṇam /	tantrA-vApa-nirUpaNam /
   teṣāñcaupadeśikānāṃ kāryasambaddhānāñcāṅgānāmanekapradhānasambandhe	tezAQca-OpadeSikAnAm kArya-sambadDa-AnAQca-aFgAnAm-aneka-praDAna-sambanDe
   1477prayukti viśeṣastantramanuṣṭhānasya1478 /	1477-prayukti viSezaH-tantram-anuzWAnasya1478 /
