   BhG 10.1	Bhu 10.1
   brahma | gṛha-dehatviṭ-prabhāvā dhāmāni ity amaraḥ | tad dhāmaiva bhavān	brahma | gRha--deha-tviw--praBAvA DAmAni iti amaraH | tat DAma-eva BavAn
   bhavati | jīvasyeva tava deha-dehi-vibhāgo nāstīti bhāvaḥ | dhāma kīdṛśam	Bavati | jIvasya-iva tava deha--dehi--viBAgaH na-asti-iti BAvaH | DAma kIdRSam
   ? paraṃ pavitraṃ draṣṭṝṇām avidyā-mālinya-haram ataeva ṛṣayo 'pi tvāṃ	? param pavitram drazwLNAm avidyA-mAlinya-haram ataeva RzayaH api tvAm
   śāśvataṃ puruṣam āhuḥ puruṣākārasyāsya nityatvaṃ vadanti ||12-13||	SASvatam puruzam AhuH puruza-AkArasya-asya nitya-tvam vadanti ||12-13||
   baladevaḥ : saṅkṣepeṇa śrutāṃ vibhūtiṃ vistareṇa śrotum icchann arjuna	baladevaH : saFkzepeNa SrutAm viBUtim vistareNa Srotum icCan arjuna
   uvāca param iti | bhavān eva satyaṃ jñānam anantaṃ brahma iti śrūyamāṇaṃ	uvAca param iti | BavAn eva satyam jQAnam anantam brahma iti SrUyamANam
   paraṃ brahma | bhavān eva tasminn evāśritāḥ sarve tad u nātyeti kaścana	param brahma | BavAn eva tasmin eva-ASritAH sarve tat u na-atyeti kaScana
   iti śrūyamāṇaṃ paraṃ dhāma nikhilāśraya-bhūtaṃ vastu | bhavān eva paramaṃ	iti SrUyamANam param DAma niKila-ASraya--BUtam vastu | BavAn eva paramam
   pavitraṃ jñātvā devaṃ mucyate sarva-pāpaiḥ sarvaṃ pāpmānaṃ tarati nainaṃ	pavitram jQAtvA devam mucyate sarva-pApEH sarvam pApmAnam tarati na-enam
   pāpmā tarati ity ādi śrūyamāṇaṃ smartur akhila-pāpa-haraṃ vastu ity ahaṃ	pApmA tarati iti Adi SrUyamANam smartuH aKila-pApa--haram vastu iti aham
   vedmi | tathā sarve tad-anukampitā ṛṣayas teṣu pradhāna-bhūtā nāradādayaś	vedmi | taTA sarve tad--anukampitAH RzayaH tezu praDAna--BUtAH nArada-AdayaH-
   ca tasmāt kṛṣṇa eva paro devas taṃ dhyāyet taṃ raset taṃ bhajet taṃ yajet	ca tasmAt kRzNaH eva paraH devaH tam DyAyet tam raset tam Bajet tam yajet-
   [GTU 1.48] iti | oṃ tat sat iti janma-jarābhyāṃ bhinnaḥ sthāṇur ayam	[GTU 1.48] iti | om tat sat iti janma--jarAByAm BinnaH sTANuH ayam
   acchedyo 'yaṃ [GTU 2.22] iti śruty-artha-vidas tvāṃ divyaṃ puruṣam	acCedyaH ayam [GTU 2.22] iti Sruti--arTa-vidaH tvAm divyam puruzam
   ādidevam ajaṃ vibhum āhus [Gītā 10.12] tat-kathā-saṃvādeṣu purāṇeṣv	Adidevam ajam viBum AhuH [GItAH 10.12] tat-kaTA--saMvAdezu purANezu-
   itihāseṣu ca svayaṃ ca vravīṣīti ajo 'pi sann avyayātmā [Gītā 4.6] iti yo	itihAsezu ca svayam ca vravIzi-iti ajaH api san avyaya-AtmA [GItAH 4.6] iti yaH-
   mām ajam anādiṃ ca [Gītā 10.3] iti ahaṃ sarvasya prabhavaḥ [Gītā 10.8] ity	mAm ajam anAdim ca [GItAH 10.3] iti aham sarvasya praBavaH [GItAH 10.8] iti-
   ādibhiḥ ||12-13||	AdiBiH ||12-13||
   BhG 10.14	Bhu 10.14
   sarvam etad ṛtaṃ manye yan māṃ vadasi keśava |	sarvam etat Rtam manye yat mAm vadasi keSavaH |
   na hi te bhagavan vyaktiṃ vidur devā na dānavāḥ ||14||	na hi te Bagavan vyaktim viduH devAH na dAnavAH ||14||
   śrīdharaḥ : ato mamedānīṃ tvadīyaiśvaryo 'sambhāvanā nivṛttety āha sarvam	SrIDaraH : atas mama-idAnIm tvadIya-ESvaryaH asamBAvanA nivRttA-iti Aha sarvam
   etad iti | etad-bhāvena paraṃ brahmety ādi sarvam apy ṛtaṃ satyaṃ manye |	etat iti | etat--BAvena param brahma-iti Adi sarvam api Rtam satyam manye |
   yan māṃ prati tvaṃ kathayasi na me viduḥ sura-gaṇā ity ādi | tad api	yat mAm prati tvam kaTayasi na me viduH sura--gaNAH iti Adi | tat api
   satyam eva manya ity āha na hīti | he bhagavan tava vyaktiṃ devā na viduḥ	satyam eva manyaH iti Aha na hi-iti | he Bagavan tava vyaktim devAH na viduH
   | asmad-anugrahārtham iyam abhivyaktir iti na jānanti | dānavāś cāsmin	| asmad--anugraha-arTam iyam aBivyaktiH iti na jAnanti | dAnavAH ca-asmin
   nigrahārtham iti na vidur eveti ||14||	nigraha-arTam iti na viduH eva-iti ||14||
   madhusūdanaḥ : sarvam etad uktam ṛṣibhiś ca tvayā ca tad-ṛtaṃ satyam	maDusUdanaH : sarvam etat uktam RziBiH ca tvayA ca tat--Rtam satyam
   evāhaṃ manye yan māṃ prati vadasi keśava | nahi tvad-vacasi mama kutrāpy	eva-aham manye yat mAm prati vadasi keSava | na-hi tvad--vacasi mama kutra-api-
   aprāmāṇya-śaṅkā | tac ca sarvajñatvāt tvaṃ jānāsīti keśau brahma-rudrau	aprAmANya--SaFkA | tat ca sarvajQa-tvAt tvam jAnAsi-iti keSO brahma-rudrO
   sarveśāv apy anukampyayā vātyavagacchatīti vyutpattim āśritya	sarveSO api anukampyayA vA-atI-avagacCati-iti vyutpattim ASritya
   niratiśayaiśvarya-pratipādakena keśava-padena sūcitam | ato yad uktaṃ na	niratiSaya-ESvarya--pratipAdakena keSava-padena sUcitam | atas yat uktam na
   me viduḥ sura-gaṇāḥ prabhavaṃ na maharṣayaḥ [Gītā 10.2] ity ādi tat	me viduH sura--gaNAH praBavam na mahA-RzayaH [GItA 10.2] iti Adi tat-
   tathaiva | hi yasmāt | he bhagavan samagraiśvaryādi-sampanna te tava	taTA-eva | hi yasmAt | he Bagavan samagra-ESvarya-Adi-sampan-na te tava
   vyaktiṃ prabhāvaṃ jñānātiśaya-śālino 'pi devā na vidur nāpi dānavā na	vyaktim praBAvam jQAna-atiSaya--SAlinaH api devAH na viduH na-api dAnavAH na
   maharṣaya ity api draṣṭavyam ||14||	mahA-RzayaH iti api drazwavyam ||14||
   viśvanāthaḥ : nātra mama ko 'py aviśvāsa ity āha sarvam iti | kiṃ ca te	viSvanATaH : na-atra mama kaH api aviSvAsaH iti Aha sarvam iti | kim ca te
   ṛṣayaḥ paraṃ brahma-dhāmānaṃ tvām ajam āhur eva | na tu te vyaktiṃ janma	RzayaH param brahma-DAmAnam tvAm ajam AhuH eva | na tu te vyaktim janma
   viduḥ | para-brahma-svarūpasya tavājatvaṃ janmavattvaṃ ca kiṃ prakāram iti	viduH | para--brahma--svarUpasya tava-aja-tvam janmavat-tvam ca kim prakAram iti
   tu na vidur ity arthaḥ | ataeva na me viduḥ suragaṇāḥ prabhavaṃ na	tu na viduH iti arTaH | ataeva na me viduH sura-gaNAH praBavam na
   maharṣayaḥ [Gītā 10.2] iti yat tvayoktaṃ taṃ sarvam ṛtaṃ satyam eva manye	mahA-RzayaH [GItA 10.2] iti yat tvayA-uktam tam sarvam Rtam satyam eva manye
   | he keśava ! ko brahmā īśo rudraś ca tāv api vayase svatattvājñānena	| he keSavaH ! kaH brahmA ISaH rudraH ca tO api vayase sva-tattva-ajQAnena
   badhnāsi, kiṃ punaḥ deva-dānavādyās tvāṃ na vidantīti vācyam iti bhāvaḥ	baDnAsi, kim punar deva-dAnava-AdyAH tvAm na vidanti-iti vAcyam iti BAvaH
   baladevaḥ : sarvam iti | etat sarvam aham ṛtaṃ satyam eva | na tu	baladevaH : sarvam iti | etat sarvam aham Rtam satyam eva | na tu
   praśaṃsā-mātraṃ manye | he keśaveti | keśau vidhi-rudrau vayase	praSaMsA--mAtram manye | he keSava-iti | keSO viDi--rudrO vayase
   sva-tattvāparijñānena nibadhnāsi prajāpatiṃ ca rudraṃ ca ity ādi	sva--tattva-aparijQAnena nibaDnA-asi prajApatim ca rudram ca iti Adi
   tvad-uktaḥ | he sarveśvara ! he bhagavan !	tvad--uktaH | he sarveSvara ! he Bagavan !
   niravadhikātiśaya-ṣaḍ-aiśvarya-nidhe ! te vyaktiṃ para-brahmatvādi-guṇāṃ	niravaDika-atiSaya--zaz--a-ESvarya--niDe ! te vyaktim para--brahmatva-Adi--guNAm
   śrī-mūrtiṃ deva-dānavāś ca na vidur yat te 'nya-svajātīyatva-buddhyā tvām	SrI--mUrtim deva-dAnavAH ca na viduH yat te anya-sva-jAtIya-tva-budDyA tvAm
   avajānanti druhyanti ceti bhāvaḥ ||14||	avajAnanti druhyanti ca-iti BAvaH ||14||
   BhG 10.15	Bhu 10.15
   svayam evātmanātmānaṃ vettha tvaṃ puruṣottama |	svayam eva-AtmanA-AtmAnam vetTa tvam puruzottamaH |
   bhūta-bhāvana bhūteśa deva-deva jagat-pate ||15||	BUta-BAvana BUteSa deva-deva jagat-pate ||15||
   śrīdharaḥ : kiṃ tarhi ? svayam iti | svayam eva tvam ātmānaṃ vettha jānāsi	SrIDaraH : kim tarhi ? svayam iti | svayam eva tvam AtmAnam vetTa jAnAsi
   nānyaḥ | tad apy ātmanā svenaiva vettha | na sādhanāntareṇa | atyādareṇa	na-anyaH | tat api AtmanA svena-eva vetTa | na sADana-antareNa | ati-AdareNa
   bahudhā sambodhayati he puruṣottama ! puruṣottamatve hetu-garbhāṇi	bahuDA samboDayati he puruzottamaH ! puruzottama-tve hetu--garBANi
   viśeṣaṇāni sambodhanāni | he bhūta-bhāvana bhūtotpādaka | bhūtānām īśa	viSezaNAni samboDanAni | he BUta-BAvana BUta-utpAdakaH | BUtAnAm ISa
   niyantaḥ | devānām ādityādīnāṃ deva prakāśaka | jagat-pate viśva-pālaka	niyantaH | devAnAm Aditya-AdInAm deva prakASaka | jagat-pate viSva-pAlaka
   madhusūdanaḥ : yatas tvaṃ teṣāṃ sarveṣām ādir aśakya-jñānaś cātaḥ svayam	maDusUdanaH : yatas tvam tezAm sarvezAm AdiH aSakya--jQAnaH ca-atas svayam
   iti | svayam evānyonyapadeśādikam antareṇaiva tvam evātmānā	iti | svayam eva-anyonya-padeSa-Adikam antareNa-eva tvam eva-AtmAnA
   svarūpeṇātmānaṃ nirupādhikaṃ sopādhikaṃ ca | nirupādhikaṃ	sva-rUpeNa-AtmAnam nirupADikam sa-upADikam ca | nirupADikam
   pratyaktvenāviṣayatayā sopādhikaṃ ca	pratyaktvena-avizaya-tayA sa-upADikam ca
   niratiśaya-jñānaiśvaryādi-śaktimattvena vettha jānāsi nānyaḥ kaścit |	niratiSaya--jQAna-ESvarya-Adi-Saktimat-tvena vetTa jAnAsi na-anyaH kaScid |
   anyair jñātum aśakyam ahaṃ kathaṃ jānīyām ity āśaṅkām apanudan	anyEH jQAtum aSakyam aham kaTam jAnIyAm iti ASaFkAm apanudan
   premautkaṇṭhyena bahudhā sambodhayati he puruṣottama tvad-apekṣayā sarve	prema-OtkaNWyena bahuDA samboDayati he puruzottama tvad--apekzayA sarve
   'pi puruṣā apakṛṣṭā eva | atas teṣām aśakyaṃ sarvottamasya tava śakyam	api puruzAH apakRzwAH eva | atas tezAm aSakyam sarva-uttamasya tava Sakyam
   evety abhiprāyaḥ | puruṣottamatvam eva vivṛṇoti punaś caturbhiḥ	eva-iti aBiprAyaH | puruzottama-tvam eva vivRNoti punar caturBiH
   sambodhanaiḥ | bhūtāni sarvāṇi bhāvayaty utpādayatīti he bhūta-bhāvana	samboDanEH | BUtAni sarvANi BAvayati utpAdayati-iti he BUta-BAvana
   sarva-bhūta-pitaḥ | pitāpi kaścin neṣṭas tatrāha he bhūteśa	sarva-BUta-pitaH | pitA-api kaScid na-izwaH tatra-Aha he BUteSa
   sarva-bhūta-niyantaḥ | niyantāpi kaścin nārādhyas tatrāha he deva-deva	sarva-BUta--niyantaH | niyantA-api kaScid na-ArADyaH tatra-Aha he deva-deva
   devānāṃ sarvārādhyānām apy ārādhyaḥ | ārādhyo 'pi kaścin na pālayitṛtvena	devAnAm sarva-ArADyAnAm api ArADyaH | ArADyaH api kaScid na pAlayitR-tvena
   patis tatrāha he jagat-pate hitāhitopadeśaka-veda-praṇatṛtvena sarvasya	patiH tatra-Aha he jagat-pate hita-ahita-upadeSa-ka-veda--praNatR-tvena sarvasya
   jagataḥ pālayitaḥ | etādṛśa-sarva-viśeṣaṇa-viśiṣṭas tvaṃ sarveṣāṃ pitā	jagataH pAlayitaH | etAdRSa--sarva--viSezaNa--viSizwaH tvam sarvezAm pitA
   sarveṣāṃ guruḥ sarveṣāṃ rājātaḥ sarvaiḥ prakāraiḥ sarveṣām ārādhya iti kiṃ	sarvezAm guruH sarvezAm rAjAtaH sarvEH prakArEH sarvezAm ArADyaH iti kim
   vācyaṃ puruṣottamas tvaṃ taveti bhāvaḥ ||15||	vAcyam puruzottamaH tvam tava-iti BAvaH ||15||
   viśvanāthaḥ : tasmāt tvaṃ svayam evātmānaṃ vettha iti eva-kāreṇa	viSvanATaH : tasmAt tvam svayam eva-AtmAnam vetTaH iti eva-kAreNa
   tavārjatva-janmavattvādīnāṃ durghaṭānām api vāstavatvam eva tvad-bhakto	tava-Arja-tva--janmavattva-AdInAm durGawAnAm api vAstava-tvam eva tvad--BaktaH-
   vetti tac ca kena prakāreṇeti tu so 'pi na vettīty arthaḥ | tad apy ātmanā	vetti tat ca kena prakAreNa-iti tu saH api na vetti-iti arTaH | tat api AtmanA
   svenaiva vettha na sādhanāntareṇa | ataeva tvaṃ puruṣeṣu mahat-sraṣṭādiṣv	svena-eva vetTa na sADana-antareNa | ataeva tvam puruzezu mahat--srazwA-Adizu-
   api madhya uttamaḥ | na kevalam uttama eva, yato bhūta-bhāvanaḥ | bhūtā	api maDye uttamaH | na kevalam uttamaH eva, yatas BUta-BAvanaH | BUtA
   bhūta-bhāvana-rūpā ye tad-ādayaḥ parameṣṭhy-antās teṣām īśaḥ | na kevalam	BUta--BAvana--rUpAH ye tad--AdayaH paramezWI--antAH tezAm ISaH | na kevalam
   īśa eva, yato devais tair eva devaḥ krīḍā yasyeti tvat-krīḍopakāra-bhūtā	ISaH eva, yatas devEH tEH eva devaH krIxA yasya-iti tu-at--krIxA-upakAra--BUtA
   eva te ity arthaḥ | tad apy apārakāruṇya-vaśād jagad-vartinā man mādṛśānām	eva te iti arTaH | tat api apAraka-aruNya--vaSAt jagat--vartinA mat mAdRSAnAm
   api tvam eva patir bhavasi iti catūrṇāṃ sambodhana-padānām arthaḥ | yad vā	api tvam eva patiH Bavasi iti catUrNAm samboDana-padAnAm arTaH | yat vA
   puruṣottamatvam eva vivṛṇoti he bhūta-bhāvana sarva-bhūta-pitaḥ ! pitāpi	puruzottama-tvam eva vivRNoti he BUta-BAvana sarva-BUta--pitaH ! pitA-api
   kaścin neṣṭe ? tatrāha he bhūteśa ! bhūteśo 'pi kaścin nārādhyas tatrāha	kaScid na-izwe ? tatra-Aha he BUteSa ! BUteSaH api kaScid na-ArADyaH tatra-Aha
   he devadeva ! devārādhyo 'pi kaścin na pālayatīti tatrāha he jagat-pate	he devadeva ! devArADyaH api kaScid na pAlayati-iti tatra-Aha he jagat-pate
   baladevaḥ : svayam eva tvam ātmānā svenaiva jñānenātmānaṃ saṃvettha idam	baladevaH : svayam eva tvam AtmAnA svena-eva jQAnena-AtmAnam saMvetTaH idam
   ittham iti jānāsi | ye deveṣu dānaveṣu ca tvad-bhaktās te tādṛśīṃ	itTam iti jAnAsi | ye devezu dAnavezu ca tvad--BaktAH te tAdRSIm
   tvan-mūrtiṃ vastu-bhūtāṃ jānanty eva tasyās tathātve kathaṃ tāṃ na	tu-an-mUrtim vastu-BUtAm jAnanti eva tasyAH taTA-tve kaTam tAm na
   jānantīty eva-kārāt | he puruṣottama sarva-puruṣeśvara ! puruṣottamas tvaṃ	jAnanti-iti eva-kArAt | he puruzottama sarva-puruza-ISvara ! puruzottamaH tvam
   vivṛṇvan sambodhayati he bhūta-bhāvana ! sarva-prāṇi-janaka !	vivRNvan samboDayati he BUta-BAvanaH ! sarva-prANi-janakaH !
   bhūta-bhāvano 'pi kaścin neṣṭo, tatrāha he bhūteśa ! sarva-prāṇi-niyantaḥ	BUta-BAvanaH api kaScid na-izwo, tatra-Aha he BUteSa ! sarva--prANi--niyantaH
   ! bhūteśo 'pi kaścin na pūjyas tatrāha he devadeva ! sarvārādhyānām api	! BUteSaH api kaScid na pUjyaH tatra-Aha he devadeva ! sarva-ArADyAnAm api
   devānām ārādhya ! devadevo 'pi kaścin na rakṣakas tatrāha he jagat-pate !	devAnAm ArADya ! devadevaH api kaScid na rakzakaH tatra-Aha he jagat-pate !
   hitāhitopadeśena jīvikārpaṇena ca viśva-pālaka ! īdṛśasya te tattvaṃ	hita-ahita-upadeSena jIvikA-arpaNena ca viSva-pAlakaH ! IdRSasya te tattvam
   susiddham iti ||15||	su-sidDam iti ||15||
   BhG 10.16	Bhu 10.16
   vaktum arhasy aśeṣeṇa divyā hy ātmavibhūtayaḥ	vaktum arhasi aSezeNa divyAH hi Atma-viBUtayaH
   yābhir vibhūtibhir lokān imāṃs tvaṃ vyāpya tiṣṭhasi ||16||	yABiH viBUtiBiH lokAn imAn tvam vyApya tizWasi ||16||
   śrīdharaḥ : yasmāt tavābhivyaktiṃ tvam eva vetsi na devādayaḥ | tasmāt	SrIDaraH : yasmAt tava-aBivyaktim tvam eva vetsi na deva-AdayaH | tasmAt-
   vaktum iti | yā ātmanas tava divyā atyadbhutā vibhūtayas tā sarvā vaktuṃ	vaktum iti | yAH AtmanaH tava divyAH atyadButA viBUtayaH tA sarvAH vaktum
   tvam evārhasi yogyo 'si | yābhir iti vibhūtīnāṃ viśeṣaṇaṃ spaṣṭārtham	tvam eva-arhasi yogyaH asi | yABiH iti viBUtInAm viSezaNam spazwa-arTam
   madhusūdanaḥ : yasmād anyeṣāṃ sarveṣāṃ jñātum aśakyā avaśyaṃ jñātavyāś ca	maDusUdanaH : yasmAt anyezAm sarvezAm jQAtum aSakyAH avaSyam jQAtavyAH ca
   tava vibhūtayas tasmāt vaktum iti | yābhir vibhūtibhir imān sarvān lokān	tava viBUtayaH tasmAt vaktum iti | yABiH viBUtiBiH imAn sarvAn lokAn
   vyāpya tvaṃ tiṣṭhasi tās tavāsādhāraṇā vibhūtayo divyā asarvajñair jñātum	vyApya tvam tizWasi tAH tava-asADAraNAH viBUtayaH divyAH asarva-jQEH jQAtum
   aśakyā hi yasmāt tasmāt sarvajñas tvam eva tā aśeṣeṇa vaktum arhasi ||16||	aSakyA hi yasmAt tasmAt sarvajQaH tvam eva tAH aSezeNa vaktum arhasi ||16||
   viśvanāthaḥ : tava tattvaṃ durgamaṃ tava vibhūtiṣv eva mama jijñāsā jāyata	viSvanATaH : tava tattvam durgamam tava viBUtizu eva mama jijQAsA jAyata
   iti dyotayann āha vaktum iti | divyā utkṛṣṭā yā ātma-vibhūtayas tāvad	iti dyotayan Aha vaktum iti | divyAH utkRzwAH yAH Atma--viBUtayaH tAvat-
   vaktum arhasīty anvayaḥ | nanv aśeṣeṇa mad-vibhūtayaḥ sarvā vaktum aśakyā	vaktum arhasi-iti anvayaH | nanu aSezeNa mad--viBUtayaH sarvA vaktum aSakyA
   eva tatrāha yābhir iti ||16||	eva tatra-Aha yABiH iti ||16||
   baladevaḥ : tvat-svarūpa-yāthātmyaṃ khalu kathaṃ tathā durgamevātas	baladevaH : tu-at--svarUpa-yATAtmyam Kalu kaTam taTA durgam-A-iva-atas
   tvad-vibhūtiṣv eva maj-jijñāsopajāyata iti sūcayann āha vaktum iti | divyā	tvad--viBUtizu eva maj-jijQAsA-upajAyate iti sUcayan Aha vaktum iti | divyA
   utkṛṣṭās tad-asādhāraṇīyātmano vibhūtīr aśeṣeṇa vaktum arhasi dvitīyārthe	utkRzwAH tad--asADAraNIya-AtmanaH viBUtIH aSezeNa vaktum arhasi dvitIya-arTe
   prathamā | yābhir viśiṣṭas tvam imān lokān vyāpya niyamya tiṣṭhasi ||16||	praTamA | yABiH viSizwaH tvam imAn lokAn vyApya niyamya tizWasi ||16||
   BhG 10.17	Bhu 10.17
   kathaṃ vidyām ahaṃ yogiṃs tvāṃ sadā paricintayan |	kaTam vidyAm aham yogin tvAm sadA paricintayan |
   keṣu keṣu ca bhāveṣu cintyo 'si bhagavan mayā ||17||	kezu kezu ca BAvezu cintyaH asi Bagavat mayA ||17||
   śrīdharaḥ : kathana-prayojanaṃ darśayan prārthayate katham iti dvābhyām |	SrIDaraH : kaTana--prayojanam darSayan prArTayate kaTam iti dvAByAm |
   he yogin kathaṃ kair vibhūti-bhedaiḥ sadā paricintayann ahaṃ tvāṃ vidyāṃ	he yogin kaTam kEH viBUti-BedEH sadA paricintayan aham tvAm vidyAm
   jānīyām ? vibhūti-bhedena cintyo 'pi tvaṃ keṣu keṣu padārtheṣu mayā	jAnIyAm ? viBUti-Bedena cintyaH api tvam kezu kezu padArTezu mayA
   cintanīyo 'si ? ||17||	cintanIyaH asi ? ||17||
   madhusūdanaḥ : kiṃ prayojanaṃ tat-kathanasya tad āha katham iti dvābhyām |	maDusUdanaH : kim prayojanam tat-kaTanasya tat Aha kaTam iti dvAByAm |
   yogo niratiśayaiśvaryādi-śaktiḥ so 'syāstīti he yogin	yogaH niratiSaya-ESvarya-Adi-SaktiH saH asya-asti-iti he yogin
   niratiśaiśvaryādi-śakti-śālinn aham atisthūlamatis tvāṃ devādibhir api	niratiSESvarya-Adi-Sakti-SAlin aham ati-sTUla-matiH tvAm deva-AdiBiH api
   jñātum aśakyaṃ kathaṃ vidyāṃ jānīyāṃ sadā paricintayan sarvadā dhyāyan |	jQAtum aSakyam kaTam vidyAm jAnIyAm sadA paricintayan sarvadA DyAyan |
   nanu mad-vibhūtiṣu māṃ dhyāyan jñāsyasi tatrāha keṣu keṣu ca bhāveṣu	nanu mad--viBUtizu mAm DyAyan jQAsyasi tatra-Aha kezu kezu ca BAvezu
   cetanācetanātmakeṣu vastuṣu tvad-vibhūti-bhūteṣu mayā cintyo 'si he	cetana-acetana-Atmakezu vastuzu tvad--viBUti-BUtezu mayA cintyaH asi he
   bhagavan ||17||	Bagavan ||17||
   viśvanāthaḥ : yogo yoga-māyā-śaktir vartate yasya he yogin vanamālītivat |	viSvanATaH : yogaH yoga-mAyA-SaktiH vartate yasya he yogin vanam-AlIti-vat |
   tvām ahaṃ kathaṃ paricintayan san tvāṃ sadā vidyāṃ jānīyām ? bhaktyā mām	tvAm aham kaTam paricintayan san tvAm sadA vidyAm jAnIyAm ? BaktyA mAm
   abhijānāti yāvān yaś cāsmi tattvataḥ [BhP 11.14.11] iti tvad-ukteḥ | tathā	aBijAnAti yAvAn yaH ca-asmi tattvataH [Bhj 11.14.11] iti tvad--ukteH | taTA
   keṣu bhāveṣu padārtheṣu tvaṃ cintyaḥ tvac-cintana-bhaktir mayā kartavyety	kezu BAvezu padArTezu tvam cintyaH tvac--cintana--BaktiH mayA kartavyA-iti-
   arthaḥ ||17||	arTaH ||17||
   baladevaḥ : nanu kimarthaṃ tat-kathanṃ tatrāha katham iti | yogo	baladevaH : nanu kimarTam tat-kaTanm tatra-Aha kaTam iti | yogaH-
   yoga-māyā-śaktir asty asyeti he yogin ! tvāṃ sadā paricintayan saṃsmarann	yoga-mAyA--SaktiH asti asya-iti he yogin ! tvAm sadA paricintayan saMsmaran=-
   ahaṃ kalyāṇānanta-guṇa-yoginaṃ kathaṃ vidyāṃ jānīyām ? keṣu keṣu ca	aham kalyANa-ananta--guNa--yoginam kaTam vidyAm jAnIyAm ? kezu kezu ca
   bhāveṣu padārtheṣu prakāśamānas tvaṃ mayā cintyo dhyeyo 'si ? tad etad	BAvezu padArTezu prakASamAnaH tvam mayA cintyaH DyeyaH asi ? tat etat-
   ubhayaṃ vada | tac ca vibhūty-uddeśenaiva setsyatīti tām upadiśety arthaḥ	uBayam vada | tat ca viBUti--uddeSena-eva setsyati-iti tAm upadiSa-iti arTaH
   BhG 10.18	Bhu 10.18
   vistareṇātmano yogaṃ vibhūtiṃ ca janārdana |	vistareNa-AtmanaH yogam viBUtim ca janArdana |
   bhūyaḥ kathaya tṛptir hi śṛṇvato nāsti me 'mṛtam ||18||	BUyas kaTaya tRptiH hi SRNvataH na-asti me amRtam ||18||
   śrīdharaḥ : tad evaṃ bahirmukho 'pi citte tatra tatra vibhūti-bhedena	SrIDaraH : tat evam bahirmuKaH api citte tatra tatra viBUti-Bedena
   tvac-cintaiva yathā bhavet tathā vistareṇa kathayaty āha vistareṇeti |	tvac-cintA-eva yaTA Bavet taTA vistareNa kaTayati Aha vistareNa-iti |
   ātmanas tava yogaṃ sarvajñatva-sarva-śaktitvādi-lakṣaṇaṃ yogaiśvaryaṃ	AtmanaH tava yogam sarvajQa-tva--sarva--Sakti-tva-Adi--lakzaNam yoga-ESvaryam
   vibhūtiṃ ca vistareṇa punaḥ kathaya | hi yatas tava vākyam amṛta-rūpaṃ	viBUtim ca vistareNa punar kaTaya | hi yatas tava vAkyam amRta-rUpam
   śṛṇvato mama tṛptir alaṃ buddhir nāsti ||18||	SRNvataH mama tRptiH alam budDiH na-asti ||18||
   madhusūdanaḥ : ataḥ vistareṇeti | ātmanas tava yogaṃ	maDusUdanaH : atas vistareNa-iti | AtmanaH tava yogam
   sarvajñatva-sarva-śaktitvādi-lakṣaṇam aiśvaryātiśayaṃ vibhūtiṃ ca	sarvajQa-tva--sarva--Sakti-tva-Adi--lakzaNam ESvarya-atiSayam viBUtim ca
   dhyānālambanaṃ vistareṇa saṃkṣepeṇa saptame navame coktam api bhūyaḥ	DyAna-Alambanam vistareNa saMkzepeNa saptame navame ca-uktam api BUyas-
   kathaya sarvair janair abhyudaya-niḥśreyasa-prayojanaṃ yācyasa iti | he	kaTaya sarvEH janEH aByudaya--niHSreyasa--prayojanam yAcyasaH iti | he
   janārdana ! ato mamāpi yācñā tvayy ucitaiva | uktasya punaḥ kathanaṃ kuto	janArdana ! atas mama-api yAcQA tvayi ucitA-eva | uktasya punar kaTanam kuto
   yācase tatrāha tṛptir alaṃ-pratyayenecchā-vicchittir nāsti hi yasmāc	yAcase tatra-Aha tRptiH alaM-pratyayena-icCA--vicCittiH na-asti hi yasmAt-
   chṛṇvataḥ śravaṇena pibatas tvad-vākyam amṛtam amṛtavat pade pade svādu	CRNvataH SravaNena pibataH tvad--vAkyam amRtam amRta-vat pade pade svAdu
   svādu | atra tvad-vākyam ity anukter apahnuty-atiśayokti-rūpaka-saṅkaro	svAdu | atra tvad--vAkyam iti anukteH apahnuti--atiSaya-ukti--rUpaka--saFkaraH-
   'yaṃ mādhuryātiśayānubhavenotkaṇṭhātiśayaṃ vyanakti ||18||	ayam mADurya-atiSaya-anuBavena-utkaNWa-atiSayam vyanakti ||18||
   viśvanāthaḥ : nana ahaṃ sarvasya prabhavo mattaḥ sarvaṃ pravartate [Gītā	viSvanATaH : nana aham sarvasya praBavaH mattaH sarvam pravartate [GItA
   10.8] ity anenaiva sarve padārthā mad-vibhūtayo mad-uktā eva vibhūtayas	10.8] iti anena-eva sarve padArTAH mad--viBUtayaH mad--uktAH eva viBUtayaH-
   tathā iti matvā bhajante mām iti bhakti-yogaś cokta eva | tatrāha	taTA iti matvA Bajante mAm iti Bakti-yogaH ca-uktaH eva | tatra-Aha
   vistareṇeti | he janārdaneti mādṛśa-janānāṃ tvam eva hitopadeśa-mādhuryeṇa	vistareNa-iti | he janArdanA-iti mAdRSa--janAnAm tvam eva hita-upadeSa--mADuryeNa
   lobham utpādyārdayase yācayasīti vayaṃ kiṃ kurma iti bhāvaḥ |	loBam utpAdya-ardayase yAcayasi-iti vayam kim kurmaH iti BAvaH |
