   (Vaidya 311)	(VEdyaH 311)
   mīmāṃsāsamādhiprahāṇasaṃskārasamanvāgatamṛddhipādaṃ bhāvayati	mImAMsA-samADi-prahANa-saMskAra-samanvAgatam-RdDi-pAdam BAvayati
   vivekaniśritaṃ virāganiśritaṃ nirodhaniśritaṃ vyavasargapariṇataṃ mā me	viveka-niSritam virAga-niSritam niroDa-niSritam vyavasarga-pariNatam mA me
   mīmāṃsā nātilīnā bhaviṣyati nābhigṛhītam ||4 || ime bhikṣavaścatvāra	mImAMsA na-ati-lInA Bavizyati nABigRhItam ||4 || ime BikzavaH-catvAra
   ṛddhipādāḥ ||	RdDipAdAH ||
   [16] tatra bhikṣavaḥ katamāni pañcendriyāṇi? yaduta śraddhendriyaṃ	[16] tatra BikzavaH katamAni paQca-indriyANi? yat-uta SradDA-indriyam
   vīryendriyaṃ smṛtīndriyaṃ samādhīndriyaṃ prajñendriyam | tatra	vIrya-indriyam smRti-indriyam samADi-indriyam prajQA-indriyam | tatra
   katamacchraddhendriyam? yayā śraddhayā caturo dharmān śraddadhāti |	katamat-SradDA-indriyam? yayA SradDayA caturaH DarmAn SraddaDAti |
   katamāṃścaturaḥ? saṃsārāvacarālaukikīṃ samyagdṛṣṭiṃ dadhāti | sa	katamAn=-caturaH? saMsAra-avacara-AlOkikIm samyak-dRzwim daDAti | sa
   karmavipākapratiśaraṇo bhavati | yadyadeva karma kariṣyāmi kalyāṇaṃ vā	karma-vipAka-pratiSaraNaH Bavati | yat-yat-eva karma karizyAmi kalyANam vA
   pāpakaṃ vā, tasya karmaṇo vipākaṃ pratisaṃvedayāmi | sa jīvitahetorapi	pApakam vA, tasya karmaNaH vipAkam pratisaMvedayAmi | sa jIvita-hetoH-api
   pāpakaṃ karma nābhisaṃskaroti | idamucyate śraddhendriyam || tatra	pApakam karma nABisaMskaroti | idam-ucyate SradDA-indriyam || tatra
   katamadvīryendriyam? yān dharmān średdhendriyeṇa śraddadhāti, tān dharmān	katamat-vIrya-indriyam? yAn DarmAn SredDa-indriyeNa SraddaDAti, tAn DarmAn
   (AvSū, Vaidya 322) vīryendriyeṇa samudānayati | idamucyate vīryendriyam ||	(AvSU, VEdyaH 322) vIrya-indriyeNa samudAnayati | idam-ucyate vIrya-indriyam ||
   tatra katamat smṛtīndriyam? yān dharmān vīryendriyeṇa samudānayati, tān	tatra katamat smRti-indriyam? yAn DarmAn vIrya-indriyeNa samudAnayati, tAn
   dharmān smṛtīndriyeṇa........... ||.........vipraṇāśayati | idamucyate	DarmAn smRti-indriyeNa........... ||.........vipraNASayati | idam-ucyate
   samādhīndriyam || tatra katamat prajñendriyam? yān dharmān samādhīndriyeṇa	samADi-indriyam || tatra katamat prajQA-indriyam? yAn DarmAn samADi-indriyeNa
   ekāgrīkaroti, tān dharmān prajñendriyeṇa pratividhyati | sa teṣu dharmeṣu	ekAgrIkaroti, tAn DarmAn prajQA-indriyeNa prativiDyati | sa tezu Darmezu
   pratyavekṣaṇajātīyo bhavati | idamucyate prajñendriyam || imāni bhikṣavaḥ	pratyavekzaNa-jAtIyaH Bavati | idam-ucyate prajQA-indriyam || imAni BikzavaH
   pañcendriyāṇi ||	paQca-indriyANi ||
   [17] tatra bhikṣavaḥ katamāni pañca balāni? yaduta śraddhābalaṃ vīryabalaṃ	[17] tatra BikzavaH katamAni paQca balAni? yat-uta SradDA-balam vIrya-balam
   smṛtibalaṃ samādhibalaṃ prajñābalam | ime ca bhṛtyārthe	smRti-balam samADi-balam prajQA-balam | ime ca BRtya-arTe
   kleśairanavamṛdyatvāt(?) | imāni bhikṣavaḥ pañca balāni ||	kleSEH-anavamRdya-tvAt(?) | imAni BikzavaH paQca balAni ||
   [18] tatra bhikṣavaḥ katamāni sapta bodhyaṅgāni? yaduta	[18] tatra BikzavaH katamAni sapta boDi-aFgAni? yat-uta
   smṛti(saṃ)bodhyaṅgaṃ dharmapravicayasaṃbodhyaṅgaṃ gāmbhīryasaṃbodhyaṅgaṃ	smRti(-saM)boDi-aFgam Darma-pravicaya-saMboDi-aFgam gAmBIrya-saMboDi-aFgam
   prītisaṃbodhyaṅgaṃ prasrabdhisaṃbodhyaṅgaṃ samādhisaṃbodhyaṅgaṃ	prIti-saMboDi-aFgam prasrabDi-saMboDi-aFgam samADi-saMboDi-aFgam
   upekṣāsaṃbodhyaṅgam || iha bhikṣavo bhikṣuḥ smṛtisaṃbodhyaṅgaṃ bhāvayati	upekzA-saMboDi-aFgam || iha BikzavaH BikzuH smRti-saMboDi-aFgam BAvayati
   vivekaniśritaṃ virāganiśritaṃ nirodhaniśritaṃ vyavasargapariṇatam || evaṃ	viveka-niSritam virAga-niSritam niroDa-niSritam vyavasarga-pariNatam || evam
   dharmapravicayasaṃbodhyaṅgaṃ bhāvayati vivekaniśritaṃ virāganiśritaṃ	Darma-pravicaya-saMboDi-aFgam BAvayati viveka-niSritam virAga-niSritam
   nirodhaniśritaṃ vyavasargapariṇatam || vīryasaṃbodhyaṅgaṃ bhāvayati	niroDa-niSritam vyavasarga-pariNatam || vIrya-saMboDi-aFgam BAvayati
   vivekaniśritaṃ virāganiśritaṃ nirodhaniśritaṃ vyavasargapariṇatam ||	viveka-niSritam virAga-niSritam niroDa-niSritam vyavasarga-pariNatam ||
   prītisaṃbodhyaṅgaṃ bhāvayati vivekaniśritaṃ virāganiśritaṃ nirodhaniśritaṃ	prIti-saMboDi-aFgam BAvayati viveka-niSritam virAga-niSritam niroDa-niSritam
   vyavasargapariṇatam | prasrabdhisaṃbodhyaṅgaṃ bhāvayati vivekaniśritaṃ	vyavasarga-pariNatam | prasrabDi-saMboDi-aFgam BAvayati viveka-niSritam
   virāganiśrita nirodhaniśritaṃ vyavasargapariṇatam || samādhisaṃbodhyaṅgaṃ	virAga-niSrita niroDa-niSritam vyavasarga-pariNatam || samADi-saMboDi-aFgam
   bhāvayati vivekaniśritaṃ virāganiśritaṃ nirodhaniśritaṃ	BAvayati viveka-niSritam virAga-niSritam niroDa-niSritam
   vyavasargapariṇatam || upekṣāsaṃbodhyaṅgaṃ bhāvayati vivekaniśritaṃ	vyavasarga-pariNatam || upekzA-saMboDi-aFgam BAvayati viveka-niSritam
   virāganiśritaṃ nirodhaniśritaṃ vyavasargapariṇatam || imāni bhikṣavaḥ	virAga-niSritam niroDa-niSritam vyavasarga-pariNatam || imAni BikzavaH
   sapta saṃbodhyaṅgāni ||	sapta saMboDi-aFgAni ||
   [19] tatra bhikṣavaḥ katama āryāṣṭāṅga(mārgaḥ)? tadyathā - samyagdṛṣṭiḥ	[19] tatra BikzavaH katamaH Arya-azwa-aFga(-mArgaH)? tat-yaTA  samyak-dRzwiH
   samyaksaṃkalpaḥ samyagvāk samyakkarmāntaḥ samyagājīvaḥ samyagvyāyāmaḥ	samyak-saMkalpaH samyak-vAc samyak-karmAntaH samyak-AjIvaH samyak-vyAyAmaH
   samyaksmṛtiḥ samyaksamādhiḥ | ayamucyate bhikṣava āryāṣṭāṅgamārgaḥ ||	samyak-smRtiH samyak-samADiH | ayam-ucyate BikzavaH Arya-azwa-aFga-mArgaH ||
   tatra katamā samyagdṛṣṭiḥ? yā lokottarā nātmadṛṣṭisamutthitā na	tatra katamA samyak-dRzwiH? yA loka-uttarA na-Atma-dRzwi-samutTitAH na
   sa.........najīvan soṣaṇapuruṣanapudgalanamanujanamānavadṛṣṭisamutthitā	sa.........najIvan sa-UzaNa-puruza-na-pud-galana-manujana-mAnavadRzwi-samutTitA
   nocchedaśāśvatadṛṣṭisamutthitā na bhavavibhavadṛṣṭisamutthitā na	na-ucCeda-SASvata-dRzwi-samutTitAH na Bava-viBava-dRzwi-samutTitAH na
   kuśalāvyākṛtadṛṣṭisamutthitā, yā ca na saṃsāranirvāṇadṛṣṭisamutthitā |	kuSala-avya-akRta-dRzwi-samutTitA, yA ca na saMsAra-nirvANa-dRzwi-samutTitA |
   iyamucyate samyagdṛṣṭiḥ || tatra katamaḥ samyaksaṃkalyaḥ? yaiḥ saṃkalpai	iyam-ucyate samyak-dRzwiH || tatra katamaH samyak-saMkalyaH? yEH saMkalpE
   rāgadveṣa mohakleśāḥ samuttiṣṭhanti, tān saṃkalpān na saṃkalpayati |	rAga-dveza moha-kleSAH samuttizWanti, tAn saMkalpAt na saMkalpayati |
   yaiḥ(saṃ)kalpaiḥ śīlasamādhiprajñā vimuktidarśanaskandhāḥ samuttiṣṭhanti,	yEH(saM)kalpEH SIla-samADi-prajQAH vimukti-darSana-skanDAH samuttizWanti,
   tān saṃkalpān saṃkalpayati | ayamucyate samyaksaṃkalpaḥ ||	tAn saMkalpAn saMkalpayati | ayam-ucyate samyak-saMkalpaH ||
   tatra katamā samyagvāk? yayā rāge nātmānaṃ na parāṃśca tāpayati, nātmānaṃ	tatra katamA samyak-vAk? yayA rAge na-AtmAnam na parAn=-ca tApayati, na-AtmAnam
   na parāṃśca kleśayati, nātmānaṃ parānnānupahanti, tayā samāhitayuktayā	na parAn=-ca kleSayati, na-AtmAnam parAnna-anupahanti, tayA samAhita-yuktayA
   vācā samanvāgato bhavati, yayā samyagvā samavavadati, iyamucyate samyagvāk	vAcA samanvAgataH Bavati, yayA samyak-vA samavavadati, iyam-ucyate samyak-vAc-
   || tatra katamaḥ samyakkarmāntaḥ? yatkarma kṛṣṇaṃ kṛṣṇavipākam, tatkarmaṇā	|| tatra katamaH samyak-karmAntaH? yat-karma kRzNam kRzNa-vipAkam, tad-karmaNA
   nābhisaṃskaroti, yatkarma kṛṣṇaśuklaṃ kṛṣṇaśuklavipākam, (AvSū, Vaidya	nABi-saMskaroti, yat-karma kRzNa-Suklam kRzNa-Sukla-vipAkam, (AvSU, VEdya
   323) tatkarma nābhisaṃskaroti, yatkarma kṛṣṇaśuklavipākaṃ kṛṣṇa(kṛtsna?)	323) tat-karma nABi-saMskaroti, yat-karma kRzNa-Sukla-vipAkam kRzNa(kRtsna?)
   (karma) kṣayāya saṃvartate, tatkarmābhisaṃskaroti | satkarmābhisaṃskaroti,	(karma) kzayAya saMvartate, tad-karma-aBisaMskaroti | sat-karma-aBisaMskaroti,
   satkarmapratiśaraṇakarmāntaḥ, ayamucyate samyakkarmāntaḥ || tatra katamaḥ	sat-karma-pratiSaraNa-karmAntaH, ayam-ucyate samyak-karmAntaH || tatra katamaH
   samyagājīvaḥ? yadārthavaśena guṇasaṃlekhādutsarjanatā na kuhanatā na	samyak-AjIvaH? yadA-arTa-vaSena guNa-saMleKAt-utsarjana-tA na kuhanatA na
   lapanatā na naiṣpeṣikatā sṛvatāravācāśīlatā(?) paralokeṣūśakutā(?)	lapana-tA na nEzpezika-tA sRvatAra-vAcA-SIla-tA(?) para-lokezu-uSakutA(?)
   ātmalokasaṃtuṣṭiḥ anavayatā āryāntajñātājīvitā, ayamucyate samyagājīvaḥ ||	Atma-loka-saMtuzwiH anavayatA Arya-anta-jQAtA-jIvitA, ayam-ucyate samyak-AjIvaH ||
   tatra katamaḥ samyagvyāyāmaḥ? yo vyāyāmo mithyā, yo	tatra katamaH samyak-vyAyAmaH? yaH vyAyAmaH miTyA, yaH-
   ajñānarāgadveṣamohakleśānuśāyitaḥ, taṃ vyāyāmaṃ necchati | yo vyāyāmaḥ	ajQAna-rAga-dveza-moha-kleSa-anuSAyitaH, tam vyAyAmam na-icCati | yaH vyAyAmaH
   samyagāryamārgasatyāvatāro nirvāṇagāmī pratipadarpayati, taṃ vyāyāmaṃ	samyak-Arya-mArga-satya-avatAraH nirvANa-gAmI pratipad-arpayati, tam vyAyAmam
   samanugacchati | ayamucyate samyagvyāyāma || tatra katamā samyaksmṛtiḥ? yā	samanugacCati | ayam-ucyate samyak-vyAyAma || tatra katamA samyak-smRtiH? yA
   sūpasthitā aprakampyā ṛjukā akuṭilā saṃsāradveṣādīnavadarśikā	su-upasTitA aprakampyA RjukA akuwilA saMsAra-dveza-AdIn-avadarSikA
   nirvāṇapathapraṇetrī smṛtiḥ spharaṇaṃ āryamārgāsaṃmoṣaḥ | iyamucyate	nirvANa-paTa-praNetrI smRtiH sParaNam Arya-mArgA-saMmozaH | iyam-ucyate
   samyaksmṛtiḥ || tatra katamaḥ samyaksamādhiḥ? yaḥ samyaktvena samādhiḥ |	samyak-smRtiH || tatra katamaH samyak-samADiH? yaH samyaktvena samADiH |
   yasmin samādhau sthitaḥ sarvasattvapramokṣāya samyak sthitatvaṃ	yasmin samADO sTitaH sarva-sattva-pramokzAya samyak sTita-tvam
   niyāmamavakrāmati, ayamucyate samyaksamādhiḥ | ayamucyate āryāṣṭāṅgo	niyAmam-avakrAmati, ayam-ucyate samyak-samADiH | ayam-ucyate Arya-azwa-aFgaH-
   mārgaḥ ||	mArgaH ||
   [20] tatra katamā bhikṣavaḥ ṣoḍaśākārā ānāpānasmṛtiḥ? hrasvaṃ vā āśvasan	[20] tatra katamA BikzavaH zoxaSa-AkArA AnApAna-smRtiH? hrasvam vA ASvasan
   dīrghaṃ vā, āśvasāmīti yathābhūtaṃ prajānāti | dīrghaṃ vā praśvasan	dIrGam vA, ASvasAmi-iti yaTABUtam prajAnAti | dIrGam vA praSvasan
   dīrghaṃ praśvasāmīti yathābhūtaṃ prajānāti | hrasvamāśvasan	dIrGam praSvasAmi-iti yaTABUtam prajAnAti | hrasvam-ASvasan
   hrasvamāśvasāmīti yathābhūtaṃ prajānāti | hrasvaṃ vā praśvasan hrasvaṃ	hrasvam-ASvasAmi-iti yaTABUtam prajAnAti | hrasvam vA praSvasan hrasvam
   praśvasāmīti yathābhūtaṃ prajānāti | kāyapratisaṃvedī āśvasan	praSvasAmi-iti yaTABUtam prajAnAti | kAya-pratisaMvedI ASvasan
   kāyapratisaṃvedī āśvasāmīti yathābhūtaṃ prajānāti | kāyapratisaṃvedī	kAya-pratisaMvedI ASvasAmi-iti yaTABUtam prajAnAti | kAya-pratisaMvedI
   praśvasan kāyapratisaṃvedī praśvasāmīti yathābhūtaṃ prajānāti |	praSvasan kAya-pratisaMvedI praSvasAmi-iti yaTABUtam prajAnAti |
   kāyasaṃskārapratisaṃvedī āśvasan kāyasaṃskārapratisaṃvedī āśvasāmīti	kAya-saMskAra-pratisaMvedI ASvasan kAya-saMskAra-pratisaMvedI ASvasAmi-iti
   yathābhūtaṃ prajānāti | kāyasaṃskārapratisaṃvedī āśvasan	yaTABUtam prajAnAti | kAya-saMskAra-pratisaMvedI ASvasan
   kāyasaṃskārapratisaṃvedī vā praśvasan yathābhūtaṃ prajānāti |	kAya-saMskAra-pratisaMvedI vA praSvasan yaTABUtam prajAnAti |
   sarvakāyapratisaṃvedī āśvasan sarvakāyapratisaṃvedī āśvasāmīti yathābhūtaṃ	sarva-kAya-pratisaMvedI ASvasan sarva-kAya-pratisaMvedI ASvasAmi-iti yaTABUtam
   prajānāti | kāyasaṃskārapratisaṃvedī āśvasan kāyasaṃskārāpratisaṃvedī vā	prajAnAti | kAya-saMskAra-pratisaMvedI ASvasan kAya-saMskAra-apratisaMvedI vA
   praśvasan yathābhūtaṃ prajānāti | sarvakāyapratisaṃvedī āśvasan	praSvasan yaTABUtam prajAnAti | sarva-kAya-pratisaMvedI ASvasan
   sarvakāyapratisaṃvedī āśvasāmīti yathābhūtaṃ prajānāti |	sarva-kAya-pratisaMvedI ASvasAmi-iti yaTABUtam prajAnAti |
   sarvakāyapratisaṃvedī praśvasan sarvakāyapratisaṃvedī vā praśvasāmīti	sarva-kAya-pratisaMvedI praSvasan sarva-kAya-pratisaMvedI vA praSvasAmi-iti
   yathābhūtaṃ prajānāti | sarvakāyasaṃskārāpratisaṃvedī āśvasan	yaTABUtam prajAnAti | sarva-kAya-saMskAra-apratisaMvedI ASvasan
   sarvakāyasaṃskārapratisaṃvedī praśvasan sarvakāya(saṃskāra)pratisaṃvedī	sarva-kAya-saMskAra-pratisaMvedI praSvasan sarva-kAya(-saMskAra)-pratisaMvedI
   praśvasāmīti yathābhūtaṃ prajānāti | prasrabhyanti me kāyasaṃskārā āśvasan	praSvasAmi-iti yaTABUtam prajAnAti | prasraByanti me kAya-saMskArAH ASvasan
   prasrabhyanti me kāyasaṃskārā āśvasāmīti yathābhūtaṃ prajānāti |	prasraByanti me kAya-saMskArAH ASvasAmi-iti yaTABUtam prajAnAti |
   prasrabhyanti me kāyasaṃskārāḥ praśvasan prasrabhyanti me kāyasaṃskārāḥ	prasraByanti me kAya-saMskArAH praSvasan prasraByanti me kAya-saMskArAH
   praśvasāmīti yathābhūtaṃ prajānāti | prītipratisaṃvedī āśvasan	praSvasAmi-iti yaTABUtam prajAnAti | prIti-pratisaMvedI ASvasan
   prītipratisaṃvedī āśvasāmīti yathābhūtaṃ prajānāti | prītipratisaṃvedī	prIti-pratisaMvedI ASvasAmi-iti yaTABUtam prajAnAti | prIti-pratisaMvedI
   praśvasan prītipratisaṃvedī (praśvasāmīti) yathābhūtaṃ prajānāti |	praSvasan prIti-pratisaMvedI (praSvasAmi-iti) yaTABUtam prajAnAti |
   sukhapratisaṃvedī āśvasan sukhapratisaṃvedī āśvasāmīti yathābhūtaṃ jānāti	suKa-pratisaMvedI ASvasan suKa-pratisaMvedI ASvasAmi-iti yaTABUtam jAnAti
   | sukhapratisaṃvedī praśvasan sukhapratisaṃvedī praśvasāmīti yathābhūtaṃ	| suKa-pratisaMvedI praSvasan suKa-pratisaMvedI praSvasAmi-iti yaTABUtam
   prajānāti | cittapratisaṃvedī āśvasan cittapratisaṃvedī āśvasāmīti	prajAnAti | citta-pratisaMvedI ASvasan citta-pratisaMvedI ASvasAmi-iti
   yathābhūtaṃ prajānāti | cittapratisaṃvedī praśvasan cittapratisaṃvedī	yaTABUtam prajAnAti | citta-pratisaMvedI praSvasan citta-pratisaMvedI
   (praśvasāmīti) yathābhūtaṃ prajānāti | cittasaṃskārapratisaṃvedī āśvasan	(praSvasAmi-iti) yaTABUtam prajAnAti | citta-saMskAra-pratisaMvedI ASvasan
   cittasaṃskārapratisaṃvedī āśvasāmīti yathābhūtaṃ (AvSū, Vaidya 324)	citta-saMskAra-pratisaMvedI ASvasAmi-iti yaTABUtam (AvSU, VEdyaH 324)
   prajānāti | cittasaṃskārapratisaṃvedī praśvasan cittasaṃskārapratisaṃvedī	prajAnAti | citta-saMskAra-pratisaMvedI praSvasan citta-saMskAra-pratisaMvedI
   praśvasāmīti yathābhūtaṃ prajānāti | prasrabhyanti me cittasaṃskārāḥ	praSvasAmi-iti yaTABUtam prajAnAti | prasraByanti me citta-saMskArAH
   (āśvasan) āśvasāmīti yathābhūtaṃ prajānāti | prasrabhyanti me	(a-ASvasan) ASvasAmi-iti yaTABUtam prajAnAti | prasraByanti me
   cittasaṃskārāḥ praśvasan praśvasāmīti yathābhūtaṃ prajānāti | abhimodati	citta-saMskArAH praSvasan praSvasAmi-iti yaTABUtam prajAnAti | aBimodati
   me cittamāśvasan abhimodati me cittamāśvasāmīti yathābhūtaṃ prajānāti |	me cittam-ASvasan aBimodati me cittam-ASvasAmi-iti yaTABUtam prajAnAti |
   abhimodati me cittaṃ praśvasan abhimodati me cittaṃ praśvasāmīti	aBimodati me cittam praSvasan aBimodati me cittam praSvasAmi-iti
   yathā(bhūtaṃ prajānāti) | vimucyati me cittamāśvasan vimucyati me	yaTA(BUtam prajAnAti) | vimucyati me cittam-ASvasan vimucyati me
   cittamāśvasāmīti yathābhūtaṃ prajānāti | vimucyati me cittaṃ praśva(san	cittam-ASvasAmi-iti yaTABUtam prajAnAti | vimucyati me cittam praSva(san
   vimu)cyati me cittaṃ praśvasāmīti yathābhūtaṃ prajānāti | samāhitaṃ me	vimu)cyati me cittam praSvasAmi-iti yaTABUtam prajAnAti | samAhitam me
   cittamāśvasan samāhitaṃ me cittamāśvasāmīti yathābhūtaṃ prajānāti |	cittam-ASvasan samAhitam me cittam-ASvasAmi-iti yaTABUtam prajAnAti |
   samāhitaṃ me cittaṃ praśvasan samāhitaṃ me cittaṃ praśvasāmīti yathābhūtaṃ	samAhitam me cittam praSvasan samAhitam me cittam praSvasAmi-iti yaTABUtam
   prajānāti | evamanityānudarśī virāgānudarśī nirodhānudarśī	prajAnAti | evam-anitya-anudarSI virAga-anudarSI niroDa-anudarSI
   pratiniḥsargānudarśī āśvasan pratiniḥsargānudarśī āśvasāmīti yathābhūtaṃ	pratiniHsarga-anudarSI ASvasan pratiniHsarga-anudarSI ASvasAmi-iti yaTABUtam
   prajānāti | .........pratiniḥsargānudarśī vā praśvasan	prajAnAti | .........pratiniHsarga-anudarSI vA praSvasan
   pratiniḥsargānudarśī praśvasāmīti yathābhūtaṃ prajānāti | iyaṃ bhikṣavaḥ	pratiniHsarga-anudarSI praSvasAmi-iti yaTABUtam prajAnAti | iyam BikzavaH
   ṣoḍaśākārā ānāpānasmṛtiḥ ||	zoxaSa-AkArA AnApAna-smRtiH ||
   [21] tatra katamāni catvāri srotaāpattyaṅgāni? iha bhikṣavaḥ śrāvako	[21] tatra katamAni catvAri srotaA-patti-aFgAni? iha BikzavaH SrAvakaH-
   'vetya buddhe prasādena samanvāgato bhavati - ityapi sa bhagavāṃstathāgato	avetya budDe prasAdena samanvAgataH Bavati  iti-api sa BagavAn=-taTAgataH-
   'rhan samyaksaṃbuddho vidyācaraṇasaṃpannaḥ sugato lokavidanuttaraḥ	arhan samyaksaMbudDaH vidyA-caraNa-saMpannaH sugataH loka-vid-anuttaraH
   puruṣadamyasārathiḥ śāstā devamanuṣyāṇāṃ buddho bhagavāniti | dharme	puruza-damya-sAraTiH SAstA deva-manuzyANAm budDaH BagavAn-iti | Darme
   'vetya prasādena samanvāgato bhavati - svākhyāto bhagavatā dharmaḥ	avetya prasAdena samanvAgataH Bavati  su-AKyAtaH BagavatA DarmaH
   sāṃdṛṣṭiko nirjvaraḥ ākālika aupanāyikaḥ ihapaśyakaḥ pratyātmavedanīyo	sAMdRzwikaH nirjvaraH AkAlikaH OpanAyikaH ihapaSyakaH pratyAtma-vedanIyaH-
   vijñairyaduta nadanimadanapadheyāsāṃ(?) prativinaya ālayasamuddhāto	vijQEH-yat-uta nada-nimadana-paDeyAsAM(?) prativinaya Alaya-sam-udDAtaH-
   dharmopacchedaḥ śūnyatānupalambhaḥ tṛṣṇākṣayo nirodho nirvāṇam | saṃghe	Darma-upacCedaH SUnyatA-anupalamBaH tRzNA-kzayaH niroDaH nirvANam | saMGe
   'vetya prasādena samanvāgato bhavati - supratipanno bhagavataḥ	avetya prasAdena samanvAgataH Bavati  su-pratipannaH BagavataH
   āryaśrāvakasaṃgho nyāyapratipannaḥ sapratipannaḥ sāmīcipratipanno	Arya-SrAvaka-saMGaH nyAya-pratipannaH sa-pratipannaH sAmI-ci-pratipannaH-
   dharmānudharmapratipanno 'nudharmacārī | santi saṃghe	Darma-anuDarma-pratipannaH anuDarma-cArI | santi saMGe
   srotāpattiphalasākṣātkriyāyai pratipannakāḥ | santi saṃghe srotāpannaḥ |	srotApatti-Pala-sAkzAt-kriyAyE pratipannakAH | santi saMGe srota-ApannaH |
   santi saṃghe sakṛdāgāmiphalasākṣātkriyāyai pratipannakāḥ | santi saṃghe	santi saMGe sakRdAgAmi-Pala-sAkzAt-kriyAyE pratipannakAH | santi saMGe
   sakṛdāgāminaḥ | santi saṃghe anāgāmiphalasākṣātkriyāyai pratipannakāḥ |	sakRdAgAminaH | santi saMGe anAgAmi-Pala-sAkzAt-kriyAyE pratipannakAH |
   santi saṃghe anāgāminaḥ | santi saṃghe arhattvaphalasākṣātkriyāyai	santi saMGe anAgAminaH | santi saMGe arhat-tva-Pala-sAkzAt-kriyAyE
   pratipannakāḥ | santi saṃghe arhantaḥ | yaduta cattvāri puruṣayugāni,	pratipannakAH | santi saMGe arhantaH | yat-uta cattvAri puruza-yugAni,
   aṣṭau puruṣapudgalāḥ | eṣa bhagavataḥ śrāvakasaṃghaḥ śraddhāsaṃpannaḥ	azwO puruza-pudgalAH | eza BagavataH SrAvaka-saMGaH SradDA-saMpannaH
   śrutasaṃpannaḥ samādhisaṃpannaḥ prajñāsaṃpannaḥ vimuktisaṃpannaḥ	Sruta-saMpannaH samADi-saMpannaH prajQA-saMpannaH vimukti-saMpannaH
   vimuktijñānadarśanasaṃpannaḥ āhavanīyaḥ prāhavanīyaḥ añjalīkaraṇīyaḥ	vimukti-jQAna-darSana-saMpannaH AhavanIyaH prAhavanIyaH aQjalIkaraNIyaH
   sāmīcikaraṇīyaḥ anuttaraṃ puṇyakṣetraṃ darśanīyo lokasya yaduta	sAmIcikaraNIyaH anuttaram puNya-kzetram darSanIyaH lokasya yat-uta
   āryakāntaiḥ śīlaiḥ samanvāgato yāni śīlāni akhaṇḍāni acchidrāṇi adhṛtīni	Arya-kAntEH SIlEH samanvAgataH yAni SIlAni aKaNxAni acCidrANi aDRtIni
   aśabalāni akalmaṣāṇi bhujiṣyāṇi aparāmṛṣṭāni susamastāni vijñapraśastāni	aSabalAni akalmazANi BujizyANi aparAmRzwAni su-samastAni vijQa-praSastAni
   jayasaṃpannāni agarhitāni vijñairiti | imāni catvāri srotaāpattyaṅgāni ||	jaya-saMpannAni agarhitAni vijQEH-iti | imAni catvAri srotaA-patti-aFgAni ||
   [22] katamāni bhikṣavo daśa tathāgatabalāni? tathāgataḥ sthānaṃ ca	[22] katamAni BikzavaH daSa taTAgata-balAni? taTAgataH sTAnam ca
   sthānato yathābhūtaṃ prajānāti, asthānaṃ cāsthānato yathābhūtaṃ prajānāti	sTAnataH yaTABUtam prajAnAti, asTAnam ca-AsTAnataH yaTABUtam prajAnAti
   | idaṃ prathamaṃ tathāgatasya (AvSū, Vaidya 325) tathāgatabalam |	| idam praTamam taTAgatasya (AvSU, VEdyaH 325) taTAgata-balam |
   atītānāgatapratyutpannānāṃ karmadharmasamādānānāṃ vipākaṃ yathābhūtaṃ	atIta-anAgata-pratyutpannAnAm karma-Darma-samAdAnAnAm vipAkam yaTABUtam
   prajānāti | parasattvānāṃ parapudgalānāmanekādhimuktikānāṃ vipākaṃ	prajAnAti | para-sattvAnAm para-pudgalAnAm-aneka-aDimuktikAnAm vipAkam
   yathābhūtaṃ prajānāti | anekalokadhātukalokānāṃ nānādhātukalokamiti	yaTABUtam prajAnAti | aneka-loka-DAtuka-lokAnAm nAnA-DAtuka-lokam-iti
   yathābhūtaṃ prajānāti | parasattvānāmindriyāṇāṃ parāparajñatāṃ yathābhūtaṃ	yaTABUtam prajAnAti | para-sattvAnAm-indriyANAm para-apara-jQa-tAm yaTABUtam
   prajānāti | sarvatragāminīṃ pratipadaṃ tatratatragāminīṃ yathābhūtaṃ	prajAnAti | sarvatra-gAminIm pratipadam tatra-tatra-gAminIm yaTABUtam
   prajānāti |	prajAnAti |
   parasattvānāmindriyabalabodhyaṅgadhyānavimokṣasamādhisamāpattīnāṃ	para-sattvAnAm-indriya-bala-boDi-aFga-DyAna-vimokza-samADi-samApattInAm
   saṃkleśavyavadānāni yathābhūtaṃ prajānāti | sākāraṃ sāṅgaṃ.............	saMkleSa-vyavadAnAni yaTABUtam prajAnAti | sa-AkAram sa-aFgaM.............
   śaṃsanimittamanekavidhaṃ pūrvanivāsamanusmarati | ekāmapi jātimanusmarati,	SaMsa-nimittam-anekaviDam pUrva-nivAsam-anusmarati | ekAm-api jAti-manusmarati,
   dve tisraścatasro yāvadanekānyapi jātikoṭīniyutaśatasahasrāṇyanusmaratīti	dve tisraH-catasraH yAvat-anekAni-api jAti-kowI-niyuta-Sata-sahasrANi-anusmarati-iti
   vistaraḥ | sa divyena cakṣuṣā atikrāntamānuṣyakeṇa sattvān paśyati	vistaraH | sa divyena cakzuzA atikrAnta-mAnuzyakeNa sattvAn paSyati
   cyavamānānupapadyamānānapi | kāyavāṅmanasāṃ sucaritaduścaritaiḥ	cyavamAna-anupapadyamAnAn-api | kAya-vAc-manasAm su-carita-duScaritEH
