   PADA MARKERS	PADAH MARKERS
   mūtrāsṛkkledam anyacca $ yadasti prāṇiṣu dhruvam &	mUtra asRk kledam anyat ca $ yat asti prANizu Druvam &
   tatsarvamaravindākṣa % ādatte puruṣottamaḥ // MatsP_166.4 //	tat sarvam aravinda akza % Adatte puruzottamaH // Mat sP_166.4 //
   vāyuśca balavānbhūtvā $ vidhunvāno 'khilaṃ jagat &	vAyuH ca balavAn BUtvA $ viDunvAnaH aKilam jagat &
   prāṇāpānasamānādyān % vāyūn ākarṣate hariḥ // MatsP_166.5 //	prANa apAna samAna AdyAn % vAyUn Akarzate hariH // Mat sP_166.5 //
   tato devagaṇāḥ sarve $ bhūtānyeva ca yāni tu &	tatas deva gaNAH sarve $ BUtAni eva ca yAni tu &
   gandho ghrāṇaṃ śarīraṃ ca % pṛthivīṃ saṃśritā guṇāḥ // MatsP_166.6 //	ganDaH GrANam SarIram ca % pRTivIm saMSritAH guNAH // Mat sP_166.6 //
   jihvā rasaśca snehaśca $ saṃśritāḥ salile guṇāḥ &	jihvA rasaH ca snehaH ca $ saMSritAH salile guNAH &
   rūpaṃ cakṣurvipākaśca % jyotirevāśritā guṇāḥ // MatsP_166.7 //	rUpam cakzuH vipAkaH ca % jyotiH eva ASritAH guNAH // Mat sP_166.7 //
   sparśaḥ prāṇaśca ceṣṭā ca $ pavane saṃśritā guṇāḥ &	sparSaH prANaH ca cezwA ca $ pavane saMSritAH guNAH &
   śabdaḥ śrotraṃ ca khānyeva % gagane saṃśritā guṇāḥ // MatsP_166.8 //	SabdaH Srotram ca KAni eva % gagane saMSritAH guNAH // Mat sP_166.8 //
   lokamāyā bhagavatā $ muhūrtena vināśitā &	loka mAyA BagavatA $ muhUrtena vinASitA &
   mano buddhiśca sarveṣāṃ % kṣetrajñaśceti yaḥ śrutaḥ // MatsP_166.9 //	manaH budDiH ca sarvezAm % kzetrajQaH ca iti yaH SrutaH // Mat sP_166.9 //
   taṃ vareṇyaṃ parameṣṭhī $ hṛṣīkeśamupāśritaḥ &	tam vareNyam paramezWI $ hRzIkeSam upASritaH &
   tato bhagavatastasya % raśmibhiḥ parivāritaḥ // MatsP_166.10 //	tatas BagavataH tasya % raSmiBiH parivAritaH // Mat sP_166.10 //
   vāyunākramyamāṇāsu $ drumaśākhāsu cāśritaḥ &	vAyunA AkramyamANAsu $ druma SAKAsu ca ASritaH &
   teṣāṃ saṃgharṣaṇodbhūtaḥ % pāvakaḥ śatadhā jvalan // MatsP_166.11 //	tezAm saMGarzaNa udBUtaH % pAvakaH SataDA jvalan // Mat sP_166.11 //
   adahacca tadā sarvaṃ $ vṛtaḥ saṃvartako 'nalaḥ &	adahat ca tadA sarvam $ vRtaH saMvartakaH analaH &
   saparvatadrumāngulmāṃl % latāvallīstṛṇāni ca // MatsP_166.12 //	sa parvata drumAn gulmAn % latA vallIH tRNAni ca // Mat sP_166.12 //
   vimānāni ca divyāni $ purāṇi vividhāni ca &	vimAnAni ca divyAni $ purANi viviDAni ca &
   yāni cāśrayaṇīyāni % tāni sarvāṇi so 'dahat // MatsP_166.12* //	yAni ca ASrayaNIyAni % tAni sarvANi saH adahat // Mat sP_166.12* //
   bhasmīkṛtya tataḥ sarvāṃl $ lokāṃllokagururhariḥ &	BasmIkRtya tatas sarvAn $ lokAn= loka guruH hariH &
   bhūyo nirvāpayāmāsa % yugāntena ca karmaṇā // MatsP_166.13 //	BUyas nirvApayAmAsa % yuga antena ca karmaNA // Mat sP_166.13 //
   sahasravṛṣṭiḥ śatadhā $ bhūtvā kṛṣṇo mahābalaḥ &	sahasra vRzwiH SataDA $ BUtvA kRzNaH mahA balaH &
   divyatoyena haviṣā % tarpayāmāsa medinīm // MatsP_166.14 //	divya toyena havizA % tarpayAmAsa medinIm // Mat sP_166.14 //
   tataḥ kṣīranikāyena $ svādunā paramāmbhasā &	tatas kzIra nikAyena $ svAdunA parama amBasA &
   śivena puṇyena mahī % nirvāṇamagamatparam // MatsP_166.15 //	Sivena puNyena mahI % nirvANam agamat param // Mat sP_166.15 //
   tena rodhena saṃchannā $ payasāṃ varṣato dharā &	tena roDena saMCannA $ payasAm varzataH DarA &
   ekārṇavajalībhūtā % sarvasattvavivarjitā // MatsP_166.16 //	ekArNava jalIBUtA % sarva sattva vivarjitAH // Mat sP_166.16 //
   mahāsattvānyapi vibhuṃ $ praviṣṭānyamitaujasam &	mahAsattvAni api viBum $ pravizwAni amita ojasam &
   naṣṭārkapavanākāśe % sūkṣme jagati saṃvṛte // MatsP_166.17 //	nazwa arka pavana AkASe % sUkzme jagati saMvRte // Mat sP_166.17 //
   saṃśoṣamātmanā kṛtvā $ samudrānapi dehinaḥ &	saMSozam AtmanA kRtvA $ samudrAn api dehinaH &
   dagdhvā saṃplāvya ca tathā % svapityekaḥ sanātanaḥ // MatsP_166.18 //	dagDvA saMplAvya ca taTA % svapiti ekaH sanAtanaH // Mat sP_166.18 //
   paurāṇaṃ rūpamāsthāya $ svapityamitavikramaḥ &	pOrANam rUpam AsTAya $ svapiti amita vikramaH &
   ekārṇavajalavyāpī % yogī yogamupāśritaḥ // MatsP_166.19 //	ekArNava jala vyApI % yogI yogam upASritaH // Mat sP_166.19 //
   anekāni sahasrāṇi $ yugānyekārṇavāmbhasi &	anekAni sahasrANi $ yugAni ekArNava amBasi &
   na cainaṃ kaścidavyaktaṃ % vyaktaṃ veditumarhati // MatsP_166.20 //	na ca enam kaScid avyaktam % vyaktam veditum arhati // Mat sP_166.20 //
   kaścaiva puruṣo nāma $ kiṃyogaḥ kaśca yogavān &	kaH ca eva puruzaH nAma $ kiMyogaH kaH ca yogavAn &
   asau kiyantaṃ kālaṃ ca % ekārṇavavidhiṃ prabhuḥ // MatsP_166.21 //	asO kiyantam kAlam ca % ekArNava viDim praBuH // Mat sP_166.21 //
   kariṣyatīti bhagavān $ iti kaścin na budhyate // MatsP_166.22 //	karizyati iti BagavAn $ iti kaScid na buDyate // Mat sP_166.22 //
   na draṣṭā naiva gamitā $ na jñātā naiva pārśvagaḥ &	na drazwA na eva gamitA $ na jQAtA na eva pArSva gaH &
   tasya na jñāyate kiṃcit % tamṛte devasattamam // MatsP_166.23 //	tasya na jQAyate kiMcid % tam Rte deva sattamam // Mat sP_166.23 //
   nabhaḥ kṣitiṃ pavanam apaḥ prakāśakaṃ $ prajāpatiṃ bhuvanadharaṃ	naBaH kzitim pavanam apaH prakASakam $ prajApatim Buvana Daram
   sureśvaram &	sureSvaram &
   pitāmahaṃ śrutinilayaṃ mahāmuniṃ % praśāmya bhūyaḥ śayanaṃ hyarocayat //	pitAmaham Sruti nilayam mahA munim % praSAmya BUyas Sayanam hi arocayat //
   MatsP_166.24 //	Mad sP_166.24 //
   Matsya Purāṇa 167	Matsya PurANaH 167
   *matsya uvāca	*matsyaH uvAca
   evamekārṇavībhūte $ śete lokemahādyutiḥ &	evam ekArNavIBUte $ Sete lokemahA dyutiH &
   pracchādya salilenorvīṃ % haṃso nārāyaṇastadā // MatsP_167.1 //	pracCAdya salilena urvIm % haMsaH nArAyaNaH tadA // Mat sP_167.1 //
   mahato rajaso madhye $ mahārṇavasaraḥsu vai &	mahataH rajasaH maDye $ mahA arNava saraHsu vE &
   virajaskaṃ mahābāhum % akṣayaṃ brahma yadviduḥ // MatsP_167.2 //	virajaskam mahA bAhum % akzayam brahma yat viduH // Mat sP_167.2 //
   ātmarūpaprakāśena $ tamasā saṃvṛtaḥ prabhuḥ &	Atma rUpa prakASena $ tamasA saMvRtaH praBuH &
   manaḥ sāttvikamādhāya % yatra tatsatyamāsata // MatsP_167.3 //	manaH sAttvikam ADAya % yatra tat satyam Asata // Mat sP_167.3 //
   yāthātathyaṃ paraṃ jñānaṃ $ bhūtaṃ tadbrahmaṇā purā &	yATAtaTyam param jQAnam $ BUtam tat brahmaNA purA &
   rahasyāraṇyakoddiṣṭaṃ % yaccaupaniṣadaṃ smṛtam // MatsP_167.4 //	rahasi AraNyaka uddizwam % yat ca Opanizadam smRtam // Mat sP_167.4 //
   puruṣo yajña ityetad $ yatparaṃ parikīrtitam &	puruzaH yajQaH iti etat $ yat param parikIrtitam &
   yaścānyaḥ puruṣākhyaḥ syāt % sa eṣa puruṣottamaḥ // MatsP_167.5 //	yaH ca anyaH puruza AKyaH syAt % saH eza puruzottamaH // Mat sP_167.5 //
   ye ca yajñakarā viprā $ ye cartvija iti smṛtāḥ &	ye ca yajQa karAH viprAH $ ye ca RtvijaH iti smRtAH &
   asmādeva purā bhūtā % yajñebhyaḥ śrūyatāṃ tathā // MatsP_167.6 //	asmAt eva purA BUtAH % yajQeByaH SrUyatAm taTA // Mat sP_167.6 //
   brahmāṇaṃ prathamaṃ vaktrād $ udgātāraṃ ca sāmagam &	brahmANam praTamam vaktrAt $ udgAtAram ca sAmagam &
   hotāramapi cādhvaryuṃ % bāhubhyāmasṛjatprabhuḥ // MatsP_167.7 //	hotAram api ca aDvaryum % bAhuByAm asRjat praBuH // Mat sP_167.7 //
   brahmaṇo brāhmaṇācchaṃsi $ prastotāraṃ ca sarvaśaḥ &	brahmaNaH brAhmaNAt SaMsi $ prastotAram ca sarvaSas &
   tau mitrāvaruṇau pṛṣṭhāt % pratiprastārameva ca // MatsP_167.8 //	tO mitrAvaruNO pRzWAt % pratiprastAram eva ca // Mat sP_167.8 //
   udarātpratihartāraṃ $ potāraṃ caiva pārthiva &	udarAt pratihartAram $ potAram ca eva pArTiva &
   acchāvākamathorubhyāṃ % neṣṭāraṃ caiva pārthiva // MatsP_167.9 //	acCAvAkam aTa UruByAm % na izwAram ca eva pArTiva // Mat sP_167.9 //
   pāṇibhyāmatha cāgnīdhraṃ $ subrahmaṇyaṃ ca jānutaḥ &	pANiByAm aTa ca AgnIDram $ subrahmaNyam ca jAnutaH &
   grāvastutaṃ tu pādābhyām % unnetāraṃ ca yājuṣam // MatsP_167.10 //	grAvastutam tu pAdAByAm % unnetAram ca yAjuzam // Mat sP_167.10 //
   evamevaiṣa bhagavān $ ṣoḍaśaiva jagatpatiḥ &	evam eva eza BagavAn $ zoxaSa eva jagatpatiH &
   pravaktṝnsarvayajñānām % ṛtvijo 'sṛjaduttamān // MatsP_167.11 //	pravaktLn sarva yajQAnAm % RtvijaH asRjat uttamAn // Mat sP_167.11 //
   tadeṣa vai vedamayaḥ $ puruṣo yajñasaṃjñitaḥ &	tat eza vE veda mayaH $ puruzaH yajQa saMjQitaH &
   vedāścaitanmayāḥ sarve % sāṅgopaniṣadakriyāḥ // MatsP_167.12 //	vedAH ca etad mayAH sarve % sAFga upanizada kriyAH // Mat sP_167.12 //
   svapityekārṇave caiva $ yadāścaryamabhūtpurā &	svapiti ekArNave ca eva $ yat AScaryam aBUt purA &
   śrūyatāṃ tadyathā viprā % mārkaṇḍeyakutūhalam // MatsP_167.13 //	SrUyatAm tat yaTA viprAH % mArkaNxeya kutUhalam // Mad sP_167.13 //
   gīrṇo bhagavatastasya $ kukṣāveva mahāmuniḥ &	gIrNaH BagavataH tasya $ kukzO= eva mahA muniH &
   bahuvarṣasahasrāyus % tasyaiva varatejasā // MatsP_167.14 //	bahu varza sahasra AyuH % tasya eva vara tejasA // Mat sP_167.14 //
   aṭaṃstīrthaprasaṅgena $ pṛthivīṃ tīrthagocarām &	awan= tIrTa prasaFgena $ pRTivIm tIrTa gocarAm &
   āśramāṇi ca puṇyāni % devatāyatanāni ca // MatsP_167.15 //	ASramANi ca puNyAni % devatAyatanAni ca // Mat sP_167.15 //
   deśānrāṣṭrāṇi citrāṇi $ purāṇi vividhāni ca &	deSAn rAzwrANi citrANi $ purANi viviDAni ca &
   japahomaparaḥ śāntas % tapo ghoraṃ samāsthitaḥ // MatsP_167.16 //	japa homa paraH SAntaH % tapaH Goram samAsTitaH // Mat sP_167.16 //
   mārkaṇḍeyastatastasya $ śanairvaktrādviniḥsṛtaḥ &	mArkaNxeyaH tatas tasya $ SanEs vaktrAt viniHsRtaH &
   sa niṣkrāmanna cātmānaṃ % jānīte devamāyayā // MatsP_167.17 //	sa nizkrAman na ca AtmAnam % jAnIte deva mAyayA // Mat sP_167.17 //
   niṣkramyāpyasya vadanād $ ekārṇavamatho jagat &	nizkramya api asya vadanAt $ ekArNavam aTo jagat &
   sarvatastamasācchannaṃ % mārkaṇḍeyo 'nvavaikṣata // MatsP_167.18 //	sarvatas tamasA AcCannam % mArkaNxeyaH anvavEkzata // Mat sP_167.18 //
   tasyotpannaṃ bhayaṃ tīvraṃ $ saṃśayaścātmajīvite &	tasya utpannam Bayam tIvram $ saMSayaH ca Atma jIvite &
   devadarśanasaṃhṛṣṭo % vismayaṃ paramaṃ gataḥ // MatsP_167.19 //	deva darSana saMhRzwaH % vismayam paramam gataH // Mat sP_167.19 //
   cintayañjalamadhyastho $ mārkaṇḍeyo viśaṅkitaḥ &	cintayan jala maDya sTaH $ mArkaNxeyaH viSaFkitaH &
   kiṃ nu syānmama cinteyaṃ % mohaḥ svapno 'nubhūyate // MatsP_167.20 //	kim nu syAt mama cintA iyam % mohaH svapnaH anuBUyate // Mad sP_167.20 //
   vyaktamanyatamo bhāvas $ teṣāṃ saṃbhāvito mama &	vyaktam anyatamaH BAvaH $ tezAm saMBAvitaH mama &
   na hīdṛśaṃ jagatkleśam % ayuktaṃ satyamarhati // MatsP_167.21 //	na hi IdRSam jagat kleSam % ayuktam satyam arhati // Mat sP_167.21 //
   naṣṭacandrārkapavane $ naṣṭaparvatabhūtale &	nazwa candra arka pavane $ nazwa parvata BU tale &
   katamaḥ syādayaṃ loka % iti cintāmavasthitaḥ // MatsP_167.22 //	katamaH syAt ayam lokaH % iti cintAm avasTitaH // Mat sP_167.22 //
   dadarśa cāpi puruṣaṃ $ svapantaṃ parvatopamam &	dadarSa ca api puruzam $ svapantam parvata upamam &
   salile 'rdhamatho magnaṃ % jīmūtamiva sāgare // MatsP_167.23 //	salile arDam aTo magnam % jImUtam iva sAgare // Mat sP_167.23 //
   jvalantamiva tejobhir $ goyuktamiva bhāskaram &	jvalantam iva tejoBiH $ go yuktam iva BAskaram &
   śarvaryāṃ jāgratamiva % bhāsantaṃ svena tejasā // MatsP_167.24 //	SarvaryAm jAgratam iva % BAsantam svena tejasA // Mat sP_167.24 //
   devaṃ draṣṭumihāyātaḥ $ ko bhavāniti vismayāt &	devam drazwum iha AyAtaH $ kaH BavAn iti vismayAt &
   tathaiva sa muniḥ kukṣiṃ % punareva praveśitaḥ // MatsP_167.25 //	taTA eva sa muniH kukzim % punar eva praveSitaH // Mat sP_167.25 //
   sampraviṣṭaḥ punaḥ kukṣiṃ $ mārkaṇḍeyo 'tivismayaḥ &	sampravizwaH punar kukzim $ mArkaNxeyaH ati vismayaH &
   tathaiva tu punarbhūyo % vijānansvapnadarśanam // MatsP_167.26 //	taTA eva tu punar BUyas % vijAnan svapna darSanam // Mat sP_167.26 //
   sa tathaiva yathāpūrvaṃ $ yo dharāmaṭate purā &	sa taTA eva yaTApUrvam $ yaH DarAm awate purA &
   puṇyatīrthajalopetāṃ % vividhānyāśramāṇi ca // MatsP_167.27 //	puNya tIrTa jala upetAm % viviDAni ASramANi ca // Mat sP_167.27 //
   kratubhiryajamānāśca $ samāptavaradakṣiṇān &	kratuBiH yajamAnAH ca $ samApta vara dakziNAn &
   apaśyaddevakukṣisthān % yājakāñchataśo dvijān // MatsP_167.28 //	apaSyat deva kukzi sTAn % yAjakAn SataSas dvijAn // Mat sP_167.28 //
   sadvṛttamāsthitāḥ sarve $ varṇā brāhmaṇapūrvakāḥ &	sat vRttam AsTitAH sarve $ varNAH brAhmaNa pUrvakAH &
   catvāraścāśramāḥ samyag % yathoddiṣṭā mayā tava // MatsP_167.29 //	catvAraH ca ASramAH samyak % yaTA uddizwA mayA tava // Mat sP_167.29 //
   evaṃ varṣaśataṃ sāgraṃ $ mārkaṇḍeyasya dhīmataḥ &	evam varza Satam sAgram $ mArkaNxeyasya DImataH &
   carataḥ pṛthivīṃ sarvāṃ % na kukṣyantaḥ samīkṣitaḥ // MatsP_167.30 //	carataH pRTivIm sarvAm % na kukzi antaH samIkzitaH // Mat sP_167.30 //
   tataḥ kadācidatha vai $ punarvaktrādviniḥsṛtaḥ &	tatas kadAcid aTa vE $ punar vaktrAt viniHsRtaH &
   suptaṃ nyagrodhaśākhāyāṃ % bālamekaṃ niraikṣata // MatsP_167.31 //	suptam nyagroDa SAKAyAm % bAlam ekam nirEkzata // Mat sP_167.31 //
   tathaivaikārṇavajale $ nīhāreṇāvṛtāmbare &	taTA eva ekArNava jale $ nIhAreNa AvRta ambare &
   avyagraḥ krīḍate loke % sarvabhūtavivarjite // MatsP_167.32 //	avyagraH krIxate loke % sarva BUta vivarjite // Mat sP_167.32 //
   sa munirvismayāviṣṭaḥ $ kautūhalasamanvitaḥ &	sa muniH vismaya AvizwaH $ kOtUhala samanvitaH &
   bālamādityasaṃkāśaṃ % nāśaknodabhivīkṣitum // MatsP_167.33 //	bAlam Aditya saMkASam % na aSaknot aBivIkzitum // Mat sP_167.33 //
   sa cintayaṃstathaikānte $ sthitvā salilasaṃnidhau &	sa cintayan= taTA ekAnte $ sTitvA salila saMniDO &
   pūrvadṛṣṭamidaṃ mene % śaṅkito devamāyayā // MatsP_167.34 //	pUrva dRzwam idam mene % SaFkitaH deva mAyayA // Mat sP_167.34 //
   agādhasalile tasmin $ mārkaṇḍeyaḥ savismayaḥ &	agADa salile tasmin $ mArkaNxeyaH sa vismayaH &
   plavaṃstathārtim agamad % bhayātsaṃtrastalocanaḥ // MatsP_167.35 //	plavan= taTA Artim agamat % BayAt saMtrasta locanaH // Mat sP_167.35 //
   sa tasmai bhagavānāha $ svāgataṃ bālayogavān &	sa tasmE BagavAn Aha $ svAgatam bAla yogavAn &
   babhāṣe meghatulyena % svareṇa puruṣottamaḥ // MatsP_167.36 //	baBAze meGa tulyena % svareNa puruzottamaH // Mat sP_167.36 //
   mā bhairvatsa na bhetavyam $ ihaivāyāhi me 'ntikam &	mA BEH vatsa na Betavyam $ iha eva AyAhi me antikam &
   mārkaṇḍeyo munistvāha % bālaṃ taṃ śramapīḍitaḥ // MatsP_167.37 //	mArkaNxeyaH muniH tu Aha % bAlam tam Srama pIxitaH // Mat sP_167.37 //
   *mārkaṇḍeya uvāca	*mArkaNxeyaH uvAca
   ko māṃ nāmnā kīrtayati $ tapaḥ paribhavanmama &	kaH mAm nAmnA kIrtayati $ tapaH pariBavat mama &
   divyaṃ varṣasahasrākhyaṃ % dharṣayanniva me vayaḥ // MatsP_167.38 //	divyam varza sahasra AKyam % Darzayan= iva me vayaH // Mat sP_167.38 //
   na hyeṣa vaḥ samācāro $ deveṣvapi mamocitaḥ &	na hi eza vaH samAcAraH $ devezu api mama ucitaH &
   māṃ brahmāpi hi deveśo % dīrghāyuriti bhāṣate // MatsP_167.39 //	mAm brahmA api hi deveSaH % dIrGa AyuH iti BAzate // Mat sP_167.39 //
   kastamo ghoramāsādya $ māmadya tyaktajīvitaḥ &	kaH tamaH Goram AsAdya $ mAm adya tyakta jIvitaH &
   mārkaṇḍeyeti māmuktvā % mṛtyumīkṣitumarhati // MatsP_167.40 //	mArkaNxeya iti mAm uktvA % mRtyum Ikzitum arhati // Mat sP_167.40 //
   *sūta uvāca	*sUtaH uvAca
   evamābhāṣya taṃ krodhān $ mārkaṇḍeyo mahāmuniḥ &	evam ABAzya tam kroDAn $ mArkaNxeyaH mahA muniH &
   tathaiva bhagavānbhūyo % babhāṣe madhusūdanaḥ // MatsP_167.41 //	taTA eva BagavAn BUyas % baBAze maDusUdanaH // Mat sP_167.41 //
   *śrībhagavān uvāca	*SrI BagavAn uvAca
   ahaṃ te janako vatsa $ hṛṣīkeśaḥ pitā guruḥ &	aham te janakaH vatsa $ hRzIkeSaH pitA guruH &
   āyuṣpradātā paurāṇaḥ % kiṃ māṃ tvaṃ nopasarpasi // MatsP_167.42 //	AyuzpradAtA pOrANaH % kim mAm tvam na upasarpasi // Mad sP_167.42 //
   māṃ putrakāmaḥ prathamaṃ $ pitā te 'ṅgiraso muniḥ &	mAm putra kAmaH praTamam $ pitA te aFgirasaH muniH &
   pūrvamārādhayāmāsa % tapastīvraṃ samāśritaḥ // MatsP_167.43 //	pUrvam ArADayAmAsa % tapaH tIvram samASritaH // Mat sP_167.43 //
   tatastvāṃ ghoratapasā $ prāvṛṇodamitaujasam &	tatas tvAm Gora tapasA $ prAvRNot amita ojasam &
   uktavānahamātmasthaṃ % maharṣim amitaujasam // MatsP_167.44 //	uktavAn aham Atma sTam % mahA Rzim amita ojasam // Mat sP_167.44 //
   kaḥ samutsahate cānyo $ yo na bhūtātmakātmajaḥ &	kaH samutsahate ca anyaH $ yaH na BUtAtmaka AtmajaH &
   draṣṭumekārṇavagataṃ % krīḍantaṃ yogavartmanā // MatsP_167.45 //	drazwum ekArNava gatam % krIxantam yoga vartmanA // Mat sP_167.45 //
   tataḥ prahṛṣṭavadano $ vismayotphullalocanaḥ &	tatas prahRzwa vadanaH $ vismaya utPulla locanaH &
   mūrdhni baddhāñjalipuṭo % mārkaṇḍeyo mahātapāḥ // MatsP_167.46 //	mUrDni badDAQjali puwaH % mArkaNxeyaH mahA tapAH // Mat sP_167.46 //
   nāmagotre tataḥ procya $ dīrghāyurlokapūjitaḥ &	nAma gotre tatas procya $ dIrGa AyuH loka pUjitaH &
   tasmai bhagavate bhaktyā % namaskāramathākarot // MatsP_167.47 //	tasmE Bagavate BaktyA % namaskAram aTa akarot // Mat sP_167.47 //
   *mārkaṇḍeya uvāca	*mArkaNxeyaH uvAca
   iccheyaṃ tattvato māyām $ imāṃ jñātuṃ tavānagha &	icCeyam tattvataH mAyAm $ imAm jQAtum tava anaGa &
   yadekārṇavamadhyasthaḥ % śeṣe tvaṃ bālarūpavān // MatsP_167.48 //	yat ekArNava maDya sTaH % Seze tvam bAla rUpavAn // Mat sP_167.48 //
   kiṃsaṃjñaścaiva bhagavāṃl $ loke vijñāyase prabho &	kiMsaMjQaH ca eva BagavAn $ loke vijQAyase praBo &
   tarkaye tvāṃ mahātmānaṃ % ko hyanyaḥ sthātumarhati // MatsP_167.49 //	tarkaye tvAm mahAtmAnam % kaH hi anyaH sTAtum arhati // Mat sP_167.49 //
   *śrībhagavānuvāca	*SrI BagavAn uvAca
   ahaṃ nārāyaṇo brahman $ sarvabhūtavināśanaḥ &	aham nArAyaNaH brahman $ sarva BUta vinASanaH &
   ahaṃ sahasraśīrṣākhyo % yaḥ padairabhisaṃjñitaḥ // MatsP_167.50 //	aham sahasra SIrza AKyaH % yaH padEH aBisaMjQitaH // Mat sP_167.50 //
   ādityavarṇaḥ puruṣo $ makhe brahmamayo makhaḥ &	Aditya varNaH puruzaH $ maKe brahma mayaH maKaH &
   ahamagnirhavyavāho % yādasāṃ patiravyayaḥ // MatsP_167.51 //	aham agniH havyavAhaH % yAdasAm patiH avyayaH // Mat sP_167.51 //
   ahamindrapade śakro $ varṣāṇāṃ parivatsaraḥ &	aham indra pade SakraH $ varzANAm parivatsaraH &
   ahaṃ yogī yugākhyasya % yugāntāvarta eva ca // MatsP_167.52 //	aham yogI yuga AKyasya % yugAnta AvartaH eva ca // Mat sP_167.52 //
   ahaṃ sarvāṇi sattvāni $ daivatānyakhilāni tu &	aham sarvANi sattvAni $ dEvatAni aKilAni tu &
   bhujaṃgānāmahaṃ śeṣas % tārkṣyo vai sarvapakṣiṇām // MatsP_167.53 //	BujaMgAnAm aham SezaH % tArkzyaH vE sarva pakziNAm // Mat sP_167.53 //
   kṛtāntaḥ sarvabhūtānāṃ $ viśveṣāṃ kālasaṃjñitaḥ &	kRtAntaH sarva BUtAnAm $ viSvezAm kAla saMjQitaH &
   ahaṃ dharmastapaścāhaṃ % sarvāśramanivāsinām // MatsP_167.54 //	aham DarmaH tapaH ca aham % sarva ASrama nivAsinAm // Mat sP_167.54 //
   ahaṃ caiva sariddivyā $ kṣīrodaśca mahārṇavaḥ &	aham ca eva sarit divyA $ kzIrodaH ca mahA arNavaH &
   yattatsatyaṃ ca paramam % ahamekaḥ prajāpatiḥ // MatsP_167.55 //	yat tat satyam ca paramam % aham ekaH prajApatiH // Mat sP_167.55 //
   ahaṃ sāṃkhyamahaṃ yogo $ 'pyahaṃ tatparamaṃ padam &	aham sAMKyam aham yogaH $ api aham tat paramam padam &
   ahamijyā kriyā cāham % ahaṃ vidyādhipaḥ smṛtaḥ // MatsP_167.56 //	aham ijyA kriyA ca aham % aham vidyA aDipaH smRtaH // Mat sP_167.56 //
   ahaṃ jyotirahaṃ vāyur $ ahaṃ bhūmirahaṃ nabhaḥ &	aham jyotiH aham vAyuH $ aham BUmiH aham naBaH &
   ahamāpaḥ samudrāśca % nakṣatrāṇi diśo daśa // MatsP_167.57 //	aham ApaH samudrAH ca % nakzatrANi diSaH daSa // Mat sP_167.57 //
   ahaṃ varṣamahaṃ somaḥ $ parjanyo 'hamahaṃ raviḥ &	aham varzam aham somaH $ parjanyaH aham aham raviH &
   kṣīrodasāgare cāhaṃ % samudre vaḍavāmukhaḥ // MatsP_167.58 //	kzIroda sAgare ca aham % samudre vaxavAmuKaH // Mat sP_167.58 //
   vahniḥ saṃvartako bhūtvā $ pibaṃstoyamayaṃ haviḥ &	vahniH saMvartakaH BUtvA $ piban= toya mayam haviH &
   ahaṃ purāṇaḥ paramaṃ % tathaivāhaṃ parāyaṇam // MatsP_167.59 //	aham purANaH paramam % taTA eva aham parAyaNam // Mat sP_167.59 //
   ahaṃ bhūtasya bhavyasya $ vartamānasya saṃbhavaḥ &	aham BUtasya Bavyasya $ vartamAnasya saMBavaH &
   yatkiṃcitpaśyase vipra % yacchṛṇoṣi ca kiṃcana // MatsP_167.60 //	yat kiMcid paSyase vipra % yat SRNozi ca kiMcana // Mat sP_167.60 //
   yalloke cānubhavasi $ tatsarvaṃ māmanusmara &	yat loke ca anuBavasi $ tat sarvam mAm anusmara &
   viśvaṃ sṛṣṭaṃ mayā pūrvaṃ % sṛjyaṃ cādyāpi paśya mām // MatsP_167.61 //	viSvam sRzwam mayA pUrvam % sRjyam ca adya api paSya mAm // Mat sP_167.61 //
   yuge yuge ca srakṣyāmi $ mārkaṇḍeyākhilaṃ jagat &	yuge yuge ca srakzyAmi $ mArkaNxeya aKilam jagat &
   tadetadakhilaṃ sarvaṃ % mārkaṇḍeyāvadhāraya // MatsP_167.62 //	tat etat aKilam sarvam % mArkaNxeya avaDAraya // Mat sP_167.62 //
   śuśrūṣurmama dharmāṃśca $ kukṣau cara sukhaṃ mama &	SuSrUzuH mama DarmAn= ca $ kukzO cara suKam mama &
   mama brahmā śarīrastho % devaiśca ṛṣibhiḥ saha // MatsP_167.63 //	mama brahmA SarIra sTaH % devEH ca RziBiH saha // Mat sP_167.63 //
   vyaktamavyaktayogaṃ mām $ avagacchāsuradviṣam &	vyaktam avyakta yogam mAm $ avagacCa asuradvizam &
   ahamekākṣaro mantras % tryakṣaraścaiva tārakaḥ // MatsP_167.64 //	aham eka akzaraH mantraH % tri akzaraH ca eva tArakaH // Mat sP_167.64 //
   parastrivargād oṃkāras $ trivargārthanidarśanaḥ &	paraH trivargAt oMkAraH $ trivarga arTa nidarSanaH &
   evamādipurāṇeśo % vadanneva mahāmatiḥ // MatsP_167.65 //	evam AdipurANa ISaH % vadan= eva mahAmatiH // Mat sP_167.65 //
   vaktramāhṛtavānāśu $ mārkaṇḍeyaṃ mahāmunim &	vaktram AhRtavAn ASu $ mArkaNxeyam mahA munim &
   tato bhagavataḥ kukṣiṃ % praviṣṭo munisattamaḥ // MatsP_167.66 //	tatas BagavataH kukzim % pravizwaH muni sattamaH // Mat sP_167.66 //
   sa tasminsukhamekānte $ śuśrūṣurhaṃsamavyayam &	sa tasmin suKam ekAnte $ SuSrUzuH haMsam avyayam &
