   oṃ	om
        adhimātraṃ pādā mātrā mātrāśca pādā akāra ukāro makāra iti ||	aDimAtram pAdAH mAtrAH mAtrAH-ca pAdAH akAraH ukAraH makAraH iti ||
   MandUp_8 ||	MandUp_8 ||
        MandUpC_8	Mandu-upC_8
        so 'yam ātmādhyakṣaramakṣaram adhikṛtyābhidhānaprādhānyena varṇyamāno	saH ayam Atma-aDyakzaram-akzaram aDikRtya-aBiDAna-prADAnyena varNyamAnaH-
   'dhyakṣaram /	aDyakzaram /
        kiṃ punas tadakṣaram ity āha oṃkāraḥ /	kim punar tat-akzaram iti Aha oMkAraH /
        so 'yam oṃkāraḥ pādaśaḥ pravibhajyamāno 'dhimātraṃ mātrām adhikṛtya	saH ayam oMkAraH pAdaSas praviBajyamAnaH aDimAtram mAtrAm aDikRtya
   vartata ity adhimātram /	vartate iti aDimAtram /
        katham? ātmano ye pādāsta oṃkārasya mātrāḥ /	kaTam? AtmanaH ye pAdAH-te oMkArasya mAtrAH /
        kās tāḥ? akārokāro makāra iti //8//	kAH tAH? akAra-ukAraH makAraH iti //8//
        START MandUp 9	START MandUp 9
        tatra viśeṣaniyamaḥ kriyate	tatra viSeza-niyamaH kriyate
        jāgaritasthāno vaiśvānaraḥ akāraḥ prathamā mātrāpterādimattvād vā |	jAgarita-sTAnaH vESvAnaraH akAraH praTamA mAtR-ApteH-Adimat-tvAt vA |
        āpnoti ha vai sarvān kāmān ādiś ca bhavati ya evaṃ veda || MandUp_9	Apnoti ha vE sarvAn kAmAn AdiH ca Bavati yaH evam veda || MandUp_9
        MandUpC_9	Mandu-upC_9
        jāgaritasthāno vaiśvānaro yaḥ sa oṃkārasyākāraḥ prathamā mātrā /	jAgarita-sTAnaH vESvAnaraH yaH saH oMkArasya-AkAraH praTamA mAtrA /
        kena sāmānyenety āha āpterāptirvyāptikāreṇa sarvā vāg vyāptā /	kena sAmAnyena-iti Aha ApteH-AptiH-vyApti-kAreNa sarvA vAc vyAptAH /
        "akāro vai sarvā vāk"(ai.ā.2 / 3 / 6) iti śruteḥ /	"akAraH vE sarvAH vAc-"(E.A.2 / 3 / 6) iti SruteH /
        tathā vaiśvānareṇa jagat"tasya ha vaitasyātmano vaiśvānarasya	taTA vESvAnareNa jagat"tasya ha vA-etasya-AtmanaH vESvAnarasya
   mūrdhaiva sutejāḥ"(chā.u.5 / 18 / 2) ityādi śruteḥ /	mUrDA-eva su-tejAH"(CA.u.5 / 18 / 2) ityAdi SruteH /
        abhidhānābhidheyayarekatvaṃ cāvocāma /	aBiDAna-aBiDeyayareka-tvam ca-avocAma /
        ādirasya vidyata ityādi madyathaivādimadakārākhyamakṣaraṃ tathaiva	AdiH-asya vidyate ityAdi madyaTA-eva-AdimadakAra-AKyam-akzaram taTA-eva
   vaiśvānaras tasmād vā sāmānyād akāratvaṃ vaiśvānarasya /	vESvAnaraH tasmAt vA sAmAnyAt akAra-tvam vESvAnarasya /
        tad ekatvavidaḥ phalam āha āpnoti ha vai sarvān kāmānādiḥ prathamaś	tat eka-tva-vidaH Palam Aha Apnoti ha vE sarvAn kAmAn-AdiH praTama-H-
   ca bhavati mahatāṃ ya evaṃ veda yadoktam ekatvaṃ vedety arthaḥ //9//	ca Bavati mahatAm yaH evam veda yadA-uktam eka-tvam veda-iti arTaH //9//
        START MandUp 10	START MandUp 10
        svapnasthānas taijasa ukāro dvitīyā mātrotkarṣād ubhayatvād vā |	svapna-sTAnaH tEjasaH ukAraH dvitIyA mAtrA-utkarzAt uBaya-tvAt vA |
        utkarṣati ha vai jñānasaṃtatiṃ |	utkarzati ha vE jQAna-saMtatim |
        samānaś ca bhavati |	samAnaH ca Bavati |
        nāsyābrahmavit kule bhavati ya evaṃ veda || MandUp_10 ||	na-asya-abrahma-vid kule Bavati yaH evam veda || MandUp_10 ||
        MandUpC_10	Mandu-upC_10
        svapnasthānas taijaso yaḥ sa oṃkārasyokāro dvitīyā mātrā /	svapna-sTAnaH tEjasaH yaH saH oMkArasya-ukAraH dvitIyA mAtrA /
        kena sāmānyety āhotkarṣāt /	kena sAmAnya-iti Aha-utkarzAt /
        akārād utkṛṣṭa iva hy ukāras tathā taijaso viśvād ubhayatvād	akArAt utkRzwaH iva hi ukAraH taTA tEjasaH viSvAt uBaya-tvAt-
   akāramakārayor madhyasyokāras tathā viśvaprājñayor madhye taijaso	akAram-akArayoH maDyasya-ukAraH taTA viSva-prAjQayoH maDye tEjasaH-
   'tobhayabhāktvasāmānyāt /	atoBaya-BAktu-asAmAnyAt /
        vidvatphalamucyate utkarṣati ha vai jñānasaṃtatim /	vidvat-Palam-ucyate utkarzati ha vE jQAna-saMtatim /
        vijñānasaṃtatiṃ vardhayatīty arthaḥ /	vijQAna-saMtatim varDayati-iti arTaH /
        samānas tulyaś ca mitrapakṣasyaiva śatrupakṣāṇām apy apradveṣyo	samAnaH tulyaH ca mitra-pakzasya-eva Satru-pakzANAm api apradvezyaH-
   bhavati /	Bavati /
        abrahmavidasya kule na bhavati ya evaṃ veda //10//	abrahma-vidasya kule na Bavati yaH evam vedaH //10//
        START MandUp 11	START MandUp 11
        suṣuptasthānaḥ prājño makāraḥ tṛtīyā mātrā miter apīter vā |	suzupta-sTAnaH prAjQaH makAraH tRtIyA mAtrA miteH apIteH vA |
        minoti ha vā idaṃ sarvam apītiś ca bhavati ya evaṃ veda || MandUp_11	minoti ha vE idam sarvam api-itiH ca Bavati yaH evam veda || MandUp_11
        MandUpC_11	Mandu-upC_11
        suṣuptasthānaḥ prājño yaḥ sa oṃkārasya makāras tṛtīyā mātrā /	suzupta-sTAnaH prAjQaH yaH saH oMkArasya makAraH tRtIyA mAtrA /
        kena sāmānyenety āha sāmānyamidam atra mito 'mitirmānaṃ mīyata iva	kena sAmAnyena-iti Aha sAmAnyam-idam atra mitaH amitiH-mAnam mIyate iva
   viśvataijasau prājñena pralayotpattyoḥ /	viSva-tEjasO prAjQena pralaya-utpattyoH /
        praveśanirgamābhyāṃ prastheneta yavās tathauṃkārasamāptau punaḥ	praveSa-nirgamAByAm prasTeneta yavAH taTA-oMkAra-samAptO punar-
   prayoge ca praviśya nirgacchata ivākāroṃkārau makāre /	prayoge ca praviSya nirgacCate iva-AkAroMkArO makAre /
        apīter vā /	apIteH vA /
        apīty apy aya ekībhāvaḥ /	api-iti api ayaH ekIBAvaH /
        oṃkāra uccāraṇe hy antyākṣara ekībhūtāvivākāra oṃkārau /	oMkAraH uccAraNe hi antya-akzaraH ekIBUtO=-iva-AkAraH oMkArO /
        tathā viśvataijasau suṣuptakāle prājñe /	taTA viSva-tEjasO suzupta-kAle prAjQe /
        ato vā sāmānyād ekatvaṃ prājñam akārayoḥ /	atas vA sAmAnyAt ekatvam prAjQam akArayoH /
        vidvatphalam āha minoti ha vedaṃ sarvaṃ jagad yāthātmyaṃ jānātīty	vidvat-Palam Aha minoti ha vedam sarvam jagat yATAtmyam jAnAti-iti-
   arthaḥ /	arTaH /
        apītiś ca jagat kāraṇātmā bhavatīty arthaḥ /	api-itiH ca jagat kAraNa-AtmA Bavati-iti arTaH /
        atrāv atrāvāntaraphalavacanaṃ pradhānasādhanastutyartham //11//	atra-a atra-avAntara-Pala-vacanam praDAna-sADanastuti-arTam //11//
   START MandUpK 1.19	START Mandu-upK 1.19
   atraite ślokā bhavanti	atra-ete SlokAH Bavanti
   viśvasyātvavivakṣāyām ādisāmānyam utkṛṣṭam /	viSvasya-Atu-a-vivakzAyAm Adi-sAmAnyam utkRzwam /
   mātrāsaṃpratipattau syād āptisāmānyam eva ca // MandUpK_1.19 //	mAtrA-saMpratipattO syAt Apti-sAmAnyam eva ca // Mandu-upK_1.19 //
   MandUpKC_1.19	Mandu-upKC_1.19
   viśvasyātvamakāramātratvaṃ yadā vivakṣyate	viSvasya-Atva-m-akAra-mAtra-tvam yadA vivakzyate
   tadāditvasāmānyamuktanyāyenotkaṭamudbhṛtaṃ dṛśyata ity arthaḥ /	tad-Adi-tva-sAmAnya-m-ukta-nyAyena-utkawam-udBRtam dRSyate iti arTaH /
   atvavivakṣāyāmity asya vyākhyānaṃ mātrāsaṃpratipattāv iti /	atva-vivakzAyAm-iti asya vyAKyAnam mAtrA-saMpratipattO iti /
   viśvasyākāramātratvaṃ yadā saṃpratipadyata ity arthaḥ /	viSvasya-AkAra-mAtra-tvam yadA saMpratipadyate iti arTaH /
   āptisāmānyam eva cotkaṭam ity anuvartate ca śabdāt //19//	Apti-sAmAnyam eva ca-utkawam iti anuvartate ca SabdAt //19//
   START MandUpK 1.20	START Mandu-upK 1.20
   taijasasyotvavijñāna utkarṣo dṛśyate sphuṭam /	tEjasasya-utva-vijQAnaH utkarzaH dRSyate sPuwam /
   mātrāsaṃpratipattau syād ubhayatvaṃ tathā vidham // MandUpK_1.20 //	mAtrA-saMpratipattO syAt uBaya-tvam taTA viDam // Mandu-upK_1.20 //
   MandUpKC_1.20	Mandu-upKC_1.20
   taijasasyātvavijñānokāratvavivakṣāyāmutkarṣo dṛśyate sphuṭaṃ spaṣṭa ity	tEjasasya-Atva-vijQAna-ukAra-tva-vivakzAyAm-utkarzaH dRSyate sPuwam spazwaH iti-
   artha ubhayatvaṃ ca sphuṭam eveti /	arTaH uBaya-tvam ca sPuwam eva-iti /
   pūrvavat sarvam //20//	pUrvavat sarvam //20//
   START MandUpK 1.21	START Mandu-upK 1.21
   makārabhāve prājñasya mānasām anyam utkaṭam /	makAra-BAve prAjQasya mAnasAm anyam utkawam /
   mātrāsaṃpratipattau tu layasāmānyam eva ca // MandUpK_1.21 //	mAtrA-saMpratipattO tu laya-sAmAnyam eva ca // Mandu-upK_1.21 //
   MandUpKC_1.21	Mandu-upKC_1.21
   makāratve prājñasya mitilayāvutkṛṣṭe sāmānya ity arthaḥ //21//	makAra-tve prAjQasya mitilayO=-utkRzwe sAmAnyaH iti arTaH //21//
   START MandUpK 1.22	START Mandu-upK 1.22
   triṣu dhāmasu yat tulyaṃ sāmānyaṃ vetti niścitaḥ /	trizu DAmasu yat tulyam sAmAnyam vetti niScitaH /
   sa pūjyaḥ sarvabhūtānāṃ vandyaś caiva mahāmuniḥ // MandUpK_1.22 //	sa pUjyaH sarva-BUtAnAm vandyaH ca-eva mahA-muniH // Mandu-upK_1.22 //
   MandUpKC_1.22	Mandu-upKC_1.22
   yathoktasthānatraye yastulyam uktaṃ sāmānyaṃ vetyavam evaitad iti niścito	yaTA-ukta-sTAna-traye yaH-tulyam uktam sAmAnyam vA-ityavam eva-etat iti niScitaH-
   yaḥ sa pūjyo vandyaś ca brahmavilloke bhavati //22//	yaH sa pUjyaH vandyaH ca brahma-vid-loke Bavati //22//
   START MandUpK 1.23	START Mandu-upK 1.23
   yathoktaiḥ sāmānyair ātmapādānāṃ mātrābhiḥ sahaikatvaṃ kṛtvā yathoktam	yaTA-uktEH sAmAnyEH Atma-pAdAnAm mAtrABiH saha-ekatvam kRtvA yaTA-uktam
   oṃkāraṃ pratipadya yo dhyāyati tam	oMkAram pratipadya yaH DyAyati tam
   akāro nayate viśvam ukāraś cāpi taijasam /	akAraH nayate viSvam ukAraH ca-api tEjasam /
   makāraś ca punaḥ prājñaṃ nāmātre vidyate gatiḥ // MandUpK_1.23 //	makAraH ca punar prAjQam na-ama-atre vidyate gatiH // Mandu-upK_1.23 //
   MandUpKC_1.23	Mandu-upKC_1.23
   akāro nayate viśvaṃ prāpayati /	akAraH nayate viSvam prApayati /
   akārālambanam oṃkāraṃ vidvān vaiśvānaro bhavatīty arthaḥ /	akAra-Alambanam oMkAram vidvAn vESvAnaraH Bavati-iti arTaH /
   tathākāras taijasam /	taTA-AkAraH tEjasam /
   makāraś cāpi punaḥ prājñam /	makAraH ca-api punar prAjQam /
   ca śabdān nayata ity anuvartate /	ca SabdAt nayate iti anuvartate /
   kṣīṇe tu makāre bījabhāvakṣayādamātra oṃkāre gatir na vidyate kvacid ity	kzINe tu makAre bIja-BAva-kzayAt-amAtra oMkAre gatiH na vidyate kvacid iti-
   arthaḥ //23//	arTaH //23//
        START MandUp 12	START MandUp 12
        amātraś caturtho 'vyavahāryaḥ prapañcopaśamaḥ śivo 'dvaitaḥ |	amAtraH caturTaH avyavahAryaH prapaQca-upaSamaH SivaH advEtaH |
        evam oṃkāra ātmaiva |	evam oMkAraH AtmA-eva |
        saṃviśaty ātmanātmānaṃ ya evaṃ veda || MandUp_12 ||	saMviSati AtmanA-AtmAnam yaH evam veda || MandUp_12 ||
        MandUpC_12	Mandu-upC_12
        amātro mātrā yasya nāsti sa amātra oṃkāraś caturthas turīya ātmaiva	amAtraH mAtrA yasya na-asti sa amAtraH oMkAraH caturTaH turIyaH AtmA-eva
   kevalo 'bhidhānābhidheyarūpayor avāṅmanasayoḥ kṣīṇatvād avyavahāryaḥ /	kevalaH aBiDAna-aBiDeya-rUpayoH avAk-manasayoH kzINa-tvAt avyavahAryaH /
        prapañca upaśamaḥ śivo 'dvaitaḥ saṃvṛtta evaṃ yathokta vijñānavatā	prapaQca upaSamaH SivaH advEtaH saMvRttaH evam yaTA-ukta vijQAnavatA
   prayukta oṃkāras trimātras tripāda ātmaiva /	prayuktaH oMkAraH tri-mAtraH tri-pAdaH AtmA-eva /
        saṃviśaty ātmanā svenaiva /	saMviSati AtmanA svena-eva /
        svaṃ pāramārthikam ātmānaṃ ya evaṃ veda /	svam pAramArTikam AtmAnam yaH evam veda /
        paramārthadarśī brahmavit tṛtīyaṃ bījabhāvaṃ dagdhvātmānaṃ praviṣṭa	parama-arTa-darSI brahma-vid tRtIyam bIja-BAvam dagDvA-AtmAnam pravizwa
   iti na puno jāyate turīyasyābījatvāt /	iti na punas jAyate turIyasyA-bIja-tvAt /
        na hi rajjusarpayor viveke rajjvāṃ praviṣṭaḥ sarpo buddhisaṃskārāt	na hi rajju-sarpayoH viveke rajjvAm pravizwaH sarpaH budDi-saMskArAt-
   punaḥ pūrvavattad vivekinām utthāsyati /	punar pUrvavat-tat vivekinAm utTAsyati /
        mandamadhyamadhiyāṃ tu pratipannasādhakabhāvānāṃ sanmārgagāmināṃ	manda-maDyama-DiyAm tu pratipanna-sADaka-BAvAnAm sat-mArga-gAminAm
   saṃnyāsināṃ mātrāṇāṃ pādānāṃ ca kḷptasāmānyavidāṃ yathāvad upāsyamāna	saMnyAsinAm mAtrANAm pAdAnAm ca k?pta-sAmAnya-vidAm yaTAvat upAsyamAna
   oṃkāro brahmapratipattaya ālambanī bhavati tathā ca vakṣyati'āśramās	oMkAraH brahma-pratipattayaH AlambanI Bavati taTA ca vakzyati-aASramAs
   trividhāḥ'(mā.kā.3.16) ityādi //12//	triviDAH-a(mA.kA.3.16) ityAdi //12//
        (iti māṇḍūkyamūlamantrabhāṣyam)	(iti mANxUkya-mUlamantra-BAzyam)
   START MandUpK 1.24	START Mandu-upK 1.24
   pūrvavad atraite ślokā bhavanti	pUrvavat atra-ete SlokAH Bavanti
   oṃkāraṃ pādaśo vidyāt pādā mātrā na saṃśayaḥ /	oMkAram pAdaSas vidyAt pAdAH mAtrA na saMSayaH /
   oṃkāraṃ pādaśo jñātvā na kiñcid api cintayet // MandUpK_1.24 //	oMkAram pAdaSas jQAtvA na kiQcid api cintayet // Mandu-upK_1.24 //
   MandUpKC_1.24	Mandu-upKC_1.24
   yathoktaiḥ sāmānyaiḥ pādaiva mātrā mātrāś ca pādās tasmād oṃṅkāraṃ pādaśo	yaTA-uktEH sAmAnyEH pAda-eva mAtrAH mAtrAH ca pAdAH tasmAt oMFkAram pAdaSas-
   vidyād ityarthaḥ /	vidyAt iti-arTaH /
   evam oṃkāre jñāte dṛṣṭārtham adṛṣṭārthaṃ vā na kiñcit prayojanaṃ cintayet	evam oMkAre jQAte dRzwa-arTam adRzwa-arTam vA na kiQcid prayojanam cintayet-
   kṛtārthatvād ityarthaḥ //24//	kRtArTa-tvAt iti-arTaH //24//
   START MandUpK 1.25	START Mandu-upK 1.25
   yuñjīta praṇave cetaḥ praṇavo brahma nirbhayam /	yuQjIta praNave cetaH praNavaH brahma nirBayam /
   praṇave nityayuktasya na bhayaṃ vidyate kvacit // MandUpK_1.25 //	praNave nitya-yuktasya na Bayam vidyate kvacid // Mandu-upK_1.25 //
   MandUpKC_1.25	Mandu-upKC_1.25
   yuñjīta samādadhyādyathāvyākhyāte paramārtharūpe praṇave ceto manaḥ /	yuQjIta samAdaDyAt-yaTAvyAKyAte parama-arTa-rUpe praNave cetaH manaH /
   yasmāt praṇavo brahma nirbhayam /	yasmAt praNavaH brahma nirBayam /
   na hi tatra sadā yuktasya bhayaṃ vidyate kvacit 'vidvān na bibheti	na hi tatra sadA yuktasya Bayam vidyate kvacid avidvAn na biBeti
   kutaścana'(tai.u.2.9) iti śruteḥ //25//	kutaScana-a(tE.u.2.9) iti SruteH //25//
   START MandUpK 1.26	START Mandu-upK 1.26
   praṇavo hy aparaṃ brahma praṇavaś ca paraḥ smṛtaḥ /	praNavaH hi aparam brahma praNavaH ca paraH smRtaH /
   apūrvo 'nantaro 'bāhyo 'naparaḥ praṇavo 'vyayaḥ // MandUpK_1.26 //	apUrvaH anantaraH abAhyaH anaparaH praNavaH avyayaH // Mandu-upK_1.26 //
   MandUpKC_1.26	Mandu-upKC_1.26
   parāpare brahmāṇi praṇavaḥ /	para-apare brahmANi praNavaH /
   paramārthatā kṣīṇeṣu mātrāpādeṣu para evātmā brahmeti na pūrvaṃ kāraṇam	paramArTa-tA kzINezu mAtrA-pAdezu paraH eva-AtmA brahma-iti na pUrvam kAraNam
   asya vidyata ity apūrvaḥ /	asya vidyate iti apUrvaH /
   nāsyāntaraṃ bhinnajātīyaṃ kiñcid vidyata ity anantaraḥ /	na-asya-antaram Binna-jAtIyam kiQcid vidyate iti anantaraH /
   tathā bāhyam anyan na vidyata ity abāhyaḥ /	taTA bAhyam anyat na vidyate iti abAhyaH /
   aparaṃ kāryam asya na vidyata ity anaparaḥ /	aparam kAryam asya na vidyate iti anaparaH /
   sabāhyābhyāntaro hy ajaḥ saindhavaghanavat prajñānaghana ityarthaḥ //26//	sa-bAhya-aBya-antaraH hi ajaH sEnDava-Gana-vat prajQAna-GanaH iti-arTaH //26//
   START MandUpK 1.27	START Mandu-upK 1.27
   sarvasya praṇavo hy ādir madhyam antas tathaiva ca /	sarvasya praNavaH hi AdiH maDyam antar taTA-eva ca /
   evaṃ hi praṇavaṃ jñātvā vyaśnute tad anantaram // MandUpK_1.27 //	evam hi praNavam jQAtvA vyaSnute tat anantaram // Mandu-upK_1.27 //
   MandUpKC_1.27	Mandu-upKC_1.27
   ādimadhyāntotpattisthitipralayāḥ sarvasyaiva /	Adi-maDya-anta-utpatti-sTiti-pralayAH sarvasya-eva /
   māyāhastirajjusarpamṛgatṛṣṇikāsvapnādivad utpadyamānasya	mAyA-hasti-rajju-sarpa-mRga-tRzNikA-svapna-Adi-vat utpadyamAnasya
   viyadādiprapañcasya yathā māyāvyādayaḥ /	viyat-Adi-prapaQcasya yaTA mAyA-vyAdayaH /
   evaṃ hi praṇavamātmānaṃ māyāvyādisthānīyaṃ jñātvā tatkṣaṇādeva tad	evam hi praNavam-AtmAnam mAyA-vyAdi-sTAnIyam jQAtvA tad-kzaNAt-eva tat-
   ātmabhāvaṃ vyaśnuta ity arthaḥ //27//	Atma-BAvam vyaSnutaH iti arTaH //27//
   START MandUpK 1.28	START Mandu-upK 1.28
   praṇavaṃ hīśvaraṃ vidyāt sarvasya hṛdi saṃsthitam /	praNavam hi-ISvaram vidyAt sarvasya hRdi saMsTitam /
   sarvavyāpinam oṃkāraṃ matvā dhīro na śocati // MandUpK_1.28 //	sarva-vyApinam oMkAram matvA DIraH na Socati // Mandu-upK_1.28 //
   MandUpKC_1.28	Mandu-upKC_1.28
   sarvaprāṇijātasya smṛtipratyayāspade hṛdaye sthitam īśvaraṃ praṇavaṃ	sarva-prANi-jAtasya smRti-pratyaya-Aspade hRdaye sTitam ISvaram praNavam
   vidyāt sarvavyāpinaṃ vyomavad oṃkāram ātmānam asaṃsāriṇaṃ dhīro buddhimān	vidyAt sarva-vyApinam vyoma-vat oMkAram AtmAnam asaMsAriNam DIraH budDimAn
   matvā na śocati /	matvA na Socati /
   śokanimittān anupapatteḥ /	Soka-nimittAn anupapatteH /
   "tarati śokam ātmavit"(chā.u.7 / 1 / 3) ityādi śrutibhyaḥ //28//	"tarati Sokam Atma-vit"(-CA.u.7 / 1 / 3) ityAdi SrutiByaH //28//
   START MandUpK 1.29	START Mandu-upK 1.29
   amātro 'nantamātraś ca dvaitasyopaśamaḥ śivaḥ /	amAtraH ananta-mAtraH ca dvEtasya-upaSamaH SivaH /
   oṃkāro vidito yena sa munir netāro janaḥ // MandUpK_1.29 //	oMkAraH viditaH yena sa muniH netAraH janaH // Mandu-upK_1.29 //
   MandUpKC_1.29	Mandu-upKC_1.29
   amātras turīya oṃkāraḥ /	amAtraH turIyaH oMkAraH /
   mīyate 'nayeti mātrā paricchittiḥ sānantā yasya sa anantamātraḥ /	mIyate anayA-iti mAtrA paricCittiH sa-anantA yasya sa ananta-mAtraH /
   naitāvatvam asya paricchettuṃ śakyata ityarthaḥ /	na-etAva-tvam asya paricCettum Sakyate iti-arTaH /
   sarvadvaita upaśamatvād eva śivaḥ /	sarva-dvEtaH upaSama-tvAt eva SivaH /
   oṃkaro yathā vyākhyāto vidito yena sa paramārthatatvasya mananān muniḥ /	oMkaraH yaTA vyAKyAtaH viditaH yena sa paramArTa-ta-tvasya mananAt muniH /
   netaro janaḥ śāstravidapītyarthaḥ //29//	na-itaraH janaH SAstra-vid-api-iti-arTaH //29//
