   (Vaidya 258)	(VEdyaH 258)
   keciccaṃkrameṣu caṃkramanti / kecinmaṇiratnamayeṣudyāneṣu,	kecid-caMkramezu caMkramanti / kecid-maNi-ratna-mayezu-dyAna-izu,
   kecitpuṣkariṇīṣu gacchanti, kecitpadmarāgamayeṣu parvateṣu gacchanti /	kecid-puzkariNIzu gacCanti, kecid-padmarAga-mayezu parvatezu gacCanti /
   gatvā ca paryaṅkamābhujya ṛjukāyaṃ praṇidhāya abhimukhāṃ smṛtimupasthāpya	gatvA ca paryaFkam-ABujyaH Rju-kAyam praNiDAya aBimuKAm smRtim-upasTApya
   / īdṛśāste kulaputra bodhisattvāstasmin romavivare prativasanti / tataḥ	/ IdRSAH-te kula-putra boDisattvAH-tasmin roma-vivare prativasanti / tatas-
   kulaputra romavivarādavatīrya indrarājo nāma romavivaraḥ /	kula-putra roma-vivarAt-avatIryaH indrarAjaH nAma roma-vivaraH /
   tatrānekānyavaivartikabodhisattvakoṭiniyutaśatasahasrāṇi prativasanti /	tatra-aneka-ani-avEvartika-boDi-sattva-kowi-niyuta-Sata-sahasrANi prativasanti /
   tasminnindrarājaromavivare 'śītisahasrāṇi parvatānāmabhūvan	tasmin=-indra-rAja-roma-vivare aSIti-sahasrANi parvatAnAm-aBUvan
   divyasuvarṇaratnamayāni / tatteṣāṃ parvatānāṃ madhye padmāvabhāso nāma	divya-suvarNa-ratna-mayAni / tat-tezAm parvatAnAm maDye padma-avaBAsaH nAma
   cintāmaṇiratnam / yadā yadā te bodhisattvāścintayanti, tadā tadā	cintAmaNi-ratnam / yadA yadA te boDisattvAH-cintayanti, tadA tadA
   teṣāmabhiprāyo 'nusidhyati / athe te bodhisattvāsteṣu parvatarājeṣu	tezAm-aBiprAyaH anusiDyati / aTe te boDisattvAH-tezu parvata-rAjezu
   viharanti / na ca teṣāṃ sāṃsārikaṃ (Vaidya 302) duḥkhaṃ vidyate / na ca te	viharanti / na ca tezAm sAMsArikam (VEdyaH 302) duHKam vidyate / na ca te
   saṃsārikaiḥ kleśairlipyante / sarvakālaṃ nirvāṇacintā vyavasthitā / na ca	saMsArikEH kleSEH-lipyante / sarvakAlam nirvANa-cintA vyavasTitA / na ca
   teṣāmanyā cintā śarīre saṃvidyate / tataḥ kulaputra romavivarādavatīrya	tezAm-anyA cintA SarIre saMvidyate / tatas kula-putra roma-vivarAt-avatIrya
   mahoṣadhīrnāma romavivaraḥ / tatrānekāni	mahozaDIH-nAma roma-vivaraH / tatra-anekAni
   prathamacittotpādikabodhisattvakoṭiniyutaśatasahasrāṇi prativasanti /	praTama-citta-utpAdika-boDi-sattva-kowi-niyuta-Sata-sahasrANi prativasanti /
   tasmin kulaputra romavivare navanavatisahasrāṇi parvatānām / kecid	tasmin kula-putra roma-vivare navanavati-sahasrANi parvatAnAm / kecid-
   vajramayāṃ, kecidrūpyamayāḥ, kecitsuvarṇamayāṃ, kecidindranīlamayāḥ,	vajra-mayAM, kecid-rUpya-mayAH, kecid-suvarNa-mayAM, kecid-indranIla-mayAH,
   kecitpadmarāgamayāḥ, kecinmarakatamayāḥ, kecitsphaṭikamayāḥ,	kecid-padmarAga-mayAH, kecid-marakata-mayAH, kecid-sPawika-mayAH,
   kecidrajatamayāḥ, īdṛśāste parvatarājānaḥ / ekaikasmin parvate	kecid-rajata-mayAH, IdRSAH-te parvata-rAjAnaH / ekEkasmin parvate
   'śītiśṛṅgasahasrāṇi vividharatnakhacitāni paramaśobhanīyāni vividhacitrāṇi	aSIti-SRFga-sahasrANi viviDa-ratna-KacitAni parama-SoBanIyAni viviDa-citrANi
   ramaṇīyāni / teṣu śṛṅgeṣu gandharvāḥ prativasanti / satatakālaṃ	ramaNIyAni / tezu SRFgezu ganDarvAH prativasanti / satata-kAlam
   romavivarānnināditaṃ tūryaṃ dhārayanti / ye te prathamacittotpādikā	roma-vivarAt-ninAditam tUryam DArayanti / ye te praTama-citta-utpAdikA
   bodhisattvaste śūnyatānimittaṃ cintayanti / aho duḥkham, jarā duḥkham,	boDisattvaH-te SUnyatA-nimittam cintayanti / aho duHKam, jarA duHKam,
   maraṇaṃ duḥkham, iṣṭapriyasaṃprayogaviyogo duḥkham, avīcyupapannānāṃ	maraNam duHKam, izwa-priya-saMprayoga-viyogaH duHKam, avIci-upapannAnAm
   duḥkham, pretanagaropapannānāṃ sattvānāṃ duḥkham / idaṃ kāye	duHKam, preta-nagara-upapannAnAm sattvAnAm duHKam / idam kAye
   saṃvegamanuvicintya tadā te paryaṅkamābhujya ṛjukāyaṃ praṇidhāya	saMvegam-anuvicintya tadA te paryaFkam-ABujyaH Rju-kAyam praNiDAya
   pratimukhāṃ smṛtimupasthāpya teṣuparvatarājeṣu viharanti / tataḥ kulaputra	pratimuKAm smRtim-upasTApya tezu-parvata-rAjezu viharanti / tatas kula-putra
   romavivarādavatīrya cittarājo nama romavivaraḥ / tatrānekāni	roma-vivarAt-avatIrya citta-rAjaH nama roma-vivaraH / tatra-anekAni
   pratyekabuddhakoṭiniyutaśatasahasrāṇi prativasanti, ye	pratyekabudDa-kowi-niyuta-Sata-sahasrANi prativasanti, ye
   jvalanatapanavidyotanavarṣaṇaprātihāryāṇi kurvanti / tasmin romavivare	jvalana-tapana-vidyotana-varzaNa-prAtihAryANi kurvanti / tasmin roma-vivare
   śatasahasrāṇi parvatānām / te sarve parvatarājāḥ saptaratnamayāḥ / teṣu	Sata-sahasrANi parvatAnAm / te sarve parvata-rAjAH sapta-ratna-mayAH / tezu
   parvatarājeṣu vividhāni kalpavṛkṣāṇi sauvarṇadaṇḍāni	parvata-rAjezu viviDAni kalpavRkzANi sOvarNa-daNxAni
   rūpyapatrāṇyanekaratnakhacitāni vividhālaṃkārapralambitāni	rUpya-patrANi-aneka-ratna-KacitAni viviDa-alaMkAra-pralambitAni
   maulīkuṇḍalasragdāmapralambitāni keyūrahārārdhahārapralambitāni	mOlI-kuNxala-sraj-dAma-pralambitAni keyUra-hAra-arDa-hAra-pralambitAni
   kāśikavastrapralambitāni sauvarṇarūpyaghaṇṭāruṇarūṇāyamānāni / tādṛśaiḥ	kASika-vastra-pralambitAni sOvarNa-rUpya-GaNwA-aruNa-rUNAyamAnAni / tAdRSEH
   kalpavṛkṣaiḥ parvatarājeṣu pratyekabuddhā viharanti / anekāni	kalpavRkzEH parvata-rAjezu pratyekabudDAH viharanti / anekAni
   sūtrageyavyākaraṇagāthodānetivṛttakajātakavaipulyāṅgāt dharmopadeśaṃ	sUtra-geya-vyAkaraNa-gATA-udAna-iti-vRttaka-jAtaka-vEpulya-aFgAt Darma-upadeSam
   parasparamīdṛśaṃ sāṃkathyaṃ kurvanti / tadā sarvanīvaraṇaviṣkambhī tato	parasparam-IdRSam sAMkaTyam kurvanti / tadA sarva-nIvaraNa-vizkamBI tatas-
   romavivarādavatīrya sarvapaścimo 'yaṃ romavivaraḥ dhvajāgro nāma	roma-vivarAt-avatIrya sarva-paScimaH ayam roma-vivaraH Dvaja-agraH nAma
   romavivaraḥ / sa romavivaro 'śītiyojanasahasrāṇi / tasmin romavivare	roma-vivaraH / sa roma-vivaraH aSIti-yojana-sahasrANi / tasmin roma-vivare
   'śītiparvatasahasrāṇyabhūvan, vividharatnaparikhacitavicitrāṇi / teṣu	aSIti-parvata-sahasrANi-aBUvan, viviDa-ratna-pariKacita-vicitrANi / tezu
   parvatarājeṣu anekāḥ kalpavṛkṣāḥ, anekāścandanavṛkṣāḥ śatasahasrāḥ,	parvata-rAjezu anekAH kalpavRkzAH, anekAH-candana-vRkzAH Sata-sahasrAH,
   aguruvṛkṣāḥ śatasahasrāḥ / tasmin romavivare vajramayī bhūmiḥ / tasmin	aguru-vRkzAH Sata-sahasrAH / tasmin roma-vivare vajra-mayI BUmiH / tasmin
   romavivare navanavatikūṭāgāraśatasahasrāṇi divyasauvarṇamayāni	roma-vivare navanavati-kUwa-AgAra-Sata-sahasrANi divya-sOvarNa-mayAni
   muktāhārapaṭadāmakalāpapralambitāni ghaṇṭāmālāpralambitāni	mukta-AhAra-pawa-dAma-kalApa-pralambitAni GaNwA-mAlA-pralambitAni
   candrakāntiratnāvabhāsitāni / tatteṣu kūṭāgāreṣu tathāgatavigrahā niṣaṇṇāḥ	candra-kAnti-ratna-avaBAsitAni / tat-tezu kUwAgArezu taTAgata-vigrahAH nizaNNAH
   / te jāmbūdvīpakānāṃ manuṣyāṇāṃ ca dharmaṃ deśayanti / yaduta	/ te jAmbUdvIpakAnAm manuzyANAm ca Darmam deSayanti / yat-uta
   ṣaṭpāramitānirdeśaṃ nirdiśanti / dānapāramitānirdeśaṃ nirdiśanti /	zaz-pAramitA-nirdeSam nirdiSanti / dAna-pAramitA-nirdeSam nirdiSanti /
   śīlapāramitānirdeśaṃ nirdiśanti / kṣāntipāramitānirdeśaṃ nirdiśanti /	SIla-pAramitA-nirdeSam nirdiSanti / kzAnti-pAramitA-nirdeSam nirdiSanti /
   vīryapāramitānirdeśaṃ nirdiśanti / dhyānapāramitānirdeśaṃ nirdiśanti /	vIrya-pAramitA-nirdeSam nirdiSanti / DyAna-pAramitA-nirdeSam nirdiSanti /
   prajñāpāramitānirdeśaṃ nirdiśanti / evaṃ vividhāṃ dharmadeśanāṃ kṛtvā	prajQApAramitA-nirdeSam nirdiSanti / evam viviDAm Darma-deSanAm kRtvA
   jāmbudvīpakānāṃ manuṣyāṇāṃ kālena kālaṃ dharma deśayanti / evaṃ te	jAmbudvIpakAnAm manuzyANAm kAlena kAlam Darma deSayanti / evam te
   kulaputra avalokiteśvarasya bodhisattvasya mahāsattvasya romavivarāṇi	kula-putra avalokita-ISvarasya boDisattvasya mahAsattvasya roma-vivarANi
   yāvatpaśyanti / tasminneva jetavanavihāre (Vaidya 303)	yAvat-paSyanti / tasmin=-eva jetavana-vihAre (VEdyaH 303)
   devanāgayakṣagandharvāsuragarūḍakinnaramahoragamanuṣyāmanuṣyamaheśvaranārāyaṇapūrvaṃgamāni	deva-nAga-yakza-ganDarva-asura-garUxa-kinnara-mahA-uraga-manuzya-amanuzya-maheSvara-nArAyaNa-pUrvaMgamAni
   devaputrāṇi saṃnipatitāni / anekāni bodhisattvakoṭiniyutaśatasahasrāṇi	deva-putrANi saMnipatitAni / anekAni boDisattva-kowi-niyuta-Sata-sahasrANi
   saṃnipatitāni //	saMnipatitAni //
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - kiṃ bhagavan / yāni	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  kim Bagavan / yAni
   romavivarāṇi, saṃvidyante vāḥ? bhagavānāha - tataḥ kulaputra	roma-vivarANi, saMvidyante vAH? BagavAn-Aha  tatas kula-putra
   romavivarādatikramya avalokiteśvarasya dakṣiṇaṃ pādāṅguṣṭhaṃ yatra te	roma-vivarAt-atikramya avalokita-ISvarasya dakziNam pAdAFguzWam yatra te
   catvāro mahāsamudrāḥ paribhramanti, na ca jānantyavagāhayanti / yadā	catvAraH mahA-samudrAH pariBramanti, na ca jAnanti-avagAhayanti / yadA
   dakṣiṇapādāṅguṣṭhādudakaṃ niṣkrāmati, tadā vaḍavāmukhe patanti / tadā	dakziNa-pAda-aFguzWAt-udakam nizkrAmati, tadA vaxavAmuKe patanti / tadA
   bhasmarāśimanugacchanti / evameva kulaputra avalokiteśvarasya	Basma-rASim-anugacCanti / evam-eva kula-putra avalokita-ISvarasya
   bodhisattvasyādhiṣṭhānaṃ saṃvidyate / atha sarvanīvaraṇaviṣkambhī	boDisattvasya-aDizWAnam saMvidyate / aTa sarva-nIvaraNa-vizkamBI
   bhagavantametadavocat - tadapi bhagavan romavivaraṃ saṃvidyate?	Bagavantam-etat-avocat  tat-api Bagavan roma-vivaram saMvidyate?
   bhagavānāha - tadapi kulaputra na saṃvidyate //	BagavAn-Aha  tat-api kula-putra na saMvidyate //
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - nāgacchati	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  na-AgacCati
   bhagavannavalokiteśvaraḥ? bhagavānāha - āgacchati kulaputra	Bagavan=-avalokita-ISvaraH? BagavAn-Aha  AgacCati kula-putra
   avalokiteśvaraḥ / asminneva jetavanamahāvihāre mama darśanāya vandanāya	avalokita-ISvaraH / asmin=-eva jetavana-mahA-vihAre mama darSanAya vandanAya
   paryupāsanāya, maheśvarasya devaputrasya sahāyā lokadhātau	paryupAsana-aya, maheSvarasya deva-putrasya sahAyAH lokaDAtO
   vyākaraṇamuddeśāya ca //	vyAkaraNam-uddeSAya ca //
   athāvalokiteśvareṇa bodhisattvena mahāsattvena raśmaya utsṛṣṭā	aTa-avalokita-ISvareNa boDisattvena mahAsattvena raSmayaH utsRzwA
   nīlapītalohitāvadātamāñjiṣṭhasphaṭikarajatavarṇāḥ / te ca raśmayo	nIla-pIta-lohita-avadAta-mAQjizWa-sPawika-rajata-varNAH / te ca raSmayaH-
   jetavanamāgacchanti / āgatya bhagavantaṃ triḥ pradakṣiṇīkṛtya punareva	jetavanam-AgacCanti / Agatya Bagavantam tris pradakziNIkRtya punar-eva
   jetavanādvihārānniṣkramya avīciṃ mahānarakaṃ gacchanti / tatra gatvā	jetavanAt-vihArAt-nizkramya avIcim mahA-narakam gacCanti / tatra gatvA
   avīcimahānarakaṃ śītibhāvamupanayanti / atha sarvanīvaraṇaviṣkambhī	avIci-mahAnarakam SIti-BAvam-upanayanti / aTa sarva-nIvaraNa-vizkamBI
   bhagavantametadavocat - kuto bhagavan raśmaya āgacchanti kutra gacchanti?	Bagavantam-etat-avocat  kutas Bagavan raSmayaH AgacCanti kutra gacCanti?
   bhagavānāha - evaṃ kulaputra avalokiteśvareṇa nānāvidhā raśmaya utsṛṣṭāḥ /	BagavAn-Aha  evam kula-putra avalokita-ISvareNa nAnAviDAH raSmayaH utsRzwAH /
   te cāsmin jetavane vihāramāgacchanti / āgatya ca māṃ triḥ pradakṣiṇīkṛtya	te ca-asmin jetavane vihAram-AgacCanti / Agatya ca mAm tris pradakziNIkRtya
   avīciṃ mahānarakaṃ gacchanti / gatvā cāvīcimahānarakaṃ śītibhāvaṃ kurvanti	avIcim mahA-narakam gacCanti / gatvA ca-avIci-mahA-narakam SIti-BAvam kurvanti
   / tasmin jetavane vihāre śubhanimittāni prādurbhūtāni / divyāni	/ tasmin jetavane vihAre SuBa-nimittAni prAdurBUtAni / divyAni
   campakavṛkṣāṇi prādurbhūtāni / divyāḥ puṣkariṇyaḥ prādurbhūtāḥ / tatra	campaka-vRkzANi prAdurBUtAni / divyAH puzkariNyaH prAdurBUtAH / tatra
   jetavanavihāre divyasauvarṇanirbhāsā dṛśyante / īdṛśo jetavanavihāro	jetavana-vihAre divya-sOvarNa-nirBAsAH dRSyante / IdRSaH jetavana-vihAraH-
   dṛśyate //	dRSyate //
   athāvalokiteśvaraḥ sukhāvatīlokadhātorniṣkramya yena jetavanavihārastena	aTa-avalokita-ISvaraH suKAvatI-loka-DAtoH-nizkramya yena jetavana-vihAraH-tena
   saṃprasthitaḥ / anupūrveṇa jetavanavihāraṃ saṃprāptaḥ / atha tasmin	saMprasTitaH / anupUrveNa jetavana-vihAram saMprAptaH / aTa tasmin
   jetavanavihāre praviṣṭo bhagavataḥ pādau śirasābhivandya ekānte sthitaḥ /	jetavana-vihAre pravizwaH BagavataH pAdO SirasA-aBivandya ekAnte sTitaH /
   tadā kalaviṅkarutasvarābhinirghoṣeṇa bhagavānārocayati - āgatastvaṃ	tadA kalaviFka-ruta-svara-aBinirGozeNa BagavAn-Arocayati  AgataH-tvam
   kulaputra? kṛtaste sattvaparīpākaḥ? athāvalokiteśvaro bodhisattvo	kula-putra? kRtaH-te sattva-parIpAkaH? aTa-avalokita-ISvaraH boDisattvaH-
   mahāsattvo bhagavantametadavocat - yathājñapto bhagavatā / evaṃ ca mayā	mahAsattvaH Bagavantam-etat-avocat  yaTA-AjQaptaH BagavatA / evam ca mayA
   karmabhūmirniṣpāditā / atha bhagavān sādhukāramadāt - sādhu sādhu	karma-BUmiH-nizpAditA / aTa BagavAn sADukAram-adAt  sADu sADu
   kulaputra, yastvayā īdṛśā karmabhūmirniṣpāditā / athāvalokiteśvaro	kula-putra, yaH-tvayA IdRSA karma-BUmiH-nizpAditA / aTa-avalokita-ISvaraH-
   bhagavantaṃ padmānyupanāmayati - imāni te bhagavannamitābhena tathāgatena	Bagavantam padmAni-upanAmayati  imAni te Bagavan=-amita-ABena taTAgatena
   prahitāni / pṛcchatyalpābādhatāṃ ca alpātaṅkatāṃ ca laghūtthānatāṃ ca	prahitAni / pRcCati-alpa-AbADa-tAm ca alpa-AtaFka-tAm ca laGu-utTAna-tAm ca
   sukhasparśavihāratāṃ ca / tato bhagavatā gṛhītvā vāmapārśve sthāpitāni //	suKa-sparSa-vihAra-tAm ca / tatas BagavatA gRhItvA vAma-pArSve sTApitAni //
   atha maheśvaro devaputro yena bhagavāṃstenopasaṃkrāntaḥ, upasaṃkramya	aTa maheSvaraH deva-putraH yena BagavAn=-tena-upasaMkrAntaH, upasaMkramya
   bhagavataḥ pādau śirasābhivandya bhagavantametadavocat - labheyāhaṃ	BagavataH pAdO SirasA-aBivandya Bagavantam-etat-avocat  laBeya-aham
   bhagavan vyākaraṇanirdeśasya samuddeśam? bhagavānāha - (Vaidya 304) gaccha	Bagavan vyAkaraNa-nirdeSasya samuddeSam? BagavAn-Aha  (VEdyaH 304) gacCa
   kulaputra avalokiteśvaro bodhisattvo mahāsattvaste vyākaraṇaṃ dāsyati /	kula-putra avalokita-ISvaraH boDisattvaH mahAsattvaH-te vyAkaraNam dAsyati /
   atha maheśvaro devaputro 'valokiteśvarasya pādayornipatya stotraviśeṣaṃ	aTa maheSvaraH deva-putraH avalokiteSvarasya pAdayoH-nipatya stotra-viSezam
   kartumārabdhaḥ -	kartum-ArabDaH -
   namostvalokiteśvarāya maheśvarāya padmadharāya padmāsanāya padmapriyāya	namoH-tu-alokita-ISvarAya maheSvarAya padma-DarAya padmAsanAya padma-priyAya
   śubhapadmahastāya padmaśriye parivṛtāya jagadāsvādanakarāya	SuBa-padma-hastAya padma-Sriye parivRtAya jagat-AsvAdana-karAya
   pṛthivīvaralocanakarāya prahlādanakarāya //	pRTivI-vara-locana-karAya prahlAdana-karAya //
   evaṃ maheśvaro devaputro gatvā avalokiteśvarasya stotraviśeṣaṃ kṛtvā	evam maheSvaraH deva-putraH gatvA avalokita-ISvarasya stotra-viSezam kRtvA
   tūṣṇīṃbhāvena vyavasthitaḥ / atha avalokiteśvarastametadavocat - kiṃ	tUzNIMBAvena vyavasTitaH / aTa avalokita-ISvaraH-tam-etat-avocat  kim
   kāraṇaṃ tvaṃ kulaputra tūṣṇīṃbhāvena vyavasthitaḥ? atha maheśvaro	kAraNam tvam kula-putra tUzNIMBAvena vyavasTitaH? aTa maheSvaraH-
   devaputrastametadavocat - dadasva me vyākaraṇamanuttarāyāṃ samyaksaṃbodhau	deva-putraH-tam-etat-avocat  dadasva me vyAkaraNam-anuttarAyAm samyaksaMboDO
   / avalokiteśvarastametadavocat - bhaviṣyasi tvaṃ kulaputra vivṛtāyāṃ	/ avalokita-ISvaraH-tam-etat-avocat  Bavizyasi tvam kula-putra vivRtAyAm
   lokadhātau bhasmeśvaro nāma tathāgato 'rhan samyaksaṃbuddho	lokaDAtO BasmeSvaraH nAma taTAgataH arhan samyaksaMbudDaH-
   vidyācaraṇasaṃpannaḥ sugato lokavidanuttaraḥ puruṣadamyasārathiḥ śāstā	vidyA-caraNa-saMpannaH sugataH loka-vid-anuttaraH puruza-damya-sAraTiH SAstA
   devānāṃ ca manuṣyāṇāṃ ca buddho bhagavān / atha sā	devAnAm ca manuzyANAm ca budDaH BagavAn / aTa sA
   umādevyupasaṃkramyāvalokiteśvarasya pādau śirasā vanditvā	umA-devI-upasaMkramya-avalokita-ISvarasya pAdO SirasA vanditvA
   avalokiteśvarasya stotrābhidhānaṃ kartumārabdhāḥ -	avalokita-ISvarasya stotra-aBiDAnam kartum-ArabDAH -
   namo 'stvalokiteśvarāya meheśvarāya prāṇaṃdadāya pṛthivīvaralocanakarāya	namaH astu-alokita-ISvarAya meheSvarAya prANaMdadAya pRTivI-vara-locana-karAya
   śubhapadmaśriye parivṛtāya nirvāṇabhūmisaṃprasthitāya sucetanakarāya	SuBa-padma-Sriye parivRtAya nirvANa-BUmi-saMprasTitAya su-cetana-karAya
   dharmadharāya //	Darma-DarAya //
   evaṃ sā umādevī stotrābhidhānaṃ kṛtvā avalokiteśvarasya pratyāhāraṃ	evam sA umA-devI stotra-aBiDAnam kRtvA avalokita-ISvarasya pratyAhAram
   kartumārabdhā -	kartum-ArabDAH -
   parimocaya me strībhāvājjugupsanīyāt / kalimalaparipūrṇagarbhāvāsaduḥkhāt	parimocaya me strI-BAvAt-jugupsanIyAt / kali-mala-paripUrNa-garBa-AvAsa-duHKAt
   satataparigrahasaṃgṛhītāt parimokṣaya mām /	satata-parigraha-saMgRhItAt parimokzaya mAm /
   athāvalokiteśvarastāmetadavocat - bhaviṣyasi tvaṃ bhagini umeśvaro nāma	aTa-avalokita-ISvaraH-tAm-etat-avocat  Bavizyasi tvam Bagini umeSvaraH nAma
   tathāgato 'rhan samyaksaṃbuddho vidyācaraṇasaṃpannaḥ sugato	taTAgataH arhan samyaksaMbudDaH vidyA-caraNa-saMpannaH sugataH-
   lokavidanuttaraḥ puruṣadamyasārathiḥ śāstā devānāṃ ca manuṣyāṇāṃ ca buddho	loka-vid-anuttaraH puruza-damya-sAraTiH SAstA devAnAm ca manuzyANAm ca budDaH-
   bhagavān / himavataḥ parvatarājasya dakṣiṇe pārśve tava	BagavAn / himavataH parvata-rAjasya dakziNe pArSve tava
   lokadhāturbhaviṣyati / atha sā umādevī vyākaraṇamanuprāptā //	lokaDAtuH-Bavizyati / aTa sA umA-devI vyAkaraNam-anuprAptA //
   bhagavānāha - paśya sarvanīvaraṇaviṣkambhin / vyākṛtā umādevī	BagavAn-Aha  paSya sarva-nIvaraNa-vizkamBin / vyAkRtA umA-devI
   avalokiteśveraṇa bodhisattvena mahāsattvena sarve te 'nuttarāyāṃ	avalokita-ISveraNa boDisattvena mahAsattvena sarve te anuttarAyAm
   samyaksaṃbodhau //	samyaksaMboDO //
   ayaṃ kulaputra maheśvaranirvyūho nāma khyāta iti //	ayam kula-putra maheSvaranirvyUhaH nAma KyAtaH iti //
   START Kvyu 2,8:	START Kvyu 2,8:
   aṣṭamaṃ prakaraṇam /	azwamam prakaraNam /
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - āgato	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  AgataH-
   bhagavannavalokiteśvaraḥ / yathāndhabhūtena cakṣuranuprāptam, evaṃ	Bagavan=-avalokita-ISvaraH / yaTA-anDa-BUtena cakzuH-anuprAptam, evam
   bhagavannavalokiteśvaro 'nuprāptaḥ / adya me saphalaṃ janma / adya me āśā	Bagavat-=-avalokita-ISvaraH anuprAptaH / adya me saPalam janma / adya me ASA
   paripūrṇā / adya me pariśodhito bodhimārgaḥ / sa	paripUrNAH / adya me pariSoDitaH boDi-mArgaH / sa
   cetanasadharmakāyanirvāṇopadarśakam //	cetanasaDarma-kAya-nirvANa-upadarSakam //
   atha sarvanīvaraṇaviṣkambhī punareva bhagavantametadavocat - adyāsmākaṃ	aTa sarva-nIvaraNa-vizkamBI punar-eva Bagavantam-etat-avocat  adya-asmAkam
   bhagavan deśaya tvamavalokiteśvarasya guṇaviśeṣam //	Bagavan deSaya tvam-avalokita-ISvarasya guNa-viSezam //
   bhagavānāha - tadyathāpi nāma sarvanīvaraṇaviṣkambhin	BagavAn-Aha  tat-yaTA-api nAma sarva-nIvaraNa-vizkamBin
   cakravālamahācakravālau parvatarājānau / mucilindamahāmucilindau	cakravAla-mahA-cakravAlO parvata-rAjAnO / mucilinda-mahA-mucilindO
   parvatarājānau / kālamahākālau parvatarājānau / saṃsṛṣṭamahāsaṃsṛṣṭau	parvata-rAjAnO / kAla-mahAkAlO parvata-rAjAnO / saMsRzwa-mahA-saMsRzwO
   parvatarājānau / pralambodaraḥ parvatarājā / anādarśakaḥ parvatarājā /	parvata-rAjAnO / pralamba-udaraH parvata-rAjA / anAdarSakaH parvata-rAjA /
   (Vaidya 305) kṛtsrāgataḥ parvatarājā / jālinīmukhaḥ parvatarājā /	(VEdyaH 305) kRtsrA-gataH parvata-rAjA / jAlinI-muKaH parvata-rAjA /
   śataśṛṅgaḥ parvatarājā / bhavanaśca parvatarājā / mahāmaṇiratnaḥ	SataSRFgaH parvata-rAjA / BavanaH-ca parvata-rAjA / mahA-maNi-ratnaH
   parvatarājā / sudarśanaśca parvatarājā / akāladarśanaśca parvatarājā /	parvata-rAjA / sudarSanaH-ca parvata-rAjA / akAla-darSanaH-ca parvata-rAjA /
   eteṣu parvatarājeṣvekaikaṃ lokadhātuṣu śakyate mayā parvatarājānāṃ palāni	etezu parvata-rAjezu-ekEkam lokaDAtuzu Sakyate mayA parvata-rAjAnAm palAni
   vā palaśatāni vā palasahasrāṇi vā palakoṭīniyutaśatasahasrāṇi vā	vA pala-SatAni vA pala-sahasrANi vA pala-kowI-niyuta-Sata-sahasrANi vA
   saṃkhyāmapi kalāmapi gaṇanāmapi śakyate mayā kulaputra gaṇayitum / na tu	saMKyAm-api kalAm-api gaNanAm-api Sakyate mayA kula-putra gaNayitum / na tu
   kulaputra avalokiteśvarasya śakyate puṇyasaṃbhāraṃ gaṇayitum / tadyathāpi	kula-putra avalokita-ISvarasya Sakyate puNya-saMBAram gaNayitum / tat-yaTA-api
   nāma kulaputra śakyate mayā paramāṇurajasāṃ pramāṇamudgṛhītum, na tu	nAma kula-putra Sakyate mayA paramANu-rajasAm pramANam-udgRhItum, na tu
   kulaputra avalokiteśvarasya śakyate puṇyasaṃbhāraṃ gaṇayitum / tadyathāpi	kula-putra avalokita-ISvarasya Sakyate puNya-saMBAram gaNayitum / tat-yaTA-api
   nāma kulaputra śakyate mayā mahāsamudrasyaikaikaṃ binduṃ gaṇayitum, na tu	nAma kula-putra Sakyate mayA mahA-samudrasya-ekEkam bindum gaNayitum, na tu
   kulaputra avalokiteśvarasya śakyate mayā puṇyasaṃbhāraṃ gaṇayitum /	kula-putra avalokita-ISvarasya Sakyate mayA puNya-saMBAram gaNayitum /
   tadyathāpi nāma kulaputra śakyate mayā śīrṣavanasyaikaikāni patrāṇi	tat-yaTA-api nAma kula-putra Sakyate mayA SIrza-vanasya-ekEkAni patrANi
   gaṇayitum, na tu kulaputra avalokiteśvarasya śakyate puṇyasaṃbhāraṃ	gaNayitum, na tu kula-putra avalokita-ISvarasya Sakyate puNya-saMBAram
   gaṇayitum //	gaNayitum //
   tadyathāpi nāma kulaputra sumeruḥ parvatarājo bhūryarāśirbhavet /	tat-yaTA-api nAma kula-putra sumeruH parvata-rAjaH BUri-arASiH-Bavet /
   mahāsamudraḥ bheraṇḍumaṇḍalaṃ bhavet / caturdvīpanivāsinaḥ	mahA-samudraH BeraNxu-maNxalam Bavet / catur-dvIpa-nivAsinaH
   strīpuruṣadārakadārikādayaḥ sarve te lekhakā bhaveyuḥ / sa ca	strI-puruza-dAraka-dArikA-AdayaH sarve te leKakAH BaveyuH / sa ca
   sumeruparvatarājo 'nanto likhito bhavet / śakyate mayaikaikākṣaraṃ	sumeru-parvata-rAjaH anantaH liKitaH Bavet / Sakyate mayA-eka-eka-akzaram
   gaṇayitum / na tvavalokiteśvarasya śakyate puṇyasaṃbhāraṃ gaṇayitum /	gaNayitum / na tu-avalokiteSvarasya Sakyate puNya-saMBAram gaNayitum /
   tadyathāpi nāma sarvanīvaraṇaviṣkambhin dvādaśa	tat-yaTA-api nAma sarva-nIvaraNa-vizkamBin dvAdaSa
