   PADA MARKERS	PADAH MARKERS
   mamāstrabāṇasampūrṇam $ ākāśaṃ paśya lakṣmaṇa &	mama astra bANa sampUrNam $ AkASam paSya lakzmaNa &
   niḥsampātaṃ kariṣyāmi % hy adya trailokyacāriṇām // Ram_3,60.41 //	niHsampAtam karizyAmi % hi adya trElokya cAriNAm // Ram_3,60.41 //
   saṃniruddhagrahagaṇam $ āvāritaniśākaram &	saMnirudDa graha gaNam $ AvArita niSAkaram &
   vipranaṣṭānalamarud  % bhāskaradyutisaṃvṛtam // Ram_3,60.42 //	vipranazwa anala marud % BAskara dyuti saMvRtam // Ram_3,60.42 //
   vinirmathitaśailāgraṃ $ śuṣyamāṇajalāśayam &	vinirmaTita SEla agram $ SuzyamANa jalASayam &
   dhvastadrumalatāgulmaṃ % vipraṇāśitasāgaram // Ram_3,60.43 //	Dvasta druma latA gulmam % vipraNASita sAgaram // Ram_3,60.43 //
   na tāṃ kuśalinīṃ sītāṃ $ pradāsyanti mameśvarāḥ &	na tAm kuSalinIm sItAm $ pradAsyanti mama ISvarAH &
   asmin muhūrte saumitre % mama drakṣyanti vikramam // Ram_3,60.44 //	asmin muhUrte sOmitre % mama drakzyanti vikramam // Ram_3,60.44 //
   nākāśam utpatiṣyanti $ sarvabhūtāni lakṣmaṇa &	na AkASam utpatizyanti $ sarva BUtAni lakzmaNa &
   mama cāpaguṇān muktair % bāṇajālair nirantaram // Ram_3,60.45 //	mama cApa guNAn muktEH % bANa jAlEH nirantaram // Ram_3,60.45 //
   arditaṃ mama nārācair $ dhvastabhrāntamṛgadvijam &	arditam mama nArAcEH $ Dvasta BrAnta mRga dvijam &
   samākulam amaryādaṃ % jagat paśyādya lakṣmaṇa // Ram_3,60.46 //	samAkulam amaryAdam % jagat paSya adya lakzmaNa // Ram_3,60.46 //
   ākarṇapūrṇair iṣubhir $ jīvalokaṃ durāvaraiḥ &	AkarNapUrNEH izuBiH $ jIva lokam durAvarEH &
   kariṣye maithilīhetor % apiśācam arākṣasam // Ram_3,60.47 //	karizye mETilI hetoH % apiSAcam arAkzasam // Ram_3,60.47 //
   mama roṣaprayuktānāṃ $ sāyakānāṃ balaṃ surāḥ &	mama roza prayuktAnAm $ sAyakAnAm balam surAH &
   drakṣyanty adya vimuktānām % amarṣād dūragāminām // Ram_3,60.48 //	drakzyanti adya vimuktAnAm % amarzAt dUra gAminAm // Ram_3,60.48 //
   naiva devā na daiteyā $ na piśācā na rākṣasāḥ &	na eva devAH na dEteyAH $ na piSAcAH na rAkzasAH &
   bhaviṣyanti mama krodhāt % trailokye vipraṇāśite // Ram_3,60.49 //	Bavizyanti mama kroDAt % trElokye vipraNASite // Ram_3,60.49 //
   devadānavayakṣāṇāṃ $ lokā ye rakṣasām api &	deva dAnava yakzANAm $ lokAH ye rakzasAm api &
   bahudhā nipatiṣyanti % bāṇaughaiḥ śakulīkṛtāḥ \	bahuDA nipatizyanti % bANa oGEH SakulIkRtAH \
   nirmaryādān imāṃl lokān # kariṣyāmy adya sāyakaiḥ // Ram_3,60.50 //	nirmaryAdAn imAn lokAn # karizyAmi adya sAyakEH // Ram_3,60.50 //
   yathā jarā yathā mṛtyur $ yathā kālo yathā vidhiḥ &	yaTA jarA yaTA mRtyuH $ yaTA kAlaH yaTA viDiH &
   nityaṃ na pratihanyante % sarvabhūteṣu lakṣmaṇa \	nityam na pratihanyante % sarva BUtezu lakzmaNa \
   tathāhaṃ krodhasaṃyukto # na nivāryo 'smy asaṃśayam // Ram_3,60.51 //	taTA aham kroDa saMyuktaH # na nivAryaH asmi asaMSayam // Ram_3,60.51 //
   pureva me cārudatīm aninditāṃ $ diśanti sītāṃ yadi nādya maithilīm &	purA iva me cArudatIm aninditAm $ diSanti sItAm yadi na adya mETilIm &
   sadevagandharvamanuṣyapannagaṃ % jagat saśailaṃ parivartayāmy aham //	sa deva ganDarva manuzya pannagam % jagat sa SElam parivartayAmi aham //
   Ram_3,60.52 //	Ram_3,60.52 //
   tapyamānaṃ tathā rāmaṃ $ sītāharaṇakarśitam &	tapyamAnam taTA rAmam $ sItA AharaNa karSitam &
   lokānām abhave yuktaṃ % saṃvartakam ivānalam // Ram_3,61.1 //	lokAnAm aBave yuktam % saMvartakam iva analam // Ram_3,61.1 //
   vīkṣamāṇaṃ dhanuḥ sajyaṃ $ niḥśvasantaṃ muhur muhuḥ &	vIkzamANam DanuH sajyam $ niHSvasantam muhur muhur &
   hantukāmaṃ paśuṃ rudraṃ % kruddhaṃ dakṣakratau yathā // Ram_3,61.2 //	hantu kAmam paSum rudram % krudDam dakza kratO yaTA // Ram_3,61.2 //
   adṛṣṭapūrvaṃ saṃkruddhaṃ $ dṛṣṭvā rāmaṃ sa lakṣmaṇaḥ &	adRzwa pUrvam saMkrudDam $ dRzwvA rAmam sa lakzmaNaH &
   abravīt prāñjalir vākyaṃ % mukhena pariśuṣyatā // Ram_3,61.3 //	abravIt prAQjaliH vAkyam % muKena pariSuzyatA // Ram_3,61.3 //
   purā bhūtvā mṛdur dāntaḥ $ sarvabhūtahite rataḥ &	purA BUtvA mRduH dAntaH $ sarva BUta hite rataH &
   na krodhavaśam āpannaḥ % prakṛtiṃ hātum arhasi // Ram_3,61.4 //	na kroDa vaSam ApannaH % prakRtim hAtum arhasi // Ram_3,61.4 //
   candre lakṣmīḥ prabhā sūrye $ gatir vāyau bhuvi kṣamā &	candre lakzmIH praBA sUrye $ gatiH vAyO Buvi kzamA &
   etac ca niyataṃ sarvaṃ % tvayi cānuttamaṃ yaśaḥ // Ram_3,61.5 //	etat ca niyatam sarvam % tvayi ca anuttamam yaSaH // Ram_3,61.5 //
   na tu jānāmi kasyāyaṃ $ bhagnaḥ sāṃgrāmiko rathaḥ &	na tu jAnAmi kasya ayam $ BagnaH sAMgrAmikaH raTaH &
   kena vā kasya vā hetoḥ % sāyudhaḥ saparicchadaḥ // Ram_3,61.6 //	kena vA kasya vA hetoH % sa AyuDaH sa paricCadaH // Ram_3,61.6 //
   khuranemikṣataś cāyaṃ $ sikto rudhirabindubhiḥ &	Kura nemi kzataH ca ayam $ siktaH ruDira binduBiH &
   deśo nivṛttasaṃgrāmaḥ % sughoraḥ pārthivātmaja // Ram_3,61.7 //	deSaH nivRtta saMgrAmaH % su GoraH pArTiva AtmajaH // Ram_3,61.7 //
   ekasya tu vimardo 'yaṃ $ na dvayor vadatāṃ vara &	ekasya tu vimardaH ayam $ na dvayoH vadatAm varaH &
   na hi vṛttaṃ hi paśyāmi % balasya mahataḥ padam // Ram_3,61.8 //	na hi vRttam hi paSyAmi % balasya mahataH padam // Ram_3,61.8 //
   naikasya tu kṛte lokān $ vināśayitum arhasi &	na ekasya tu kRte lokAn $ vinASayitum arhasi &
   yuktadaṇḍā hi mṛdavaḥ % praśāntā vasudhādhipāḥ // Ram_3,61.9 //	yukta daNxAH hi mRdavaH % praSAntAH vasuDADipAH // Ram_3,61.9 //
   sadā tvaṃ sarvabhūtānāṃ $ śaraṇyaḥ paramā gatiḥ &	sadA tvam sarva BUtAnAm $ SaraNyaH paramA gatiH &
   ko nu dārapraṇāśaṃ te % sādhu manyeta rāghava // Ram_3,61.10 //	kaH nu dAra praNASam te % sADu manyeta rAGava // Ram_3,61.10 //
   saritaḥ sāgarāḥ śailā $ devagandharvadānavāḥ &	saritaH sAgarAH SElAH $ deva ganDarva dAnavAH &
   nālaṃ te vipriyaṃ kartuṃ % dīkṣitasyeva sādhavaḥ // Ram_3,61.11 //	na alam te vipriyam kartum % dIkzitasya iva sADavaH // Ram_3,61.11 //
   yena rājan hṛtā sītā $ tam anveṣitum arhasi &	yena rAjan hRtA sItA $ tam anvezitum arhasi &
   maddvitīyo dhanuṣpāṇiḥ % sahāyaiḥ paramarṣibhiḥ // Ram_3,61.12 //	mad dvitIyaH DanuzpANiH % sahAyEH parama RziBiH // Ram_3,61.12 //
   samudraṃ ca viceṣyāmaḥ $ parvatāṃś ca vanāni ca &	samudram ca vicezyAmaH $ parvatAn ca vanAni ca &
   guhāś ca vividhā ghorā % nalinīḥ pārvatīś ca ha // Ram_3,61.13 //	guhAH ca viviDAH GorAH % nalinIH pArvatIH ca ha // Ram_3,61.13 //
   devagandharvalokāṃś ca $ viceṣyāmaḥ samāhitāḥ &	deva ganDarva lokAn ca $ vicezyAmaH samAhitAH &
   yāvan nādhigamiṣyāmas % tava bhāryāpahāriṇam // Ram_3,61.14 //	yAvat na aDigamizyAmaH % tava BAryA apahAriNam // Ram_3,61.14 //
   na cet sāmnā pradāsyanti $ patnīṃ te tridaśeśvarāḥ &	na ced sAmnA pradAsyanti $ patnIm te tridaSa ISvarAH &
   kosalendra tataḥ paścāt % prāptakālaṃ kariṣyasi // Ram_3,61.15 //	kosala indra tatas paScAt % prApta kAlam karizyasi // Ram_3,61.15 //
   śīlena sāmnā vinayena sītāṃ $ nayena na prāpsyasi cen narendra &	SIlena sAmnA vinayena sItAm $ nayena na prApsyasi ced narendra &
   tataḥ samutsādaya hemapuṅkhair % mahendravajrapratimaiḥ śaraughaiḥ //	tatas samutsAdaya hema puFKEH % mahA indra vajra pratimEH Sara oGEH //
   Ram_3,61.16 //	Ram_3,61.16 //
   taṃ tathā śokasaṃtaptaṃ $ vilapantam anāthavat &	tam taTA Soka saMtaptam $ vilapantam anATa vat &
   mohena mahatāviṣṭaṃ % paridyūnam acetanam // Ram_3,62.1 //	mohena mahatA Avizwam % paridyUnam acetanam // Ram_3,62.1 //
   tataḥ saumitrir āśvāsya $ muhūrtād iva lakṣmaṇaḥ &	tatas sOmitriH ASvAsya $ muhUrtAt iva lakzmaNaH &
   rāmaṃ saṃbodhayāmāsa % caraṇau cābhipīḍayan // Ram_3,62.2 //	rAmam saMboDayAmAsa % caraNO ca aBipIxayan // Ram_3,62.2 //
   mahatā tapasā rāma $ mahatā cāpi karmaṇā &	mahatA tapasA rAma $ mahatA ca api karmaNA &
   rājñā daśarathenāsīl % labdho 'mṛtam ivāmaraiḥ // Ram_3,62.3 //	rAjQA daSaraTena AsIt % labDaH amRtam iva amarEH // Ram_3,62.3 //
   tava caiva guṇair baddhas $ tvadviyogān mahīpatiḥ &	tava ca eva guNEH badDaH $ tvad viyogAt mahIpatiH &
   rājā devatvam āpanno % bharatasya yathā śrutam // Ram_3,62.4 //	rAjA deva tvam ApannaH % Baratasya yaTA Srutam // Ram_3,62.4 //
   yadi duḥkham idaṃ prāptaṃ $ kākutstha na sahiṣyase &	yadi duHKam idam prAptam $ kAkutsTa na sahizyase &
   prākṛtaś cālpasattvaś ca % itaraḥ kaḥ sahiṣyati // Ram_3,62.5 //	prAkRtaH ca alpa sattvaH ca % itaraH kaH sahizyati // Ram_3,62.5 //
   duḥkhito hi bhavāṃl lokāṃs $ tejasā yadi dhakṣyate &	duHKitaH hi BavAn lokAn $ tejasA yadi Dakzyate &
   ārtāḥ prajā naravyāghra % kva nu yāsyanti nirvṛtim // Ram_3,62.6 //	ArtAH prajAH nara vyAGra % kva nu yAsyanti nirvRtim // Ram_3,62.6 //
   lokasvabhāva evaiṣa $ yayātir nahuṣātmajaḥ &	loka svaBAvaH eva eza $ yayAtiH nahuzAtmajaH &
   gataḥ śakreṇa sālokyam % anayas taṃ samaspṛśat // Ram_3,62.7 //	gataH SakreNa sAlokyam % anayaH tam samaspRSat // Ram_3,62.7 //
   maharṣayo vasiṣṭhas tu $ yaḥ pitur naḥ purohitaḥ &	mahA RzayaH vasizWaH tu $ yaH pituH naH purohitaH &
   ahnā putraśataṃ jajñe % tathaivāsya punar hatam // Ram_3,62.8 //	ahnA putra Satam jajQe % taTA eva asya punar hatam // Ram_3,62.8 //
   yā ceyaṃ jagato mātā $ devī lokanamaskṛtā &	yA ca iyam jagataH mAtA $ devI loka namaskRtA &
   asyāś ca calanaṃ bhūmer % dṛśyate satyasaṃśrava // Ram_3,62.9 //	asyAH ca calanam BUmeH % dRSyate satya saMSravaH // Ram_3,62.9 //
   yau cemau jagatāṃ netre $ yatra sarvaṃ pratiṣṭhitam &	yO ca imO jagatAm netre $ yatra sarvam pratizWitam &
   ādityacandrau grahaṇam % abhyupetau mahābalau // Ram_3,62.10 //	Aditya candrO grahaNam % aByupetO mahA balO // Ram_3,62.10 //
   sumahānty api bhūtāni $ devāś ca puruṣarṣabha &	su mahAnti api BUtAni $ devAH ca puruza RzaBaH &
   na daivasya pramuñcanti % sarvabhūtāni dehinaḥ // Ram_3,62.11 //	na dEvasya pramuQcanti % sarva BUtAni dehinaH // Ram_3,62.11 //
   śakrādiṣv api deveṣu $ vartamānau nayānayau &	Sakra Adizu api devezu $ vartamAnO naya AnayO &
   śrūyete naraśārdūla % na tvaṃ vyathitum arhasi // Ram_3,62.12 //	SrUyete nara SArdUla % na tvam vyaTitum arhasi // Ram_3,62.12 //
   naṣṭāyām api vaidehyāṃ $ hṛtāyām api cānagha &	nazwAyAm api vEdehyAm $ hRtAyAm api ca anaGa &
   śocituṃ nārhase vīra % yathānyaḥ prākṛtas tathā // Ram_3,62.13 //	Socitum na arhase vIra % yaTA anyaH prAkRtaH taTA // Ram_3,62.13 //
   tvadvidhā hi na śocanti $ satataṃ satyadarśinaḥ &	tvadviDAH hi na Socanti $ satatam satya darSinaH &
   sumahatsv api kṛcchreṣu % rāmānirviṇṇadarśanāḥ // Ram_3,62.14 //	su mahatsu api kRcCrezu % rAmA nirviNNa darSanAH // Ram_3,62.14 //
   tattvato hi naraśreṣṭha $ buddhyā samanucintaya &	tattvataH hi nara SrezWa $ budDyA samanucintaya &
   buddhyā yuktā mahāprājñā % vijānanti śubhāśubhe // Ram_3,62.15 //	budDyA yuktAH mahA prAjQAH % vijAnanti SuBa aSuBe // Ram_3,62.15 //
   adṛṣṭaguṇadoṣāṇām $ adhṛtānāṃ ca karmaṇām &	adRzwa guNa dozANAm $ aDRtAnAm ca karmaNAm &
   nāntareṇa kriyāṃ teṣāṃ % phalam iṣṭaṃ pravartate // Ram_3,62.16 //	na antareNa kriyAm tezAm % Palam izwam pravartate // Ram_3,62.16 //
   mām eva hi purā vīra $ tvam eva bahuśo 'nvaśāḥ &	mAm eva hi purA vIra $ tvam eva bahuSas anvaSAH &
   anuśiṣyāddhi ko nu tvām % api sākṣād bṛhaspatiḥ // Ram_3,62.17 //	anuSizyAt hi kaH nu tvAm % api sAkzAt bRhaspatiH // Ram_3,62.17 //
   buddhiś ca te mahāprājña $ devair api duranvayā &	budDiH ca te mahA prAjQa $ devEH api duranvayA &
   śokenābhiprasuptaṃ te % jñānaṃ saṃbodhayāmy aham // Ram_3,62.18 //	Sokena aBiprasuptam te % jQAnam saMboDayAmi aham // Ram_3,62.18 //
   divyaṃ ca mānuṣaṃ caivam $ ātmanaś ca parākramam &	divyam ca mAnuzam ca evam $ AtmanaH ca parAkramam &
   ikṣvākuvṛṣabhāvekṣya % yatasva dviṣatāṃ vadhe // Ram_3,62.19 //	ikzvAku vRzaBa avekzya % yatasva dvizatAm vaDe // Ram_3,62.19 //
   kiṃ te sarvavināśena $ kṛtena puruṣarṣabha &	kim te sarva vinASena $ kRtena puruza RzaBaH &
   tam eva tu ripuṃ pāpaṃ % vijñāyoddhartum arhasi // Ram_3,62.20 //	tam eva tu ripum pApam % vijQAya udDartum arhasi // Ram_3,62.20 //
   pūrvajo 'py uktamātras tu $ lakṣmaṇena subhāṣitam &	pUrvajaH api ukta mAtraH tu $ lakzmaNena su BAzitam &
   sāragrāhī mahāsāraṃ % pratijagrāha rāghavaḥ // Ram_3,63.1 //	sAra grAhI mahA sAram % pratijagrAha rAGavaH // Ram_3,63.1 //
   saṃnigṛhya mahābāhuḥ $ pravṛddhaṃ kopam ātmanaḥ &	saMnigRhya mahA bAhuH $ pravRdDam kopam AtmanaH &
   avaṣṭabhya dhanuś citraṃ % rāmo lakṣmaṇam abravīt // Ram_3,63.2 //	avazwaBya DanuH citram % rAmaH lakzmaNam abravIt // Ram_3,63.2 //
   kiṃ kariṣyāvahe vatsa $ kva vā gacchāva lakṣmaṇa &	kim karizyAvahe vatsa $ kva vA gacCAva lakzmaNa &
   kenopāyena paśyeyaṃ % sītām iti vicintaya // Ram_3,63.3 //	kena upAyena paSyeyam % sItAm iti vicintaya // Ram_3,63.3 //
   taṃ tathā paritāpārtaṃ $ lakṣmaṇo rāmam abravīt &	tam taTA paritApa Artam $ lakzmaNaH rAmam abravIt &
   idam eva janasthānaṃ % tvam anveṣitum arhasi // Ram_3,63.4 //	idam eva janasTAnam % tvam anvezitum arhasi // Ram_3,63.4 //
   rākṣasair bahubhiḥ kīrṇaṃ $ nānādrumalatāyutam &	rAkzasEH bahuBiH kIrNam $ nAnA druma latA yutam &
   santīha giridurgāṇi % nirdarāḥ kandarāṇi ca // Ram_3,63.5 //	santi iha giri durgANi % nirdarAH kandarANi ca // Ram_3,63.5 //
   guhāś ca vividhā ghorā $ nānāmṛgagaṇākulāḥ &	guhAH ca viviDAH GorAH $ nAnA mRga gaNa AkulAH &
   āvāsāḥ kiṃnarāṇāṃ ca % gandharvabhavanāni ca // Ram_3,63.6 //	AvAsAH kiMnarANAm ca % ganDarva BavanAni ca // Ram_3,63.6 //
   tāni yukto mayā sārdhaṃ $ tvam anveṣitum arhasi &	tAni yuktaH mayA sArDam $ tvam anvezitum arhasi &
   tvadvidhā buddhisampannā % mahātmāno nararṣabha // Ram_3,63.7 //	tvadviDAH budDi sampannAH % mahAtmAnaH nara RzaBaH // Ram_3,63.7 //
   āpatsu na prakampante $ vāyuvegair ivācalāḥ &	Apatsu na prakampante $ vAyu vegEH iva acalAH &
   ity uktas tad vanaṃ sarvaṃ % vicacāra salakṣmaṇaḥ // Ram_3,63.8 //	iti uktaH tat vanam sarvam % vicacAra sa lakzmaNaH // Ram_3,63.8 //
   kruddho rāmaḥ śaraṃ ghoraṃ $ saṃdhāya dhanuṣi kṣuram &	krudDaH rAmaH Saram Goram $ saMDAya Danuzi kzuram &
   tataḥ parvatakūṭābhaṃ % mahābhāgaṃ dvijottamam // Ram_3,63.9 //	tatas parvata kUwa ABam % mahABAgam dvijottamam // Ram_3,63.9 //
   dadarśa patitaṃ bhūmau $ kṣatajārdraṃ jaṭāyuṣam &	dadarSa patitam BUmO $ kzataja Ardram jawAyuzam &
   taṃ dṛṣṭvā giriśṛṅgābhaṃ % rāmo lakṣmaṇam abravīt \	tam dRzwvA giri SRFga ABam % rAmaH lakzmaNam abravIt \
   anena sītā vaidehī # bhakṣitā nātra saṃśayaḥ // Ram_3,63.10 //	anena sItA vEdehI # BakzitA na atra saMSayaH // Ram_3,63.10 //
   gṛdhrarūpam idaṃ vyaktaṃ $ rakṣo bhramati kānanam &	gRDra rUpam idam vyaktam $ rakzaH Bramati kAnanam &
   bhakṣayitvā viśālākṣīm % āste sītāṃ yathāsukham \	BakzayitvA viSAla akzIm % Aste sItAm yaTAsuKam \
   enaṃ vadhiṣye dīptāgrair # ghorair bāṇair ajihmagaiḥ // Ram_3,63.11 //	enam vaDizye dIpta agrEH # GorEH bANEH ajihmagEH // Ram_3,63.11 //
   ity uktvābhyapatad gṛdhraṃ $ saṃdhāya dhanuṣi kṣuram &	iti uktvA aByapatat gRDram $ saMDAya Danuzi kzuram &
   kruddho rāmaḥ samudrāntāṃ % cālayann iva medinīm // Ram_3,63.12 //	krudDaH rAmaH samudra antAm % cAlayan iva medinIm // Ram_3,63.12 //
   taṃ dīnadīnayā vācā $ saphenaṃ rudhiraṃ vaman &	tam dIna dInayA vAcA $ sa Penam ruDiram vaman &
   abhyabhāṣata pakṣī tu % rāmaṃ daśarathātmajam // Ram_3,63.13 //	aByaBAzata pakzI tu % rAmam daSaraTa Atmajam // Ram_3,63.13 //
   yām oṣadhim ivāyuṣmann $ anveṣasi mahāvane &	yAm ozaDim iva Ayuzman $ anvezasi mahA vane &
   sā devī mama ca prāṇā % rāvaṇenobhayaṃ hṛtam // Ram_3,63.14 //	sA devI mama ca prANAH % rAvaNena uBayam hRtam // Ram_3,63.14 //
   tvayā virahitā devī $ lakṣmaṇena ca rāghava &	tvayA virahitA devI $ lakzmaNena ca rAGava &
   hriyamāṇā mayā dṛṣṭā % rāvaṇena balīyasā // Ram_3,63.15 //	hriyamANA mayA dRzwAH % rAvaNena balIyasA // Ram_3,63.15 //
   sītām abhyavapanno 'haṃ $ rāvaṇaś ca raṇe mayā &	sItAm aByavapannaH aham $ rAvaNaH ca raNe mayA &
   vidhvaṃsitarathacchattraḥ % pātito dharaṇītale // Ram_3,63.16 //	viDvaMsita raTa= CattraH % pAtitaH DaraNI tale // Ram_3,63.16 //
   etad asya dhanur bhagnam $ etad asya śarāvaram &	etat asya DanuH Bagnam $ etat asya SarAvaram &
   ayam asya raṇe rāma % bhagnaḥ sāṃgrāmiko rathaḥ // Ram_3,63.17 //	ayam asya raNe rAma % BagnaH sAMgrAmikaH raTaH // Ram_3,63.17 //
   pariśrāntasya me pakṣau $ chittvā khaḍgena rāvaṇaḥ &	pariSrAntasya me pakzO $ CittvA Kaxgena rAvaNaH &
   sītām ādāya vaidehīm % utpapāta vihāyasam \	sItAm AdAya vEdehIm % utpapAta vihAyasam \
   rakṣasā nihataṃ pūrvaṃ # na māṃ hantuṃ tvam arhasi // Ram_3,63.18 //	rakzasA nihatam pUrvam # na mAm hantum tvam arhasi // Ram_3,63.18 //
   rāmas tasya tu vijñāya $ sītāsaktāṃ priyāṃ kathām &	rAmaH tasya tu vijQAya $ sItA saktAm priyAm kaTAm &
   gṛdhrarājaṃ pariṣvajya % ruroda sahalakṣmaṇaḥ // Ram_3,63.19 //	gRDra rAjam parizvajya % ruroda sahalakzmaNaH // Ram_3,63.19 //
   ekam ekāyane durge $ niḥśvasantaṃ kathaṃcana &	ekam ekAyane durge $ niHSvasantam kaTaMcana &
   samīkṣya duḥkhito rāmaḥ % saumitrim idam abravīt // Ram_3,63.20 //	samIkzya duHKitaH rAmaH % sOmitrim idam abravIt // Ram_3,63.20 //
   rājyād bhraṃśo vane vāsaḥ $ sītā naṣṭā hato dvijaḥ &	rAjyAt BraMSaH vane vAsaH $ sItA nazwA hataH dvijaH &
   īdṛśīyaṃ mamālakṣmīr % nirdahed api pāvakam // Ram_3,63.21 //	IdRSI iyam mama alakzmIH % nirdahet api pAvakam // Ram_3,63.21 //
   sampūrṇam api ced adya $ pratareyaṃ mahodadhim &	sampUrNam api ced adya $ pratareyam mahA udaDim &
   so 'pi nūnaṃ mamālakṣmyā % viśuṣyet saritāṃ patiḥ // Ram_3,63.22 //	saH api nUnam mama alakzmyA % viSuzyet saritAm patiH // Ram_3,63.22 //
   nāsty abhāgyataro loke $ matto 'smin sacarācare &	na asti aBAgyataraH loke $ mattaH asmin sacarAcare &
   yeneyaṃ mahatī prāptā % mayā vyasanavāgurā // Ram_3,63.23 //	yena iyam mahatI prAptAH % mayA vyasana vAgurAH // Ram_3,63.23 //
   ayaṃ pitṛvayasyo me $ gṛdhrarājo jarānvitaḥ &	ayam pitR vayasyaH me $ gRDra rAjaH jarA anvitaH &
   śete vinihato bhūmau % mama bhāgyaviparyayāt // Ram_3,63.24 //	Sete vinihataH BUmO % mama BAgya viparyayAt // Ram_3,63.24 //
   ity evam uktvā bahuśo $ rāghavaḥ sahalakṣmaṇaḥ &	iti evam uktvA bahuSas $ rAGavaH sahalakzmaNaH &
   jaṭāyuṣaṃ ca pasparśa % pitṛsnehaṃ nidarśayan // Ram_3,63.25 //	jawAyuzam ca pasparSaH % pitR sneham nidarSayan // Ram_3,63.25 //
   nikṛttapakṣaṃ rudhirāvasiktaṃ $ taṃ gṛdhrarājaṃ parirabhya rāmaḥ &	nikRtta pakzam ruDira avasiktam $ tam gRDra rAjam pariraBya rAmaH &
   kva maithili prāṇasamā mameti % vimucya vācaṃ nipapāta bhūmau //	kva mETili prANa samA mama iti % vimucya vAcam nipapAta BUmO //
   Ram_3,63.26 //	Ram_3,63.26 //
   rāmaḥ prekṣya tu taṃ gṛdhraṃ $ bhuvi raudreṇa pātitam &	rAmaH prekzya tu tam gRDram $ Buvi rOdreNa pAtitam &
   saumitriṃ mitrasampannam % idaṃ vacanam abravīt // Ram_3,64.1 //	sOmitrim mitra sampannam % idam vacanam abravIt // Ram_3,64.1 //
   mamāyaṃ nūnam artheṣu $ yatamāno vihaṃgamaḥ &	mama ayam nUnam arTezu $ yatamAnaH vihaMgamaH &
   rākṣasena hataḥ saṃkhye % prāṇāṃs tyajati dustyajān // Ram_3,64.2 //	rAkzasena hataH saMKye % prANAn tyajati dustyajAn // Ram_3,64.2 //
   ayam asya śarīre 'smin $ prāṇo lakṣmaṇa vidyate &	ayam asya SarIre asmin $ prANaH lakzmaNa vidyate &
   tathā svaravihīno 'yaṃ % viklavaṃ samudīkṣate // Ram_3,64.3 //	taTA svara vihInaH ayam % viklavam samudIkzate // Ram_3,64.3 //
   jaṭāyo yadi śaknoṣi $ vākyaṃ vyāharituṃ punaḥ &	jawAyaH yadi Saknozi $ vAkyam vyAharitum punar &
   sītām ākhyāhi bhadraṃ te % vadham ākhyāhi cātmanaḥ // Ram_3,64.4 //	sItAm AKyAhi Badram te % vaDam AKyAhi ca AtmanaH // Ram_3,64.4 //
   kiṃnimitto 'harat sītāṃ $ rāvaṇas tasya kiṃ mayā &	kiMnimittaH aharat sItAm $ rAvaNaH tasya kim mayA &
   aparāddhaṃ tu yaṃ dṛṣṭvā % rāvaṇena hṛtā priyā // Ram_3,64.5 //	aparAdDam tu yam dRzwvA % rAvaNena hRtA priyA // Ram_3,64.5 //
   kathaṃ tac candrasaṃkāśaṃ $ mukham āsīn manoharam &	kaTam tat candra saMkASam $ muKam AsIt manoharam &
   sītayā kāni coktāni % tasmin kāle dvijottama // Ram_3,64.6 //	sItayA kAni ca uktAni % tasmin kAle dvijottamaH // Ram_3,64.6 //
   kathaṃvīryaḥ kathaṃrūpaḥ $ kiṃkarmā sa ca rākṣasaḥ &	kaTaMvIryaH kaTaMrUpaH $ kiMkarmA sa ca rAkzasaH &
   kva cāsya bhavanaṃ tāta % brūhi me paripṛcchataḥ // Ram_3,64.7 //	kva ca asya Bavanam tAta % brUhi me paripRcCataH // Ram_3,64.7 //
   tam udvīkṣyātha dīnātmā $ vilapantam anantaram &	tam udvIkzya aTa dIna AtmA $ vilapantam anantaram &
   vācātisannayā rāmaṃ % jaṭāyur idam abravīt // Ram_3,64.8 //	vAcA atisannayA rAmam % jawAyuH idam abravIt // Ram_3,64.8 //
   sā hṛtā rākṣasendreṇa $ rāvaṇena vihāyasā &	sA hRtA rAkzasa indreNa $ rAvaNena vihAyasA &
   māyām āsthāya vipulāṃ % vātadurdinasaṃkulām // Ram_3,64.9 //	mAyAm AsTAya vipulAm % vAta durdina saMkulAm // Ram_3,64.9 //
   pariśrāntasya me tāta $ pakṣau chittvā niśācaraḥ &	pariSrAntasya me tAta $ pakzO CittvA niSAcaraH &
   sītām ādāya vaidehīṃ % prayāto dakṣiṇāmukhaḥ // Ram_3,64.10 //	sItAm AdAya vEdehIm % prayAtaH dakziNAmuKaH // Ram_3,64.10 //
   uparudhyanti me prāṇā $ dṛṣṭir bhramati rāghava &	uparuDyanti me prANAH $ dRzwiH Bramati rAGava &
   paśyāmi vṛkṣān sauvarṇān % uśīrakṛtamūrdhajān // Ram_3,64.11 //	paSyAmi vRkzAn sOvarNAn % uSIra kRta mUrDajAn // Ram_3,64.11 //
   yena yāti muhūrtena $ sītām ādāya rāvaṇaḥ &	yena yAti muhUrtena $ sItAm AdAya rAvaNaH &
   vipraṇaṣṭaṃ dhanaṃ kṣipraṃ % tatsvāmī pratipadyate // Ram_3,64.12 //	vipraNazwam Danam kzipram % tad svAmI pratipadyate // Ram_3,64.12 //
