   BhG 11.1	Bhu 11.1
   śrutiś caivam āha na tat-samaś cābhyadhikaś ca dṛśyate iti ||43||	SrutiH ca-evam Aha na tat-samaH ca-aByaDikaH ca dRSyate iti ||43||
   BhG 11.44	Bhu 11.44
   tasmāt praṇamya praṇidhāya kāyaṃ	tasmAt praNamya praNiDAya kAyam
   prasādaye tvām aham īśam īḍyam |	prasAdaye tvAm aham ISam Ixyam |
   piteva putrasya sakheva sakhyuḥ	pitA-iva putrasya saKA-iva saKyuH
   priyaḥ priyāyārhasi deva soḍhum ||44||	priyaH priyAya-arhasi deva soXum ||44||
   śrīdharaḥ : yasmād evaṃ tasmād iti | tasmāt tvām īśaṃ jagataḥ svāminam |	SrIDaraH : yasmAt evam tasmAt iti | tasmAt tvAm ISam jagataH svAminam |
   īḍyaṃ tubhyam | prasādaye prasādayāmi | kathaṃ kāyaṃ praṇidhāya dantavan	Ixyam tuByam | prasAdaye prasAdayAmi | kaTam kAyam praNiDAya dantavan
   nipātya | praṇamya prakarṣeṇa natvā | atas tvaṃ mahāparādhaṃ soḍhuṃ	nipAtya | praNamya prakarzeNa natvA | atas tvam mahA-aparADam soXum
   kṣantum arhati | kasya kva iva ? putrasyāparādhaṃ kṛpayā pitā yathā sahate	kzantum arhati | kasya kvaH iva ? putrasya-aparADam kRpayA pitA yaTA sahate
   | sakhur mitrasyāparādhaṃ sakhā nirupādhi-bandhuḥ sahate | priyaś ca	| saKuH mitrasya-aparADam saKA nirupADi--banDuH sahate | priyaH ca
   priyāyā aparādhaṃ tat-priyārthaṃ yathā sahate tadvat ||44||	priyAyAH aparADam tat-priya-arTam yaTA sahate tadvat ||44||
   madhusūdanaḥ : yasmād evaṃ tasmād iti | tasmāt praṇamya namaskṛtya tvāṃ	maDusUdanaH : yasmAt evam tasmAt iti | tasmAt praNamya namaskRtya tvAm
   praṇidhāya prakarṣeṇa nīcair dhṛtvā kāyaṃ daṇḍavad bhūmau patitveti yāvat	praNiDAya prakarzeNa nIcEs DRtvA kAyam daNxa-vat BUmO patitvA-iti yAvat-
   | prasādaye tvām īśam īḍyam sarva-stutyam aham aparādhī | ato he deva !	| prasAdaye tvAm ISam Ixyam sarva-stutyam aham aparADI | atas he deva !
   piteva putrasyāparādhaṃ sakheva sakhyur aparādhaṃ priyaḥ priyāyāḥ	pitA-iva putrasya-aparADam saKA-iva saKyuH aparADam priyaH priyAyAH
   pativratāyā aparādhaṃ mamāparādhaṃ tvaṃ soḍhum kṣantum arhasi	pativratAyAH aparADam mama-aparADam tvam soXum kzantum arhasi
   ananya-śaraṇatvān mama | priyāyārhasīty atreva-śabda-lopaḥ sandhiś ca	ananya-SaraNa-tvAt mama | priyAya-arhasi-iti atra-Iva-Sabda-lopaH sanDiH ca
   chāndasaḥ ||44||	CAndasaH ||44||
   viśvanāthaḥ : kāyaṃ praṇidhāya bhūmau daṇḍavan nipātya priyāyārhasīti	viSvanATaH : kAyam praNiDAya BUmO daNxa-vat nipAtya priyAya-arhasi-iti
   sandhir ārṣaḥ ||44||	sanDiH ArzaH ||44||
   baladevaḥ : yasmād evaṃ tasmād iti | kāyaṃ bhūmau praṇidhāya praṇamyeti	baladevaH : yasmAt evam tasmAt iti | kAyam BUmO praNiDAya praNamya-iti
   sāṣṭāṅgaṃ praṇatiṃ kṛtvā | he deva ! mamāparādhaṃ soḍhum arhasi | kaḥ	sa-azwAFgam praNatim kRtvA | he deva ! mama-aparADam soXum arhasi | kaH
   kasyevety āha piteveti | sakheva sakhyur iti tu tadā mahaiśvaryaṃ vīkṣya	kasya-iva-iti Aha pitA-iva-iti | saKA-iva saKyuH iti tu tadA mahA-ESvaryam vIkzya
   svasmin dāsatva-mananāt | priyāyārhasīti visarga-lopaḥ sandhiś cārṣaḥ	svasmin dAsa-tva--mananAt | priyAya-arhasi-iti visarga-lopaH sanDiH ca-ArzaH
   BhG 11.45	Bhu 11.45
   adṛṣṭa-pūrvaṃ hṛṣito 'smi dṛṣṭvā	adRzwa--pUrvam hRzitaH asmi dRzwvA
   bhayena ca pravyathitaṃ mano me |	Bayena ca pravyaTitam manaH me |
   tad eva me darśaya deva rūpaṃ	tat eva me darSaya deva rUpam
   prasīda deveśa jagan-nivāsa ||45||	prasIda deveSa jagan-nivAsa ||45||
   śrīdharaḥ : evaṃ kṣamāpayitvā prārthayate adṛṣṭa-pūrvam iti dvābhyām | he	SrIDaraH : evam kzamApayitvA prArTayate adRzwa--pUrvam iti dvAByAm | he
   deva pūrvam adṛṣṭaṃ tava rūpaṃ dṛṣṭvā hṛṣito hṛṣṭo 'smi | tathā bhayena ca	deva pUrvam adRzwam tava rUpam dRzwvA hRzitaH hRzwaH asmi | taTA Bayena ca
   me manaḥ pravyathitaṃ pracalitam | tasmān mama vyathā-nivṛntaye tad eva	me manaH pravyaTitam pracalitam | tasmAt mama vyaTA--nivRntaye tat eva
   rūpaṃ darśaya | he devaśa he jagannivāsa prasanno bhava ||45||	rUpam darSaya | he devaSas he jagannivAsa prasannaH Bava ||45||
   madhusūdanaḥ : evam aparādha-kṣamāṃ prārthya punaḥ prāg-rūpa-darśanaṃ	maDusUdanaH : evam aparADa--kzamAm prArTya punar prAk--rUpa-darSanam
   viśvarūpopasaṃhareṇa prārthayate adṛṣṭa-pūrvam iti dvābhyām | kadāpy	viSvarUpa-upasaMhareNa prArTayate adRzwa--pUrvam iti dvAByAm | kadApi-
   adṛṣṭa-pūrvaṃ pūrvam adṛṣṭaṃ viśva-rūpaṃ dṛṣṭvā hṛṣito hṛṣṭo 'smi |	adRzwa--pUrvam pUrvam adRzwam viSva-rUpam dRzwvA hRzitaH hRzwaH asmi |
   tad-vikṛta-rūpa-darśanajena bhayena ca pravyathitaṃ vyākulīkṛtaṃ mano me |	tad--vikRta-rUpa-darSana-jena Bayena ca pravyaTitam vyAkulIkRtam manaH me |
   atas tad eva prācīnam eva mama prāṇāpekṣayāpi priyaṃ rūpaṃ me darśaya he	atas tat eva prAcInam eva mama prANa-apekzayA-api priyam rUpam me darSaya he
   deva he deveśa he jagan-nivāsa prasīda prāg-rūpa-darśana-rūpaṃ prasādaṃ me	deva he deveSa he jagan-nivAsa prasIda prAk--rUpa-darSana--rUpam prasAdam me
   kuru ||45||	kuru ||45||
   viśvanāthaḥ : yadyapy adṛṣṭa-pūrvam idaṃ te viśva-rūpātmakaṃ vapur dṛṣṭvā	viSvanATaH : yadi-api adRzwa--pUrvam idam te viSva-rUpa-Atmakam vapuH dRzwvA
   hṛṣito 'smi tad apy asya ghoratvād bhayena manaḥ pravyathitam abhūt |	hRzitaH asmi tat api asya Gora-tvAt Bayena manaH pravyaTitam aBUt |
   tasmāt tad eva mānuṣaṃ rūpaṃ mat-prāṇa-koṭy-adhika-priyaṃ	tasmAt tat eva mAnuzam rUpam mat--prANa--kowI--aDika-priyam
   mādhurya-pārāvāraṃ vasudeva-nandanākāraṃ me darśaya prasīdety alaṃ	mADurya--pArAvAram vasudeva-nandana-AkAram me darSaya prasIda-iti alam
   tavaitādṛśaiśvaryasya darśanāyeti bhāvaḥ | deveśeti tvaṃ sarvedvānām	tava-etAdRSa-ESvaryasya darSanAya-iti BAvaH | deveSa-iti tvam sarvedvAnAm
   īśvaraḥ sarva-jagan-nivāso bhavasy eveti mayā pratītam iti bhāvaḥ | atra	ISvaraH sarva-jagan--nivAsaH Bavasi eva-iti mayA pratItam iti BAvaH | atra
   viśva-rūpa-darśana-kāle sarva-svarūpa-mūla-bhūtaṃ narākāraṃ kṛṣṇa-vapus	viSva-rUpa-darSana-kAle sarva--svarUpa--mUla-BUtam nara-AkAram kRzNa--vapuH-
   tatraiva sthitam api yogamāyācchāditatvād arjunena na dṛṣṭam iti gamyate	tatra-eva sTitam api yoga-mAyA-AcCAdita-tvAt arjunena na dRzwam iti gamyate
   baladevaḥ : atha kiṃ vakṣi kiṃ cecchasīti cet tatrāha adṛṣṭeti | tvayi	baladevaH : aTa kim vakzi kim ca-icCasi-iti ced tatra-Aha adRzwA-iti | tvayi
   kṛṣṇe sattvena jñātam apīdam aiśvaraṃ rūpaṃ dṛṣṭvāhaṃ harṣito 'smi	kRzNe sattvena jQAtam api-idam ESvaram rUpam dRzwvA-aham harzitaH asmi
   mat-sakhasyedam asādhāraṇaṃ rūpam iti mudito 'smi manaś ca mama	mat--saKasya-idam asADAraNam rUpam iti muditaH asmi manaH ca mama
   tad-ghoratva-darśana-jena bhayena pravyathitaṃ bhavati | ata idaṃ	tad--Gora-tva--darSana-jena Bayena pravyaTitam Bavati | atas idam
   prārthayed evety ādi sarva-deva-niyantā tat-sarvādhāraḥ pareśas tvam asīti	prArTayet eva-iti Adi sarva-deva--niyantA tat--sarva-ADAraH para-ISaH tvam asi-iti
   mayā pratyakṣīkṛtam ataḥparaṃ tad-antarbhāvya tad eva mad-abhīṣṭaṃ	mayA pratyakzIkRtam atas-param tat--antar-BAvya tat eva mad--aBIzwam
   kṛṣṇa-rūpaṃ darśaya prādurbhāvayety arthaḥ ||45||	kRzNa---rUpam darSaya prAdurBAvaya-iti arTaH ||45||
   BhG 11.46	Bhu 11.46
   kirīṭinaṃ gadinaṃ cakra-hastam	kirIwinam gadinam cakra-hastam
   icchāmi tvāṃ draṣṭum ahaṃ tathaiva |	icCAmi tvAm drazwum aham taTA-eva |
   tenaiva rūpeṇa catur-bhujena	tena-eva rUpeNa catur--Bujena
   sahasra-bāho bhava viśva-mūrte ||46||	sahasra-bAho Bava viSva-mUrte ||46||
   śrīdharaḥ : tad eva rūpaṃ viśeṣayann āha kirīṭinam iti | kirīṭavantam	SrIDaraH : tat eva rUpam viSezayan Aha kirIwinam iti | kirIwavantam
   gadāvantaṃ cakra-hastaṃ ca tvāṃ draṣṭum icchāmi | pūrvaṃ yathā dṛṣṭo 'si	gadAvantam cakra-hastam ca tvAm drazwum icCAmi | pUrvam yaTA dRzwaH asi
   tathaiva | ataeva he sahasra-bāho | he viśva-mūrte ! idaṃ viśva-rūpam	taTA-eva | ataeva he sahasra-bAho | he viSva-mUrte ! idam viSva-rUpam
   upasaṃhṛtya tenaiva kirīṭādi-yuktena caturbhujena bhavāvirbhava | tad	upasaMhRtya tena-eva kirIwa-Adi--yuktena catur-Bujena BavAvirBava | tat-
   anena śrī-kṛṣṇam arjunaḥ pūrvam api kirīṭādi-yuktam eva paśyatīti gamyate	anena SrI--kRzNam arjunaH pUrvam api kirIwa-Adi--yuktam eva paSyati-iti gamyate
   | yat tu pūrvam uktaṃ viśva-rūpa-darśane kirīṭinaṃ gadinaṃ cakriṇaṃ ca	| yat tu pUrvam uktam viSva-rUpa-darSane kirIwinam gadinam cakriNam ca
   paśyāmīti | tad-bahu-kirīṭādy-abhiprāyeṇa | yad vā etāvantaṃ kālaṃ yaṃ	paSyAmi-iti | tad--bahu-kirIwa-Adi--aBiprAyeNa | yat vE etAvantam kAlam yam
   tvāṃ kirīṭinaṃ gadinaṃ cakriṇaṃ ca suprasannam apaśyaṃ tam evedānīṃ	tvAm kirIwinam gadinam cakriNam ca su-prasannam apaSyam tam eva-idAnIm
   tejo-rāśiṃ durnirīkṣyaṃ paśyāmībhy evam atra vacanasya vyaktir ity	tejaH--rASim durnirIkzyam paSyAmIBi evam atra vacanasya vyaktiH iti-
   avirodhaḥ ||46||	aviroDaH ||46||
   madhusūdanaḥ : tad eva rūpaṃ vivṛṇoti kirīṭinam iti | kirīṭavantam	maDusUdanaH : tat eva rUpam vivRNoti kirIwinam iti | kirIwavantam
   gadāvantaṃ cakra-hastaṃ ca tvāṃ draṣṭum icchāmy ahaṃ tathaiva pūrvavad eva	gadAvantam cakra-hastam ca tvAm drazwum icCAmi aham taTA-eva pUrvavat eva
   | atas tenaiva rūpeṇa catur-bhujena vasudevātmajatvena bhava he idānīṃ	| atas tena-eva rUpeNa catur-Bujena vasudeva-Atmaja-tvena Bava he idAnIm
   sahasra-bāho he viśva-mūrte | upasaṃhṛtya viśvarūpaṃ pūrva-rūpeṇaiva	sahasra-bAho he viSva-mUrte | upasaMhRtya viSva-rUpam pUrva--rUpeNa-eva
   prakaṭo bhavety arthaḥ | etena sarvadā caturbhujādi-rūpam arjunena	prakawaH Bava-iti arTaH | etena sarvadA catur-Buja-Adi--rUpam arjunena
   bhagavato dṛśyata ity uktam ||46||	BagavataH dRSyate iti uktam ||46||
   viśvanāthaḥ : viśeṣayann āha kirīṭinam iti | kirīṭavantam gadāvantaṃ	viSvanATaH : viSezayan Aha kirIwinam iti | kirIwavantam gadAvantam
   cakra-hastaṃ ca tvāṃ draṣṭum icchāmi | pūrvaṃ yathā dṛṣṭo 'si tathaiva |	cakra-hastam ca tvAm drazwum icCAmi | pUrvam yaTA dRzwaH asi taTA-eva |
   ataeva he sahasra-bāho | he viśva-mūrte ! idaṃ viśva-rūpam upasaṃhṛtya	ataeva he sahasra-bAho | he viSva-mUrte ! idam viSva-rUpam upasaMhRtya
   tenaiva kirīṭādi-yuktena caturbhujena bhavāvirbhava | tad anena śrī-kṛṣṇam	tena-eva kirIwa-Adi--yuktena catur-Bujena BavAvirBava | tat anena SrI--kRzNam
   arjunaḥ pūrvam api kirīṭādi-yuktam eva paśyatīti gamyate | yat tu pūrvam	arjunaH pUrvam api kirIwa-Adi--yuktam eva paSyati-iti gamyate | yat tu pUrvam
   uktaṃ viśva-rūpa-darśane kirīṭinaṃ gadinaṃ cakriṇaṃ ca paśyāmīti |	uktam viSva-rUpa-darSane kirIwinam gadinam cakriNam ca paSyAmi-iti |
   tad-bahu-kirīṭādy-abhiprāyeṇa | yad vā etāvantaṃ kālaṃ yaṃ tvāṃ kirīṭinaṃ	tad--bahu-kirIwa-Adi--aBiprAyeNa | yat vE etAvantam kAlam yam tvAm kirIwinam
   gadinaṃ cakriṇaṃ ca suprasannam apaśyaṃ tam evedānīṃ tejo-rāśiṃ	gadinam cakriNam ca su-prasannam apaSyam tam eva-idAnIm tejaH--rASim
   durnirīkṣyaṃ paśyāmībhy evam atra vacanasya vyaktir ity avirodhaḥ ||46||	durnirIkzyam paSyAmIBi evam atra vacanasya vyaktiH iti aviroDaH ||46||
   baladevaḥ : tat kīdṛg ity āha kirīṭinam iti | he samprati sahasra-bāho !	baladevaH : tat kIdRS iti Aha kirIwinam iti | he samprati sahasra-bAho !
   he viśva-mūrte ! idaṃ rūpam antarbhāvya divyābhinetṛ-naṭavat tenaiva	he viSva-mUrte ! idam rUpam antarBAvya divya-aBinetR-nawa-vat tena-eva
   caturbhujena rūpeṇa viśiṣṭaḥ san prādurbhava ||46||	catur-Bujena rUpeNa viSizwaH san prAdurBava ||46||
   BhG 11.47	Bhu 11.47
   śrī-bhagavān uvāca	SrI--BagavAn uvAca
   mayā prasannena tavārjunedaṃ	mayA prasannena tava-arjuna-idam
   rūpaṃ paraṃ darśitam ātma-yogāt |	rUpam param darSitam Atma--yogAt |
   tejo-mayaṃ viśvam anantam	tejaH--mayam viSvam anantam
   ādyaṃ yan me tvad-anyena na dṛṣṭa-pūrvam ||47||	Adyam yat me tvad--anyena na dRzwa--pUrvam ||47||
   śrīdharaḥ : evaṃ prārthitas tam āśvāsayan bhagavān uvāca mayeti tribhiḥ |	SrIDaraH : evam prArTitaH tam ASvAsayan BagavAn uvAca mayA-iti triBiH |
   he arjuna kim iti tvaṃ bibheṣi ? yato mayā prasannena kṛpayā tavedaṃ param	he arjuna kim iti tvam biBezi ? yatas mayA prasannena kRpayA tava-idam param
   uttamaṃ rūpaṃ darśitam | ātmano mama yogād yoga-māyā-sāmārthyāt | paratvam	uttamam rUpam darSitam | AtmanaH mama yogAt yoga--mAyA--sAma-arTyAt | paratvam
   evāha tejo-mayam | viśvam viśvātmakam | anantam ādyaṃ ca | yan mama rūpaṃ	eva-Aha tejaH--mayam | viSvam viSva-Atmakam | anantam Adyam ca | yat mama rUpam
   tvad-anyena tvādṛśād bhaktād anyena pūrvaṃ na dṛṣṭaṃ tat ||47||	tvad--anyena tvAdRSAt BaktAt anyena pUrvam na dRzwam tat ||47||
   madhusūdanaḥ : evam arjunena prasādito bhaya-vādhitam arjunam	maDusUdanaH : evam arjunena prasAditaH Baya--vADitam arjunam
   upalabhyopasaṃhṛtya viśva-rūpam ucitena vacanena tam āśvāsayan	upalaBya-upasaMhRtya viSva-rUpam ucitena vacanena tam ASvAsayan
   śrī-bhagavān uvāca mayeti tribhiḥ | he 'rjuna mā bhaiṣīḥ | yato mayā	SrI--BagavAn uvAca mayA-iti triBiH | he arjuna mA BEzIH | yatas mayA
   prasannena tvad-viṣaya-kṛpātiśayavatedaṃ viśva-rūpātmakaṃ paraṃ śreṣṭhaṃ	prasannena tvad--vizaya--kRpA-atiSayavata-idam viSva-rUpa-Atmakam param SrezWam
   rūpaṃ tava darśitam ātma-yogād asādhāraṇān nija-sāmarthyāt | paratvaṃ	rUpam tava darSitam Atma--yogAt asADAraNAt nija--sAmarTyAt | para-tvam
   vivṛṇoti tejo-mayaṃ tejaḥ-pracuraṃ viśvam samastam anantam ādyaṃ ca yan	vivRNoti tejaH--mayam tejaH--pracuram viSvam samastam anantam Adyam ca yat-
   mama rūpaṃ tvad-anyena kenāpi na dṛṣṭa-pūrvam pūrvaṃ na dṛṣṭam ||47||	mama rUpam tvad--anyena kena-api na dRzwa--pUrvam pUrvam na dRzwam ||47||
   viśvanāthaḥ : bho arjuna ! draṣṭum icchāmi te rūpam aiśvaraṃ puruṣottama	viSvanATaH : Bo arjunaH ! drazwum icCAmi te rUpam ESvaram puruzottama
   iti tvat-prārthanayaivedaṃ mayā mad-aṃśasya viśva-rūpa-puruṣasya rūpaṃ	iti tu-at--prArTanayA-eva-idam mayA mad--aMSasya viSva-rUpa--puruzasya rUpam
   darśitam | katham atra te manaḥ pravyathitam abhūt ? yataḥ prasīda	darSitam | kaTam atra te manaH pravyaTitam aBUt ? yatas prasIda
   prasīdety uktyā tan-mānuṣam eva rūpaṃ me didṛkṣase, tasmāt kim idam	prasIda-iti uktyA tan--mAnuzam eva rUpam me didRkzase, tasmAt kim idam
   āścaryaṃ brūṣe ity āha mayeti | prasannenaiva mayā tava tubhyam evedaṃ	AScaryam brUze iti Aha mayA-iti | prasannena-eva mayA tava tuByam eva-idam
   rūpaṃ darśitam | nānyasmai, yatas tvatto 'nyena kenāpi etan na pūrvaṃ	rUpam darSitam | na-anyasmE, yatas tvattaH anyena kena-api etat na pUrvam
   dṛṣṭam | tad api tvam etan na spṛhayasi kim iti bhāvaḥ ||47||	dRzwam | tat api tvam etat na spRhayasi kim iti BAvaH ||47||
   baladevaḥ : evaṃ prārthito bhagavān uvāca mayeti | he arjuna ! draṣṭum	baladevaH : evam prArTitaH BagavAn uvAca mayA-iti | he arjuna ! drazwum
   icchāmi te rūpam ity ādi tvat-prārthitaṃ prasannena mayedaṃ tejo-mayaṃ	icCAmi te rUpam iti Adi tu-at--prArTitam prasannena mayA-idam tejo-mayam
   paramaiśvaraṃ rūpaṃ vaidūryavad abhinetṛ-naṭavac ca tvad-abhīṣṭe kṛṣṇe	parama-ESvaram rUpam vEdUrya-vat aBinetR-nawa-vat ca tvad--aBIzwe kRzNe
   mayi sthitam eva tava darśitam | ātma-yogān nijācintya-śaktyā me mama yad	mayi sTitam eva tava darSitam | Atma--yogAt nija-acintya--SaktyA me mama yat-
   rūpaṃ tvad-anyena janena pūrvaṃ na dṛṣṭam | tat-prasaṅgād idānīṃ tv anyair	rUpam tvad--anyena janena pUrvam na dRzwam | tat--prasaFgAt idAnIm tu anyEH-
   api devādibhir dṛṣṭaṃ bhakti-dṛśyaṃ mama tat-svarūpaṃ bhaktaṃ tvāṃ prati	api deva-AdiBiH dRzwam Bakti-dRSyam mama tat--svarUpam Baktam tvAm prati
   pradarśayatā mayā tvad-dṛṣṭasya bahu-sākṣikatvāya devādibhyo 'pi	pradarSayatA mayA tvad--dRzwasya bahu-sAkzika-tvAya deva-AdiByaH api
   bhaktimadbhyaḥ pradarśitam | yat tu gaja-sāhvaye duryodhanādibhir api	BaktimadByaH pradarSitam | yat tu gaja-sAhvaye duryoDana-AdiBiH api
   viśvarūpaṃ dṛṣṭaṃ tan nedṛgvidham iti tvad-anyena na dṛṣṭa-pūrvam ity	viSva-rUpam dRzwam tat na-IdRgviDam iti tvad--anyena na dRzwa--pUrvam iti-
   uktam ||47||	uktam ||47||
   BhG 11.48	Bhu 11.48
   na veda-yajñādhyayanair na dānair	na veda-yajQa-aDyayanEH na dAnEH-
   na ca kriyābhir na tapobhir ugraiḥ |	na ca kriyABiH na tapoBiH ugrEH |
   evaṃ-rūpaḥ śakya ahaṃ nṛloke	evaM-rUpaH Sakya aham nR-loke
   draṣṭuṃ tvad-anyena kuru-pravīra ||48||	drazwum tvad--anyena kuru--pravIraH ||48||
   śrīdharaḥ : etad-darśanam atidurlabhaṃ labdhvā tvaṃ kṛtārtho 'sīty āha na	SrIDaraH : etat--darSanam ati-durlaBam labDvA tvam kRtArTaH asi-iti Aha na
   vedeti | vedādhyayanam avyatirekeṇa yajñādhyayanasyābhāvād yajña-śabdena	veda-iti | veda-aDyayanam avyatirekeNa yajQa-aDyayanasya-aBAvAt yajQa--Sabdena
   yajña-vidyāḥ kalpa-sūtrādyā lakṣyante | vedānāṃ yajña-vidyānāṃ	yajQa-vidyAH kalpa--sUtra-AdyAH lakzyante | vedAnAm yajQa--vidyAnAm
   cādhyayanair ity arthaḥ | na ca dānaiḥ | na ca kriyābhir agnihotrādibhiḥ |	ca-aDyayanEH iti arTaH | na ca dAnEH | na ca kriyABiH agnihotra-AdiBiH |
   na cograis tapobhiś cāndrāyaṇādibhiḥ | evaṃ-rūpo 'haṃ tvatto 'nyena	na ca-ugrEH tapoBiH cAndrAyaNa-AdiBiH | evaM-rUpaH aham tvattaH anyena
   manuṣya-loke draṣṭuṃ śakyaḥ | api tu tvam eva kevalaṃ mat-prasādena dṛṣṭvā	manuzya-loke drazwum SakyaH | api tu tvam eva kevalam mat--prasAdena dRzwvA
   kṛtārtho 'si ||48||	kRtArTaH asi ||48||
   madhusūdanaḥ : etad-rūpa-darśanātmakam atidurlabhaṃ mat-prasādaṃ labdhvā	maDusUdanaH : etat--rUpa-darSana-Atmakam ati-durlaBam mat--prasAdam labDvA
   kṛtārtha evāsi tvam ity āha na vedeti | vedānāṃ caturṇām api adhyayanair	kRtArTaH eva-asi tvam iti Aha na veda-iti | vedAnAm caturNAm api aDyayanEH-
   akṣara-grahaṇa-rūpaiḥ, tathā mīmāṃsākalpa-sūtrādi-dvārā yajñānāṃ	akzara--grahaNa--rUpEH, taTA mImAMsA-kalpa--sUtra-Adi-dvArA yajQAnAm
   veda-bodhita-karmaṇām adhayayanair artha-vicāra-rūpair	veda--boDita--karmaNAm aDayayanEH arTa--vicAra--rUpEH-
   veda-yajñādhyayanaiḥ | dānais tulī-puruṣādibhiḥ | kriyābhir	veda-yajQa-aDyayanEH | dAnEH tulI--puruza-AdiBiH | kriyABiH-
   agnihotrādi-śrauta-karmabhiḥ | tapobhiḥ kṛcchra-cāndrāyaṇādibhir ugraiḥ	agni-hotra-Adi--SrOta--karmaBiH | tapoBiH kRcCra-cAndrAyaNa-AdiBiH ugrEH
   kāyendriya-śoṣakatvena duṣkarair evaṃ-rūpo 'haṃ na śakyo nṛ-loke	kAya-indriya--Sozaka-tvena duzkarEH evaM-rUpaH aham na SakyaH nR--loke
   manuṣya-loke draṣṭuṃ tvad-anyena mad-anugraha-hīnena he kuru-pravīra !	manuzya-loke drazwum tvad--anyena mad--anugraha--hInena he kuru--pravIra !
   śakyo 'ham iti vaktavye visarga-lopaś chāndasaḥ | pratyekaṃ na-kārābhyāso	SakyaH aham iti vaktavye visarga--lopaH CAndasaH | pratyekam na-kAra-aByAsaH-
   niṣedha-dāḍhyāya | na ca kriyābhir ity atra ca-kārād	nizeDa--dAXyAya | na ca kriyABiH iti atra ca-kArAt-
   anukta-sādhanāntara-samuccayaḥ ||48||	anukta--sADana-antara--samuccayaH ||48||
   viśvanāthaḥ : tubhyaṃ darśitam idaṃ rūpaṃ tu vedādi-sādhanair api	viSvanATaH : tuByam darSitam idam rUpam tu veda-Adi--sADanEH api
   durlabham ity āha na vedeti | tvatto 'nyena na kenāpy aham evaṃrūpo	durlaBam iti Aha na veda-iti | tvattaH anyena na kena-api aham evaMrUpaH-
   draṣṭuṃ śakyaḥ | śakyo 'ham iti | yad-dvaya-lopāv ārṣau | tasmād	drazwum SakyaH | SakyaH aham iti | yat--dvaya--lopO ArzO | tasmAt-
   alabhya-lābham ātmano matvā tvam asminn eveśvare, sarva-durlabhe rūpe	alaBI-a-lABam AtmanaH matvA tvam asmin eva-ISvare, sarva--durlaBe rUpe
   mano-niṣṭhāṃ kuru | etad-rūpaṃ dṛṣṭvāpy alaṃ te punar me mānuṣa-rūpeṇa	manaH---nizWAm kuru | etat--rUpam dRzwvA-api alam te punar me mAnuza--rUpeNa
   didṛkṣiteneti bhāvaḥ ||48||	didRkzitena-iti BAvaH ||48||
   baladevaḥ : atha sahasra-śīrṣādi-lakṣaṇasyaiśvara-rūpasya pumarthatām āha	baladevaH : aTa sahasra--SIrza-Adi--lakzaNasya-ESvara--rUpasya pum-arTatAm Aha
   na vedeti | vedānām adhyayanair akṣara-grahaṇaiḥ | yajñānām adhayayanair	na veda-iti | vedAnAm aDyayanEH akzara--grahaNEH | yajQAnAm aDayayanEH-
   mīmāṃśā-kalpa-sūtrebhyo 'rpaṇaiḥ | kriyābhir agnihotrādi-karmabhiḥ |	mImA-aMSA--kalpa-sUtreByaH arpaNEH | kriyABiH agnihotra-Adi--karmaBiH |
   tapobhiḥ kṛcchrādibhir ugrair deha-śoṣakatvena duṣkaraiḥ | ebhiḥ kevalair	tapoBiH kRcCra-AdiBiH ugrEH deha--Sozaka-tvena duzkarEH | eBiH kevalEH-
   vedādhyayanādibhir bhakti-yuktāt tvatto 'nyena bhakti-riktena kenāpi puṃsā	veda-aDyayana-AdiBiH Bakti-yuktAt tvattaH anyena Bakti--riktena kena-api puMsA
   evaṃ-rūpo 'haṃ draṣṭuṃ na śakyo, bhaktiṃ vinā bhūtāni vedādhyayanādīni	evaM-rUpaH aham drazwum na Sakyo, Baktim vinA BUtAni veda-aDyayana-AdIni
   mad-darśana-sādhanāni na bhavantīti | yad uktaṃ -	mad---darSana--sADanAni na Bavanti-iti | yat uktam -
   dharmaḥ satyādayopeto vidyā vā tapasānvitā |	DarmaH satya-Adaya-upetaH vidyA vA tapasA-anvitA |
   mad-bhaktyāpetam ātmānaṃ na samyak prapunāti hi || iti |	mad--BaktyA-apetam AtmAnam na samyak prapunAti hi || iti |
   tvayā tu bhaktimatā dṛṣṭa evāham anyaiś ca bhaktimadbhir devādibhiḥ |	tvayA tu BaktimatA dRzwaH eva-aham anyEH ca BaktimadBiH deva-AdiBiH |
   śakyo 'ham iti vaktavye visarga-lopaś chāndasaḥ | na-kārābhyāso	SakyaH aham iti vaktavye visarga--lopaH CAndasaH | na-kAra-aByAsaH-
   niṣedhāḍhyārthaḥ | nṛ-loke ity uktes tal-loke tad-bhaktā devā bahavas tad	nizeDa-AXya-arTaH | nR--loke iti ukteH tal--loke tad--BaktAH devAH bahavaH tat-
   draṣṭuṃ śaknuvantīty uktam ||48||	drazwum Saknuvanti-iti uktam ||48||
   BhG 11.49	Bhu 11.49
   mā te vyathā mā ca vimūḍha-bhāvo	mA te vyaTA mA ca vimUXa-BAvaH-
   dṛṣṭvā rūpaṃ ghoram īdṛṅ mamedam |	dRzwvA rUpam Goram IdRS mama-idam |
   vyapeta-bhīḥ prīta-manāḥ punas tvaṃ	vyapeta-BIH prIta-manAH punar tvam
   tad eva me rūpam idaṃ prapaśya ||49||	tat eva me rUpam idam prapaSya ||49||
