   oṃ	om
   kaścit kiṃ kurvan | svapnāt svapnāntaram punaḥ punaḥ paśyan iti pūrveṇaiva	kaScid kim kurvan | svapnAt svapna antaram punar punar paSyan iti pUrveNa eva
   sambandhaḥ | kaścit kathambhūtaḥ | mithyā vyartham | avaṭeṣu	sambanDaH | kaScid kaTamBUtaH | miTyA vyarTam | avawezu
   bhāvābhāvākhyeṣv avaṭeṣu | luṭhitaḥ | kā iva | śikharacyutā śilā iva ||	BAva aBAva AKyezu avawezu | luWitaH | kA iva | SiKara cyutA SilAH iva ||
   MoT_4,18.55 ||	MoT_4,18.55 ||
        kecit sammīlitāḥ kecid ātmany eva bhrame sthitāḥ /	kecid sammIlitAH kecid Atmani eva Brame sTitAH /
        magnāḥ svasaṃvidrasataḥ sphuranto dehiṣaṇḍakāḥ // Mo_4,18.56 //	magnAH sva saMvid rasataH sPurantaH dehi zaNxakAH // MaH _4,18.56 //
   kecit suṣuptyavasthāviṣṭāḥ | sammīlitāḥ nidrāgrastāḥ | ātmani ajñānavalite	kecid suzupti avasTA AvizwAH | sammIlitAH nidrA grastAH | Atmani ajQAna valite
   svātmani | dehiṣaṇḍakāḥ jīvasamūhāḥ || MoT_4,18.56 ||	sva Atmani | dehi zaNxakAH jIva samUhAH || MoT_4,18.56 ||
   turyāvasthāviṣṭān kathayati	turya avasTA AvizwAn kaTayati
        svayam antaḥ prapaśyanti ye jagajjīvasambhramam /	svayam antar prapaSyanti ye jagat jIva samBramam /
        taiḥ kaiścit tat tathā dṛśyam asatsvapnavad āśritam // Mo_4,18.57 //	tEH kEScid tat taTA dRSyam asat svapna vat ASritam // MaH _4,18.57 //
   ye jīvanmuktāḥ jīvāḥ | jagajjīvasambhramam jagadākhyaṃ jīvasambhramam |	ye jIvanmuktAH jIvAH | jagat jIva samBramam jagat AKyam jIva samBramam |
   antaḥ manasi | paśyanti | na tu bahiḥ | taiḥ kaiścit tat dṛśyaṃ tathā	antar manasi | paSyanti | na tu bahis | tEH kEScid tat dRSyam taTA
   āśritam antastvenaivāśritam | katham | asatsvapnavat | turyāvasthāviṣṭā	ASritam antar tvena eva ASritam | kaTam | asat svapna vat | turya avasTA AvizwA
   jīvanmuktā hi bāhyam api jagat svapnavad antaḥstham evānubhavanti	jIvanmuktAH hi bAhyam api jagat svapna vat antaHsTam eva anuBavanti
   bhramasvarūpatvadarśanāt || MoT_4,18.57 ||	Brama svarUpa tva darSanAt || MoT_4,18.57 ||
        sarvātmatvāt svabhāvasya tad dṛśyaṃ satyam ātmani /	sarva Atma tvAt svaBAvasya tat dRSyam satyam Atmani /
        sarvago vidyate yatra tatra sarvam udeti hi // Mo_4,18.58 //	sarvagaH vidyate yatra tatra sarvam udeti hi // MaH _4,18.58 //
   tat dṛśyam ātmani svasmin svarūpe | satyam bhavati | kutaḥ | svabhāvasya	tat dRSyam Atmani svasmin svarUpe | satyam Bavati | kutas | svaBAvasya
   cinmātrākhyasya svabhāvasya | sarvātmatvāt sarvarūpeṇa vartamānatvāt |	cit mAtra AKyasya svaBAvasya | sarva Atma tvAt sarva rUpeNa vartamAna tvAt |
   ayam bhāvaḥ | dṛśyaṃ draṣṭrapekṣayā siddhena dṛśyatvenāsatyam api sat |	ayam BAvaH | dRSyam drazwR apekzayA sidDena dRSya tvena asatyam api sat |
   sarvarūpatvāvasthitacinmātrāparaparyāyasvabhāvasāratvena svasvarūpe satyam	sarva rUpa tva avasTita cit mAtra apara paryAya svaBAva sAra tvena sva svarUpe satyam
   eveti | nanu katham etad ity | atrāha sarvaga iti | hi yasmāt | sarvagaḥ	eva iti | nanu kaTam etat iti | atra Aha sarvagaH iti | hi yasmAt | sarva gaH
   sarvavyāpakaṃ svabhāvāparaparyāyam cinmātratvam | yatra vidyate | tatra	sarva vyApakam svaBAva apara paryAyam cit mAtra tvam | yatra vidyate | tatra
   sarvam dṛśyam | udeti prādurbhavati | ataḥ svabhāvabhūtacinmātravat	sarvam dRSyam | udeti prAdurBavati | atas svaBAva BUta cit mAtra vat 
   tatsattāvinābhāvi dṛśyam api satyam eveti bhāvaḥ || MoT_4,18.58 ||	tad sattA vinABAvi dRSyam api satyam eva iti BAvaH || MoT_4,18.58 ||
        jīvāntaḥ pratibhāsasya sargasya punar antare /	jIva antar pratiBAsasya sargasya punar antare /
        jīvaṣaṇḍa udety uccais tasyāntar itaro 'pi ca // Mo_4,18.59 //	jIva zaNxaH udeti uccEs tasya antar itaraH api ca // MaH _4,18.59 //
   spaṣṭam || MoT_4,18.59 ||	spazwam || MoT_4,18.59 ||
        jīvāntar jāyate jīvas tasyāntar api jīvakaḥ /	jIva antar jAyate jIvaH tasya antar api jIvakaH /
        sarvatra rambhādalavaj jīvabījam prajīvati // Mo_4,18.60 //	sarvatra ramBA t alavat jIva bIjam prajIvati // MaH _4,18.60 //
   prajīvati prakṛṣṭāyāḥ jīvanakriyāyāḥ kartṛtvam bhajati || MoT_4,18.60 ||	prajIvati prakRzwAyAH jIvana kriyAyAH kartR tvam Bajati || MoT_4,18.60 ||
        dṛśyabuddhiparāvṛddhi samam etad anantakam /	dRSya budDi parAvRdDi samam etat anantakam /
        hemnīva kaṭakāditvam parijñaptyaiva naśyati // Mo_4,18.61 //	hemni iva kawaka Adi tvam parijQaptyA eva naSyati // MaH _4,18.61 //
   anantakam antarahitatvena bhāsamānam | etat dṛśyam | parijñaptyaiva	anantakam antarahita tvena BAsamAnam | etat dRSyam | parijQaptyA eva
   cinmātram evedam iti jñānenaiva | na tv anyena kenāpi hetunā | samam	cit mAtram eva idam iti jQAnena eva | na tu anyena kena api hetunA | samam
   yugapat | na tu krameṇa | naśyati adarśanaṃ yāti |	yugapad | na tu krameNa | naSyati adarSanam yAti |
   cinmātrarūpatvenānubhūyamānatvasiddher ity arthaḥ | etat kathambhūtam |	cit mAtra rUpa tvena anuBUyamAna tva sidDeH iti arTaH | etat kaTamBUtam |
   dṛśyabuddhyā dṛśyam idam iti buddhyā | parā utkṛṣṭā | ā samantāt | vṛddhiḥ	dRSya budDyA dRSyam idam iti budDyA | parA utkRzwA | A samantAt | vRdDiH
   yasya | tat | etat kim iva | kaṭakāditvam iva | yathā hemni sthitaṃ	yasya | tat | etat kim iva | kawaka Adi tvam iva | yaTA hemni sTitam
   kaṭakāditvam parijñaptyā hemaivedam iti jñānena naśyati | tathety arthaḥ	kawaka Adi tvam parijQaptyA hema eva idam iti jQAnena naSyati | taTA iti arTaH
   || MoT_4,18.61 ||	|| MoT_4,18.61 ||
        vicāro yasya nodeti ko 'haṃ kim idam ity alam /	vicAraH yasya na udeti kaH aham kim idam iti alam /
        tasyādyantāvimukto 'sau dīrgho jīvajvarabhramaḥ // Mo_4,18.62 //	tasya Adi anta avimuktaH asO dIrGaH jIva jvara BramaH // MaH _4,18.62 //
   ādyantāvimuktaḥ avicchinnapravāhaḥ | jīvo 'ham iti jvararūpaḥ bhramaḥ	Adi anta avimuktaH avicCinna pravAhaH | jIvaH aham iti jvara rUpaH BramaH
   jīvajvarabhramaḥ || MoT_4,18.62 ||	jIva jvara BramaH || MoT_4,18.62 ||
        vicāraḥ phalitas tasya vijñeyo yasya sanmateḥ /	vicAraH PalitaH tasya vijQeyaH yasya sat mateH /
        dinānudinam āyāti tānavam bhogagṛdhnutā // Mo_4,18.63 //	dina anudinam AyAti tAnavam Boga gRDnu tA // MaH _4,18.63 //
   vijñeya ity | atra paṇḍitair iti śeṣaḥ | bhogagṛdhnutā bhogākāṅkṣā ||	vijQeyaH iti | atra paNxitEH iti SezaH | Boga gRDnutA Boga AkAFkzAH ||
   MoT_4,18.63 ||	MoT_4,18.63 ||
        yathā dehopayuktaṃ hi karoty ārogyam auṣadham /	yaTA deha upayuktam hi karoti Arogyam OzaDam /
        tathendriyajaye nyasto vivekaḥ phalito bhavet // Mo_4,18.64 //	taTA indriya jaye nyastaH vivekaH PalitaH Bavet // MaH _4,18.64 //
   dehopayuktam dehe prayuktam | phalitaḥ mokṣākhyavyavahite phalayuktaḥ |	deha upayuktam dehe prayuktam | PalitaH mokza AKya vyavahite Pala yuktaH |
   indriyajayasyaiva mokṣam prati sākṣād upāyatvād iti bhāvaḥ || MoT_4,18.64	indriya jayasya eva mokzam prati sAkzAt upAya tvAt iti BAvaH || MoT_4,18.64
        viveko 'sti vacasy eva citre 'gnir iva bhāsvaraḥ /	vivekaH asti vacasi eva citre agniH iva BAsvaraH /
        yasya tena parityaktā duḥkhāyaiva vivekitā // Mo_4,18.65 //	yasya tena parityaktA duHKAya eva vivekitAH // MaH _4,18.65 //
   yasyety asya pūrvārdhena sambandhaḥ | parityakteti cittābhiprāyeṇoktam ||	yasya iti asya pUrva arDena sambanDaH | parityaktA iti citta aBiprAyeNa uktam ||
   MoT_4,18.65 ||	MoT_4,18.65 ||
        yathā sparśena pavanaḥ sattām āyāti no girā /	yaTA sparSena pavanaH sattAm AyAti naH girA /
        tathecchātānavenaiva viveko 'syeti budhyate // Mo_4,18.66 //	taTA icCAtA anavena eva vivekaH asya iti buDyate // MaH _4,18.66 //
   spaṣṭam || MoT_4,18.66 ||	spazwam || MoT_4,18.66 ||
        citrāmṛtaṃ nāmṛtam eva viddhi	citra amRtam na amRtam eva vidDi
        citrānalaṃ nānalam eva viddhi /	citra analam na analam eva vidDi /
        citre 'ṅganā nūnam anaṅganaiva	citre aFganA nUnam anaFganA eva
        vācā vivekas tv aviveka eva // Mo_4,18.67 //	vAcA vivekaH tu avivekaH eva // MaH _4,18.67 //
   yathā citrasthasyāmṛtādeḥ tṛptyādyarthakriyākāritvābhāvāt	yaTA citra sTasya amRta AdeH tRpti Adi arTa kriyA kAritva aBAvAt
   anamṛtādirūpatvam eva | tathā kevalaṃ vācaiva kathyamānasya | ata eva	anamRta Adi rUpa tvam eva | taTA kevalam vAcA eva kaTyamAnasya | atas eva
   indriyajayāsādhakasya vivekasya mokṣākhyārthakriyākāritvābhāvād	indriya jayA sADakasya vivekasya mokza AKya arTa kriyA kAritva aBAvAt 
   avivekatvam eveti bhāvaḥ || MoT_4,18.67 ||	aviveka tvam eva iti BAvaH || MoT_4,18.67 ||
   punaḥ kīdṛk puruṣo vivekī asty | atra sargāntaślokenāha	punar kIdRS puruzaH vivekI asti | atra sarga anta Slokena Aha
        pūrvaṃ vivekena tanutvam eti	pUrvam vivekena tanu tvam eti
        rāgo 'tha vairaṃ ca samūlam eva /	rAgaH aTa vEram ca sa mUlam eva /
        paścāt parikṣīyata eva yatra	paScAt parikzIyate eva yatra
        sa pāvanas tatra vivekitāsti // Mo_4,18.68 //	sa pAvanaH tatra vivekitA asti // MaH _4,18.68 //
   yatra yasmin puruṣe | rāgaḥ atha vairaṃ ca dveṣaḥ | vivekena vicāreṇa |	yatra yasmin puruze | rAgaH aTa vEram ca dvezaH | vivekena vicAreNa |
   pūrvam prathamam | tanutvam tānavam | eti gacchati | paścāt	pUrvam praTamam | tanu tvam tAnavam | eti gacCati | paScAt 
   tanutvānantaram | kṣīyate eva naśyaty eva | saḥ puruṣaḥ | pāvanaḥ asti |	tanu tva anantaram | kzIyate eva naSyati eva | saH puruzaH | pAvanaH asti |
   tatra tasmin puruṣe | vivekitā vicārayuktatvam | asti | na tu vākyamātreṇa	tatra tasmin puruze | viveki tA vicAra yukta tvam | asti | na tu vAkya mAtreNa
   sadasannirṇāyake ity arthaḥ | iti śivam || MoT_4,18.68 ||	sat asat nirNAyake iti arTaH | iti Sivam || MoT_4,18.68 ||
   iti śrībhāskarakaṇṭhaviracitāyāṃ śrīmoksopāyaṭīkāyāṃ sthitiprakaraṇe	iti SrI BAskara kaNWa viracitAyAm SrImoksa upAyawIkAyAm sTiti prakaraNe
   'ṣṭādaśaḥ sargaḥ ||18||	azwAdaSaH sargaH ||18||
   atidurbodhatvena punar api pūrvoktam evārthaṃ kathayati	ati durboDa tvena punar api pUrva uktam eva arTam kaTayati
        jīvabījam param brahma sarvatra kham iva sthitam /	jIvabIjam param brahma sarvatra Kam iva sTitam /
        tena jīvodarajagaty api jīvo 'sty anekadhā // Mo_4,19.1 //	tena jIva udara jagati api jIvaH asti anekaDA // MaH _4,19.1 //
   jīvānām bījam prādurbhavasthānam | param brahma kham ivākāśavat | sarvatra	jIvAnAm bIjam prAdurBava sTAnam | param brahma Kam iva AkASa vat | sarvatra
   dṛśyatayābhimate samaste jagajjāle | sthitam svarūpasāratayā sthitam	dRSyatayA aBimate samaste jagat jAle | sTitam svarUpa sAratayA sTitam
   bhavati | tena tato hetoḥ | jīvasya yat udaram madhyapradeśaḥ |	Bavati | tena tatas hetoH | jIvasya yat udaram maDya pradeSaH |
   tatrasthitaṃ yat jagat svapnādirūpaṃ jagat | tasmin api anekadhā	tatra sTitam yat jagat svapna Adi rUpam jagat | tasmin api anekaDA
   nānāvidhasthāvarajaṅgamātmakaprakāreṇa nānāprakāro | jīvo 'sti ||	nAnAviDa sTAvara jaFgama Atmaka prakAreNa nAnA prakAraH | jIvaH asti ||
   MoT_4,19.1 ||	MoT_4,19.1 ||
   tataḥ kim ity apekṣāyām āha	tatas kim iti apekzAyAm Aha
        cidghanaikaghanātmatvāj jīvāntar jīvajātayaḥ /	cit Gana eka Gana Atma tvAt jIva antar jIva jAtayaH /
        kadalīdalavat santi kīṭā iva narodare // Mo_4,19.2 //	kadalI dala vat santi kIwAH iva nara udare // MaH _4,19.2 //
   ataḥ cidghanena ekam kevalam | ghanaḥ ātmā yasya | saḥ | tasya bhāvaḥ	atas cit Ganena ekam kevalam | GanaH AtmA yasya | saH | tasya BAvaH
   cidghanaikātmatvam | tasmāt hetoḥ | jīvāntaḥ jīvānām madhye | jīvajātayaḥ	cit Gana eka Atma tvam | tasmAt hetoH | jIva antar jIvAnAm maDye | jIva jAtayaH
   kadalīdalavat santi | kadalīdaleṣu hy antar anyāni dalāni santi |	kadalI dala vat santi | kadalI dalezu hi antar anyAni dalAni santi |
   jīvajātayaḥ ke iva | kīṭā iva | yathā narodare kīṭāḥ santi | tathety	jIva jAtayaH ke iva | kIwAH iva | yaTA nara udare kIwAH santi | taTA iti 
   arthaḥ || MoT_4,19.2 ||	arTaH || MoT_4,19.2 ||
   nanu jīvaḥ kuta utpadyate ity | atrāha	nanu jIvaH kutas utpadyate iti | atra Aha
        yo yo rāma yathā grīṣme kalkasvedād bhavet krimiḥ /	yaH yaH rAma yaTA grIzme kalka svedAt Bavet krimiH /
        tattannāma tathā cittvāt khaṃ jīvībhavati svataḥ // Mo_4,19.3 //	tat tad nAma taTA cittvAt Kam jIvIBavati svatas // MaH _4,19.3 //
   he rāma | grīṣme grīṣmakāle | kalkasvedāt | kalko malam | sa ca svedaś ca	he rAma | grIzme grIzma kAle | kalka svedAt | kalkaH malam | sa ca svedaH ca
   | tat kalkasvedam | tasmāt | yaḥ yaḥ krimiḥ yathā yena rūpeṇa | bhavet	| tat kalka svedam | tasmAt | yaH yaH krimiH yaTA yena rUpeNa | Bavet 
   jāyate | kham ākāśam | cittvāt tathā tena rūpeṇa | svataḥ jīvībhavati |	jAyate | Kam AkASam | cittvAt taTA tena rUpeNa | svatas jIvIBavati |
   kham kathambhūtam | tattannāma tasya tasya krimer nāma yasya | tat | ayam	Kam kaTamBUtam | tat tad nAma tasya tasya krimeH nAma yasya | tat | ayam
   bhāvaḥ | grīṣme tāvat nānāvidhāḥ krimayaḥ kalkasvedāt jāyante | teṣāṃ	BAvaH | grIzme tAvat nAnAviDAH krimayaH kalka svedAt jAyante | tezAm
   śarīraṃ tāvat kalkasvedamayam bhavatu | taccālakas tu jīvaḥ	SarIram tAvat kalka sveda mayam Bavatu | tad ca alakaH tu jIvaH
   jīvatvānyathānupapattyā cittvayuktam ākāśam eva | kalkasvedasya	jIvatvA ani aTA anupapattyA cittva yuktam AkASam eva | kalka svedasya
   śarīramātrasampādane parisamāptatvāt tadanyasyāsannidhānāc ca | atas sarve	SarIra mAtra sampAdane parisamApta tvAt tad anyasya asanniDAnAt ca | atas sarve
   jīvāḥ ākāśārūpā eveti || MoT_4,19.3 ||	jIvAH AkASA rUpAH eva iti || MoT_4,19.3 ||
        yathā yathā yatante te jīvakāḥ svātmasiddhaye /	yaTA yaTA yatante te jIvakAH sva Atma sidDaye /
        tathā tathā bhavanty āśu vicitropāsanakramaiḥ // Mo_4,19.4 //	taTA taTA Bavanti ASu vicitra upAsana kramEH // MaH _4,19.4 //
   te ākāśamayāḥ | jīvakāḥ | svātmasiddhaye yathā yathā yatante	te AkASa mayAH | jIvakAH | sva Atma sidDaye yaTA yaTA yatante
   vicitropāsanākramaiḥ yatanarūpaiḥ nānāvidhair upāsanākramaiḥ | tathā tathā	vicitra upAsana AkramEH yatana rUpEH nAnAviDEH upAsana AkramEH | taTA taTA
   bhavanti || MoT_4,19.4 ||	Bavanti || MoT_4,19.4 ||
   sāmānyenoktvā viśeṣeṇa kathayati	sAmAnyena uktvA viSezeNa kaTayati
        devān devayajo yakṣayajo yakṣān vrajanti hi /	devAn devayajaH yakza yajaH yakzAn vrajanti hi /
        brahma brahmayajo yānti yad atucchaṃ tad āśrayet // Mo_4,19.5 //	brahma brahmayajaH yAnti yat atucCam tat ASrayet // MaH _4,19.5 //
   phalitam āha yad iti | ata ity adhyāhāraḥ | ataḥ puruṣaḥ yat atuccham	Palitam Aha yat iti | atas iti aDyAhAraH | atas puruzaH yat atucCam
   bhavati | tat āśrayet || MoT_4,19.5 ||	Bavati | tat ASrayet || MoT_4,19.5 ||
   nanu tarhi śukraḥ kathaṃ svayatanaṃ vinā nānārūpatāṃ gata ity | atrāha	nanu tarhi SukraH kaTam sva yatanam vinA nAnA rUpa tAm gataH iti | atra Aha
        sa śukro bhṛguputro hi nirmalatvāt svasaṃvidaḥ /	sa SukraH BRgu putraH hi nirmala tvAt sva saMvidaH /
        baddhaḥ prathamadṛṣṭena dṛśyenāśu svabhāvataḥ // Mo_4,19.6 //	badDaH praTama dRzwena dRSyena ASu svaBAvataH // MaH _4,19.6 //
   saḥ pūrvaprakaraṇoktaḥ | bhṛguputraḥ śukraḥ | hi niścaye |	saH pUrva prakaraNa uktaH | BRgu putraH SukraH | hi niScaye |
   idamprathamatāvaroheṇa svasaṃvidaḥ nirmalatvāt prathamadṛṣṭena dṛśyena	idam praTama tA avaroheNa sva saMvidaH nirmala tvAt praTama dRzwena dRSyena
   svabhāvataḥ prayatanaṃ vināśu baddhaḥ svonmukhaḥ kṛtaḥ | ato na virodha	svaBAvataH prayatanam vinA ASu badDaH sva unmuKaH kRtaH | atas na viroDa
   iti bhāvaḥ || MoT_4,19.6 ||	iti BAvaH || MoT_4,19.6 ||
        abhijātāparimlānā bālā yat prathamam puraḥ /	aBijAtA parimlAnA bAlA yat praTamam puras /
        saṃvit prāpnoti tadrūpā bhavaty anyā na kācana // Mo_4,19.7 //	saMvid prApnoti tad rUpA Bavati anyA na kAcana // MaH _4,19.7 //
   abhijātā śuddhā | ata evāparimlānā tāvat kāluṣyam agatā | bālā brahmaṇaḥ	aBijAtA SudDA | atas eva aparimlAnA tAvat kAluzyam agatAH | bAlAH brahmaNaH
   sadyaḥ utthitā | saṃvit | prathamam ādau | yat puraḥ paśyati | tadrūpā	sadyas utTitA | saMvid | praTamam AdO | yat puras paSyati | tad rUpA
   bhavati | anyā brahmaṇaḥ pūrvataram utthitā | kācana saṃvit | na bhavati	Bavati | anyAH brahmaNaH pUrvataram utTitA | kAcana saMvid | na Bavati
   yatnaṃ vinā na bhavati | yatnena tu bhavaty eva | anyathā	yatnam vinA na Bavati | yatnena tu Bavati eva | anyaTA
   mokṣābhāvaprasaṅgāt || MoT_4,19.7 ||	mokza aBAva prasaFgAt || MoT_4,19.7 ||
   pūrvaṃ sphuritam praśnaṃ śrīrāmaḥ asmin samaye pṛcchati	pUrvam sPuritam praSnam SrI rAmaH asmin samaye pRcCati
        jāgratsvapnadaśābhedam bhagavan vaktum arhasi /	jAgrat svapna daSA Bedam Bagavan vaktum arhasi /
        kathaṃ ca jāgraj jāgrat syāt svapno 'jāgrat katham bhavet //	kaTam ca jAgrat jAgrat syAt svapnaH ajAgrat kaTam Bavet //
   Mo_4,19.8 //	MaH _4,19.8 //
   kiṃ kathayāmīty apekṣāyām āha katham iti | jāgrat jāgrat kathaṃ syāt |	kim kaTayAmi iti apekzAyAm Aha kaTam iti | jAgrat jAgrat kaTam syAt |
   svapnaḥ ajāgrat svapnaḥ | katham bhavet | etad eva kathaya me iti bhāvaḥ	svapnaH ajAgrat svapnaH | kaTam Bavet | etat eva kaTaya me iti BAvaH
   || MoT_4,19.8 ||	|| MoT_4,19.8 ||
   śrīvasiṣṭha uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        sthirapratyayayuktaṃ yat taj jāgrad iti kathyate /	sTira pratyaya yuktam yat tat jAgrat iti kaTyate /
        asthirapratyayaṃ yat syāt sa svapnaḥ samudāhṛtaḥ // Mo_4,19.9 //	asTira pratyayam yat syAt sa svapnaH samudAhRtaH // MaH _4,19.9 //
   sthirapratyayena sa evāyam ity evaṃrūpapratyabhijñāyāṃ kṣameṇa	sTira pratyayena saH eva ayam iti evaMrUpa pratyaBijQAyAm kzameNa
   sthirajñānena | yuktaṃ yat bhavati | paṇḍitaiḥ taj jāgrad iti kathyate |	sTira jQAnena | yuktam yat Bavati | paNxitEH tat jAgrat iti kaTyate |
   yat asthirapratyayam pratyabhijñākṣamāsthirajñānayuktam | syāt | paṇḍitaiḥ	yat asTira pratyayam pratyaBijQA kzamA asTira jQAna yuktam | syAt | paNxitEH
   saḥ svapnaḥ samudāhṛtaḥ kathitaḥ || MoT_4,19.9 ||	saH svapnaH samudAhRtaH kaTitaH || MoT_4,19.9 ||
   jāgratsvapnayoḥ kadācitsambhavayuktaṃ svapnajāgrattvaṃ kathayati	jAgrat svapnayoH kadAcid samBava yuktam svapna jA agrat tvam kaTayati
        jāgrac cet kṣaṇadṛṣṭaḥ syāt svapnaḥ kālāntarasthitaḥ /	jAgrat ced kzaNa dRzwaH syAt svapnaH kAla antara sTitaH /
        taj jāgrat svapnatām eti svapno jāgrattvam ṛcchati // Mo_4,19.10 //	tat jAgrat svapna tAm eti svapnaH jAgrat tvam RcCati // MaH _4,19.10 //
   jāgral lakṣaṇayā jāgrajjñānaviṣayībhūtaṃ vastu | cet yadi | kṣaṇadṛṣṭaḥ	jAgrat lakzaNayA jAgrat jQAna vizayIBUtam vastu | ced yadi | kzaNa dRzwaH
   kṣaṇam eva dṛṣṭaḥ | syāt | arthāt tataḥ naṣṭaḥ | tathā svapnaḥ	kzaNam eva dRzwaH | syAt | arTAt tatas nazwaH | taTA svapnaH
   svapnajñānaviṣayībhūtaṃ vastu | kālāntarasthitaḥ svapnakālād anyasmin kāle	svapna jQAna vizayIBUtam vastu | kAla antara sTitaH svapna kAlAt anyasmin kAle
   'pi sthitaḥ | cet syāt | kadācid dhi svapnadṛṣṭam api vastu prabhāte	api sTitaH | ced syAt | kadAcid Di svapna dRzwam api vastu praBAte
   pratyakṣaṃ dṛśyate | tat tadā | jāgrat jāgradvastugrāhakaṃ jñānam |	pratyakzam dRSyate | tat tadA | jAgrat jAgrat vastu grAhakam jQAnam |
   svapnatām eti asthirapratyayatvāt | svapnaḥ svapnavastugrāhakaṃ jñānam |	svapna tAm eti asTira pratyaya tvAt | svapnaH svapna vastu grAhakam jQAnam |
   jāgrattvam ṛcchati sthirapratyayatvāt || MoT_4,19.10 ||	jAgrat tvam RcCati sTira pratyaya tvAt || MoT_4,19.10 ||
   nanu katham etad ity | atrāha	nanu kaTam etat iti | atra Aha
        jāgratsvapnadaśābhedo na sthirāsthiratāṃ vinā /	jAgrat svapna daSA BedaH na sTira asTira tAm vinA /
        samaḥ sadaiva sarvatra samastānubhavo 'nayoḥ // Mo_4,19.11 //	samaH sadA eva sarvatra samasta anuBavaH anayoH // MaH _4,19.11 //
   yataḥ jāgratsvapnadaśābhedaḥ sthiratāsthiratāṃ vinā na bhavati | ataḥ	yatas jAgrat svapna daSA BedaH sTira tA sTira tAm vinA na Bavati | atas 
   kṣaṇikajāgrataḥ svapnatvaṃ sthirasvapnasya jāgrattvaṃ yuktam eveti bhāvaḥ	kzaNika ja agratas svapna tvam sTira svapnasya jAgrat tvam yuktam eva iti BAvaH
   | atra samastānubhavam pramāṇatvena kathayati sama iti | anayoḥ	| atra samasta anuBavam pramANa tvena kaTayati samaH iti | anayoH
   jāgratsvapnayoḥ | samasteṣu sthitaḥ anubhavaḥ samastānubhavaḥ | sadā	jAgrat svapnayoH | samastezu sTitaH anuBavaH samasta anuBavaH | sadA
   sarveṣu kāleṣu | sarvatra sarveṣu deśeṣu | samaḥ eva bhavati |	sarvezu kAlezu | sarvatra sarvezu deSezu | samaH eva Bavati |
   sthirāsthiratāṃ vineti atrāpi sambandhanīyam || MoT_4,19.11 ||	sTira asTira tAm vinA iti atra api sambanDanIyam || MoT_4,19.11 ||
   phalitam āha	Palitam Aha
        yad eva sthiratām eti taj jāgrad iti kathyate /	yat eva sTira tAm eti tat jAgrat iti kaTyate /
        kṣaṇabhaṅgātmakaḥ svapno yathā bhavati tac chṛṇu // Mo_4,19.12 //	kzaNa BaFga AtmakaH svapnaH yaTA Bavati tat SRNu // MaH _4,19.12 //
   ataḥ yad eva sthiratām eti paṇḍitaiḥ tat svapno 'pi san jāgrad iti	atas yat eva sTira tAm eti paNxitEH tat svapnaH api san jAgrat iti
   kathyate | yaḥ kṣaṇabhaṅgātmakaḥ saḥ jāgrad api san svapnaḥ bhavati |	kaTyate | yaH kzaNa BaFga AtmakaH saH jAgrat api san svapnaH Bavati |
   yathaitad bhavati tvam tat śṛṇu | yathā jāgratsvapnayoḥ	yaTA etat Bavati tvam tat SRNu | yaTA jAgrat svapnayoH
   sthiratvāsthiratvam asti tathā śṛṇv ity arthaḥ || MoT_4,19.12 ||	sTiratva asTira tvam asti taTA SRNu iti arTaH || MoT_4,19.12 ||
   tad eva kathayati	tat eva kaTayati
        jīvadhātuḥ śarīre 'ntar vidyate yena jīvyate /	jIvaDAtuH SarIre antar vidyate yena jIvyate /
        tejo vīryaṃ jīvadhātur ityādyabhidham aṅga tat // Mo_4,19.13 //	tejaH vIryam jIvaDAtuH iti Adi aBiDam aFga tat // MaH _4,19.13 //
   jīvākhyaḥ dhātuḥ jīvadhātuḥ | śarīre 'ntaḥ vidyate | yena jīvadhātunā |	jIva AKyaH DAtuH jIvaDAtuH | SarIre antar vidyate | yena jIva DAtunA |
   śarīraṃ jīvyate prāṇadhāraṇakriyāṃ kāryate | jīvyata iti ṇicantaḥ prayogaḥ	SarIram jIvyate prANa DAraNa kriyAm kAryate | jIvyate iti NicantaH prayogaH
   | he aṅga | tat saḥ jīvadhātuḥ | tejo vīryaṃ jīvadhātur ityādyabhidham	| he aFga | tat saH jIvaDAtuH | tejaH vIryam jIvaDAtuH iti Adi aBiDam
   bhavati | atra ca dhātuśabdaḥ majjādivat śarīrāntaś cāritvasādṛśyāt	Bavati | atra ca DAtu SabdaH majja Adi vat SarIra antar cAri tva sAdRSyAt 
   upacāreṇa prayuktaḥ || MoT_4,19.13 ||	upacAreNa prayuktaH || MoT_4,19.13 ||
        vyavahārī yadā kāyo manasā karmaṇā girā /	vyavahArI yadA kAyaH manasA karmaNA girA /
        bhavet tadā sa sampanno jīvadhātuḥ prasarpati // Mo_4,19.14 //	Bavet tadA sa sampannaH jIvaDAtuH prasarpati // MaH _4,19.14 //
   yadā yasmin kāle | kāyaḥ | manasā karmaṇā svāśritayā kriyayā | girā ca |	yadA yasmin kAle | kAyaH | manasA karmaNA su a ASritayA kriyayA | girA ca |
   vyavahārī vyavahārayukto | bhavet | tadā saḥ jīvadhātuḥ sampannaḥ	vyavahArI vyavahAra yuktaH | Bavet | tadA saH jIvaDAtuH sampannaH
