   PADA MARKERS	PADAH MARKERS
   amī jalāpūritasūtramārgā % maunaṃ bhajante raśanākalāpāḥ // Ragh_16.65 //	amI jala ApUrita sUtra mArgAH % mOnam Bajante raSanA kalApAH // RaG_16.65 //
   #b: (^tulyāḥ ct)	#b: (^tulyAH ct)
   etāḥ karotpīḍitavāridhārā $ darpāt sakhībhir vadaneṣu siktāḥ &	etAH kara utpIxita vAri DArAH $ darpAt saKIBiH vadanezu siktAH &
   vakretarāgrair alakais taruṇyaś % cūrṇāruṇān vārilavān vamanti //	vakretara agrEH alakEH taruNyaH % cUrNa aruNAn vArilavAn vamanti //
   Ragh_16.66 //	Rau _16.66 //
   #a: (^daṇḍadhār[āṃ V^n][ā V^p])	#a: (^daNxaDAr[Am V^n][A V^p])
   #b: (harṣat C V)	#b: (harzat C V)
   udbaddhakeśaś cyutapattrarekho $ viśleṣimuktāphalapattraveṣṭaḥ &	udbadDa keSaH cyuta pattra reKaH $ viSlezi muktAPala pattra vezwaH &
   manojña eva pramadāmukhānām % ambhovihārākulito 'pi veṣaḥ // Ragh_16.67 //	manojQaH eva pramadA muKAnAm % amBaH vihAra AkulitaH api vezaH // RaG_16.67 //
   #a: (udbandha^ ct)	#a: (udbanDa^ ct)
   #a: (a^ C^t)	#a: (a^ C^t)
   #a: (^lekho ct)	#a: (^leKaH ct)
   #b: (^karṇa^ V^n)	#b: (^karNa^ V^n)
   sa nauvimānād avatīrya reme $ vilolahāraḥ saha tābhir apsu &	sa nOvimAnAt avatIrya reme $ vilola hAraH saha tABiH apsu &
   skandhāvalagnoddhṛtapadminīkaḥ % kareṇubhir vanya iva dvipendraḥ //	skanDa avalagna udDRta padminIkaH % kareNuBiH vanyaH iva dvipa indraH //
   Ragh_16.68 //	Rau _16.68 //
   #b: (mālaḥ C)(^mālyaḥ V)	#b: (mAlaH C)(^mAlyaH V)
   #c: (^āvalamb'^ V^t)	#c: (^Avalamba^ V^t)
   #c: (^oddhata^ P)	#c: (^odData^ P)
   tato nṛpenānugatāḥ striyas tā $ bhrājiṣṇunā sātiśayaṃ virejuḥ &	tatas nRpena anugatAH striyaH tAH $ BrAjizNunA sa atiSayam virejuH &
   prāg eva muktā nayanābhirāmāḥ % prāpyendranīlaṃ kim utonmayūkham //	prAk eva muktAH nayana aBirAmAH % prApya indranIlam kim uta unmayUKam //
   Ragh_16.69 //	Rau _16.69 //
   #a: (ābhi^ C V^n)(ādhi^ V^tp)	#a: (a aBi^ C V^n)(ADi^ V^tp)
   varṇodakaiḥ kāñcanaśṛṅgamuktais $ tam āyatākṣyaḥ praṇayād asiñcan &	varNa udakEH kAQcana SRFga muktEH $ tam Ayata akzyaH praNayAt asiQcan &
   tathāgataḥ so 'tirarāṃ babhāse % sadhātunisyanda ivādrirājaḥ // Ragh_16.70	taTAgataH saH atirarAm baBAse % sa DAtu nisyandaH iva adrirAjaH // RaG_16.70
   #a: (^saṃsthais C V)	#a: (^saMsTEH C V)
   tenāvarodhapramadāsakhena $ vigāhanānena saridvarāṃ tām &	tena avaroDa pramadA saKena $ vigAhanAnena sarit varAm tAm &
   ākāśagaṅgāratir apsarobhir % vṛto marutvān anuyātalīlaḥ // Ragh_16.71 //	AkASagaFgA ratiH apsaroBiH % vRtaH marutvAn anuyAta lIlaH // RaG_16.71 //
   yat kumbhayoner adigamya rāmaḥ $ kuśāya rājyena samaṃ dideśa &	yat kumBayoneH adigamya rAmaH $ kuSAya rAjyena samam dideSa &
   tad asya jaitrābharaṇaṃ vihartur % ajñātapātaṃ salile mamajja //	tat asya jEtra ABaraNam vihartuH % ajQAta pAtam salile mamajja //
   Ragh_16.72 //	Rau _16.72 //
   snātvā yathākāmam asau sadāras $ tīropakāryāṃ gatamātra eva &	snAtvA yaTAkAmam asO sa dAraH $ tIra upakAryAm gata mAtre eva &
   divyena śūnyaṃ valayena bāhum % upoḍhanepathyavidhir dadarśa // Ragh_16.73	divyena SUnyam valayena bAhum % upoXa nepaTya viDiH dadarSa // RaG_16.73
   #d: (apoḍha^ ct V^t)	#d: (apoXa^ ct V^t)
   #d: (iṃ V^t)	#d: (im V^t)
   jayaśriyaḥ saṃvananaṃ yatas tad $ āmuktapūrvaṃ guruṇā ca yasmāt &	jaya SriyaH saMvananam yatas tat $ Amukta pUrvam guruNA ca yasmAt &
   sehe 'sya na bhraṃśam ato na lobhāt % sa tulyapuṣpābharaṇo hi dhīraḥ //	sehe asya na BraMSam atas na loBAt % sa tulya puzpa ABaraNaH hi DIraH //
   Ragh_16.74 //	Rau _16.74 //
   #a: (saṃjananaṃ C)	#a: (saMjananam C)
   #d: (vīraḥ V)	#d: (vIraH V)
   tataḥ samājñāpayad āśu sarvān $ ānāyinas tadvicaye nadīṣṇān &	tatas samAjQApayat ASu sarvAn $ AnAyinaH tad vicaye nadIzNAn &
   vandhyaśramās te sarayūṃ vigāhya % tam ūcur āmlānamukhaprasādāḥ //	vanDya SramAH te sarayUm vigAhya % tam UcuH AmlAna muKa prasAdAH //
   Ragh_16.75 //	Rau _16.75 //
   #d: (a^ ct)	#d: (a^ ct)
   #d: (^dam V^p])	#d: (^dam V^p])
   #d: ('^āravind[āḥ S][am C])	#d: (a^Aravind[AH S][am C])
   kṛtaḥ prayatno na ca deva labdhaṃ $ magnaṃ payasy ābharaṇottamaṃ te &	kRtaH prayatnaH na ca deva labDam $ magnam payasi ABaraNa uttamam te &
   nāgena laulyāt kumudena nūnam % upāttam antarhradavāsinā tat // Ragh_16.76	nAgena lOlyAt kumudena nUnam % upAttam antarhrada vAsinA tat // RaG_16.76
   tataḥ sa kṛtvā dhanur ātatajyaṃ $ dhanurdharaḥ kopavilohitākṣaḥ &	tatas sa kRtvA DanuH Atatajyam $ DanurDaraH kopa vilohita akzaH &
   gārutmataṃ tīragatas tarasvī % bhujaṃganāśāya samādade 'stram //	gArutmatam tIra gataH tarasvI % BujaMga nASAya samAdade astram //
   Ragh_16.77 //	Rau _16.77 //
   #d: (^dadhe V^n)	#d: (^daDe V^n)
   tasmin hradaḥ saṃhitamātra eva $ kṣobhāt samāviddhataraṅgahastaḥ &	tasmin hradaH saMhita mAtraH eva $ kzoBAt samAvidDa taraFga hastaH &
   rodhāṃsy abhighnann avapātamagnaḥ % karīva vanyaḥ paruṣaṃ rarāsa //	roDAMsi aBiGnan avapAta magnaH % karI iva vanyaH paruzam rarAsa //
   Ragh_16.78 //	Rau _16.78 //
   #c: (i ni^ ct)	#c: (i ni^ ct)
   #c: (i bhindann C)	#c: (i Bindan C)
   tasmāt samudrād iva mathyamānād $ udvṛttanakrāt sahasonmamajja &	tasmAt samudrAt iva maTyamAnAt $ udvRtta nakrAt sahasA unmamajja &
   lakṣmyeva sārdhaṃ surarājavṛkṣaḥ % kanyāṃ puraskṛtya bhujaṃgarājaḥ //	lakzmyA iva sArDam surarAjavRkzaH % kanyAm puraskRtya BujaMga rAjaH //
   Ragh_16.79 //	Rau _16.79 //
   vibhūṣaṇapratyupahārahastam $ upasthitaṃ vīkṣya viśāṃpatis tam &	viBUzaNa pratyupahAra hastam $ upasTitam vIkzya viSAMpatiH tam &
   sauparṇam astraṃ pratisaṃjahāra % praheṣv anirbandharuṣo hi santaḥ //	sOparNam astram pratisaMjahAra % prahezu anirbanDa ruzaH hi santaH //
   Ragh_16.80 //	Rau _16.80 //
   trailokyanāthaprabhavaṃ prabhāvāt $ kuśaṃ dviṣām aṅkuśam astravidvān &	trElokya nATa praBavam praBAvAt $ kuSam dvizAm aFkuSam astra vidvAn &
   mānonantenāpy abhivandya mūrdhnā % mūrdhābhiṣiktaṃ kumudo babhāṣe //	mAnonantena api aBivandya mUrDnA % mUrDABiziktam kumudaH baBAze //
   Ragh_16.81 //	Rau _16.81 //
   #b: (āśu V)	#b: (a ASu V)
   #c: (^nandya J M)	#c: (^nandya J M)
   avaimi kāryāntaramānuṣasya $ viṣṇoḥ sutākhyām aparāṃ tanuṃ tvām &	avEmi kArya antara mAnuzasya $ vizNoH sutA AKyAm aparAm tanum tvAm &
   so 'haṃ kathaṃ nāma tavācareyam % ārādhanīyasya dhṛter vibhātam //	saH aham kaTam nAma tava Acareyam % ArADanIyasya DRteH viBAtam //
   Ragh_16.82 //	Rau _16.82 //
   karābhighātotthitakandukeyam $ ālokya bālātikutūhalena &	kara aBiGAta utTita kandukA iyam $ Alokya bAla ati kutUhalena &
   javāt pataj jyotir ivāntarikṣād % ādatta jatrābharaṇaṃ tvadīyam //	javAt patat jyotiH iva antarikzAt % Adatta jatra ABaraNam tvadIyam //
   Ragh_16.83 //	Rau _16.83 //
   #a: (^occhrita^ V^n)	#a: (^a ucCrita^ V^n)
   #c: (hradāt ct Ns^2 M^c)(padāt Ns^1)	#c: (hradAt ct Ns^2 M^c)(padAt Ns^1)
   #c: (ī C)	#c: (I C)
   #c: (autpātikaṃ V)	#c: (a OtpAtikam V)
   tad etad ājānuvilambinā te $ jyāghātarekhākiṇa lāñchanena &	tat etat AjAnu vilambinA te $ jyA GAta reKAkiNa lAQCanena &
   bhujena rakṣāparigheṇa bhūmer % upaitu yogaṃ punar aṃsalena // Ragh_16.84	Bujena rakzA pariGeNa BUmeH % upEtu yogam punar aMsalena // RaG_16.84
   #b: (^lekhā^ C^t V)	#b: (^leKA^ C^t V)
   #b: (^sthira^ N P V^n)	#b: (^sTira^ N P V^n)
   imāṃ svasāraṃ ca yavīyasīṃ me $ kumudvatīṃ nārhasi nānumantum &	imAm svasAram ca yavIyasIm me $ kumudvatIm na arhasi na anumantum &
   ātmāparādhaṃ nudatīṃ cirāya % śuśrūṣayā pārthiva pādayos te // Ragh_16.85	Atma aparADam nudatIm cirAya % SuSrUzayA pArTiva pAdayoH te // RaG_16.85
   ity ūcivān upahṛtābharaṇaḥ kṣitīśaṃ $ ślāghyo bhavān svajana ity	iti UcivAn upahRta ABaraNaH kzitISam $ SlAGyaH BavAn sva janaH iti 
   anubhāṣitāram &	anuBAzitAram &
   saṃyojayāṃ vidhivad āsa sametabandhuḥ % kanyāmayena kumudaḥ kulabhūṣaṇena	saMyojayAm viDivat Asa sameta banDuH % kanyA mayena kumudaH kula BUzaNena
   // Ragh_16.86 //	// RaG_16.86 //
   #a: (upahit'^ C)	#a: (upahit a^ C)
   #a: (aṃ C)	#a: (am C)
   #b: (abhi^ V)	#b: (aBi^ V)
   tasyāḥ spṛṣṭe manujapatinā sāhacaryāya haste $ māṅgalyorṇāvalayini puraḥ	tasyAH spRzwe manuja patinA sAhacaryAya haste $ mAFgalya UrNA valayini puras 
   pāvakasyocchikhasya &	pAvakasya ucCiKasya &
   divyas tūryadhvanir udacarad vyaśnuvāno digantān % gandhodagraṃ tadanau	divyaH tUrya DvaniH udacarat vyaSnuvAnaH diS antAn % ganDa udagram tad anO
   vavṛṣuḥ puṣpam āścaryameghāḥ // Ragh_16.87 //	vavRzuH puzpam AScarya meGAH // RaG_16.87 //
   itthaṃ nāgas tribhuvanaguror aurasaṃ maithileyaṃ $ labdhvā bandhuṃ tam api	itTam nAgaH triBuvana guroH Orasam mETileyam $ labDvA banDum tam api
   ca kuśaḥ pañcamaṃ takṣakasya &	ca kuSaH paQcamam takzakasya &
   ekaḥ śaṅkāṃ pitṛvadharipor atyajad vainateyāc % chāntavyālām avanim aparaḥ	ekaH SaFkAm pitR vaDa ripoH atyajat vEnateyAt % CAnta vyAlAm avanim aparaH
   paurakāntaḥ śaśāsa // Ragh_16.88 //	pOrakAntaH SaSAsa // RaG_16.88 //
   #c: (viṣadhara^ C V^n)	#c: (vizaDara^ C V^n)
   aithiṃ nāma kākutsthāt $ putraṃ āpakumudvatī &	ETim nAma kAkutsTAt $ putram ApakumudvatI &
   paścimād yāminīyāmāt % prasādam iva cetanā // Ragh_17.1 //	paScimAt yAminI yAmAt % prasAdam iva cetanA // RaG_17.1 //
   #b: (prāpa N Ns S)	#b: (prApa N NH S)
   sa pituḥ pitṛmān vaṃśaṃ $ putraṃ āpakumudvatī &	sa pituH pitRmAn vaMSam $ putram ApakumudvatI &
   apunāt savitevobhau % mārgāv uttaradakṣiṇau // Ragh_17.2 //	apunAt savitA iva uBO % mArgO uttara dakziNO // RaG_17.2 //
   #b: (prāpa N Ns S)	#b: (prApa N NH S)
   tam ādau kulavidyānām $ artham arthavidāṃ varaḥ &	tam AdO kula vidyAnAm $ arTam arTa vidAm varaH &
   paścāt pārthivakanyānāṃ % pāṇim agrāhayat pitā // Ragh_17.3 //	paScAt pArTiva kanyAnAm % pANim agrAhayat pitA // RaG_17.3 //
   jātyas tenābhijātena $ śūraḥ śauryavatā kuśaḥ &	jAtyaH tena aBijAtena $ SUraH SOryavatA kuSaH &
   amanyataikam ātmānam % anekaṃ vaśinā vaśī // Ragh_17.4 //	amanyata ekam AtmAnam % anekam vaSinA vaSI // RaG_17.4 //
   sa kulocitam indrasya $ sāhāyakam upeyivān &	sa kula ucitam indrasya $ sAhAyakam upeyivAn &
   jaghāna samare daityaṃ % durjayaṃ tena so 'vadhi // Ragh_17.5 //	jaGAna samare dEtyam % durjayam tena saH avaDi // RaG_17.5 //
   #b: (sahāyikam V^n)	#b: (sahAyikam V^n)
   #d: (cāvadhi ct)	#d: (ca avaDi ct)
   taṃ svasā nāgarājasya $ kumudasya kumudvatī &	tam svasA nAga rAjasya $ kumudasya kumudvatI &
   anvagāt kumudānandaṃ % śaśāṅkam iva kaumudī // Ragh_17.6 //	anvagAt kumuda Anandam % SaSAFkam iva kOmudI // RaG_17.6 //
   tayor divaspater āsīd $ ekaḥ siṃhāsanārdhabāk &	tayoH divaspateH AsIt $ ekaH siMhAsana arDa bAc &
   dvitīyāpi sakhī śacyāḥ % pārijātāṃśabhāginī // Ragh_17.7 //	dvitIyA api saKI SacyAH % pArijAta aMSa BAginI // RaG_17.7 //
   #d: (^bhājinī V)	#d: (^BAjinI V)
   tadātmasaṃbhavaṃ rājye $ mantrivṛddāḥ samādadhuḥ &	tad Atma saMBavam rAjye $ mantri vRt dAH samAdaDuH &
   smarantaḥ paścimām ājñāṃ % bhartuḥ saṃgrāmayāyinaḥ // Ragh_17.8 //	smarantaH paScimAm AjQAm % BartuH saMgrAma yAyinaH // RaG_17.8 //
   te tasya kalpayām āsur $ abhiṣekāya śilpibhiḥ &	te tasya kalpayAm AsuH $ aBizekAya SilpiBiH &
   vimānaṃ navam udvedi % catuḥstambhapratiṣṭam // Ragh_17.9 //	vimAnam navam udvedi % catur stamBa pratizwam // RaG_17.9 //
   tatrainaṃ hemakumbheṣu $ saṃbhṛtais tīrthavāribhiḥ &	tatra enam hema kumBezu $ saMBRtEH tIrTa vAriBiH &
   upatasthuḥ prakṛtayo % bhadrapīṭhopaveśitam // Ragh_17.10 //	upatasTuH prakRtayaH % BadrapIWa upaveSitam // RaG_17.10 //
   #d: (a^niveśitam V^n)	#d: (a^niveSitam V^n)
   nadadhbiḥ snigdhagambhīraṃ $ tūryair āhatapuṣkaraiḥ &	nadaDbiH snigDa gamBIram $ tUryEH Ahata puzkarEH &
   anvamīyata kalyāṇaṃ % tasyāvicchinnasaṃtati // Ragh_17.11 //	anvamIyata kalyANam % tasya avicCinna saMtati // RaG_17.11 //
   #d: (eḥ V)	#d: (eH V)
   dūrvāyavāṅkuraplakṣa  $  tvagabhinnapuṭottarān &	dUrvA yava aFkura plakza $  tvaga Binna puwa uttarAn &
   jñātivṛddhaiḥ prayuktān sa % bheje nīrājanāvidhīn // Ragh_17.12 //	jQAti vRdDEH prayuktAn sa % Beje nIrAjanA viDIn // RaG_17.12 //
   #c: (a^ V^p)	#c: (a^ V^p)
   purohitapurogās taṃ $ jiṣṇuṃ jaitrair atharvabhiḥ &	purohita purogAH tam $ jizNum jEtrEH aTarvaBiH &
   upacakramire pūrvam % abhiṣektuṃ dvijātayaḥ // Ragh_17.13 //	upacakramire pUrvam % aBizektum dvijAtayaH // RaG_17.13 //
   #a: (te C^t)	#a: (te C^t)
   tasyaughamahatī mūrdhni $ nipatantī vyarocata &	tasya oGa mahatI mUrDni $ nipatantI vyarocata &
   saśabdam abhiṣekaśrīr % gaṅgeva tripuradviṣaḥ // Ragh_17.14 //	sa Sabdam aBizeka SrIH % gaFgA iva tripuradvizaH // RaG_17.14 //
   #b: (vyarājata C)	#b: (vyarAjata C)
   stūyamānaḥ kṣaṇe tasminn $ alakṣyata sa bandibhiḥ &	stUyamAnaH kzaNe tasmin $ alakzyata sa bandiBiH &
   pravṛddha iva prajanyaḥ % cātakair abhinanditaḥ // Ragh_17.15 //	pravRdDaH iva prajanyaH % cAtakEH aBinanditaH // Rau _17.15 //
   #c: (^vṛṣṭa V)	#c: (^vRzwaH V)
   #d: (sāraṅgair ct)	#d: (sAraFgEH ct)
   tasya san mantrapūtābhiḥ $ snānam adbhiḥ pratīcchataḥ &	tasya san mantra pUtABiH $ snAnam adBiH pratIcCataH &
   vavṛdhe vaidyutasyāgner % vṛṣṭisekād iva dyutiḥ // Ragh_17.16 //	vavRDe vEdyutasya agneH % vRzwi sekAt iva dyutiH // RaG_17.16 //
   #a: (tan^ J)	#a: (tan^ J)
   sa tāvad abhiṣekānte $ snātakebhyo dadau vasu &	sa tAvat aBizeka ante $ snAtakeByaH dadO vasu &
   yāvat teṣāṃ samāpyeran % yajñāḥ paryāptadakṣiṇāḥ // Ragh_17.17 //	yAvat tezAm samApyeran % yajQAH paryApta dakziNAH // RaG_17.17 //
   #c: (ad eṣāṃ C^t)(at''; aiṣaṃ ct)	#c: (at ezAm C^t)(at aa; Ezam ct)
   te prītamanasas tasmai $ yām āśiṣam udīrayan &	te prIta manasaH tasmE $ yAm ASizam udIrayan &
   sā tasya karmanirvṛttair % dūraṃ paścātkṛtā phalaiḥ // Ragh_17.18 //	sA tasya karma nirvRttEH % dUram paScAt kRtA PalEH // Rau _17.18 //
   #b: (airayan ct)	#b: (Erayan ct)
   bandhacchedaṃ sa baddhānāṃ $ vadhārhāṇām avadhyatām &	banDa= Cedam sa badDAnAm $ vaDa arhANAm avaDya tAm &
   dhuryāṇāṃ ca dhuro mokṣam % adohaṃ cādiṣad gavām // Ragh_17.19 //	DuryANAm ca DuraH mokzam % adoham ca Adizat gavAm // RaG_17.19 //
   krīḍāpatatriṇo 'py asya $ pañjarasthāḥ śukādayaḥ &	krIxA patatriNaH api asya $ paQjara sTAH Suka AdayaH &
   labdhamokṣās tadādeśād % yatheṣṭagatayo 'bhavan // Ragh_17.20 //	labDa mokzAH tad AdeSAt % yaTezwa gatayaH aBavan // RaG_17.20 //
   tataḥ kakṣāntaranyastaṃ $ gajadantāsanaṃ śuci &	tatas kakza antara nyastam $ gaja danta Asanam Suci &
   sottaracchadam adhyāsta % nepathyagrahaṇāya saḥ // Ragh_17.21 //	sa uttaracCadam aDyAsta % nepaTya grahaNAya saH // Rau _17.21 //
   #a: (kakṣyā^ ct)	#a: (kakzyA^ ct)
   #b: (iḥ Ns^1)	#b: (iH Ns^1)
   taṃ dhūpāśyānakeśāntaṃ $ toyanirṇiktapāṇayaḥ &	tam DUpa aSyAna keSa antam $ toya nirNikta pANayaH &
   ākalpasādhanais tais tair % upaseduḥ prasādhakāḥ // Ragh_17.22 //	Akalpa sADanEH tEH tEH % upaseduH prasADakAH // RaG_17.22 //
   #d: (ikāḥ V^n)	#d: (ikAH V^n)
   te'; sya muktāguṇonnaddhaṃ $ maulim antargatasrajam &	te a; sya muktA guNa unnadDam $ mOlim antargata srajam &
   pratyūpuḥ padmarāgeṇa % prabhāmaṇḍalaśobhinā // Ragh_17.23 //	pratyUpuH padmarAgeNa % praBA maNxala SoBinA // RaG_17.23 //
   #a: (tasya V)	#a: (tasya V)
   #a: (^ānaddhaṃ V)	#a: (^AnadDam V)
   #b: (abhyantara^ C V)	#b: (aByantara^ C V)
   candanenāṅgarāgaṃ ca $ mṛganābhisugandhinā &	candanena aFgarAgam ca $ mRganABi suganDinA &
   samāpayya tataś cakruḥ % pattraṃ vinyastarocanam // Ragh_17.24 //	samApayya tatas cakruH % pattram vinyasta rocanam // RaG_17.24 //
   āmuktābharaṇaḥ sragvī $ haṃsacihnadukūlavān &	Amukta ABaraNaH sragvI $ haMsa cihna dukUlavAn &
   āsīd atiśayaprekṣyaḥ % sa rājyaśrīvadhūvaraḥ // Ragh_17.25 //	AsIt atiSaya prekzyaH % sa rAjya SrI vaDU varaH // RaG_17.25 //
   #b: (^citra^ C)	#b: (^citra^ C)
   nepathyadarśinaś chāyā $ tasyādarśe hiraṇmaye &	nepaTya darSinaH CAyA $ tasya AdarSe hiraNmaye &
   virarājodite sūrye % merau kalpataror iva // Ragh_17.26 //	virarAja udite sUrye % merO kalpa taroH iva // Rau _17.26 //
   #c: (a nave C V)	#c: (a nave C V)
   sa rājakakudavyagra  $  pāṇibhiḥ pārśvavaribhiḥ &	sa rAja kakuda vyagra $  pANiBiH pArSva variBiH &
   yayāv udīritālokaḥ % sudharmānavamāṃ sabhām // Ragh_17.27 //	yayO udIrita AlokaH % suDarmAn avamAm saBAm // RaG_17.27 //
   vitānasahitaṃ tatra $ bheje paitṛkam āsanam &	vitAna sahitam tatra $ Beje pEtRkam Asanam &
   cūḍāmaṇibhir udghṛṣṭa  %  pādapīṭhaṃ mahīkṣitām // Ragh_17.28 //	cUxAmaNiBiH udGRzwa %  pAda pIWam mahIkzitAm // Rau _17.28 //
   #d: (^bhujām V)	#d: (^BujAm V)
   śuśubhe tena cākrāntaṃ $ maṅgalāyatanaṃ mahat &	SuSuBe tena ca AkrAntam $ maFgala Ayatanam mahat &
   śrīvatsalakṣaṇaṃ vakṣaḥ % kaustubheneva kaiśavam // Ragh_17.29 //	SrIvatsa lakzaNam vakzaH % kOstuBena iva kESavam // RaG_17.29 //
   #d: (e V^n)	#d: (e V^n)
   babhau bhūyaḥ kumāratvād $ ādhirājyam avāpya saḥ &	baBO BUyas kumAra tvAt $ ADirAjyam avApya saH &
   rekhā bhāvād upārūḍhaḥ % sāmagryam iva candramāḥ // Ragh_17.30 //	reKA BAvAt upArUXaH % sAmagryam iva candramAH // Rau _17.30 //
   #b: (adhirājyam C J M V)	#b: (aDi rAjyam C J m V)
   #c: (lekhā^ C)	#c: (leKA^ C)
   prasannamukharāgaṃ taṃ $ smitapūrvābhibhāṣiṇam &	prasanna muKa rAgam tam $ smita pUrva aBiBAziNam &
   mūrtimantam amanyanta % viśvāsam anujīvinaḥ // Ragh_17.31 //	mUrtimantam amanyanta % viSvAsam anujIvinaH // RaG_17.31 //
   #b: (aṇam V)	#b: (aNam V)
   sa puraṃ puruhūtaśrīḥ $ kalpadrumanibhadhvajām &	sa puram puruhUta SrIH $ kalpadruma niBa DvajAm &
   kramamāṇaś cakāra dyāṃ % nāgenairāvataujasā // Ragh_17.32 //	kramamANaH cakAra dyAm % nAgena ErAvata ojasA // Rau _17.32 //
   #b: (am V^n)	#b: (am V^n)
   tasyaikasyocchritaṃ chattraṃ $ mūrdhni tenāmalatviṣā &	tasya ekasya ucCritam Cattram $ mUrDni tena amala tvizA &
   pūrvarājaviyogauṣmyaṃ % kṛtsnasya jagato hṛtam // Ragh_17.33 //	pUrva rAja viyogOzmyam % kRtsnasya jagataH hRtam // RaG_17.33 //
   #c: (^oṣmā C)	#c: (^ozmA C)
   #d: (hatam S)(hṛtaḥ C)	#d: (hatam S)(hRtaH C)
   dhūmād agneḥ śikhāḥ paścād $ udayād aṃśavo raveḥ &	DUmAt agneH SiKAH paScAt $ udayAt aMSavaH raveH &
   so 'tītya tejasāṃ vṛttiṃ % samam evotthito guṇaiḥ // Ragh_17.34 //	saH atItya tejasAm vRttim % samam eva utTitaH guNEH // RaG_17.34 //
   #a: (ā C V)	#a: (A C V)
   #c: (ā V^n)	#c: (A V^n)
   taṃ prītiviśadair netrair $ anvayuḥ paurayoṣitaḥ &	tam prIti viSadEH netrEH $ anvayuH pOra yozitaH &
   śaratprasannair jyotirbhir % vibhāvarya iva dhruvam // Ragh_17.35 //	Sarad prasannEH jyotirBiH % viBAvaryaH iva Druvam // RaG_17.35 //
   #d: (^oḍupam C V^tp)	#d: (^oxupam C V^tp)
   ayodhyādevatāś cainaṃ $ praśastāyatanārcitāḥ &	ayoDyA devatAH ca enam $ praSasta Ayatana arcitAH &
   anudadhyur anudhyeyaṃ % sāṃnidhyaiḥ pratimāgataiḥ // Ragh_17.36 //	anudaDyuH anuDyeyam % sAMniDyEH pratimA AgatEH // RaG_17.36 //
   yāvan nāśyāyate vedir $ abhiṣekajalāplutā &	yAvat na ASyAyate vediH $ aBizeka jala AplutAH &
   tāvad evāsya velāntaṃ % pratāpaḥ prāpa duḥsahaḥ // Ragh_17.37 //	tAvat eva asya velA antam % pratApaH prApa duHsahaH // Rau _17.37 //
   #b: (^a^ V^n)	#b: (^a^ V^n)
   vasiṣṭhasya guror mantrāḥ $ sāyakās tasya dhanvinaḥ &	vasizWasya guroH mantrAH $ sAyakAH tasya DanvinaH &
   kiṃ tat sādhyaṃ yad ubhaye % sādhayeyur na saṃgatāḥ // Ragh_17.38 //	kim tat sADyam yat uBaye % sADayeyuH na saMgatAH // RaG_17.38 //
   sa dharmasthasakhaḥ śaśvad $ arthipratyarthināṃ svayam &	sa Darma sTa saKaH SaSvat $ arTi pratyarTinAm svayam &
   dadarśa saṃśayacchedyān % vyavahārān atandritaḥ // Ragh_17.39 //	dadarSa saMSaya= CedyAn % vyavahArAn atandritaH // RaG_17.39 //
   #c: (^cchedān V)	#c: (^cCedAn V)
   tataḥ param abhivyaktā  $  saumanasyaniveditaiḥ &	tatas param aBivyaktA $  sOmanasya niveditEH &
   yuyoja pākābhimukhair % bhṛtyān vijñāpanāphalaiḥ // Ragh_17.40 //	yuyoja pAka aBimuKEH % BRtyAn vijQApanA PalEH // Rau _17.40 //
   prajās tadguruṇā nadyo $ nabhaseva vivardhitāḥ &	prajAH tad guruNA nadyaH $ naBasA iva vivarDitAH &
   tasmiṃs tu bhūyasīṃ vṛddhiṃ % nabhasye tā ivāyayuḥ // Ragh_17.41 //	tasmin tu BUyasIm vRdDim % naBasye tAH iva AyayuH // RaG_17.41 //
   yad uvāca na tan mithyā $ yad dadau na jahāra tat &	yat uvAca na tat miTyA $ yat dadO na jahAra tat &
   so 'bhūd bhagnavrataḥ śatrūn % uddhṛtya pratiropayan // Ragh_17.42 //	saH aBUt Bagna vrataH SatrUn % udDRtya pratiropayan // RaG_17.42 //
   #d: (utkhāya V)	#d: (utKAya V)
   vayorūpavibhūtīnām $ ekaikaṃ madakāraṇam &	vayaH rUpa viBUtInAm $ ekEkam mada kAraNam &
   tāni tasmin samastāni % na tasyotsiṣice manaḥ // Ragh_17.43 //	tAni tasmin samastAni % na tasya utsizice manaH // RaG_17.43 //
   #c: (sametāni C)	#c: (sametAni C)
   #d: (cāsy' C S V)	#d: (cAsy a C S V)
   #d: (ur C V)	#d: (uH C V)
   itthaṃ janitarāgāsu $ prakṛtiṣv anuvāsaram &	itTam janita rAgAsu $ prakRtizu anuvAsaram &
   akṣobhyaḥ sa navo 'py āsīd % dṛḍhamūla iva drumaḥ // Ragh_17.44 //	akzoByaH sa navaH api AsIt % dRXa mUlaH iva drumaH // Rau _17.44 //
   anityāḥ śatravo bāhyā $ viprakṛṣṭāś ca te yataḥ &	anityAH SatravaH bAhyAH $ viprakRzwAH ca te yatas &
   ataḥ so 'bhyantarān nityān % ṣaṭ pūrvam ajayad ripūn // Ragh_17.45 //	atas saH aByantarAt nityAn % zaw pUrvam ajayat ripUn // RaG_17.45 //
   #b: (sadā V^n)	#b: (sadA V^n)
   prasādābhimukhe tasmiṃś $ capalāpi svabhāvataḥ &	prasAda aBimuKe tasmin $ capalA api svaBAvataH &
   nikaṣe hemarekheva % śrīr āsīd anapāyinī // Ragh_17.46 //	nikaze hema reKA iva % SrIH AsIt anapAyinI // Rau _17.46 //
