   (Vaidya 221)	(VEdyaH 221)
   ekapūrvāhṇena punarapi sukhāvatyāṃ lokadhātau pratiṣṭhante	eka-pUrvAhNena punar-api suKAvatyAm lokaDAtO pratizWante
   tasyaivāmitāyuṣastathāgatasya pūrvapraṇidhānādhiṣṭhānaparigraheṇa	tasya-eva-amita-AyuzaH-taTAgatasya pUrva-praNiDAna-aDizWAna-parigraheNa
   pūrvadattadharmaśravaṇena pūrvajināvaropitakuśalamūlatayā	pUrva-datta-Darma-SravaNena pUrva-jina-avaropita-kuSala-mUla-tayA
   pūrvapraṇidhānasamṛddhiparipūryātmabhūtayā suvibhaktabhāvitayā || Sukhv_37	pUrva-praNiDAna-samRdDi-paripUrya-Atma-BUtayA suviBakta-BAvitayA || SuKu-_37
   START Sukhv 38:	START SuKu 38:
   tasmin khalu punarānanda buddhakṣetre ye sattvāḥ pratyājātāḥ, sarve te	tasmin Kalu punar-Ananda budDa-kzetre ye sattvAH pratyAjAtAH, sarve te
   sarvajñatāsahagatāmeva dharmakathāṃ kathayanti | na ca tatra buddhakṣetre	sarvajQa-tA-sahagatAm-eva Darma-kaTAm kaTayanti | na ca tatra budDa-kzetre
   sattvānāṃ kācitparigrahasaṃjñāsti | te sarve ca	sattvAnAm kAcid-parigraha-saMjQA-asti | te sarve ca
   tadbuddhakṣetramanucaṃkramamāṇā anuvicaranto na ratiṃ nāratimutpādayanti |	tat-budDa-kzetram-anucaMkramamANAH anuvicarantaH na ratim na-aratim-utpAdayanti |
   prakrāmantaścānapekṣāḥ, na ca prakrāmanti sāpekṣāḥ | sarvasattveṣāmeva	prakrAmantaH-ca-anapekzAH, na ca prakrAmanti sa-apekzAH | sarva-sattvezAm-eva
   cittaṃ nāsti | tatra khalu punarānanda sukhāvatyāṃ lokadhātau ye sattvāḥ	cittam na-asti | tatra Kalu punar-Ananda suKAvatyAm lokaDAtO ye sattvAH
   pratyājātāḥ, nāsti teṣāmanyatamakasaṃjñā, nāsti svakasaṃjñā,	pratyAjAtAH, na-asti tezAm-anyatamaka-saMjQA, na-asti svaka-saMjQA,
   nāstyasamasaṃjñā, nāsti vigrahaḥ,nāsti vivādaḥ,nāsti virodhaḥ | samacittā	na-asti-asama-saMjQA, na-asti vigrahaH,na-asti vivAdaH,nA-asti viroDaH | sama-cittA
   maitracittā mṛducittāḥ snigdhacittāḥ karmaṇyacittāḥ prasannacittāḥ	mEtra-cittAH mRdu-cittAH snigDa-cittAH karmaNi-acittAH prasanna-cittAH
   sthiracittā vinīvaraṇacittā akṣubhitacittā alulitacittāḥ	sTira-cittAH vinIvaraNa-cittAH akzuBita-cittAH alulita-cittAH
   prajñāpāramitācaryācaraṇacittāścittādhārabuddhipraviṣṭāḥ | sāgarasamāḥ	prajQApAramitA-caryA-caraNa-cittAH-citta-ADAra-budDi-pravizwAH | sAgara-samAH
   prajñayā,merusamā buddhyā, anekaguṇasaṃnicayāḥ, bodhyaṅgasaṃgītyā	prajQayA-a,meru-samAH budDyA, aneka-guNa-saMnicayAH, boDi-aFga-saMgItyA
   vikrīḍitāḥ, buddhasaṃgītyabhiyuktā māṃsacakṣuḥ pravicinvanti, divyaṃ	vikrIxitAH, budDa-saMgIti-aBiyuktAH mAMsacakzuH pravicinvanti, divyam
   cakṣurabhinirharanti, prajñācakṣurgatiṃgatā dharmacakṣuḥpāragatā	cakzuH-aBinirharanti, prajQA-cakzuH-gatiMgatA Darma-cakzuH-pAragatA
   buddhacakṣurniṣpādayanto darśayanto dyotayanto vistareṇa prakāśayanto	budDacakzuH-nizpAdayantaH darSayantaH dyotayantaH vistareNa prakASayantaH-
   'saṅgajñānamabhinirharanti | traidhātukasamatāyāmabhiyuktā dāntacittāḥ	asaFga-jQAnam-aBinirharanti | trEDAtuka-samatAyAm-aBiyuktAH dAnta-cittAH
   śāntacittāḥ sarvadharmadhātūpalabdhisamanvāgatāḥ samudayaniruktikuśalā	SAnta-cittAH sarva-Darma-DAtu-upalabDi-samanvAgatAH samudaya-nirukti-kuSalA
   dharmaniruktisamanvāgatā hārāhārakuśalā nayānayakuśalāḥ sthānakuśalā	Darma-nirukti-samanvAgatAH hAra-AhAra-kuSalAH naya-Anaya-kuSalAH sTAna-kuSalA
   laukikīṣu kathāsvanapekṣā viharanti | lokottarābhiḥ kathābhiḥ sāraṃ	lOkikIzu kaTAsu-anapekzAH viharanti | lokottarABiH kaTABiH sAram
   pratyayanti | sarvadharmaparyeṣṭikuśalāḥ	pratyayanti | sarva-Darma-paryezwi-kuSalAH
   sarvadharmaprakṛtivyupaśamajñānavihāriṇo 'nupalambhagocarā niṣkiṃcanā	sarva-Darma-prakRti-vyupaSama-jQAna-vihAriNaH anupalamBa-gocarA nizkiMcanA
   nirupādānā niścintā nirupadhayo 'nupādāya suvimuktā anaṅgaṇā	nirupAdAnA niScintA nirupaDayaH anupAdAya su-vimuktA anaFgaNA
   aparyasthāyino 'bhijñāsu amūlasthāyino 'saṅgācārikā anavalīnā gambhīreṣu	aparyasTAyinaH aBijQAsu amUla-sTAyinaH asaFga-AcArikAH anavalInAH gamBIrezu
   dharmeṣvabhiyuktā na saṃsīdanti dūranubodhabuddhajñānapraveśodgatā	Darmezu-aBiyuktAH na saMsIdanti dUranuboDa-budDa-jQAna-praveSa-udgatA
   ekāyanamārgānuprāptā nirvicikitsāstīrṇakathaṃkathā aparapratyayajñānā	ekAyana-mArga-anuprAptA nirvicikitsA-AstIrNa-kaTaMkaTA apara-pratyaya-jQAnA
   anadhimāninaḥ | sumerusamā jñānābhyudgatāḥ | sāgarasamā buddhyakṣobhyāḥ |	anaDimAninaH | sumeru-samAH jQAna-aByudgatAH | sAgara-samAH budDi-akzoByAH |
   candrasūryaprabhātikrāntāḥ prajñābhayā pāṇḍarasuśuklaśuddhaśubhacittatayā	candra-sUrya-praBA-atikrAntAH prajQA-aBayA pANxa-rasu-Sukla-SudDa-SuBa-citta-tayA
   ca | uttaptahemavarṇasadṛśā avabhāsanirbhāsatayā ca | vasuṃdharāsadṛśāḥ	ca | uttapta-hema-varNa-sadRSAH avaBAsa-nirBAsa-tayA ca | vasuMDarA-sadRSAH
   sarvasattvaśubhāśubhakṣamaṇatayā | apsadṛśāḥ	sarva-sattva-SuBa-aSuBa-kzamaNa-tayA | apsadRSAH
   sarvakleśamūlanirdhāvanapravāhaṇatayā ca | agnirājasadṛśāḥ	sarva-kleSa-mUla-nirDAvana-pravAhaNa-tayA ca | agni-rAja-sadRSAH
   sarvadharmamanyanākleśanirdahanatayā | vāyusadṛśāḥ sarvalokāsañjanatayā |	sarva-Darma-manyanA-kleSa-nirdahana-tayA | vAyu-sadRSAH sarva-lokA-saQjana-tayA |
   ākāśasadṛśāḥ sarvadharmanairvedhikatayā sarvaśo niṣkiṃcanatayā ca |	AkASa-sadRSAH sarva-Darma-nErveDika-tayA sarvaSas nizkiMcana-tayA ca |
   (Sukhv, Vaidya 247) padmasadṛśāḥ sarvalokānupaliptatayā |	(SuKv, VEdyaH 247) padma-sadRSAH sarva-lokAnupalipta-tayA |
   kālānusārimahāmeghasadṛśā dharmābhigarjanatayā | mahāvṛṣṭisadṛśā	kAlAnusAri-mahA-meGa-sadRSA Darma-aBigarjana-tayA | mahA-vRzwi-sadRSA
   dharmasalilābhipravarṣaṇatayā | ṛṣabhasadṛśā mahāgaṇābhibhavanatayā |	Darma-salila-aBipravarzaNa-tayA | RzaBa-sadRSA mahA-gaNa-aBiBavana-tayA |
   mahānāgasadṛśāḥ paramasudāntacittatayā | bhadrāśvājāneyasadṛśāḥ	mahA-nAga-sadRSAH parama-sudAnta-citta-tayA | BadrASva-ajAneya-sadRSAH
   suvinītatayā | siṃhamṛgarājasadṛśā vikramavaiśāradyāsaṃtrastatayā |	su-vinIta-tayA | siMha-mRgarAja-sadRSA vikrama-vESAradyA-saMtrasta-tayA |
   nyagrodhadrumarājasadṛśāḥ sarvasattvaparitrāṇatayā | parvatarājasadṛśāḥ	nyagroDa-druma-rAja-sadRSAH sarva-sattva-paritrANa-tayA | parvata-rAja-sadRSAH
   sarvaparapravādyakampanatayā | gaganasadṛśā aparimāṇamaitrīprabhāvanatayā	sarva-para-pravAdya-kampana-tayA | gagana-sadRSAH aparimANa-mEtrI-praBAvana-tayA
   | mahābrahmasamāḥ sarvakuśalamūladharmādhipatyapūrvaṃgamatayā |	| mahA-brahma-samAH sarva-kuSala-mUla-Darma-ADipati-apUrvaMgama-tayA |
   pakṣisadṛśā asaṃnicayasthānatayā | garuḍadvijarājasadṛśāḥ	pakzi-sadRSAH asaMnicaya-sTAna-tayA | garuxa-dvija-rAja-sadRSAH
   sarvaparapravādividhvaṃsanatayā | udumbarapuṣpasadṛśā	sarva-para-pravAdi-viDvaMsana-tayA | udumbara-puzpa-sadRSA
   durlabhāpratyarthitayā | nāgavatsusamāhitā avikṣiptājihmendriyatayā |	durlaBA-pratyarTitayA | nAga-vatsu-samAhitAH avikzipta-ajihma-indriya-tayA |
   viniścayakuśalāḥ kṣāntisaurabhyabahulāḥ | anīrṣukāḥ	viniScaya-kuSalAH kzAnti-sOraBya-bahulAH | anIrzukAH
   parasaṃpattyaprārthanatayā | viśāradā dharmakathā svatṛptā	para-saMpatti-aprArTana-tayA | viSAradA Darma-kaTA sva-tRptA
   dharmaparyeṣṭayā | vaiḍūryasadṛśāḥ śīlena | ratnākarāḥ śrutena |	Darma-paryezwayA | vExUrya-sadRSAH SIlena | ratna-AkarAH Srutena |
   mañjusvarā mahādharmadundubhinirghoṣeṇa | mahādharmabherīṃ parāghnanto	maQjusvarAH mahA-Darma-dunduBi-nirGozeNa | mahA-Darma-BerIm parAGnantaH-
   mahādharmaśaṅkhamāpūrayanto mahādharmadhvajamucchrāpayanto dharmolkāṃ	mahA-Darma-SaFKam-ApUrayantaH mahA-Darma-Dvajam-ucCrApayantaH Darma-ulkAm
   prajvālayantaḥ prajñāvilokino 'saṃmūḍhā nirdoṣāḥ śāntakhilāḥ śuddhā	prajvAlayantaH prajQA-vilokinaH asaMmUXAH nirdozAH SAntaKilAH SudDA
   nirāmagandhā alubdhāḥ saṃvibhāgaratā muktatyāgāḥ prasṛtapāṇayo	nirAma-ganDAH alubDAH saMviBAga-ratAH mukta-tyAgAH prasRta-pANayaH-
   dānasaṃvibhāgaratā dharmāmiṣābhyāṃ dāne 'matsariṇo 'saṃsṛṣṭā	dAna-saMviBAga-ratA Darma-AmizAByAm dAne amatsariNaH asaMsRzwA
   urtrastamānasā viraktā dhīrā dhaureyā dhṛtimanto hrīmantaḥ suvyūḍhasattvā	urtrasta-mAnasA viraktA DIrAH DOreyAH DRtimantaH hrImantaH su-vyUXa-sattvA
   nirgāḍhāḥ prāptābhijñāḥ suratāḥ sukhasaṃvāsā arthakarā lokapradyotā	nirgAXAH prApta-aBijQAH suratAH suKa-saMvAsAH arTa-karA loka-pradyotA
   nāpadāgantuṃ dhīrā rāgaṃ tamaḥ pranekasvaṣṭhaḥ(?) śokāpagatā nirmalā	na-apada-Agantum DIrAH rAgam tamaH praneka-svazWaH(?) Soka-apagatA nirmalA
   nimeṣaprahīṇā vikrīḍitābhijñā hetubalikāḥ praṇidhānabalikā ajihmā akuṭilā	nimeza-prahINAH vikrIxita-aBijQAH hetu-balikAH praNiDAna-balikA ajihmA akuwilA
   ete lakṣakoṭīniyutaśatasahasrāvaropitakuśalamūlā utpāṭitamānaśalyā	ete lakza-kowI-niyuta-Sata-sahasra-avaropita-kuSala-mUlA utpAwita-mAna-SalyA
   apagatarāgadveṣamohāḥ śuddhāḥ śuddhādhimuktā jinabalapraśastā lokapaṇḍitā	apagata-rAga-dveza-mohAH SudDAH SudDa-aDimuktA jina-bala-praSastA loka-paNxitA
   uttaptajñānasamudāgatā jinasutāścittaudbilyasamanvāgatāḥ śūrā dṛḍhā amamā	uttapta-jQAna-samudAgatAH jinasutAH-citta-Odbilya-samanvAgatAH SUrAH dRXA amamA
   akhilā atulā arajaskāḥ sahitā udārā ṛṣabhā hrīmanto dhṛtimantaḥ smṛtimanto	aKilAH atulAH arajaskAH sahitAH udArAH RzaBAH hrImantaH DRtimantaH smRtimantaH-
   matimanto gatimantaḥ prajñāśastrapraharaṇā puṇyavanto dyutimanto	matimantaH gatimantaH prajQA-Sastra-praharaNA puNyavantaH dyutimantaH-
   vyapagatakhilā malaprahīṇāḥ smṛtiyuktāḥ śāntajñānālambhāḥ | īdṛśā ānanda	vyapagata-KilAH mala-prahINAH smRti-yuktAH SAnta-jQAna-AlamBAH | IdRSAH Ananda
   tasmin buddhakṣetre sattvāḥ saṃkṣiptena ca | vistareṇa punaḥ	tasmin budDa-kzetre sattvAH saMkziptena ca | vistareNa punar-
   sacetkalpakoṭīniyutaśatasahasrasthitikenāpyāyuṣpramāṇena tathāgatā	saced-kalpa-kowI-niyuta-Sata-sahasra-sTitikena-api-AyuzpramANena taTAgatA
   nirdiśyeran,naiva śakyaṃ teṣāṃ satpuruṣāṇāṃ guṇaparyantamadhigantum, na ca	nirdiSyeran,na-eva Sakyam tezAm sat-puruzANAm guNa-paryantam-aDigantum, na ca
   tathāgatasya vaiśāradyopacchedo bhavet | tatkasya hetoḥ? ubhayamapyeva	taTAgatasya vESAradya-upacCedaH Bavet | tat-kasya hetoH? uBayam-api-eva
   ānanda acintyamatulyaṃ yadidaṃ teṣāṃ bodhisattvānāṃ guṇāstathāgatasya	Ananda acintyam-atulyam yat-idam tezAm boDisattvAnAm guNAH-taTAgatasya
   cānuttaraprajñāpratibhānam || Sukhv_38 ||	ca-anuttara-prajQA-pratiBAnam || SuKu-_38 ||
   START Sukhv 39:	START SuKu 39:
   api cānanda uttiṣṭha, paścānmukhībhūtvā puṣpāvakīrṇāñjalīṃ pragṛhya	api ca-AnandaH uttizWa, paScAt-muKIBUtvA puzpa-avakIrNa-aQjalIm pragRhya
   praṇipata | eṣā sā dig yatra sa bhagavānamitābhastathāgato 'rhan	praNipata | ezA sA diS yatra sa BagavAn-amita-ABaH-taTA-gataH arhan
   samyaksaṃbuddhastiṣṭhati dhriyate yāpayati, dharmaṃ ca deśayati virajo	samyaksaMbudDaH-tizWati Driyate yApayati, Darmam ca deSayati virajaH-
   viśuddhaṃ yasya tannāmadheyamanāvaraṇe daśadiśi loke vighuṣṭam ekaikasyāṃ	viSudDam yasya tad-nAmaDeyam-anAvaraNe daSa-diSi loke viGuzwam ekEkasyAm
   diśi gaṅgānadīvālukāsamā buddhā bhagavanto varṇayanti stuvanti	diSi gaFgA-nadI-vAlukA-samAH budDAH BagavantaH varNayanti stuvanti
   praśaṃsantyasakṛdasakṛdasaṅgavācāprativākyāḥ | evamukte āyuṣmānānando	praSaMsanti-asakRt-asakRt-asaFga-vAcA-prativAkyAH | evam-ukte AyuzmAn-AnandaH-
   bhagavantametadavocat - icchāmyahaṃ	Bagavantam-etat-avocat  icCAmi-aham
   bhagavaṃstamamitābhamamitaprabhamamitāyuṣaṃ tathāgatamarhantaṃ	Bagavan=-tam-amita-ABam-amita-praBam-amita-Ayuzam taTAgatam-arhantam
   samyaksaṃbuddhaṃ draṣṭum, tāṃśca bodhisattvān mahāsattvān	samyaksaMbudDam drazwum, tAn=-ca boDisattvAn mahAsattvAn
   bahubuddhakoṭīniyutaśatasahasrāvaropitakuśalamūlān | samanantarabhāṣitā	bahu-budDa-kowI-niyuta-Sata-sahasra-avaropita-kuSala-mUlAn | samanantara-BAzitA
   āyuṣmatānandeneyaṃ (Sukhv, Vaidya 248) vāk, atha tāvadeva so	AyuzmatA-Anandena-iyam (SuKv, VEdyaH 248) vAk, aTa tAvat-eva saH-
   'mitābhastathāgato 'rhan samyaksaṃbuddhaḥ svapāṇitalāttathārūpaṃ raśmiṃ	amita-ABaH-taTAgataH arhan samyaksaMbudDaH sva-pANi-talAt-taTA-rUpam raSmim
   prāmuñcadyadidaṃ koṭīniyutaśatasahasratamaṃ buddhakṣetraṃ mahatāvabhāsena	prAmuQcat-yat-idam kowI-niyuta-Sata-sahasratamam budDa-kzetram mahatA-avaBAsena
   sphuṭamabhūt | tena khalu punaḥ samayena sarvatra	sPuwam-aBUt | tena Kalu punar samayena sarvatra
   koṭīśatasahasrabuddhakṣetrāṇāṃ ye kecitkālaparvatā vā ratnaparvatā vā	kowI-Sata-sahasra-budDa-kzetrANAm ye kecid-kAla-parvatAH vA ratna-parvatA vA
   merumahāmerumucilindamahāmucilindacakravālamahācakravālā vā citayo vā	meru-mahA-meru-mucilinda-mahA-mucilinda-cakravAla-mahA-cakravAlAH vA citayaH vA
   stambhā vā vṛkṣagahanodyānavimānāni divyamanuṣyakāṇi, tāni sarvāṇi tasya	stamBAH vA vRkza-gahana-udyAna-vimAnAni divya-manuzya-kANi, tAni sarvANi tasya
   tathāgatasya tayā prabhayābhinirbhinnānyabhūvan samabhibhūtāni |	taTAgatasya tayA praBayA-aBinirBinnAni-aBUvan samaBiBUtAni |
   tadyathāpi nāma puruṣo vyāmamātrake 'nvito dvitīyaṃ puruṣaṃ	tat-yaTA-api nAma puruzaH vyAma-mAtrake anvitaH dvitIyam puruzam
   pratyavekṣedāditye 'bhyudgate, evamevāsmin buddhakṣetre	pratyavekzet-Aditye aByudgate, evam-eva-asmin budDa-kzetre
   bhikṣubhikṣuṇyupāsakopāsikādevanāgayakṣarākṣasagandharvāsuragaruḍakinnaramahoragamanuṣyāmanuṣyāśca	Bikzu-BikzuNI-upAsa-ka-upAsikA-deva-nAga-yakza-rAkzasa-ganDarva-asura-garuxa-kinnara-mahA-uraga-manuzya-amanuzyAH-ca
   tasyāṃ velāyāmadrākṣustamamitābhaṃ tathāgatamarhantaṃ samyaksaṃbuddhaṃ	tasyAm velAyAm-adrAkzu-stam-amita-ABam taTAgatam-arhantam samyaksaMbudDam
   sumerumiva parvatarājaṃ sarvakṣetrābhyudgataṃ sarvā diśo 'bhibhūya	sumerum-iva parvata-rAjam sarva-kzetra-aByudgatam sarvAH diSaH aBiBUya
   bhāsamānaṃ tapantaṃ virocamānaṃ vibhrājamānam, taṃ ca mahāntaṃ	BAsamAnam tapantam virocamAnam viBrAjamAnam, tam ca mahAntam
   bodhisattvagaṇaṃ taṃ ca bhikṣusaṃghaṃ yadidaṃ buddhānubhāvena tasyāḥ	boDisattva-gaNam tam ca Bikzu-saMGam yat-idam budDa-anuBAvena tasyAH
   prabhāyāḥ pariśuddhatvāt | tadyatheyaṃ mahāpṛthivī ekodakajātā bhavet,	praBAyAH pariSudDa-tvAt | tat-yaTA-iyam mahA-pRTivI ekodaka-jAtA Bavet-,
   tatra na vṛkṣā na parvatā na dvīpā na tṛṇagulmauṣadhivanaspatayo na	tatra na vRkzAH na parvatAH na dvIpAH na tRNa-gulma-ozaDi-vanaspatayaH na
   nadīśvabhraprapātāḥ prajñāpayeran, anyatraikārṇavībhūtā mahāpṛthivyekā	nadI-SvaBra-prapAtAH prajQApayeran, anyatra-ekArNavIBUtA mahA-pRTivI-ekA
   syāt, evameva tasmin buddhakṣetre nāstyanyatkiṃcilliṅgaṃ vā nimittaṃ vā	syAt, evam-eva tasmin budDa-kzetre na-asti-anyat-kiMcid-liFgam vA nimittam vA
   anyatraiva vyāmaprabhāḥ śrāvakāste ca yojanakoṭīśatasahasraprabhā	anyatra-eva vyAma-praBAH SrAvakAH-te ca yojana-kowI-Sata-sahasra-praBA
   bodhisattvāḥ | sa ca bhagavānamitābhastathāgato 'rhan samyaksaṃbuddhastaṃ	boDisattvAH | sa ca BagavAn-amita-ABaH-taTA-gataH arhan samyaksaMbudDaH-tam
   ca śrāvakagaṇaṃ taṃ ca bodhisattvagaṇamabhibhūya sarvā diśaḥ prabhāsayan	ca SrAvaka-gaNam tam ca boDisattva-gaNam-aBiBUya sarvAH diSaH praBAsayan
   saṃdṛśyate | tena khalvapi samayena tasyāṃ sukhāvatyāṃ lokadhātau	saMdRSyate | tena Kalu-api samayena tasyAm suKAvatyAm lokaDAtO
   bodhisattvāḥ śrāvakadevamanuṣyāśca sarve te imāḥ sahālokadhātuṃ śākyamuniṃ	boDisattvAH SrAvaka-deva-manuzyAH-ca sarve te imAH saha-AlokaDAtum SAkya-munim
   ca tathāgatamarhantaṃ samyaksaṃbuddhamarhatā bhikṣusaṃghena parivṛtaṃ	ca taTAgatam-arhantam samyaksaMbudDam-arhatA Bikzu-saMGena parivRtam
   paśyanti sma dharmaṃ deśayantam || Sukhv_39 ||	paSyanti sma Darmam deSayantam || SuKu-_39 ||
   START Sukhv 40:	START SuKu 40:
   tatra khalu bhagavānajitaṃ bodhisattvaṃ mahāsattvamāmantrayate sma -	tatra Kalu BagavAn-ajitam boDisattvam mahAsattvam-Amantrayate sma -
   paśyasi tvamajita amuṣmina buddhakṣetre guṇālaṃkāravyūhasaṃpadam?	paSyasi tvam-ajita amuzmina budDa-kzetre guNa-alaMkAra-vyUha-saMpadam?
   upariṣṭāccāntarīkṣe ārāmaramaṇīyānyudyānaramaṇīyāni	uparizwAt-ca-antarIkze ArAma-ramaNIyAni-udyAna-ramaNIyAni
   nadīpuṣkariṇīramaṇīyāni nānāratnapadmotpalakumudapuṇḍarīkākīrṇāni?	nadI-puzkariNI-ramaNIyAni nAnA-ratna-padma-utpala-kumuda-puNxarIka-AkIrNAni?
   adhastācca dharaṇītalamupādāya yāvadakaniṣṭhabhavanādgaganatalaṃ	aDastAt-ca DaraNI-talam-upAdAya yAvat-akanizWa-BavanAt-gagana-talam
   puṣpābhikīrṇaṃ puṣpāvalisamupaśobhitaṃ nānāratnastambapaṅktiparisphuṭaṃ	puzpa-aBikIrNam puzpa-Avali-samupaSoBitam nAnA-ratna-stamba-paFkti-parisPuwam
   tathāgatābhinirmitanānādvijasaṃghaniṣevitam? ajito bodhisattva āha -	taTAgata-aBinirmita-nAnA-dvija-saMGa-nizevitam? ajitaH boDisattvaH Aha -
   paśyāmi bhagavan | bhagavānāha - paśyasi punastvamajita etānamarān	paSyAmi Bagavan | BagavAn-Aha  paSyasi punar-tvam-ajitaH etAn-amarAn
   dvijasaṃghān sarvabuddhakṣetraṃ buddhasvareṇābhivijñāpayantaṃ yenaite	dvija-saMGAn sarva-budDa-kzetram budDa-svareNa-aBivijQApayantam yena-ete
   bodhisattvā nityamavirahitā buddhānusmṛtyā? ajita āha - paśyāmi bhagavan |	boDisattvAH nityam-avirahitAH budDa-anusmRtyA? ajitaH Aha  paSyAmi Bagavan |
   bhagavānāha - paśyasi punastvamajita atra buddhakṣetre 'mūn sattvān	BagavAn-Aha  paSyasi punar-tvam-ajita atra budDa-kzetre amUn sattvAn
   yojanaśatasahasrikeṣu vimāneṣvabhirūḍhānantarīkṣe sasatkārān krāmantaḥ?	yojana-Sata-sahasrikezu vimAnezu-aBirUXa-anantarIkze sa-satkArAn krAmantaH?
   ajita āha - paśyāmi bhagavan | bhagavānāha - tatkiṃ manyase ajita asti	ajitaH Aha  paSyAmi Bagavan | BagavAn-Aha  tat-kim manyase ajita asti
   kiṃcinnānātvaṃ devānāṃ paranirmitavaśavartināṃ sukhāvatyāṃ lokadhātau	kiMcid-nAnAtvam devAnAm paranirmita-vaSavartinAm suKAvatyAm lokaDAtO
   manuṣyāṇāṃ vā? ajita āha - ekamapyahaṃ bhagavan nānātvaṃ na samanupaśyāmi	manuzyANAm vA? ajitaH Aha  ekam-api-aham Bagavat nAnAtvam na samanupaSyAmi
   yāvanmaharddhikā atra sukhāvatyāṃ lokadhātau manuṣyāḥ | bhagavānāha -	yAvat-mahardDikAH atra suKAvatyAm lokaDAtO manuzyAH | BagavAn-Aha -
   paśyasi punastvamajita tatra sukhāvatyāṃ lokadhātāveteṣāṃ	paSyasi punar-tvam-ajita tatra suKAvatyAm lokaDAtO=-etezAm
   manuṣyāṇāmudāreṣu padmeṣu garbhāvāsam? āha - tadyathāpi nāma	manuzyANAm-udArezu padmezu garBAvAsam? Aha  tat-yaTA-api nAma
   devāstrāyastriṃśā devā yāmā vā pañcāśadyojanikeṣu vā (Sukhv, Sukhv, Vaidya	devAH-trAyastriMSAH devAH yAmAH vA paQcASat-yojanikezu vA (SuKv, SuKv, VEdya
   249) yojanaśatikeṣu vā pañcayojanaśatikeṣu vā vimāneṣu praviṣṭāḥ krīḍanti	249) yojana-Satikezu vA paQca-yojana-Satikezu vA vimAnezu pravizwAH krIxanti
   ramanti paricārayanti, evamevāhaṃ bhagavan atra sukhāvatyāṃ	ramanti paricArayanti, evam-eva-aham Bagavan atra suKAvatyAm
   lokadhātāveteṣāṃ manuṣyāṇāmudāreṣu padmeṣu garbhāvāsaṃ paśyāmi || Sukhv_40	lokaDAtO=-etezAm manuzyANAm-udArezu padmezu garBa-AvAsam paSyAmi || SuKu-_40
   START Sukhv 41:	START SuKu 41:
   santi khalu punaratra bhagavan sattvā ya aupapādukāḥ padmeṣu paryaṅkaiḥ	santi Kalu punar-atra Bagavan sattvAH ye OpapAdukAH padmezu paryaFkEH
   prādurbhavanti | tatko 'tra bhagavan hetuḥ kaḥ pratyayo yadanye	prAdurBavanti | tat-kaH atra Bagavan hetuH kaH pratyayaH yat-anye
   garbhāvāsaṃ prativasanti, anye punaraupapādukāḥ padmeṣu paryaṅkaiḥ	garBa-AvAsam prativasanti, anye punar-OpapAdukAH padmezu paryaFkEH
   prādurbhavanti? bhagavānāha - ye te ajita bodhisattvā anyeṣu	prAdurBavanti? BagavAn-Aha  ye te ajita boDisattvAH anyezu
   buddhakṣetreṣu sthitāḥ sukhāvatyāṃ lokadhātāvupapattaye	budDa-kzetrezu sTitAH suKAvatyAm loka-DAtO=-upapattaye
   vicikitsāmutpādayanti, tena cittena kuśalamūlānyavaropayanti, teṣāmatra	vicikitsAm-utpAdayanti, tena cittena kuSala-mUlAni-avaropayanti, tezAm-atra
   garbhāvāso bhavati | ye punarnirvicikitsāmutpādya cchinnakāṅkṣāḥ	garBa-AvAsaH Bavati | ye punar-nirvicikitsAm-utpAdya cCinna-kAFkzAH
   sukhāvatyāṃ lokadhātāvupapattaye kuśalamūlānyavaropayanti, buddhānāṃ	suKAvatyAm loka-DAtO=-upapattaye kuSala-mUlAni-avaropayanti, budDAnAm
   bhagavatāmasaṅgajñānamevākalpayanti abhiśraddadhati adhimucyante,te	BagavatAm-asaFga-jQAnam-eva-akalpayanti aBiSraddaDati aDimuci-ante,te
   aupapādukāḥ padmeṣu paryaṅkaiḥ prādurbhavanti | ye te ajita bodhisattvā	OpapAdukAH padmezu paryaFkEH prAdurBavanti | ye te ajita boDisattvA
   mahāsattvā anyatra buddhakṣetreṣu sthitāścittamutpādayanti amitābhasya	mahAsattvAH anyatra budDa-kzetrezu sTitAH-cittam-utpAdayanti amita-ABasya
   tathāgatasyārhataḥ samyaksaṃbuddhasya darśanāya, na vicikitsāmutpādayanti,	taTAgatasya-arhataH samyaksaMbudDasya darSana-aya, na vicikitsAm-utpAdayanti,
   na kāṅkṣanti asaṅgaṃ buddhajñānam, svakuśalamūlaṃ cābhiśraddadhati,	na kAFkzanti asaFgam budDa-jQAnam, sva-kuSala-mUlam ca-aBiSraddaDati,
   teṣāmaupapādukānāṃ paryaṅkaiḥ prādurbhūtānāṃ muhūrtamātreṇa evaṃrūpaḥ kāyo	tezAm-OpapAdukAnAm paryaFkEH prAdurBUtAnAm muhUrta-mAtreNa evaMrUpaH kAyaH-
   bhavati tadyathānyeṣāṃ ciropapannānāṃ sattvānām | paśya ajita	Bavati tat-yaTA-anyezAm cira-upapannAnAm sattvAnAm | paSya ajita
   prajñāviśeṣaṃ prajñāvaimātryaṃ prajñāparihāṇiṃ prajñāparīttatām - yattu	prajQA-viSezam prajQA-vEmAtryam prajQA-parihANim prajQAparIttatAm  yat-tu
   hitāya pañcavarṣaśatāni parihīṇā bhavanti	hitAya paQca-varza-SatAni parihINAH Bavanti
