   (Vaidya 1)	(VEdyaH 1)
   nopādatte / nānutpādajñānakṣayajñānābhisaṃskārajñānānyupaiti, nopādatte /	na-upAdatte / na-anutpAda-jQAna-kzaya-jQAna-aBisaMskAra-jQAnAni-upEti, na-upAdatte /
   nātmadhātuṃ na sattvadhātuṃ na dharmadhātumupaiti nopādatte / na	na-Atma-DAtum na sattva-DAtum na DarmaDAtum-upEti na-upAdatte / na
   pṛthagjanaśrāvakapratyekabuddhasamyaksaṃbuddhabhūmimupaiti, nopādatte / na	pRTagjana-SrAvaka-pratyekabudDa-samyaksaMbudDa-BUmim-upEti, na-upAdatte / na
   pṛthagjanadharmān, na śrāvakadharmān na pratyekabuddhadharmānupaiti,	pRTagjana-DarmAn, na SrAvaka-DarmAt na pratyekabudDa-Darma-anupEti,
   nopādatte / nātītānāgatapratyutpannajñānadarśanamupaiti, nopādatte /	na-upAdatte / na-atIta-anAgata-pratyutpanna-jQAna-darSanam-upEti, na-upAdatte /
   nāsaṅgajñānadarśanamupaiti, nopādatte / na	na-asaFga-jQAna-darSanam-upEti, na-upAdatte / na
   buddhajñānabalavaiśāradyānyupaiti, nopādatte / na nīvaraṇānyupaiti,	budDa-jQAna-bala-vESAradyAni-upEti, na-upAdatte / na nIvaraNAni-upEti,
   nopādatte / tatkasmāddhetoḥ? sarvadharmā hi suvikrāntavikrāmin anupagatā	na-upAdatte / tat-kasmAt-hetoH? sarva-DarmA hi su-vikrAnta-vikrAmin anupagatA
   anupādattāḥ, na kenacidupagatāḥ / na hi suvikrāntavikrāmin kaściddharma	anupAdattAH, na kenacid-upagatAH / na hi su-vikrAnta-vikrAmin kaScid-Darma
   upādātavyo nāpi kenacidupādattaḥ / tatkasmāddhetoḥ? nātra	upAdAtavyaH na-api kenacid-upAdattaH / tat-kasmAt-hetoH? na-atra
   kiṃcidupādātavyaṃ (Vaidya 54) nopādānīyaṃ vā / tatkasmāddhetoḥ? asārakā hi	kiMcid-upAdAtavyam (VEdyaH 54) na-upAdAnIyam vA / tat-kasmAt-hetoH? asArakAH hi
   suvikrāntavikrāmin sarvadharmā māyopamatayā / vaśitā hi sarvadharmāḥ	su-vikrAnta-vikrAmin sarva-DarmAH mAyA-upama-tayA / vaSitAH hi sarva-DarmAH
   sārānupalabdhitaḥ / pratibhāsasamā hi sarvadharmā agrāhyatāmupādāya /	sAra-anupalabDitaH / pratiBAsa-samA hi sarva-DarmAH agrAhyatAm-upAdAya /
   riktakā hi sarvadharmāḥ svabhāvāsattvāt / phenapiṇḍopamā hi sarvadharmā	riktakAH hi sarva-DarmAH svaBAva-asattvAt / Pena-piNxa-upamA hi sarva-DarmA
   avimardanakṣamatvāt / budbudopamā hi sarvadharmā	avimardana-kzama-tvAt / budbuda-upamA hi sarva-DarmA
   utpannabhaṅgavilīnatāmupādāya / marīcyupamā hi sarvadharmā	utpanna-BaFga-vilIna-tAm-upAdAya / marIci-upamA hi sarva-DarmA
   viparyāsasamutthānatāmupādāya / kadalīgarbhopamā hi sarvadharmāḥ	viparyAsa-samutTAna-tAm-upAdAya / kadalI-garBa-upamAH hi sarva-DarmAH
   sārāsattāmupādāya / udakacandrasadṛśā hi sarvadharmā agrāhyatāmupādāya	sAra-asattAm-upAdAya / udaka-candra-sadRSAH hi sarva-DarmAH agrAhyatAm-upAdAya
   indrāyudharaṅgasadṛśā hi sarvadharmā asatparikalpanatāmupādāya / nirīhakā	indrAyu-Da-raFga-sadRSA hi sarva-DarmAH asat-parikalpanatAm-upAdAya / nirIhakA
   hi sarvadharmā asamutthāpanatāmupādāya / riktamuṣṭisamā hi sarvadharmā	hi sarva-DarmAH asamutTApana-tAm-upAdAya / rikta-muzwi-samA hi sarva-DarmA
   vaśikasvabhāvalakṣaṇatayā / tatra suvikrāntavikrāmin bodhisattvaḥ evaṃ	vaSika-svaBAva-lakzaNa-tayA / tatra su-vikrAnta-vikrAmin boDisattvaH evam
   sarvadharmān samanupaśyan na kaṃciddharmamupaiti nopādatte, nādhitiṣṭhati,	sarva-DarmAn samanupaSyat na kaMcid-Darmam-upEti na-upAdatte, na-aDitizWati,
   nādhyavasāya tiṣṭhati / iyaṃ suvikrāntavikrāmin bodhisattvasya	na-aDyavasAya tizWati / iyam su-vikrAnta-vikrAmin boDisattvasya
   sarvadharmaśraddadhānatā anadhiṣṭhānatā anadhyavasānatā anabhiṣvaṅgatā	sarva-Darma-SraddaDAna-tA anaDizWAna-tA anaDyavasAna-tA anaBizvaFga-tA
   prajñāpāramitāyāṃ carataḥ / evaṃ carataḥ suvikrāntavikrāmin bodhisattvasya	prajQApAramitAyAm carataH / evam carataH su-vikrAnta-vikrAmin boDisattvasya
   prajñāpāramitābhāvanā paripūriṃ gacchati //	prajQApAramitA-BAvanA paripUrim gacCati //
   punaraparaṃ suvikrāntavikrāmin evaṃ śikṣamāṇo bodhisattvo na rūpe śikṣate,	punar-aparam su-vikrAnta-vikrAmin evam SikzamANaH boDisattvaH na rUpe Sikzate,
   na rūpasamatikramāya śikṣate / na vedanāyāṃ na saṃjñāyāṃ na saṃskāreṣu /	na rUpa-samatikramAya Sikzate / na vedanAyAm na saMjQAyAm na saMskArezu /
   na vijñāne śikṣate na vijñānasamatikramāya śikṣate / na rūpotpattau	na vijQAne Sikzate na vijQAna-samatikramAya Sikzate / na rUpa-utpattO
   śikṣate, na rūpanirodhe śikṣate / evaṃ na vedanā na saṃjñā na saṃskārāḥ /	Sikzate, na rUpa-niroDe Sikzate / evam na vedanA na saMjQA na saMskArAH /
   na vijñānotpattau śikṣate, na vijñānanirodhe śikṣate / na rūpavinayāya	na vijQAna-utpattO Sikzate, na vijQAna-niroDe Sikzate / na rUpa-vinayAya
   śikṣate nāvinayāya / evaṃ na vedanāsaṃjñāsaṃskāravijñānavinayāya śikṣate	Sikzate na-avinayAya / evam na vedanA-saMjQA-saMskAra-vijQAna-vinayAya Sikzate
   nāvinayāya / na rūpasya saṃkrāntaye śikṣate nāvakrāntaye / na sthitaye	na-avinayAya / na rUpasya saMkrAntaye Sikzate na-avakrAntaye / na sTitaye
   śikṣate nāsthitaye / evaṃ na vedanāsaṃjñāsaṃskāravijñānānāṃ saṃkrāntaye	Sikzate na-AsTitaye / evam na vedanA-saMjQA-saMskAra-vijQAnAnAm saMkrAntaye
   śikṣate nāvakrāntaye, na sthitaye śikṣate nāsthitaye / evaṃ śikṣamāṇaḥ	Sikzate na-avakrAntaye, na sTitaye Sikzate na-AsTitaye / evam SikzamANaH
   suvikrāntavikrāmin bodhisattvo na rūpanityatāyāṃ śikṣate, na	su-vikrAnta-vikrAmin boDisattvaH na rUpa-nityatAyAm Sikzate, na
   rūpasukhatāyāṃ śikṣate, na rūpaduḥkhatāyāṃ śikṣate na rūpaśubhatāyām, na	rUpa-suKa-tAyAm Sikzate, na rUpa-duHKa-tAyAm Sikzate na rUpa-SuBa-tA-AyAm, na
   rūpānātmatāyāṃ śikṣate / na vedanāsaṃjñāsaṃskārāḥ, na vijñānanityatāyāṃ	rUpAn-Atma-tAyAm Sikzate / na vedanA-saMjQA-saMskArAH, na vijQAna-nityatAyAm
   śikṣate, na vijñānasukhatāyāṃ śikṣate, na vijñānaduḥkhatāyām, na	Sikzate, na vijQAna-suKa-tAyAm Sikzate, na vijQAna-duHKa-tA-AyAm, na
   vijñānaśubhatāyāṃ na vijñānātmatāyāṃ śikṣate / evaṃ śikṣamāṇaḥ	vijQAna-SuBa-tAyAm na vijQAna-Atma-tAyAm Sikzate / evam SikzamANaH
   suvikrāntavikrāmin bodhisattvo na rūpātītārambaṇe carati,	su-vikrAnta-vikrAmin boDisattvaH na rUpa-atIta-ArambaNe carati,
   rūpānāgatārambaṇe carati, na rūpapratyutpannārambaṇe carati / na vedanā,	rUpa-anAgata-ArambaNe carati, na rUpa-pratyutpanna-ArambaNe carati / na vedanA,
   na saṃjñā, na saṃskārāḥ / na vijñānātītārambaṇe carati, nānāgatārambaṇe	na saMjQA, na saMskArAH / na vijQAna-atIta-ArambaNe carati, nAnAgata-ArambaNe
   carati, na pratyutpannārambaṇe carati / evaṃ caran suvikrāntavikrāmin	carati, na pratyutpanna-ArambaNe carati / evam caran su-vikrAnta-vikrAmin
   bodhisattvo 'tītaṃ śūnyākāreṇa śāntākāreṇa anātmākāreṇa pratyavekṣate -	boDisattvaH atItam SUnya-AkAreNa SAnta-AkAreNa anAtma-AkAreNa pratyavekzate -
   yadatītaṃ tacchūnyam, evaṃ śāntamanātmeti / evamapi [na] carati / anāgataṃ	yat-atItam tat-SUnyam, evam SAntam-anAtmA-iti / evam-api [na] carati / anAgatam
   śūnyākāreṇa śāntākāreṇa anātmākāreṇa pratyavekṣate - yadatītaṃ tacchūnyaṃ	SUnya-AkAreNa SAnta-AkAreNa anAtma-AkAreNa pratyavekzate  yat-atItam tat-SUnyam
   śāntamanātmeti / evamapi (na) carati / pratyutpannaṃ śūnyākāreṇa	SAntam-anAtmA-iti / evam-api (na) carati / pratyutpannam SUnya-AkAreNa
   śāntākāreṇa anātmākāreṇa pratyavekṣate - yatpratyutpannaṃ tacchūnyaṃ	SAnta-AkAreNa anAtma-AkAreNa pratyavekzate  yat-pratyutpannam tat-SUnyam
   śāntamanātmeti / evamapi (na) carati / atītaṃ śūnyaṃ śāntamanātmanā vā	SAntam-anAtmA-iti / evam-api (na) carati / atItam SUnyam SAntam-anAtmanA vA
   anātmīyena (Vaidya 55) vā anityena vā adhruveṇa vā aśāśvatena vā	anAtmIyena (VEdyaH 55) vA anityena vA aDruveNa vA aSASvatena vA
   vipariṇāmadharmiṇā vā, evamapi na carati / anāgataṃ śūnyaṃ śāntamanātmanā	vipariNAma-DarmiNA vA, evam-api na carati / anAgatam SUnyam SAntam-anAtmanA
   vā anātmīyena vā anityena vā adhruveṇa vā aśāśvatena vā vipariṇāmadharmiṇā	vA anAtmIyena vA anityena vE aDruveNa vA aSASvatena vA vipariNAma-DarmiNA
   vā, evamapi na carati / pratyutpannaṃ śūnyaṃ śāntamanātmanā vā anātmīyena	vA, evam-api na carati / pratyutpannam SUnyam SAntam-anAtmanA vA anAtmIyena
   vā anityena vā adhruveṇa vā aśāśvatena vā vipariṇāmadharmiṇā veti, evamapi	vA anityena vE aDruveNa vA aSASvatena vA vipariNAma-DarmiNA vA-iti, evam-api
   na carati / evaṃ carataḥ suvikrāntavikrāmin bodhisattvasya	na carati / evam carataH su-vikrAnta-vikrAmin boDisattvasya
   prajñāpāramitābhāvanā paripūriṃ gacchati / evaṃ carataḥ suvikrāntavikrāmin	prajQApAramitA-BAvanA paripUrim gacCati / evam carataH su-vikrAnta-vikrAmin
   bodhisattvasya māraḥ pāpīyānavatāraṃ na labhate / evaṃ caran	boDisattvasya mAraH pApIyAn-avatAram na laBate / evam caran
   sarvamārakarmāṇi budhyate, na ca tairmārakarmabhiḥ saṃhriyate //	sarva-mAra-karmANi buDyate, na ca tEH-mAra-karmaBiH saMhriyate //
   punaraparaṃ suvikrāntavikrāmin evaṃ caran bodhisattvo na rūpamālambate, na	punar-aparam su-vikrAnta-vikrAmin evam caran boDisattvaH na rUpam-Alambate, na
   vedanāṃ na saṃjñāṃ na saṃskārān, na vijñānamālambate / na	vedanAm na saMjQAm na saMskArAn, na vijQAnam-Alambate / na
   nāmarūpamālambate, na viparyāsadṛṣṭigatamālambate,	nAma-rUpam-Alambate, na viparyAsa-dRzwi-gatam-Alambate,
   nātmābhiniveśamālambate, na sattvābhiniveśamālambate,	na-Atma-aBiniveSam-Alambate, na sattva-aBiniveSam-Alambate,
   nocchedaśāśvatamālambate, nāntaṃ nānantamālambate / na	na-ucCeda-SASvatam-Alambate, na-antam na-anantam-Alambate / na
   rūpaśabdagandharasasparśadharmānālambate / na kāmadhātuṃ na rūpadhātuṃ	rUpa-Sabda-ganDa-rasa-sparSa-Darma-anAlambate / na kAmaDAtum na rUpa-DAtum
   nārūpyadhātumālambate / na pratītyasamutpādamālambate / na	na-arUpya-DAtum-Alambate / na pratItyasamutpAdam-Alambate / na
   pṛthivyaptejovāyvākāśadhātūnālambate / na satyaṃ na mṛṣāṃ ālambate / na	pRTivI-ap-tejaH-vAyu-AkASa-DAtUn-Alambate / na satyam na mRzAm Alambate / na
   saṃyogaṃ na visaṃyogamālambate / na rāgadveṣamohānālambate / na	saMyogam na visaMyogam-Alambate / na rAga-dveza-moha-an-Alambate / na
   rāgadveṣamohaprahāṇamālambate / na dānamātsaryaśīladauḥśīlyamālambate / na	rAga-dveza-moha-prahANam-Alambate / na dAna-mAtsarya-SIla-dOHSIlyam-Alambate / na
   kṣāntivyāpādamālambate / na vīryakausīdyamālambate / na	kzAnti-vyApAdam-Alambate / na vIrya-kOsIdyam-Alambate / na
   dhyānavikṣepamālambate / na prajñādauṣprajñyamālambate / na	DyAna-vikzepam-Alambate / na prajQA-dOzprajQyam-Alambate / na
   smṛtyupasthānasamyakprahāṇarddhipādāviparyāsānālambate /	smRti-upasTAna-samyak-prahANa-RdDi-pAda-aviparyAsa-an-Alambate /
   nendriyabalabodhyaṅgasamādhisamāpattīrālambate / na	na-indriya-bala-boDi-aFga-samADi-samApattIH-Alambate / na
   maitrīkaruṇāmuditopekṣā ālambate /	mEtrI-karuNAm-udita-upekzA Alambate /
   nānutpādajñānakṣayajñānābhisaṃskārajñānānyālambate / na	na-anutpAda-jQAna-kzaya-jQAna-aBisaMskAra-jQAnAni-Alambate / na
   pṛthagjanaśrāvakapratyekabuddhabhūmīrālambate / na	pRTagjana-SrAvaka-pratyekabudDa-BUmIH-a-Alambate / na
   pṛthagjanaśrāvakapratyekabuddhadharmānālambate / na	pRTagjana-SrAvaka-pratyekabudDa-Darma-anAlambate / na
   duḥkhasamudayanirodhamārgānālambate / nābhijñājñānadarśanamālambate / na	duHKa-samudaya-niroDa-mArga-anAlambate / na-aBijQA-jQAna-darSanam-Alambate / na
   vimuktimālambate / na vimuktijñānadarśanamālambate / na nirvāṇamālambate /	vimuktim-Alambate / na vimukti-jQAna-darSanam-Alambate / na nirvANam-Alambate /
   nātītānāgatapratyutpanna(jñānadarśana)mālambate / nāsaṅgajñānamālambate /	na-atIta-anAgata-pratyutpanna(-jQAna-darSana)m-Alambate / na-asaFga-jQAnam-Alambate /
   na buddhajñānamālambate / na buddhabalavaiśāradyānyālambate / na	na budDa-jQAnam-Alambate / na budDa-bala-vESAradyAni-Alambate / na
   buddhakṣetrapariśuddhimālambate / na lakṣaṇapariśuddhimālambate / na	budDa-kzetra-pariSudDim-Alambate / na lakzaNa-pariSudDim-Alambate / na
   śrāvakasaṃpadamālambate / na pratyekabuddhasaṃpadamālambate / na	SrAvaka-saMpadam-Alambate / na pratyekabudDa-saMpadam-Alambate / na
   bodhisattvasaṃpadamālambate / tatkasmāddhetoḥ? nirālambanā hi	boDisattva-saMpadam-Alambate / tat-kasmAt-hetoH? nirAlambanA hi
   suvikrāntavikrāmin sarvadharmāḥ / na hi sarvadharmāṇāṃ kiṃcidgrahaṇaṃ	su-vikrAnta-vikrAmin sarva-DarmAH / na hi sarva-DarmANAm kiMcid-grahaNam
   saṃvidyate yatraiṣāmālambanaṃ bhaveta / yāvat suvikrāntavikrāmin	saMvidyate yatra-ezAm-Alambanam Baveta / yAvat su-vikrAnta-vikrAmin
   ālambanam, tāvadadhyavasānam, tāvadabhiniveśaḥ, tāvadupādānam /	Alambanam, tAvat-aDyavasAnam, tAvat-aBiniveSaH, tAvat-upAdAnam /
   yāvadupādānam, yāvadālambanam, tāvaduḥkhadaurmanasyam, tāvadgāḍhāḥ	yAvat-upAdAnam, yAvat-Alamba-nam, tAvaduHKa-dOrmanasyam, tAvat-gAXAH
   śokaśalyopāyāsaparidevāḥ saṃbhavanti / yāvat suvikrāntavikrāmin ālambanaṃ	Soka-Salya-upAyAsa-paridevAH saMBavanti / yAvat su-vikrAnta-vikrAmin Alambanam
   tāvadbandhanam / yāvadālambanaṃ tāvannāsti mārgaḥ, tāvadduḥkhadaurmanasyam	tAvat-banDanam / yAvat-Alambanam tAvat-na-asti mArgaH, tAvat-duHKa-dOrmanasyam
   / yāvadālambanaṃ tāvanmanyanā spandanā prapañcanā / yāvadālambanaṃ	/ yAvat-Alambanam tAvat-manyanA spandanA prapaQcanA / yAvat-Alambanam
   tāvadadhikaraṇavigrahavivādāḥ / yāvadālambanaṃ tāvadavidyāndhakāramohāḥ /	tAvat-aDikaraNa-vigraha-vivAdAH / yAvat-Alambanam tAvat-avidyA-anDakAra-mohAH /
   yāvadālambanaṃ tāvadbhayāni, (Vaidya 56) tāvadbhairavāṇi / yāvadālambanaṃ	yAvat-Alambanam tAvat-BayAni, (VEdyaH 56) tAvat-BEravANi / yAvat-Alambanam
   tāvanmārapāśamāravidhvaṃsanāni / yāvadālambanaṃ tāvadduḥkhapratipīḍanā	tAvat-mAra-pASa-mAra-viDvaMsanAni / yAvat-Alambanam tAvat-duHKa-pratipIxanA
   sukhaparyeṣaṇā ca / tatra suvikrāntavikrāmin bodhisattva imānādīnavān	suKa-paryezaNA ca / tatra su-vikrAnta-vikrAmin boDisattvaH imAn-AdInavAn
   saṃpaśyan na kaṃciddharmamālambate / so 'nālambamāno na kaṃciddharmaṃ	saMpaSyan na kaMcid-Darmam-Alambate / saH anAlambamAnaH na kaMcid-Darmam
   parigṛhṇāti / sa nāpyudgrahāya nāgrahāya sthitaḥ sarvadharmāṇāṃ tāmapi	parigRhNAti / sa na-api-udgrahAya na-AgrahAya sTitaH sarva-DarmANAm tAm-api
   nirālambanavaśikatāṃ na manyate / evaṃ caran suvikrāntavikrāmin	nirAlambana-vaSika-tAm na manyate / evam caran su-vikrAnta-vikrAmin
   bodhisattvo mahāsattvo na kaṃciddharmamabhiniviśate nābhivadati, na	boDisattvaH mahAsattvaH na kaMcid-Darmam-aBiniviSate na-aBivadati, na
   kaṃciddharmamadhyavasāya tiṣṭhati / ayaṃ suvikrāntavikrāmin bodhisattvasya	kaMcid-Darma-maDyavasAya tizWati / ayam su-vikrAnta-vikrAmin boDisattvasya
   sarvadharmālambanavisaṃyogaḥ prajñāpāramitāyāṃ carataḥ / evaṃ	sarva-Darma-Alambana-visaMyogaH prajQApAramitAyAm carataH / evam
   suvikrāntavikrāmin bodhisattvasya carataḥ prajñāpāramitābhāvanā paripūtiṃ	su-vikrAnta-vikrAmin boDisattvasya carataH prajQApAramitA-BAvanA paripUtim
   gacchati / na cāsya māraḥ pāpīyān antarāyaṃ śaknoti kartum, na mārakāyikā	gacCati / na ca-asya mAraH pApIyAn antarAyam Saknoti kartum, na mAra-kAyikA
   devatāḥ, na māraparṣat, na mārādhiṣṭhitāḥ / na cāsya te 'vatāraṃ labhante	devatAH, na mAra-parzat, na mAra-aDizWitAH / na ca-asya te avatAram laBante
   yatrāsya viheṭhān kuryuḥ, yatrainaṃ gṛhītvā dharṣayeyuḥ / nityaṃ ca	yatra-asya viheWAn kuryuH, yatra-enam gRhItvA DarzayeyuH / nityam ca
   sarvāṇi mārakarmāṇyavabudhyante / na ca mārakarmavaśago bhavati / sarvāṇi	sarvANi mAra-karmANi-avabuDyante / na ca mAra-karma-vaSa-gaH Bavati / sarvANi
   ca mārabhavanāni dhyāmīkaroti / sarvānyatīrthikānāṃ ca nigrahāya sthito	ca mAra-BavanAni DyAmIkaroti / sarva-anya-tIrTikAnAm ca nigrahAya sTitaH-
   bhavati, sarvāścānyatīrthikāṃścarakaparivrājakānabhibhavati /	Bavati, sarvAH-ca-anya-tIrTikAn=-caraka-parivrAjakAn-aBiBavati /
   anavamardanīyaśca bhavati sarvaparapravādibhiḥ //	anavamardanIyaH-ca Bavati sarva-para-pravAdiBiH //
   evaṃ caran suvikrāntavikrāmin bodhisattvo na rūpakalpanāyāṃ sthito bhavati	evam caran su-vikrAnta-vikrAmin boDisattvaH na rUpa-kalpanAyAm sTitaH Bavati
   na rūpavikalpanāyām / evaṃ na vedanāsaṃjñāsaṃskāravijñānakalpanāyāṃ sthito	na rUpa-vikalpanAyAm / evam na vedanA-saMjQA-saMskAra-vijQAna-kalpanAyAm sTitaH-
   bhavati na vikalpanāyām / nāpi rūpaṃ kalpayati na vikalpayati / evaṃ na	Bavati na vikalpanAyAm / na-api rUpam kalpayati na vikalpayati / evam na
   vedanāsaṃjñāsaṃskāravijñānāni kalpayati na vikalpayati / na	vedanA-saMjQA-saMskAra-vijQAnAni kalpayati na vikalpayati / na
   nīvaraṇadṛṣṭigatāni kalpayati na vikalpayati / nocchedaśāśvataṃ kalpayati	nIvaraNa-dRzwi-gatAni kalpayati na vikalpayati / na-ucCeda-SASvatam kalpayati
   na vikalpayati / na kāmadhāturūpadhātvārūpyadhātūn kalpayati na	na vikalpayati / na kAmaDAtu-rUpa-DAtu-ArUpya-DAtUn kalpayati na
   vikalpayati / na rāgadveṣamohān kalpayati na vikalpayati / na satyaṃ	vikalpayati / na rAga-dveza-mohAn kalpayati na vikalpayati / na satyam
   kalpayati na vikalpayati / na mṛṣā kalpayati na vikalpayati / na	kalpayati na vikalpayati / na mRzA kalpayati na vikalpayati / na
   pṛthivyaptejovāyvākāśadhātuṃ kalpayati na vikalpayati / na saṃyogaṃ	pRTivI-ap-tejaH-vAyu-AkASa-DAtum kalpayati na vikalpayati / na saMyogam
   kalpayati na vikalpayati / na visaṃyogaṃ kalpayati na vikalpayati / na	kalpayati na vikalpayati / na visaMyogam kalpayati na vikalpayati / na
   pratītyasamutpādaṃ kalpayati na vikalpayati / nātmasaṃjñāṃ kalpayati na	pratItyasamutpAdam kalpayati na vikalpayati / na-Atma-saMjQAm kalpayati na
   vikalpayati / na sattvasaṃjñāṃ kalpayati na vikalpayati / na jīvasaṃjñāṃ	vikalpayati / na sattva-saMjQAm kalpayati na vikalpayati / na jIva-saMjQAm
   kalpayati na vikalpayati / na pudgalasaṃjñāṃ kalpayati na vikalpayati / na	kalpayati na vikalpayati / na pudgala-saMjQAm kalpayati na vikalpayati / na
   dānamātsaryaśīladauḥśīlyaṃ kalpayati na vikalpayati / na kṣāntivyāpādau	dAna-mAtsarya-SIla-dOHSIlyam kalpayati na vikalpayati / na kzAnti-vyApAdO
   kalpayati na vikalpayati / na vīryakausīdyaṃ kalpayati na vikalpayati / na	kalpayati na vikalpayati / na vIrya-kOsIdyam kalpayati na vikalpayati / na
   dhyānavikṣepau kalpayati na vikalpayati / na prajñādauṣprajñye kalpayati	DyAna-vikzepO kalpayati na vikalpayati / na prajQA-AdOzprajQye kalpayati
   na vikalpayati / nāviparyāsasamyakprahāṇarddhipādasmṛtyupasthānāni	na vikalpayati / na-aviparyAsa-samyak-prahANa-RdDi-pAda-smRti-upasTAnAni
   kalpayati na vikalpayati / nendriyabalabodhyaṅgasamādhisamāpattīḥ	kalpayati na vikalpayati / na-indriya-bala-boDi-aFga-samADi-samApattIH
   kalpayati na vikalpayati / na duḥkhasamudayanirodhamārgān kalpayati na	kalpayati na vikalpayati / na duHKa-samudaya-niroDa-mArgAn kalpayati na
   vikalpayati / na maitrīkaruṇāmuditopekṣāḥ kalpayati na vikalpayati /	vikalpayati / na mEtrI-karuNAm-udita-upekzAH kalpayati na vikalpayati /
   nānutpādajñānakṣayajñānābhisaṃskārajñānāni kalpayati na vikalpayati / na	na-anutpAda-jQAna-kzaya-jQAna-aBisaMskAra-jQAnAni kalpayati na vikalpayati / na
   pṛthagjanadharmān na śrāvakadharmān na pratyekabuddhadharmān na	pRTagjana-DarmAt na SrAvaka-DarmAt na pratyekabudDa-DarmAn na
   buddhadharmān kalpayati na vikalpayati / (Vaidya 57) na pṛthagjanabhūmiṃ	budDa-DarmAn kalpayati na vikalpayati / (VEdyaH 57) na pRTagjana-BUmim
   na śrāvakabhūmiṃ na pratyekabuddhabhūmiṃ na buddhabhūmiṃ kalpayati na	na SrAvaka-BUmim na pratyekabudDa-BUmim na budDa-BUmim kalpayati na
   vikalpayati / na nīvaraṇāni kalpayati na vikalpayati /	vikalpayati / na nIvaraNAni kalpayati na vikalpayati /
   nātītānāgatapratyutpannajñānadarśanaṃ kalpayati na vikalpayati /	na-atIta-anAgata-pratyutpanna-jQAna-darSanam kalpayati na vikalpayati /
   nāsaṅgajñānaṃ kalpayati na vikalpayati / na vidyāvimuktiṃ kalpayati na	na-asaFga-jQAnam kalpayati na vikalpayati / na vidyA-vimuktim kalpayati na
   vikalpayati / na muktiṃ na vimuktijñānadarśanaṃ kalpayati na vikalpayati /	vikalpayati / na muktim na vimukti-jQAna-darSanam kalpayati na vikalpayati /
   na buddhajñānavaiśāradyāni kalpayati na vikalpayati / na	na budDa-jQAna-vESAradyAni kalpayati na vikalpayati / na
   lakṣaṇapariśuddhiṃ kalpayati na vikalpayati / na buddhakṣetrapariśuddhiṃ	lakzaNa-pariSudDim kalpayati na vikalpayati / na budDa-kzetra-pariSudDim
   kalpayati na vikalpayati / na śrāvakasaṃpadaṃ kalpayati na vikalpayati /	kalpayati na vikalpayati / na SrAvaka-saMpadam kalpayati na vikalpayati /
   na pratyekabuddhasaṃpadaṃ kalpayati na vikalpayati / na	na pratyekabudDa-saMpadam kalpayati na vikalpayati / na
   bodhisattvasaṃpadaṃ kalpayati na vikalpayati / tatkasmāddhetoḥ? kalpanāyāṃ	boDisattva-saMpadam kalpayati na vikalpayati / tat-kasmAt-hetoH? kalpanAyAm
   suvikrāntavikrāmin satyāṃ vikalpo bhavati / yatra punaḥ suvikrāntavikrāmin	su-vikrAnta-vikrAmin satyAm vikalpaH Bavati / yatra punar su-vikrAnta-vikrAmin
   kalpanā nāsti, na tatra vikalpanā / sarvabālapṛthagjanā hi	kalpanA nAsti, na tatra vikalpanA / sarva-bAla-pRTagjanAH hi
   suvikrāntavikrāmin kalpanāsamutthitāḥ / teṣāṃ saṃjñā vikalpasamutthitāḥ /	su-vikrAnta-vikrAmin kalpanA-samutTitAH / tezAm saMjQAH vikalpa-samutTitAH /
   te kalpayanti vikalpayanti ca / kalpaneti suvikrāntavikrāmin eṣa eko	te kalpayanti vikalpayanti ca / kalpanA-iti su-vikrAnta-vikrAmin ezaH ekaH-
   'ntaḥ, vikalpaneti dvitīyo 'ntaḥ / yatra nāsti kalpo vā vikalpo (vā),	antaH, vikalpanA-iti dvitIyaH antar / yatra na-asti kalpaH vA vikalpaH (vA),
   tatra nāsti anto vā madhyaṃ vā / madhyamiti suvikrāntavikrāmin kalpayataḥ	tatra na-asti antaH vA maDyam vA / maDyam-iti su-vikrAnta-vikrAmin kalpayataH
   sa evānto bhavati / yāvatkalpanā, tāvadvikalpanā / nāstyatra	saH eva-antaH Bavati / yAvat-kalpanA, tAvat-vikalpanA / na-asti-atra
   vikalpanāsamucchedaḥ / yatra punaḥ suvikrāntavikrāmin na kalpanā na	vikalpanA-samucCedaH / yatra punar su-vikrAnta-vikrAmin na kalpanA na
   vikalpanā, tatra kalpasamucchedaḥ / kalpasamuccheda iti suvikrāntavikrāmin	vikalpanA, tatra kalpa-samucCedaH / kalpa-samucCedaH iti su-vikrAnta-vikrAmin
   nātra kasyacicchedaḥ / tatkasmāddhetoḥ? anto hi suvikrāntavikrāmin kalpo	na-atra kasyacid-CedaH / tat-kasmAt-hetoH? antaH hi su-vikrAnta-vikrAmin kalpaH-
   vikalpo vikalpasamutthitaḥ / teṣāṃ yo vyupaśamaḥ, so 'viparyāsaḥ / yo	vikalpaH vikalpa-samutTitaH / tezAm yaH vyupaSamaH, saH aviparyAsaH / yaH-
   'viparyāsaḥ, na tatra kaścicchedaḥ / samuccheda iti suvikrāntavikrāmin	aviparyAsaH, na tatra kaScid-CedaH / samucCedaH iti su-vikrAnta-vikrAmin
   duḥkhasamucchedasyaitadadhivacanam / na ca duḥkhasya kaścitsamucchedaḥ /	duHKa-samucCedasya-etat-aDivacanam / na ca duHKasya kaScid-samucCedaH /
